,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
52,T53,T53,Michael Allen,2.44,11,450
53,T53,T53,Bob Estes,2.44,11,450
54,T55,T55,Jason Bohn,2.49,13,522
55,T55,T55,Nathan Green,2.49,13,522
56,T57,T57,David Toms,2.5,9,360
57,T57,T57,Jimmy Walker,2.5,9,360
58,59,59,Mark Brooks,2.54,16,630
59,T60,T60,Chris DiMarco,2.55,11,432
60,T60,T60,Daisuke Maruyama,2.55,11,432
61,T62,T62,Chris Riley,2.56,12,468
62,T62,T62,Charles Warren,2.56,12,468
63,T64,T64,Fred Funk,2.58,13,504
64,T64,T64,Lee Janzen,2.58,13,504
65,T64,T64,Shaun Micheel,2.58,13,504
66,T67,T67,Shane Bertsch,2.6,15,576
67,T67,T67,Steve Flesch,2.6,15,576
68,T67,T67,Tag Ridings,2.6,15,576
69,T70,T70,Larry Mize,2.61,8,306
70,T70,T70,Kirk Triplett,2.61,8,306
71,72,72,Arron Oberholser,2.65,10,378
72,T73,T73,David Duval,2.66,11,414
73,T73,T73,Greg Owen,2.66,11,414
74,T75,T75,Doug Barron,2.67,13,486
75,T75,T75,Greg Kraft,2.67,12,450
76,T75,T75,Stephen Leaney,2.67,13,486
77,T75,T75,D.A. Points,2.67,13,486
78,T75,T75,Jason Schultz,2.67,13,486
79,T80,T80,Paul Azinger,2.68,14,522
80,T80,T80,Bill Haas,2.68,14,522
81,T80,T80,Richard Johnson,2.68,14,522
82,T83,T83,Ben Curtis,2.78,13,468
83,T83,T83,Ryan Hietala,2.78,11,396
84,T83,T83,Steve Jones,2.78,13,468
85,T83,T83,Joe Ogilvie,2.78,14,504
86,T83,T83,Bob Tway,2.78,12,432
87,T88,T88,Alex Cejka,2.87,15,522
88,T88,T88,Billy Mayfair,2.87,15,522
89,T88,T88,Tim Petrovic,2.87,15,522
90,T91,T91,Chris Couch,2.88,14,486
91,T91,T91,J.J. Henry,2.88,14,486
92,T91,T91,Jeff Overton,2.88,14,486
93,T91,T91,Justin Rose,2.88,14,486
94,T91,T91,Duffy Waldorf,2.88,14,486
95,T96,T96,Bart Bryant,2.89,13,450
96,T96,T96,Bubba Watson,2.89,13,450
97,98,98,J.L. Lewis,2.94,9,306
98,99,99,Fred Couples,2.96,8,270
99,T100,T100,Eric Axley,2.98,15,504
100,T100,T100,Joe Durant,2.98,15,504
101,T100,T100,Harrison Frazar,2.98,15,504
102,T100,T100,Ian Leggatt,2.98,15,504
103,T100,T100,Bo Van Pelt,2.98,15,504
104,105,105,Mark Calcavecchia,2.99,14,468
105,106,106,Briny Baird,3.01,13,432
106,T107,T107,Bernhard Langer,3.03,12,396
107,T107,T107,Len Mattiace,3.03,12,396
108,109,109,Jerry Kelly,3.05,17,558
109,110,110,Bob May,3.06,11,360
110,111,111,Heath Slocum,3.07,16,522
111,T112,T112,Brian Davis,3.09,15,486
112,T112,T112,Tom Lehman,3.09,10,324
113,T112,T112,John Senden,3.09,15,486
114,115,115,Pat Perez,3.13,9,288
115,116,116,Mark Wilson,3.14,13,414
116,T117,T117,Robert Allenby,3.17,12,378
117,T117,T117,Padraig Harrington,3.17,8,252
118,T117,T117,Kevin Sutherland,3.17,16,504
119,T117,T117,Tiger Woods,3.17,8,252
120,T121,T121,Rich Beem,3.21,15,468
121,T121,T121,Vijay Singh,3.21,15,468
122,123,123,Trevor Immelman,3.24,14,432
123,124,124,Mathias Grönberg,3.26,17,522
124,125,125,David McKenzie,3.29,16,486
125,126,126,Arjun Atwal,3.3,19,576
126,127,127,Charles Howell III,3.37,17,504
127,128,128,Craig Barlow,3.44,13,378
128,T129,T129,Stewart Cink,3.47,15,432
129,T129,T129,Retief Goosen,3.47,10,288
130,T129,T129,Paul Goydos,3.47,15,432
131,132,132,Kris Cox,3.5,17,486
132,133,133,J.P. Hayes,3.51,12,342
133,134,134,Patrick Sheehan,3.54,21,594
134,135,135,Alex Aragon,3.56,16,450
135,136,136,Nick Watney,3.57,18,504
136,137,137,Woody Austin,3.58,20,558
137,138,138,Jonathan Byrd,3.61,13,360
138,T139,T139,Lucas Glover,3.64,19,522
139,T139,T139,Shigeki Maruyama,3.64,19,522
140,T141,T141,Jeff Brehaut,3.65,21,576
141,T141,T141,Troy Matteson,3.65,21,576
142,T141,T141,Tom Pernice Jr.,3.65,21,576
143,T141,T141,Brett Quigley,3.65,21,576
144,T145,T145,Robert Gamez,3.7,20,540
145,T145,T145,Scott Gutschewski,3.7,12,324
146,T145,T145,Davis Love III,3.7,14,378
147,T145,T145,Roger Tambellini,3.7,16,432
148,149,149,Robert Damron,3.76,21,558
149,150,150,John Cook,3.79,15,396
150,151,151,Vaughn Taylor,3.85,18,468
151,T152,T152,Billy Andrade,3.86,16,414
152,T152,T152,Rory Sabbatini,3.86,16,414
153,154,154,Stephen Ames,3.89,14,360
154,T155,T155,Dudley Hart,3.91,19,486
155,T155,T155,Carl Pettersson,3.91,19,486
156,T157,T157,Bubba Dickerson,3.94,22,558
157,T157,T157,Kent Jones,3.94,22,558
158,T159,T159,Jeff Gove,3.97,20,504
159,T159,T159,Will MacKenzie,3.97,20,504
160,T159,T159,Hunter Mahan,3.97,20,504
161,T162,T162,David Branshaw,4.02,21,522
162,T162,T162,Sean O'Hair,4.02,21,522
163,T164,T164,Corey Pavin,4.04,16,396
164,T164,T164,Paul Stankowski,4.04,16,396
165,166,166,Tim Herron,4.06,19,468
166,167,167,Henrik Bjornstad,4.07,22,540
167,168,168,D.J. Trahan,4.12,23,558
168,169,169,John Huston,4.17,18,432
169,170,170,Peter Lonard,4.23,16,378
170,171,171,Adam Scott,4.32,14,324
171,172,172,Mike Sposa,4.35,18,414
172,173,173,Jason Gore,4.37,22,504
173,174,174,John Daly,4.44,16,360
174,T175,T175,Robert Garrigus,4.49,21,468
175,T175,T175,Jeff Maggert,4.49,21,468
176,177,177,Sergio Garcia,4.51,13,288
177,T178,T178,Jerry Smith,4.56,23,504
178,T178,T178,Camilo Villegas,4.56,23,504
179,180,180,Jonathan Kaye,4.63,25,540
180,181,181,"Wes Short, Jr.",4.69,27,576
181,182,182,Michael Connell,4.76,18,378
182,183,183,Carlos Franco,4.79,25,522
183,184,184,Nicholas Thompson,4.84,27,558
184,185,185,Thomas Levet,4.9,15,306
185,186,186,James Driscoll,4.98,26,522
186,187,187,Chad Campbell,5.09,22,432
187,188,188,Mathew Goggin,5.11,23,450
188,189,189,Ted Purdy,5.21,30,576
189,190,190,Tjaart van der Walt,5.28,19,360
190,191,191,Omar Uresti,5.29,20,378
191,T192,T192,Brian Bateman,5.56,24,432
192,T192,T192,Todd Hamilton,5.56,27,486
193,194,194,J.B. Holmes,5.78,26,450
194,195,195,Steve Elkington,5.9,17,288
195,196,196,Matt Hansen,8.1,35,432
