,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
172,T172,T172,Billy Mayfair,94,22.73,154,35
173,174,174,Vijay Singh,103,22.55,204,46
174,175,175,D.A. Points,82,22.52,111,25
175,176,176,Jonathan Kaye,95,22.47,178,40
176,177,177,Greg Owen,79,22.4,125,28
177,178,178,Charles Warren,93,22.22,144,32
178,T179,T179,John Rollins,93,22.15,149,33
179,T179,T179,Bubba Watson,83,22.15,149,33
180,181,181,J.J. Henry,96,21.99,141,31
181,182,182,Joey Sindelar,90,21.92,146,32
182,183,183,Todd Hamilton,72,21.65,97,21
183,184,184,Billy Andrade,78,21.43,112,24
184,185,185,Tim Herron,82,21.32,136,29
185,186,186,Paul Goydos,72,21.3,108,23
186,187,187,Greg Chalmers,71,21.28,94,20
187,188,188,Mathias Grönberg,92,20.78,154,32
188,189,189,Jeff Gove,91,20.44,181,37
189,190,190,J.L. Lewis,57,20.21,94,19
190,191,191,Peter Lonard,77,20.15,134,27
191,192,192,Omar Uresti,61,19.59,97,19
192,193,193,Bill Haas,99,18.24,170,31
193,194,194,Tom Lehman,70,18.09,94,17
194,195,195,Jon Mills,68,15.05,93,14
195,196,196,Larry Mize,53,14.49,69,10
