,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
0,1,1,Mark Calcavecchia,94,9,66
1,T2,T2,Shane Bertsch,104,7,47
2,T2,T2,Dudley Hart,83,7,49
3,T2,T2,Camilo Villegas,95,7,48
4,T5,T5,Kris Cox,83,6,45
5,T5,T5,Joe Durant,101,6,61
6,T5,T5,Robert Garrigus,85,6,55
7,T5,T5,Matt Hansen,68,6,61
8,T5,T5,John Huston,74,6,51
9,T5,T5,Frank Lickliter II,99,6,44
10,T5,T5,Ted Purdy,103,6,52
11,T5,T5,Nicholas Thompson,96,6,74
12,T13,T13,Arjun Atwal,97,5,44
13,T13,T13,Tim Clark,80,5,38
14,T13,T13,Robert Damron,91,5,49
15,T13,T13,Nathan Green,108,5,55
16,T13,T13,Lee Janzen,79,5,47
17,T13,T13,Kent Jones,103,5,49
18,T13,T13,D.J. Trahan,92,5,47
19,T20,T20,Alex Aragon,63,4,38
20,T20,T20,Briny Baird,81,4,39
21,T20,T20,Doug Barron,74,4,47
22,T20,T20,Alex Cejka,93,4,41
23,T20,T20,Fred Couples,52,4,31
24,T20,T20,Lucas Glover,105,4,40
25,T20,T20,Tim Herron,82,4,34
26,T20,T20,Charley Hoffman,100,4,45
27,T20,T20,J.B. Holmes,81,4,58
28,T20,T20,Brandt Jobe,91,4,32
29,T20,T20,Steve Jones,83,4,41
30,T20,T20,Jerry Kelly,100,4,45
31,T20,T20,Troy Matteson,101,4,54
32,T20,T20,"Wes Short, Jr.",96,4,80
33,T20,T20,Hidemichi Tanaka,74,4,33
34,T20,T20,Tjaart van der Walt,60,4,37
35,T20,T20,Bo Van Pelt,102,4,58
36,T20,T20,Bubba Watson,83,4,45
37,T38,T38,Michael Allen,84,3,26
38,T38,T38,Tommy Armour III,65,3,28
39,T38,T38,Aaron Baddeley,78,3,20
40,T38,T38,Chad Campbell,91,3,36
41,T38,T38,Michael Connell,51,3,32
42,T38,T38,Chris Couch,75,3,45
43,T38,T38,John Daly,51,3,37
44,T38,T38,Steve Elkington,52,3,37
45,T38,T38,Bob Estes,85,3,35
46,T38,T38,Jason Gore,86,3,55
47,T38,T38,Paul Goydos,72,3,41
48,T38,T38,J.P. Hayes,55,3,40
49,T38,T38,Charles Howell III,96,3,48
50,T38,T38,Jonathan Kaye,95,3,65
51,T38,T38,Justin Leonard,83,3,25
52,T38,T38,Sean O'Hair,100,3,54
53,T38,T38,Greg Owen,79,3,45
54,T38,T38,Tom Pernice Jr.,108,3,52
55,T38,T38,Vijay Singh,103,3,47
56,T38,T38,Jerry Smith,94,3,59
57,T38,T38,Kirk Triplett,58,3,26
