,3-Putt_Avoidance_-_10-15_RANK THIS WEEK,3-Putt_Avoidance_-_10-15_RANK LAST WEEK,3-Putt_Avoidance_-_10-15_PLAYER NAME,3-Putt_Avoidance_-_10-15_ROUNDS,3-Putt_Avoidance_-_10-15_%,3-Putt_Avoidance_-_10-15_TOTAL 3 PUTTS,3-Putt_Avoidance_-_10-15_ATTEMPTS,3-Putt_Avoidance_-_10-15_2 PUTT OR BETTER %
0,T1,T1,Stuart Appleby,83,0.0,,181,100.0
1,T1,T1,Eric Axley,91,0.0,,222,100.0
2,T1,T1,Paul Azinger,87,0.0,,214,100.0
3,T1,T1,Craig Barlow,77,0.0,,135,100.0
4,T1,T1,Brian Bateman,69,0.0,,183,100.0
5,T1,T1,Mark Brooks,90,0.0,,200,100.0
6,T1,T1,Greg Chalmers,71,0.0,,148,100.0
7,T1,T1,Daniel Chopra,110,0.0,,247,100.0
8,T1,T1,John Cook,67,0.0,,159,100.0
9,T1,T1,Brian Davis,92,0.0,,223,100.0
10,T1,T1,Marco Dawson,87,0.0,,196,100.0
11,T1,T1,Chris DiMarco,83,0.0,,161,100.0
12,T1,T1,Luke Donald,66,0.0,,98,100.0
13,T1,T1,David Duval,71,0.0,,150,100.0
14,T1,T1,Ernie Els,69,0.0,,119,100.0
15,T1,T1,Carlos Franco,86,0.0,,168,100.0
16,T1,T1,Brent Geiberger,99,0.0,,217,100.0
17,T1,T1,Padraig Harrington,54,0.0,,95,100.0
18,T1,T1,J.J. Henry,96,0.0,,209,100.0
19,T1,T1,Ryuji Imada,105,0.0,,236,100.0
20,T1,T1,Trevor Immelman,86,0.0,,184,100.0
21,T1,T1,Zach Johnson,98,0.0,,224,100.0
22,T1,T1,Skip Kendall,72,0.0,,147,100.0
23,T1,T1,Billy Mayfair,94,0.0,,216,100.0
24,T1,T1,Shaun Micheel,96,0.0,,214,100.0
25,T1,T1,Phil Mickelson,74,0.0,,138,100.0
26,T1,T1,Larry Mize,53,0.0,,107,100.0
27,T1,T1,Ryan Moore,68,0.0,,157,100.0
28,T1,T1,Joe Ogilvie,95,0.0,,221,100.0
29,T1,T1,Geoff Ogilvy,76,0.0,,145,100.0
30,T1,T1,José María Olazábal,62,0.0,,121,100.0
31,T1,T1,Jesper Parnevik,84,0.0,,181,100.0
32,T1,T1,Brett Quigley,109,0.0,,241,100.0
33,T1,T1,John Rollins,93,0.0,,211,100.0
34,T1,T1,Jason Schultz,77,0.0,,156,100.0
35,T1,T1,Patrick Sheehan,104,0.0,,232,100.0
36,T1,T1,Heath Slocum,96,0.0,,238,100.0
37,T1,T1,Mike Sposa,68,0.0,,137,100.0
38,T1,T1,Steve Stricker,64,0.0,,139,100.0
39,T1,T1,Vaughn Taylor,88,0.0,,202,100.0
40,T1,T1,Vance Veazey,59,0.0,,135,100.0
41,T1,T1,Jimmy Walker,60,0.0,,146,100.0
42,T1,T1,Charles Warren,93,0.0,,198,100.0
43,T1,T1,Tiger Woods,55,0.0,,111,100.0
44,45,45,Brian Gay,107,0.36,1.0,276,99.6
45,46,46,Justin Rose,98,0.39,1.0,256,99.6
46,T47,T47,Jason Bohn,104,0.42,1.0,237,99.5
47,T47,T47,Harrison Frazar,95,0.42,1.0,238,99.5
48,49,49,Henrik Bjornstad,97,0.43,1.0,235,99.5
49,T50,T50,Jeff Gove,91,0.44,1.0,229,99.5
50,T50,T50,Jeff Sluman,101,0.44,1.0,226,99.5
51,52,52,Shigeki Maruyama,94,0.45,1.0,222,99.5
52,T53,T53,Stewart Cink,93,0.47,1.0,211,99.5
53,T53,T53,Stephen Leaney,84,0.47,1.0,212,99.5
54,T53,T53,Joey Sindelar,90,0.47,1.0,212,99.5
55,T56,T56,Mathias Grönberg,92,0.48,1.0,208,99.5
56,T56,T56,Steve Lowery,99,0.48,1.0,209,99.5
57,T56,T56,Tim Petrovic,95,0.48,1.0,208,99.5
58,T56,T56,Brett Wetterich,82,0.48,1.0,210,99.5
59,T60,T60,Bart Bryant,87,0.49,1.0,206,99.5
60,T60,T60,Robert Gamez,94,0.49,1.0,206,99.5
61,T60,T60,Ian Leggatt,80,0.49,1.0,203,99.5
62,63,63,Scott Verplank,88,0.5,1.0,201,99.5
63,64,64,Ron Whittaker,81,0.51,1.0,195,99.4
64,65,65,Jim Furyk,89,0.53,1.0,189,99.4
65,66,66,Brad Faxon,78,0.55,1.0,183,99.4
66,67,67,Greg Kraft,79,0.56,1.0,180,99.4
67,T68,T68,D.A. Points,82,0.6,1.0,166,99.4
68,T68,T68,David Toms,76,0.6,1.0,166,99.4
69,70,70,Chris Smith,67,0.62,1.0,162,99.3
70,T71,T71,Billy Andrade,78,0.63,1.0,160,99.3
71,T71,T71,Danny Ellis,68,0.63,1.0,158,99.3
72,T71,T71,Freddie Jacobson,56,0.63,1.0,159,99.3
73,T71,T71,Bob May,65,0.63,1.0,160,99.3
74,75,75,Todd Hamilton,72,0.67,1.0,150,99.3
75,76,76,Jonathan Byrd,66,0.68,1.0,146,99.3
76,77,77,J.L. Lewis,57,0.7,1.0,142,99.3
77,78,78,Jon Mills,68,0.71,1.0,140,99.2
78,79,79,Woody Austin,107,0.72,2.0,279,99.2
79,T80,T80,Stephen Ames,63,0.73,1.0,137,99.2
80,T80,T80,Steve Flesch,119,0.73,2.0,273,99.2
81,82,82,Len Mattiace,59,0.75,1.0,134,99.2
82,83,83,David Branshaw,98,0.76,2.0,262,99.2
83,T84,T84,Todd Fischer,101,0.78,2.0,257,99.2
84,T84,T84,Tag Ridings,103,0.78,2.0,255,99.2
85,T86,T86,Jeff Overton,95,0.8,2.0,249,99.2
86,T86,T86,Corey Pavin,74,0.8,1.0,125,99.2
87,T86,T86,Omar Uresti,61,0.8,1.0,125,99.2
88,T89,T89,Fred Funk,106,0.83,2.0,240,99.1
89,T89,T89,Retief Goosen,68,0.83,1.0,120,99.1
90,T89,T89,Bill Haas,99,0.83,2.0,241,99.1
91,92,92,Jeff Brehaut,100,0.84,2.0,239,99.1
92,T93,T93,Olin Browne,108,0.85,2.0,235,99.1
93,T93,T93,Thomas Levet,53,0.85,1.0,118,99.1
94,T95,T95,Hunter Mahan,98,0.86,2.0,232,99.1
95,T95,T95,Kevin Sutherland,100,0.86,2.0,233,99.1
96,T95,T95,Nick Watney,97,0.86,2.0,232,99.1
97,98,98,Ryan Palmer,101,0.88,2.0,226,99.1
98,99,99,Sergio Garcia,59,0.89,1.0,112,99.1
99,100,100,Bubba Dickerson,98,0.9,2.0,221,99.1
100,T101,T101,K.J. Choi,93,0.92,2.0,218,99.0
101,T101,T101,Ian Poulter,53,0.92,1.0,109,99.0
102,T101,T101,John Senden,96,0.92,2.0,218,99.0
103,104,104,Richard Johnson,94,0.93,2.0,216,99.0
104,105,105,Carl Pettersson,95,0.97,2.0,206,99.0
105,106,106,Will MacKenzie,91,0.99,2.0,203,99.0
106,107,107,Duffy Waldorf,96,1.02,2.0,196,98.9
107,108,108,Peter Lonard,77,1.05,2.0,190,98.9
108,109,109,Chris Riley,86,1.06,2.0,189,98.9
109,110,110,Rich Beem,85,1.08,2.0,186,98.9
110,111,111,Bob Tway,81,1.09,2.0,183,98.9
111,T112,T112,Jeff Maggert,81,1.1,2.0,181,98.9
112,T112,T112,Mike Weir,88,1.1,2.0,181,98.9
113,T114,T114,James Driscoll,80,1.13,2.0,177,98.8
114,T114,T114,Daisuke Maruyama,83,1.13,2.0,177,98.8
115,116,116,Paul Stankowski,70,1.14,2.0,176,98.8
116,117,117,"John Engler, Jr.",69,1.16,2.0,173,98.8
117,T118,T118,Ben Crane,85,1.17,2.0,171,98.8
118,T118,T118,Jerry Smith,94,1.17,3.0,257,98.8
119,T120,T120,Ben Curtis,86,1.18,2.0,169,98.8
120,T120,T120,Rod Pampling,89,1.18,2.0,170,98.8
121,T122,T122,Robert Allenby,79,1.19,2.0,168,98.8
122,T122,T122,Kenny Perry,73,1.19,2.0,168,98.8
123,124,124,Davis Love III,85,1.2,2.0,167,98.8
124,125,125,Bernhard Langer,77,1.22,2.0,164,98.7
