,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
0,1,1,Ian Poulter,53,91.94,62,57
1,2,2,Stewart Cink,93,91.92,99,91
2,3,3,Vance Veazey,59,90.24,82,74
3,4,4,Steve Stricker,64,90.16,61,55
4,5,5,Geoff Ogilvy,76,89.71,68,61
5,6,6,Jeff Overton,95,89.09,110,98
6,7,7,Padraig Harrington,54,88.24,51,45
7,8,8,Ben Crane,85,88.16,76,67
8,9,9,Len Mattiace,59,87.69,65,57
9,10,10,Robert Allenby,79,87.5,96,84
10,11,11,Daniel Chopra,110,87.39,119,104
11,12,12,Jim Furyk,89,87.36,87,76
12,13,13,Justin Rose,98,87.07,116,101
13,T14,T14,Brad Faxon,78,86.96,115,100
14,T14,T14,J.J. Henry,96,86.96,92,80
15,16,16,Dean Wilson,115,86.86,137,119
16,17,17,Arron Oberholser,82,86.67,90,78
17,18,18,Harrison Frazar,95,86.61,112,97
18,19,19,Larry Mize,53,86.36,66,57
19,20,20,Bo Van Pelt,102,86.33,139,120
20,21,21,Richard Johnson,94,86.18,123,106
21,22,22,Jeff Maggert,81,86.17,94,81
22,23,23,Brett Quigley,109,86.15,130,112
23,24,24,Eric Axley,91,86.09,115,99
24,25,25,Jimmy Walker,60,86.08,79,68
25,26,26,José María Olazábal,62,86.05,43,37
26,27,27,Tom Lehman,70,85.96,57,49
27,28,28,Retief Goosen,68,85.94,64,55
28,T29,T29,Ryan Moore,68,85.71,105,90
29,T29,T29,Corey Pavin,74,85.71,77,66
30,31,31,K.J. Choi,93,85.58,104,89
31,32,32,Jason Gore,86,85.54,83,71
32,33,33,Henrik Bjornstad,97,85.47,117,100
33,34,34,Jeff Brehaut,100,85.25,122,104
34,35,35,David Howell,52,85.0,40,34
35,36,36,Todd Fischer,101,84.96,113,96
36,37,37,Shaun Micheel,96,84.91,106,90
37,38,38,Hunter Mahan,98,84.89,139,118
38,39,39,Davis Love III,85,84.71,85,72
39,40,40,Heath Slocum,96,84.62,104,88
40,T41,T41,Brian Davis,92,84.55,110,93
41,T41,T41,Bob Estes,85,84.55,110,93
42,43,43,Tag Ridings,103,84.35,115,97
43,44,44,Tjaart van der Walt,60,84.34,83,70
44,45,45,Carl Pettersson,95,84.31,102,86
45,46,46,Ryan Palmer,101,84.3,121,102
46,47,47,Charles Howell III,96,84.26,108,91
47,T48,T48,Freddie Jacobson,56,84.15,82,69
48,T48,T48,J.L. Lewis,57,84.15,82,69
49,T48,T48,Greg Owen,79,84.15,82,69
50,T51,T51,Scott Gutschewski,53,84.13,63,53
51,T51,T51,Ryuji Imada,105,84.13,126,106
52,T53,T53,Ernie Els,69,84.06,69,58
53,T53,T53,David Toms,76,84.06,69,58
54,55,55,Ian Leggatt,80,84.04,94,79
55,56,56,Mark Calcavecchia,94,83.92,143,120
56,57,57,Robert Gamez,94,83.87,124,104
57,58,58,Olin Browne,108,83.81,105,88
58,59,59,Patrick Sheehan,104,83.74,123,103
59,60,60,D.A. Points,82,83.7,92,77
60,61,61,Michael Allen,84,83.5,103,86
61,62,62,Jesper Parnevik,84,83.33,120,100
62,63,63,Chris Smith,67,82.93,82,68
63,64,64,Peter Lonard,77,82.83,99,82
64,65,65,Ryan Hietala,61,82.81,64,53
65,66,66,John Senden,96,82.76,116,96
66,67,67,Fred Funk,106,82.68,127,105
