,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Jim Furyk,89,60.53,38,23
1,2,2,Mark O'Meara,52,59.38,32,19
2,3,3,Tom Lehman,70,58.06,31,18
3,4,4,J.L. Lewis,57,57.69,26,15
4,5,5,Alex Aragon,63,55.26,38,21
5,6,6,Dudley Hart,83,54.55,44,24
6,7,7,Ryuji Imada,105,54.35,46,25
7,T8,T8,Brad Faxon,78,51.85,54,28
8,T8,T8,Mike Sposa,68,51.85,27,14
9,10,10,Jeff Overton,95,51.61,62,32
10,T11,T11,Scott Gutschewski,53,51.35,37,19
11,T11,T11,D.A. Points,82,51.35,37,19
12,13,13,Zach Johnson,98,50.98,51,26
13,14,14,Arjun Atwal,97,50.88,57,29
14,15,15,Henrik Bjornstad,97,50.82,61,31
15,16,16,John Rollins,93,50.72,69,35
16,T17,T17,Jonathan Byrd,66,50.0,26,13
17,T17,T17,Luke Donald,66,50.0,30,15
18,T17,T17,Padraig Harrington,54,50.0,30,15
19,T17,T17,John Huston,74,50.0,42,21
20,T17,T17,Kent Jones,103,50.0,68,34
21,T17,T17,Rod Pampling,89,50.0,34,17
22,T17,T17,Adam Scott,70,50.0,34,17
23,T17,T17,Chris Smith,67,50.0,30,15
24,T17,T17,Duffy Waldorf,96,50.0,64,32
25,26,26,Brian Gay,107,49.37,79,39
26,27,27,Nathan Green,108,49.21,63,31
27,28,28,Rich Beem,85,49.18,61,30
28,29,29,Charles Warren,93,49.15,59,29
29,30,30,Eric Axley,91,49.09,55,27
30,31,31,Kevin Sutherland,100,48.94,47,23
31,T32,T32,Bob Estes,85,48.78,41,20
32,T32,T32,Ryan Moore,68,48.78,41,20
33,34,34,Charley Hoffman,100,48.53,68,33
34,35,35,Nick Watney,97,48.48,66,32
35,36,36,Tom Pernice Jr.,108,48.39,62,30
36,37,37,Vijay Singh,103,48.28,58,28
37,38,38,Robert Gamez,94,47.69,65,31
38,39,39,Chad Campbell,91,47.5,40,19
39,40,40,Brett Quigley,109,47.46,59,28
40,41,41,Jimmy Walker,60,47.22,36,17
41,42,42,Steve Jones,83,46.94,49,23
42,43,43,Tim Petrovic,95,46.88,64,30
43,T44,T44,Charles Howell III,96,46.67,45,21
44,T44,T44,Skip Kendall,72,46.67,45,21
45,T44,T44,Will MacKenzie,91,46.67,45,21
46,T44,T44,Joe Ogilvie,95,46.67,45,21
47,T44,T44,Jeff Sluman,101,46.67,60,28
48,T44,T44,Vance Veazey,59,46.67,30,14
49,50,50,Mathias Grönberg,92,46.55,58,27
50,51,51,Bubba Watson,83,46.51,43,20
51,52,52,Mathew Goggin,72,46.43,28,13
52,53,53,Aaron Baddeley,78,46.34,41,19
53,54,54,David Branshaw,98,46.15,52,24
54,55,55,James Driscoll,80,46.0,50,23
55,56,56,Bernhard Langer,77,45.95,37,17
56,T57,T57,Daniel Chopra,110,45.9,61,28
57,T57,T57,Stewart Cink,93,45.9,61,28
58,59,59,Ben Crane,85,45.83,48,22
59,T60,T60,Tommy Armour III,65,45.45,44,20
60,T60,T60,Shaun Micheel,96,45.45,55,25
61,62,62,Michael Allen,84,45.31,64,29
62,63,63,Daisuke Maruyama,83,45.24,42,19
63,64,64,Robert Garrigus,85,45.1,51,23
64,65,65,Jesper Parnevik,84,44.9,49,22
65,T66,T66,Brian Davis,92,44.44,81,36
66,T66,T66,Steve Lowery,99,44.44,63,28
67,68,68,Olin Browne,108,44.07,59,26
68,T69,T69,Tim Clark,80,44.0,50,22
69,T69,T69,Greg Kraft,79,44.0,50,22
70,71,71,Billy Andrade,78,43.9,41,18
71,72,72,Scott Verplank,88,43.75,48,21
72,73,73,Harrison Frazar,95,43.59,39,17
73,74,74,John Cook,67,43.33,30,13
74,T75,T75,Brian Bateman,69,43.24,37,16
75,T75,T75,Ian Poulter,53,43.24,37,16
76,T75,T75,Roger Tambellini,64,43.24,37,16
77,78,78,Camilo Villegas,95,43.14,51,22
78,T79,T79,Tag Ridings,103,43.1,58,25
79,T79,T79,Bo Van Pelt,102,43.1,58,25
80,81,81,Dean Wilson,115,42.86,56,24
81,82,82,Jason Bohn,104,42.62,61,26
82,83,83,Vaughn Taylor,88,42.37,59,25
83,84,84,John Daly,51,42.31,26,11
84,85,85,Marco Dawson,87,42.19,64,27
85,86,86,Tiger Woods,55,42.11,19,8
86,87,87,Jerry Kelly,100,42.0,50,21
87,88,88,Davis Love III,85,41.86,43,18
88,T89,T89,Todd Fischer,101,41.67,72,30
89,T89,T89,Jason Schultz,77,41.67,48,20
90,T89,T89,Paul Stankowski,70,41.67,48,20
91,T92,T92,Kris Cox,83,41.46,41,17
92,T92,T92,J.P. Hayes,55,41.46,41,17
93,94,94,Brent Geiberger,99,41.43,70,29
94,T95,T95,Shane Bertsch,104,41.38,58,24
95,T95,T95,Larry Mize,53,41.38,29,12
96,T95,T95,Kirk Triplett,58,41.38,29,12
97,98,98,Bart Bryant,87,41.3,46,19
98,T99,T99,Fred Couples,52,41.18,34,14
99,T99,T99,Steve Flesch,119,41.18,68,28
100,T99,T99,Shigeki Maruyama,94,41.18,51,21
101,T99,T99,Jerry Smith,94,41.18,51,21
102,103,103,Joe Durant,101,41.07,56,23
103,104,104,Chris Couch,75,41.03,39,16
104,105,105,Greg Chalmers,71,40.91,44,18
105,106,106,David Toms,76,40.82,49,20
106,107,107,Ryan Hietala,61,40.48,42,17
107,T108,T108,Briny Baird,81,40.0,50,20
108,T108,T108,Doug Barron,74,40.0,50,20
109,T108,T108,Michael Connell,51,40.0,25,10
110,T108,T108,Sergio Garcia,59,40.0,25,10
111,T108,T108,Bill Haas,99,40.0,45,18
112,T108,T108,Justin Leonard,83,40.0,40,16
113,T108,T108,Justin Rose,98,40.0,60,24
114,T108,T108,Omar Uresti,61,40.0,40,16
115,T108,T108,Tjaart van der Walt,60,40.0,35,14
116,T108,T108,Mike Weir,88,40.0,55,22
117,T108,T108,Ron Whittaker,81,40.0,55,22
118,119,119,Jason Gore,86,39.68,63,25
119,120,120,J.J. Henry,96,39.66,58,23
120,121,121,Carl Pettersson,95,39.58,48,19
121,T122,T122,Stuart Appleby,83,39.53,43,17
122,T122,T122,Mark Brooks,90,39.53,43,17
123,124,124,Jeff Gove,91,39.39,33,13
124,T125,T125,Jonathan Kaye,95,39.34,61,24
125,T125,T125,Troy Matteson,101,39.34,61,24
126,127,127,Joey Sindelar,90,39.22,51,20
127,T128,T128,Jeff Brehaut,100,38.98,59,23
128,T128,T128,Carlos Franco,86,38.98,59,23
129,130,130,Ryan Palmer,101,38.67,75,29
130,131,131,Hunter Mahan,98,38.57,70,27
131,132,132,K.J. Choi,93,38.46,52,20
132,133,133,Arron Oberholser,82,38.24,34,13
133,T134,T134,Paul Goydos,72,38.18,55,21
134,T134,T134,Bob Tway,81,38.18,55,21
135,136,136,Woody Austin,107,38.1,63,24
136,T137,T137,Todd Hamilton,72,38.0,50,19
137,T137,T137,Brandt Jobe,91,38.0,50,19
138,139,139,Chris DiMarco,83,37.84,37,14
139,140,140,Trevor Immelman,86,37.78,45,17
140,141,141,Craig Barlow,77,37.5,48,18
141,142,142,Mark Wilson,79,37.25,51,19
142,143,143,David McKenzie,82,37.21,43,16
143,144,144,Steve Stricker,64,37.14,35,13
144,T145,T145,Fred Funk,106,37.1,62,23
145,T145,T145,Heath Slocum,96,37.1,62,23
146,T147,T147,David Howell,52,36.84,19,7
147,T147,T147,Len Mattiace,59,36.84,38,14
148,149,149,J.B. Holmes,81,36.73,49,18
149,T150,T150,Stephen Ames,63,36.36,22,8
150,T150,T150,Bubba Dickerson,98,36.36,55,20
151,152,152,Brett Wetterich,82,36.17,47,17
152,T153,T153,Jeff Maggert,81,35.56,45,16
153,T153,T153,Geoff Ogilvy,76,35.56,45,16
154,155,155,Ian Leggatt,80,35.29,34,12
155,156,156,Paul Azinger,87,35.19,54,19
156,T157,T157,Matt Hansen,68,35.0,40,14
157,T157,T157,Rory Sabbatini,84,35.0,60,21
158,T157,T157,D.J. Trahan,92,35.0,60,21
159,160,160,Mark Calcavecchia,94,33.93,56,19
160,T161,T161,Robert Damron,91,33.33,63,21
161,T161,T161,Ernie Els,69,33.33,36,12
162,T161,T161,Retief Goosen,68,33.33,27,9
163,T161,T161,Peter Lonard,77,33.33,42,14
164,T161,T161,Phil Mickelson,74,33.33,36,12
165,T161,T161,Chris Riley,86,33.33,57,19
166,T161,T161,"Wes Short, Jr.",96,33.33,72,24
167,168,168,John Senden,96,32.73,55,18
168,169,169,Richard Johnson,94,32.69,52,17
169,170,170,Patrick Sheehan,104,32.61,46,15
170,171,171,Jon Mills,68,32.56,43,14
171,172,172,Ben Curtis,86,32.5,40,13
172,T173,T173,Tim Herron,82,32.43,37,12
173,T173,T173,Frank Lickliter II,99,32.43,37,12
174,T175,T175,Lee Janzen,79,31.82,44,14
175,T175,T175,Pat Perez,50,31.82,22,7
176,177,177,Stephen Leaney,84,31.48,54,17
177,178,178,Bob May,65,31.25,48,15
178,T179,T179,David Duval,71,31.11,45,14
179,T179,T179,Kenny Perry,73,31.11,45,14
180,181,181,Greg Owen,79,30.23,43,13
181,182,182,Lucas Glover,105,30.19,53,16
182,183,183,Robert Allenby,79,29.79,47,14
183,184,184,Freddie Jacobson,56,29.41,34,10
184,T185,T185,"John Engler, Jr.",69,29.17,48,14
185,T185,T185,Sean O'Hair,100,29.17,48,14
186,187,187,Hidemichi Tanaka,74,28.95,38,11
187,188,188,José María Olazábal,62,28.57,21,6
188,189,189,Nicholas Thompson,96,28.3,53,15
189,190,190,Alex Cejka,93,27.87,61,17
190,191,191,Corey Pavin,74,27.78,36,10
191,192,192,Danny Ellis,68,27.66,47,13
192,193,193,Ted Purdy,103,26.79,56,15
193,T194,T194,Steve Elkington,52,25.0,28,7
194,T194,T194,Thomas Levet,53,25.0,40,10
195,196,196,Billy Mayfair,94,22.22,45,10
