,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
0,1,1,Eric Axley,0.65,2,306
1,2,2,Aaron Baddeley,0.79,2,252
2,3,3,Trevor Immelman,0.88,3,342
3,4,4,Mathew Goggin,1.01,2,198
4,5,5,Daniel Chopra,1.06,4,378
5,T6,T6,Chris DiMarco,1.11,3,270
6,T6,T6,Steve Stricker,1.11,3,270
7,T8,T8,Brian Bateman,1.23,2,162
8,T8,T8,Todd Hamilton,1.23,2,162
9,T8,T8,Omar Uresti,1.23,2,162
10,11,11,Jim Furyk,1.32,5,378
11,T12,T12,Stewart Cink,1.39,5,360
12,T12,T12,Brent Geiberger,1.39,5,360
13,T12,T12,Scott Gutschewski,1.39,2,144
14,T12,T12,Lee Janzen,1.39,3,216
15,16,16,Carl Pettersson,1.46,5,342
16,17,17,Stephen Leaney,1.48,4,270
17,18,18,Danny Ellis,1.52,3,198
18,19,19,Jesper Parnevik,1.54,5,324
19,T20,T20,Ben Crane,1.63,5,306
20,T20,T20,Marco Dawson,1.63,5,306
21,T20,T20,Phil Mickelson,1.63,5,306
22,T23,T23,Mark Brooks,1.67,3,180
23,T23,T23,Justin Rose,1.67,6,360
24,T25,T25,Greg Kraft,1.71,4,234
25,T25,T25,Corey Pavin,1.71,4,234
26,27,27,Chris Riley,1.74,5,288
27,28,28,Bill Haas,1.75,6,342
28,T29,T29,Alex Aragon,1.85,2,108
29,T29,T29,Steve Elkington,1.85,3,162
30,T29,T29,Lucas Glover,1.85,7,378
31,T29,T29,Sean O'Hair,1.85,7,378
32,T29,T29,Rory Sabbatini,1.85,6,324
33,T29,T29,Kirk Triplett,1.85,4,216
34,T29,T29,Mark Wilson,1.85,5,270
35,36,36,Jeff Overton,1.94,7,360
36,37,37,Jonathan Byrd,1.98,5,252
37,T38,T38,Chad Campbell,2.05,7,342
38,T38,T38,John Senden,2.05,7,342
39,T38,T38,Scott Verplank,2.05,7,342
40,T41,T41,Arjun Atwal,2.08,6,288
41,T41,T41,Paul Azinger,2.08,6,288
42,T41,T41,Ernie Els,2.08,6,288
43,T41,T41,Hidemichi Tanaka,2.08,3,144
44,T45,T45,Ryuji Imada,2.12,8,378
45,T45,T45,Hunter Mahan,2.12,8,378
