,3-Putt_Avoidance_-_5-10_RANK THIS WEEK,3-Putt_Avoidance_-_5-10_RANK LAST WEEK,3-Putt_Avoidance_-_5-10_PLAYER NAME,3-Putt_Avoidance_-_5-10_ROUNDS,3-Putt_Avoidance_-_5-10_%,3-Putt_Avoidance_-_5-10_TOTAL 3 PUTTS,3-Putt_Avoidance_-_5-10_ATTEMPTS,3-Putt_Avoidance_-_5-10_2 PUTT OR BETTER %
0,T1,T1,Michael Allen,84,0.0,,263,100.0
1,T1,T1,Stuart Appleby,83,0.0,,233,100.0
2,T1,T1,Eric Axley,91,0.0,,283,100.0
3,T1,T1,Briny Baird,81,0.0,,244,100.0
4,T1,T1,Shane Bertsch,104,0.0,,319,100.0
5,T1,T1,David Branshaw,98,0.0,,271,100.0
6,T1,T1,Mark Brooks,90,0.0,,235,100.0
7,T1,T1,Olin Browne,108,0.0,,323,100.0
8,T1,T1,Bart Bryant,87,0.0,,232,100.0
9,T1,T1,Chad Campbell,91,0.0,,223,100.0
10,T1,T1,Greg Chalmers,71,0.0,,214,100.0
11,T1,T1,Stewart Cink,93,0.0,,255,100.0
12,T1,T1,Michael Connell,51,0.0,,142,100.0
13,T1,T1,John Cook,67,0.0,,189,100.0
14,T1,T1,John Daly,51,0.0,,152,100.0
15,T1,T1,Robert Damron,91,0.0,,290,100.0
16,T1,T1,Bubba Dickerson,98,0.0,,313,100.0
17,T1,T1,Chris DiMarco,83,0.0,,208,100.0
18,T1,T1,"John Engler, Jr.",69,0.0,,207,100.0
19,T1,T1,Jim Furyk,89,0.0,,208,100.0
20,T1,T1,Sergio Garcia,59,0.0,,146,100.0
21,T1,T1,Retief Goosen,68,0.0,,179,100.0
22,T1,T1,Jeff Gove,91,0.0,,245,100.0
23,T1,T1,Paul Goydos,72,0.0,,232,100.0
24,T1,T1,Matt Hansen,68,0.0,,178,100.0
25,T1,T1,Tim Herron,82,0.0,,231,100.0
26,T1,T1,Charles Howell III,96,0.0,,245,100.0
27,T1,T1,Trevor Immelman,86,0.0,,239,100.0
28,T1,T1,Freddie Jacobson,56,0.0,,184,100.0
29,T1,T1,Brandt Jobe,91,0.0,,258,100.0
30,T1,T1,Skip Kendall,72,0.0,,236,100.0
31,T1,T1,Greg Kraft,79,0.0,,241,100.0
32,T1,T1,Bernhard Langer,77,0.0,,204,100.0
33,T1,T1,Ian Leggatt,80,0.0,,245,100.0
34,T1,T1,Tom Lehman,70,0.0,,171,100.0
35,T1,T1,Frank Lickliter II,99,0.0,,290,100.0
36,T1,T1,Peter Lonard,77,0.0,,216,100.0
37,T1,T1,Davis Love III,85,0.0,,229,100.0
38,T1,T1,Steve Lowery,99,0.0,,294,100.0
39,T1,T1,Jeff Maggert,81,0.0,,256,100.0
40,T1,T1,Shigeki Maruyama,94,0.0,,304,100.0
41,T1,T1,Daisuke Maruyama,83,0.0,,230,100.0
42,T1,T1,Phil Mickelson,74,0.0,,167,100.0
43,T1,T1,Mark O'Meara,52,0.0,,142,100.0
44,T1,T1,Arron Oberholser,82,0.0,,224,100.0
45,T1,T1,José María Olazábal,62,0.0,,122,100.0
46,T1,T1,Ryan Palmer,101,0.0,,290,100.0
47,T1,T1,Corey Pavin,74,0.0,,193,100.0
48,T1,T1,John Rollins,93,0.0,,251,100.0
49,T1,T1,Justin Rose,98,0.0,,319,100.0
50,T1,T1,Jason Schultz,77,0.0,,201,100.0
51,T1,T1,Adam Scott,70,0.0,,171,100.0
52,T1,T1,Vijay Singh,103,0.0,,279,100.0
53,T1,T1,Heath Slocum,96,0.0,,299,100.0
54,T1,T1,Paul Stankowski,70,0.0,,202,100.0
55,T1,T1,Steve Stricker,64,0.0,,169,100.0
56,T1,T1,Kevin Sutherland,100,0.0,,271,100.0
57,T1,T1,Vance Veazey,59,0.0,,198,100.0
58,T1,T1,Scott Verplank,88,0.0,,220,100.0
59,T1,T1,Brett Wetterich,82,0.0,,264,100.0
60,T1,T1,Tiger Woods,55,0.0,,114,100.0
61,62,62,Brian Gay,107,0.27,1.0,374,99.7
62,T63,T63,Nathan Green,108,0.3,1.0,337,99.7
63,T63,T63,Kent Jones,103,0.3,1.0,331,99.7
64,T65,T65,Daniel Chopra,110,0.31,1.0,323,99.6
65,T65,T65,Tim Petrovic,95,0.31,1.0,319,99.6
66,T67,T67,Brent Geiberger,99,0.32,1.0,313,99.6
67,T67,T67,Charley Hoffman,100,0.32,1.0,317,99.6
68,T67,T67,Hunter Mahan,98,0.32,1.0,316,99.6
69,T67,T67,Tag Ridings,103,0.32,1.0,312,99.6
70,71,71,Ryuji Imada,105,0.33,1.0,305,99.6
71,T72,T72,Jeff Brehaut,100,0.34,1.0,298,99.6
72,T72,T72,Jerry Kelly,100,0.34,1.0,291,99.6
73,T72,T72,Jeff Sluman,101,0.34,1.0,292,99.6
74,T75,T75,Arjun Atwal,97,0.35,1.0,284,99.6
75,T75,T75,Tom Pernice Jr.,108,0.35,1.0,283,99.6
76,T77,T77,Mathias Grönberg,92,0.36,1.0,275,99.6
77,T77,T77,Zach Johnson,98,0.36,1.0,279,99.6
78,T77,T77,Camilo Villegas,95,0.36,1.0,275,99.6
79,T80,T80,Kris Cox,83,0.37,1.0,271,99.6
80,T80,T80,Jonathan Kaye,95,0.37,1.0,272,99.6
81,T80,T80,Stephen Leaney,84,0.37,1.0,271,99.6
82,T83,T83,James Driscoll,80,0.38,1.0,266,99.6
83,T83,T83,Robert Garrigus,85,0.38,1.0,262,99.6
84,T83,T83,Jerry Smith,94,0.38,1.0,266,99.6
85,T83,T83,Charles Warren,93,0.38,1.0,265,99.6
86,T87,T87,Jason Gore,86,0.39,1.0,259,99.6
87,T87,T87,Carl Pettersson,95,0.39,1.0,256,99.6
88,T89,T89,Rich Beem,85,0.4,1.0,249,99.6
89,T89,T89,Joey Sindelar,90,0.4,1.0,250,99.6
90,T91,T91,K.J. Choi,93,0.41,1.0,245,99.5
91,T91,T91,Bob Estes,85,0.41,1.0,244,99.5
92,T91,T91,D.A. Points,82,0.41,1.0,243,99.5
93,T91,T91,Bob Tway,81,0.41,1.0,242,99.5
94,T95,T95,Chris Couch,75,0.42,1.0,236,99.5
95,T95,T95,Rory Sabbatini,84,0.42,1.0,236,99.5
96,T97,T97,Aaron Baddeley,78,0.43,1.0,235,99.5
97,T97,T97,David McKenzie,82,0.43,1.0,233,99.5
98,T97,T97,David Toms,76,0.43,1.0,234,99.5
99,100,100,Steve Jones,83,0.44,1.0,226,99.5
100,T101,T101,Ben Crane,85,0.46,1.0,218,99.5
101,T101,T101,J.B. Holmes,81,0.46,1.0,218,99.5
102,T101,T101,Rod Pampling,89,0.46,1.0,218,99.5
103,T104,T104,Billy Andrade,78,0.47,1.0,212,99.5
104,T104,T104,Justin Leonard,83,0.47,1.0,214,99.5
105,T104,T104,Bob May,65,0.47,1.0,212,99.5
106,T104,T104,Jimmy Walker,60,0.47,1.0,212,99.5
107,T108,T108,Tommy Armour III,65,0.5,1.0,201,99.5
108,T108,T108,Mike Sposa,68,0.5,1.0,202,99.5
109,110,110,Ryan Moore,68,0.51,1.0,195,99.4
110,T111,T111,Ryan Hietala,61,0.52,1.0,192,99.4
111,T111,T111,Omar Uresti,61,0.52,1.0,192,99.4
112,113,113,Geoff Ogilvy,76,0.53,1.0,189,99.4
113,114,114,Steve Flesch,119,0.55,2.0,362,99.4
114,115,115,Jon Mills,68,0.59,1.0,170,99.4
115,T116,T116,Ian Poulter,53,0.6,1.0,166,99.4
116,T116,T116,Roger Tambellini,64,0.6,1.0,168,99.4
117,118,118,Thomas Levet,53,0.61,1.0,163,99.3
118,119,119,Scott Gutschewski,53,0.62,1.0,161,99.3
119,T120,T120,Luke Donald,66,0.63,1.0,160,99.3
120,T120,T120,Fred Funk,106,0.63,2.0,317,99.3
121,T122,T122,Alex Cejka,93,0.64,2.0,311,99.3
122,T122,T122,Lucas Glover,105,0.64,2.0,314,99.3
123,T122,T122,Chris Smith,67,0.64,1.0,157,99.3
124,T125,T125,Stephen Ames,63,0.65,1.0,154,99.3
125,T125,T125,Bill Haas,99,0.65,2.0,310,99.3
126,127,127,Padraig Harrington,54,0.66,1.0,151,99.3
127,128,128,Brett Quigley,109,0.67,2.0,299,99.3
128,129,129,Dean Wilson,115,0.69,2.0,291,99.3
129,130,130,Ted Purdy,103,0.7,2.0,286,99.3
130,131,131,Richard Johnson,94,0.71,2.0,280,99.2
131,T132,T132,Brad Faxon,78,0.74,2.0,272,99.2
132,T132,T132,Carlos Franco,86,0.74,2.0,271,99.2
133,T132,T132,Patrick Sheehan,104,0.74,2.0,271,99.2
134,T132,T132,Duffy Waldorf,96,0.74,2.0,270,99.2
135,T136,T136,Marco Dawson,87,0.75,2.0,267,99.2
136,T136,T136,Harrison Frazar,95,0.75,2.0,267,99.2
137,T136,T136,Sean O'Hair,100,0.75,2.0,267,99.2
138,139,139,Larry Mize,53,0.76,1.0,132,99.2
139,140,140,Shaun Micheel,96,0.78,2.0,257,99.2
140,T141,T141,J.J. Henry,96,0.79,2.0,253,99.2
141,T141,T141,Chris Riley,86,0.79,2.0,252,99.2
142,T143,T143,Fred Couples,52,0.82,1.0,122,99.1
143,T143,T143,Ron Whittaker,81,0.82,2.0,244,99.1
144,145,145,Mark Wilson,79,0.84,2.0,239,99.1
145,T146,T146,Billy Mayfair,94,0.85,2.0,236,99.1
146,T146,T146,Bubba Watson,83,0.85,2.0,236,99.1
147,148,148,Lee Janzen,79,0.9,2.0,223,99.1
148,T149,T149,Dudley Hart,83,0.91,2.0,219,99.0
149,T149,T149,Jeff Overton,95,0.91,3.0,328,99.0
150,151,151,Todd Fischer,101,0.92,3.0,325,99.0
151,152,152,Jason Bohn,104,0.93,3.0,324,99.0
152,153,153,Joe Durant,101,0.94,3.0,319,99.0
153,154,154,Robert Gamez,94,0.95,3.0,317,99.0
154,155,155,Hidemichi Tanaka,74,0.98,2.0,205,99.0
155,T156,T156,Robert Allenby,79,1.03,2.0,195,98.9
156,T156,T156,Jonathan Byrd,66,1.03,2.0,194,98.9
157,T156,T156,Bo Van Pelt,102,1.03,3.0,291,98.9
158,T159,T159,Paul Azinger,87,1.05,3.0,285,98.9
159,T159,T159,Vaughn Taylor,88,1.05,3.0,285,98.9
160,161,161,Nick Watney,97,1.06,3.0,284,98.9
161,162,162,J.L. Lewis,57,1.12,2.0,178,98.8
162,T163,T163,Ernie Els,69,1.14,2.0,176,98.8
163,T163,T163,Kirk Triplett,58,1.14,2.0,176,98.8
164,165,165,Brian Bateman,69,1.15,2.0,174,98.8
165,166,166,"Wes Short, Jr.",96,1.23,4.0,324,98.7
166,167,167,Troy Matteson,101,1.26,4.0,318,98.7
167,168,168,John Huston,74,1.29,3.0,232,98.7
168,169,169,Ben Curtis,86,1.36,3.0,220,98.6
169,T170,T170,Mark Calcavecchia,94,1.38,4.0,289,98.6
170,T170,T170,Joe Ogilvie,95,1.38,4.0,290,98.6
171,172,172,Craig Barlow,77,1.39,3.0,216,98.6
172,T173,T173,Kenny Perry,73,1.42,3.0,211,98.5
173,T173,T173,Nicholas Thompson,96,1.42,4.0,282,98.5
174,175,175,D.J. Trahan,92,1.43,4.0,280,98.5
175,176,176,Greg Owen,79,1.44,3.0,208,98.5
176,177,177,Todd Hamilton,72,1.45,3.0,207,98.5
177,T178,T178,J.P. Hayes,55,1.51,3.0,199,98.4
178,T178,T178,John Senden,96,1.51,4.0,265,98.4
179,180,180,David Duval,71,1.54,3.0,195,98.4
180,181,181,Alex Aragon,63,1.56,3.0,192,98.4
181,182,182,Mike Weir,88,1.62,4.0,247,98.3
182,183,183,Henrik Bjornstad,97,1.64,5.0,304,98.3
183,184,184,Len Mattiace,59,1.69,3.0,178,98.3
184,185,185,Tjaart van der Walt,60,1.76,3.0,170,98.2
185,T186,T186,Brian Davis,92,1.79,6.0,335,98.2
186,T186,T186,Danny Ellis,68,1.79,4.0,224,98.2
187,T188,T188,Woody Austin,107,1.83,6.0,327,98.1
188,T188,T188,David Howell,52,1.83,2.0,109,98.1
189,T188,T188,Pat Perez,50,1.83,3.0,164,98.1
190,191,191,Tim Clark,80,1.87,4.0,214,98.1
191,192,192,Jesper Parnevik,84,1.91,5.0,262,98.0
192,193,193,Doug Barron,74,1.99,5.0,251,98.0
193,194,194,Will MacKenzie,91,2.36,6.0,254,97.6
194,195,195,Mathew Goggin,72,2.72,5.0,184,97.2
195,196,196,Steve Elkington,52,4.17,6.0,144,95.8
