,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
0,1,1,Eric Axley,91,78.75,80,63
1,2,2,Aaron Baddeley,78,75.93,54,41
2,3,3,Steve Stricker,64,75.76,33,25
3,4,4,David Howell,52,73.68,38,28
4,5,5,Stewart Cink,93,72.58,62,45
5,6,6,Joey Sindelar,90,72.13,61,44
6,7,7,Danny Ellis,68,71.67,60,43
7,8,8,D.J. Trahan,92,71.62,74,53
8,9,9,Freddie Jacobson,56,71.11,45,32
9,10,10,Chris DiMarco,83,70.91,55,39
10,11,11,Billy Mayfair,94,70.69,58,41
11,12,12,José María Olazábal,62,70.59,34,24
12,13,13,Ron Whittaker,81,70.49,61,43
13,T14,T14,John Cook,67,70.37,54,38
14,T14,T14,Ryan Moore,68,70.37,54,38
15,16,16,Larry Mize,53,70.0,30,21
16,17,17,Padraig Harrington,54,69.7,33,23
17,18,18,Paul Azinger,87,69.57,69,48
18,19,19,Vijay Singh,103,69.14,81,56
19,20,20,David McKenzie,82,69.01,71,49
20,21,21,Brad Faxon,78,68.85,61,42
21,22,22,Brett Quigley,109,68.29,82,56
22,23,23,Scott Verplank,88,68.25,63,43
23,24,24,Jason Bohn,104,68.18,66,45
24,25,25,Michael Allen,84,67.74,62,42
25,26,26,Ryan Palmer,101,67.69,65,44
26,27,27,K.J. Choi,93,67.19,64,43
27,T28,T28,Brian Bateman,69,66.67,42,28
28,T28,T28,Brian Gay,107,66.67,105,70
29,T28,T28,Brandt Jobe,91,66.67,60,40
30,T28,T28,Hunter Mahan,98,66.67,90,60
31,T28,T28,Hidemichi Tanaka,74,66.67,48,32
32,T28,T28,Charles Warren,93,66.67,81,54
33,34,34,Daisuke Maruyama,83,66.22,74,49
34,35,35,Robert Damron,91,66.2,71,47
35,T36,T36,Greg Chalmers,71,66.1,59,39
36,T36,T36,"John Engler, Jr.",69,66.1,59,39
37,T38,T38,Robert Allenby,79,65.91,44,29
38,T38,T38,Geoff Ogilvy,76,65.91,44,29
39,40,40,Marco Dawson,87,65.67,67,44
40,41,41,Nathan Green,108,65.59,93,61
41,42,42,Bubba Dickerson,98,65.38,78,51
42,43,43,Jim Furyk,89,65.22,46,30
43,44,44,Charles Howell III,96,65.15,66,43
44,45,45,Vaughn Taylor,88,64.86,74,48
45,T46,T46,Harrison Frazar,95,64.79,71,46
46,T46,T46,Dudley Hart,83,64.79,71,46
47,T48,T48,Shigeki Maruyama,94,64.71,85,55
48,T48,T48,Kevin Sutherland,100,64.71,68,44
49,50,50,Joe Ogilvie,95,64.56,79,51
50,T51,T51,Stuart Appleby,83,64.47,76,49
51,T51,T51,Brett Wetterich,82,64.47,76,49
52,T53,T53,J.B. Holmes,81,64.38,73,47
53,T53,T53,Kent Jones,103,64.38,73,47
54,55,55,Tim Clark,80,64.29,56,36
55,56,56,Jason Gore,86,64.13,92,59
56,57,57,Charley Hoffman,100,64.1,78,50
57,T58,T58,Todd Fischer,101,64.0,75,48
58,T58,T58,Stephen Leaney,84,64.0,75,48
59,60,60,Troy Matteson,101,63.75,80,51
60,61,61,Mark Calcavecchia,94,63.53,85,54
61,T62,T62,Peter Lonard,77,63.49,63,40
62,T62,T62,Jimmy Walker,60,63.49,63,40
63,64,64,Woody Austin,107,63.29,79,50
64,65,65,Richard Johnson,94,63.16,76,48
65,66,66,John Senden,96,63.1,84,53
66,67,67,Stephen Ames,63,62.86,35,22
67,68,68,Bubba Watson,83,62.71,59,37
68,T69,T69,Kris Cox,83,62.69,67,42
69,T69,T69,Mark Wilson,79,62.69,67,42
70,T71,T71,Daniel Chopra,110,62.65,83,52
71,T71,T71,Fred Funk,106,62.65,83,52
72,73,73,Jeff Gove,91,62.5,72,45
73,T74,T74,Tim Petrovic,95,62.35,85,53
74,T74,T74,Tag Ridings,103,62.35,85,53
75,76,76,Skip Kendall,72,62.3,61,38
76,77,77,Ryuji Imada,105,62.16,74,46
77,78,78,Tom Pernice Jr.,108,61.97,71,44
78,79,79,John Rollins,93,61.9,63,39
79,80,80,Zach Johnson,98,61.64,73,45
80,T81,T81,Steve Jones,83,61.54,52,32
81,T81,T81,D.A. Points,82,61.54,65,40
82,T83,T83,Greg Kraft,79,61.4,57,35
83,T83,T83,Greg Owen,79,61.4,57,35
84,T83,T83,Rod Pampling,89,61.4,57,35
85,86,86,Jon Mills,68,61.36,44,27
86,87,87,Alex Cejka,93,61.29,62,38
87,T88,T88,Tjaart van der Walt,60,61.22,49,30
88,T88,T88,Vance Veazey,59,61.22,49,30
89,T90,T90,Jeff Brehaut,100,60.98,82,50
90,T90,T90,Bill Haas,99,60.98,82,50
91,92,92,Ian Leggatt,80,60.94,64,39
92,93,93,J.L. Lewis,57,60.87,46,28
93,94,94,Trevor Immelman,86,60.81,74,45
94,95,95,Lucas Glover,105,60.76,79,48
95,96,96,Mark O'Meara,52,60.47,43,26
96,97,97,Paul Stankowski,70,60.32,63,38
97,98,98,Steve Lowery,99,60.29,68,41
98,99,99,Jeff Sluman,101,60.27,73,44
99,100,100,Sean O'Hair,100,60.26,78,47
100,101,101,Olin Browne,108,60.23,88,53
101,T102,T102,Craig Barlow,77,60.0,55,33
102,T102,T102,Chris Couch,75,60.0,70,42
103,T102,T102,Retief Goosen,68,60.0,40,24
104,T102,T102,Matt Hansen,68,60.0,55,33
105,T102,T102,Jerry Smith,94,60.0,75,45
106,T102,T102,Kirk Triplett,58,60.0,40,24
107,108,108,Dean Wilson,115,59.76,82,49
108,109,109,James Driscoll,80,59.74,77,46
109,110,110,Rory Sabbatini,84,59.68,62,37
110,111,111,Thomas Levet,53,59.52,42,25
111,112,112,Jeff Maggert,81,59.49,79,47
112,113,113,Ted Purdy,103,59.32,59,35
113,114,114,Carl Pettersson,95,59.21,76,45
114,115,115,Mathias Grönberg,92,59.15,71,42
115,116,116,Brian Davis,92,59.09,88,52
116,117,117,Arron Oberholser,82,59.02,61,36
117,118,118,Steve Flesch,119,58.95,95,56
118,119,119,Bo Van Pelt,102,58.89,90,53
119,120,120,Scott Gutschewski,53,58.82,51,30
120,T121,T121,Alex Aragon,63,58.73,63,37
121,T121,T121,Bob Tway,81,58.73,63,37
122,123,123,Bart Bryant,87,58.62,58,34
123,T124,T124,Shaun Micheel,96,58.57,70,41
124,T124,T124,Duffy Waldorf,96,58.57,70,41
125,126,126,Roger Tambellini,64,58.54,41,24
126,127,127,Camilo Villegas,95,58.49,53,31
127,T128,T128,Corey Pavin,74,58.33,48,28
128,T128,T128,Ian Poulter,53,58.33,48,28
129,T128,T128,Chris Smith,67,58.33,48,28
130,131,131,Arjun Atwal,97,57.97,69,40
131,132,132,Kenny Perry,73,57.89,57,33
132,T133,T133,David Duval,71,57.78,45,26
133,T133,T133,Adam Scott,70,57.78,45,26
134,135,135,Patrick Sheehan,104,57.65,85,49
135,136,136,Jesper Parnevik,84,57.53,73,42
136,T137,T137,Ben Curtis,86,57.14,56,32
137,T137,T137,Pat Perez,50,57.14,42,24
138,T137,T137,Omar Uresti,61,57.14,42,24
139,140,140,"Wes Short, Jr.",96,56.82,88,50
140,141,141,Henrik Bjornstad,97,56.73,104,59
