,Putting_from_9_RANK THIS WEEK,Putting_from_9_RANK LAST WEEK,Putting_from_9_PLAYER NAME,Putting_from_9_ROUNDS,Putting_from_9_% MADE,Putting_from_9_ATTEMPTS,Putting_from_9_PUTTS MADE
37,T37,T37,John Huston,74,53.85,52,28
38,T39,T39,Michael Connell,51,53.66,41,22
39,T39,T39,Dudley Hart,83,53.66,41,22
40,T39,T39,Freddie Jacobson,56,53.66,41,22
41,42,42,Ryan Hietala,61,53.49,43,23
42,43,43,Bernhard Langer,77,53.19,47,25
43,44,44,Tag Ridings,103,53.13,64,34
44,45,45,Paul Azinger,87,52.94,68,36
45,46,46,Mathew Goggin,72,52.83,53,28
46,47,47,Dean Wilson,115,52.63,57,30
47,48,48,Jeff Overton,95,52.56,78,41
48,49,49,Bo Van Pelt,102,52.38,63,33
49,50,50,Jim Furyk,89,52.27,44,23
50,T51,T51,Sergio Garcia,59,52.17,23,12
51,T51,T51,Skip Kendall,72,52.17,46,24
52,T53,T53,Tim Herron,82,51.92,52,27
53,T53,T53,Richard Johnson,94,51.92,52,27
54,55,55,Jeff Gove,91,51.79,56,29
55,56,56,Bob May,65,51.43,35,18
56,T57,T57,Jonathan Byrd,66,51.22,41,21
57,T57,T57,Pat Perez,50,51.22,41,21
58,59,59,J.L. Lewis,57,51.06,47,24
59,60,60,Patrick Sheehan,104,50.88,57,29
60,61,61,Brett Quigley,109,50.85,59,30
61,62,62,Kris Cox,83,50.82,61,31
62,63,63,Brian Gay,107,50.65,77,39
63,T64,T64,Stephen Ames,63,50.0,32,16
64,T64,T64,Aaron Baddeley,78,50.0,46,23
65,T64,T64,Briny Baird,81,50.0,54,27
66,T64,T64,Shane Bertsch,104,50.0,74,37
67,T64,T64,Luke Donald,66,50.0,38,19
68,T64,T64,Todd Fischer,101,50.0,78,39
69,T64,T64,Brent Geiberger,99,50.0,66,33
70,T64,T64,Trevor Immelman,86,50.0,48,24
71,T64,T64,Brandt Jobe,91,50.0,54,27
72,T64,T64,Tom Lehman,70,50.0,30,15
73,T64,T64,Mike Sposa,68,50.0,44,22
74,T64,T64,David Toms,76,50.0,52,26
75,T64,T64,Tiger Woods,55,50.0,22,11
76,77,77,Kevin Sutherland,100,49.15,59,29
77,78,78,Billy Mayfair,94,49.06,53,26
78,T79,T79,Chris Couch,75,48.98,49,24
79,T79,T79,Ian Leggatt,80,48.98,49,24
80,81,81,Kent Jones,103,48.61,72,35
81,82,82,Jon Mills,68,48.57,35,17
82,83,83,Joe Durant,101,48.53,68,33
83,84,84,Fred Funk,106,48.28,58,28
84,85,85,Ryuji Imada,105,48.21,56,27
85,86,86,Jerry Kelly,100,47.83,69,33
86,T87,T87,Billy Andrade,78,47.73,44,21
87,T87,T87,Omar Uresti,61,47.73,44,21
88,89,89,Ted Purdy,103,47.69,65,31
89,90,90,Vaughn Taylor,88,47.54,61,29
90,T91,T91,"John Engler, Jr.",69,47.5,40,19
91,T91,T91,Phil Mickelson,74,47.5,40,19
92,T91,T91,Vance Veazey,59,47.5,40,19
93,T94,T94,Carl Pettersson,95,47.37,57,27
94,T94,T94,Roger Tambellini,64,47.37,38,18
95,96,96,Shaun Micheel,96,47.27,55,26
96,97,97,Ian Poulter,53,47.22,36,17
97,T98,T98,Stuart Appleby,83,47.06,51,24
98,T98,T98,Davis Love III,85,47.06,51,24
99,T98,T98,Jeff Maggert,81,47.06,51,24
100,101,101,Woody Austin,107,46.99,83,39
101,102,102,Steve Flesch,119,46.74,92,43
102,T103,T103,Geoff Ogilvy,76,46.67,45,21
103,T103,T103,Tim Petrovic,95,46.67,75,35
104,105,105,Daisuke Maruyama,83,46.55,58,27
105,106,106,Corey Pavin,74,46.51,43,20
106,T107,T107,Scott Gutschewski,53,46.34,41,19
107,T107,T107,Bubba Watson,83,46.34,41,19
108,109,109,Alex Cejka,93,46.27,67,31
109,110,110,Tommy Armour III,65,45.95,37,17
110,T111,T111,Lee Janzen,79,45.83,48,22
111,T111,T111,Greg Owen,79,45.83,48,22
112,113,113,Steve Stricker,64,45.71,35,16
113,T114,T114,Henrik Bjornstad,97,45.45,66,30
114,T114,T114,Troy Matteson,101,45.45,77,35
115,T114,T114,Arron Oberholser,82,45.45,44,20
116,T114,T114,Jimmy Walker,60,45.45,44,20
117,T114,T114,Mike Weir,88,45.45,44,20
118,T119,T119,Paul Goydos,72,45.0,40,18
119,T119,T119,David Howell,52,45.0,20,9
120,T119,T119,Ryan Moore,68,45.0,40,18
121,122,122,Ryan Palmer,101,44.78,67,30
122,123,123,Scott Verplank,88,44.68,47,21
123,T124,T124,K.J. Choi,93,44.44,54,24
124,T124,T124,Fred Couples,52,44.44,18,8
125,126,126,Harrison Frazar,95,44.26,61,27
126,127,127,David McKenzie,82,44.07,59,26
127,128,128,Arjun Atwal,97,43.94,66,29
128,129,129,Chris DiMarco,83,43.9,41,18
129,130,130,Doug Barron,74,43.86,57,25
130,131,131,Brad Faxon,78,43.84,73,32
131,132,132,Brian Bateman,69,43.75,48,21
132,133,133,Jeff Brehaut,100,43.66,71,31
133,134,134,Ron Whittaker,81,43.64,55,24
134,T135,T135,Greg Kraft,79,43.48,46,20
135,T135,T135,José María Olazábal,62,43.48,23,10
136,137,137,Rory Sabbatini,84,43.18,44,19
137,T138,T138,Robert Damron,91,42.86,56,24
138,T138,T138,Steve Elkington,52,42.86,28,12
139,T138,T138,Robert Garrigus,85,42.86,63,27
140,T138,T138,Jerry Smith,94,42.86,56,24
141,142,142,Kenny Perry,73,42.55,47,20
142,143,143,Vijay Singh,103,42.37,59,25
143,144,144,Charles Warren,93,42.11,57,24
144,145,145,Stewart Cink,93,42.0,50,21
145,146,146,Zach Johnson,98,41.79,67,28
146,147,147,Justin Leonard,83,41.3,46,19
147,148,148,John Senden,96,41.18,51,21
148,149,149,Sean O'Hair,100,41.07,56,23
149,T150,T150,Charley Hoffman,100,40.91,66,27
150,T150,T150,Will MacKenzie,91,40.91,66,27
151,152,152,Brett Wetterich,82,40.85,71,29
152,T153,T153,Rich Beem,85,40.74,54,22
153,T153,T153,Ernie Els,69,40.74,27,11
154,155,155,Brian Davis,92,40.54,74,30
155,156,156,Camilo Villegas,95,40.35,57,23
156,157,157,Robert Gamez,94,40.32,62,25
157,158,158,Bob Tway,81,40.0,45,18
158,159,159,Joey Sindelar,90,39.68,63,25
159,160,160,Nick Watney,97,39.66,58,23
160,161,161,Chad Campbell,91,39.53,43,17
161,162,162,Bill Haas,99,39.47,76,30
162,T163,T163,Thomas Levet,53,39.39,33,13
163,T163,T163,Hunter Mahan,98,39.39,66,26
164,T163,T163,Mark O'Meara,52,39.39,33,13
165,166,166,Heath Slocum,96,39.13,69,27
166,167,167,Charles Howell III,96,38.89,54,21
167,168,168,"Wes Short, Jr.",96,38.81,67,26
168,T169,T169,Michael Allen,84,38.78,49,19
169,T169,T169,J.J. Henry,96,38.78,49,19
170,171,171,Mathias Grönberg,92,38.71,62,24
171,172,172,Adam Scott,70,38.46,26,10
172,173,173,Steve Jones,83,38.3,47,18
173,174,174,D.A. Points,82,37.74,53,20
174,175,175,Hidemichi Tanaka,74,37.5,40,15
175,176,176,Mark Calcavecchia,94,37.33,75,28
176,177,177,Ben Curtis,86,36.96,46,17
177,178,178,Steve Lowery,99,36.92,65,24
178,179,179,Chris Smith,67,36.36,33,12
179,180,180,Jason Schultz,77,36.17,47,17
180,181,181,Duffy Waldorf,96,36.07,61,22
181,182,182,Craig Barlow,77,35.9,39,14
182,T183,T183,David Branshaw,98,35.59,59,21
183,T183,T183,D.J. Trahan,92,35.59,59,21
184,185,185,Shigeki Maruyama,94,35.29,68,24
185,186,186,Carlos Franco,86,35.19,54,19
186,187,187,Bart Bryant,87,33.93,56,19
187,188,188,Jonathan Kaye,95,33.87,62,21
188,189,189,Jason Bohn,104,33.78,74,25
189,T190,T190,Mark Brooks,90,33.33,48,16
190,T190,T190,Padraig Harrington,54,33.33,21,7
191,T190,T190,Peter Lonard,77,33.33,48,16
192,193,193,J.B. Holmes,81,30.95,42,13
193,194,194,Matt Hansen,68,30.3,33,10
194,195,195,Tjaart van der Walt,60,26.83,41,11
195,196,196,John Daly,51,25.93,27,7
