,Top_10_Finishes_RANK THIS WEEK,Top_10_Finishes_RANK LAST WEEK,Top_10_Finishes_PLAYER NAME,Top_10_Finishes_EVENTS,Top_10_Finishes_TOP 10,Top_10_Finishes_1ST,Top_10_Finishes_2ND,Top_10_Finishes_3RD
35,T31,T31,Brad Faxon,29,5,1.0,,
36,T31,T31,Edward Fryatt,32,5,,,1.0
37,T31,T31,Sergio Garcia,16,5,,,2.0
38,T31,T31,J.P. Hayes,26,5,,1.0,1.0
39,T31,T31,Len Mattiace,31,5,,,1.0
40,T41,T41,Stephen Ames,31,4,,,
41,T41,T41,Notah Begay III,24,4,2.0,,
42,T41,T41,Thomas Bjørn,9,4,,1.0,1.0
43,T41,T41,Russ Cochran,25,4,,,
44,T41,T41,Joe Durant,28,4,,,
45,T41,T41,Fred Funk,32,4,,,
46,T41,T41,Brent Geiberger,24,4,,,
47,T41,T41,Tim Herron,28,4,,,
48,T41,T41,Jonathan Kaye,34,4,,1.0,1.0
49,T41,T41,Justin Leonard,28,4,1.0,3.0,
50,T41,T41,Andrew Magee,26,4,,1.0,
51,T41,T41,Carl Paulson,33,4,,1.0,
52,T41,T41,Kenny Perry,20,4,,,3.0
53,T41,T41,Chris Riley,28,4,,,
54,T41,T41,Tom Scherrer,33,4,1.0,1.0,
55,T41,T41,Kevin Sutherland,27,4,,,
56,T41,T41,Grant Waite,26,4,,2.0,
57,T58,T58,Robert Allenby,26,3,2.0,1.0,
58,T58,T58,Woody Austin,32,3,,,
59,T58,T58,Doug Barron,27,3,,,
60,T58,T58,Jay Don Blake,29,3,,,
61,T58,T58,Mark Brooks,29,3,,,
62,T58,T58,Tom Byrum,27,3,,,
63,T58,T58,Brandel Chamblee,21,3,,,
64,T58,T58,Darren Clarke,10,3,1.0,,
65,T58,T58,John Cook,28,3,,,
66,T58,T58,Robert Damron,28,3,,,1.0
67,T58,T58,Bob Estes,21,3,,,
68,T58,T58,Paul Goydos,30,3,,,
69,T58,T58,Dudley Hart,24,3,1.0,,1.0
70,T58,T58,Bradley Hughes,33,3,,,
71,T58,T58,Jerry Kelly,32,3,,,
72,T58,T58,Skip Kendall,32,3,,1.0,1.0
73,T58,T58,Bob May,26,3,,2.0,1.0
74,T58,T58,Blaine McCallister,30,3,,1.0,1.0
75,T58,T58,Rocco Mediate,24,3,1.0,1.0,
76,T58,T58,Shaun Micheel,31,3,,,
77,T58,T58,Joe Ogilvie,30,3,,,
78,T58,T58,Rory Sabbatini,26,3,1.0,1.0,
79,T58,T58,Paul Stankowski,22,3,,,
80,T81,T81,Billy Andrade,31,2,1.0,,
81,T81,T81,Tommy Armour III,30,2,,,
82,T81,T81,Bob Burns,29,2,,,
83,T81,T81,Michael Clark II,28,2,1.0,,
84,T81,T81,Glen Day,28,2,,,
85,T81,T81,Doug Dunakey,27,2,,,
86,T81,T81,Joel Edwards,29,2,,,1.0
87,T81,T81,Brad Elder,34,2,,1.0,
88,T81,T81,Rick Fehr,24,2,,,
89,T81,T81,Dan Forsman,27,2,,,1.0
90,T81,T81,Harrison Frazar,24,2,,,2.0
91,T81,T81,Bill Glasson,27,2,,,1.0
92,T81,T81,Matt Gogel,30,2,,1.0,
93,T81,T81,Mathew Goggin,32,2,,,1.0
94,T81,T81,Padraig Harrington,8,2,,,
95,T81,T81,Brian Henninger,29,2,,,
96,T81,T81,Glen Hnatiuk,30,2,,,1.0
97,T81,T81,Lee Janzen,27,2,,,
98,T81,T81,Miguel Angel Jiménez,11,2,,1.0,
99,T81,T81,Brandt Jobe,32,2,,,
100,T81,T81,Steve Jones,21,2,,,
101,T81,T81,Pete Jordan,31,2,,,
102,T81,T81,Greg Kraft,29,2,,,1.0
103,T81,T81,Neal Lancaster,31,2,,,
104,T81,T81,Paul Lawrie,8,2,,,
105,T81,T81,J.L. Lewis,30,2,,,1.0
106,T81,T81,Sandy Lyle,18,2,,,
107,T81,T81,Billy Mayfair,29,2,,,
108,T81,T81,Scott McCarron,30,2,,,
109,T81,T81,Jim McGovern,18,2,,,
110,T81,T81,Colin Montgomerie,9,2,,,1.0
111,T81,T81,Sean Murphy,35,2,,,
112,T81,T81,Greg Norman,12,2,,,
113,T81,T81,José María Olazábal,12,2,,,
114,T81,T81,Tom Pernice Jr.,32,2,,,
115,T81,T81,Joey Sindelar,30,2,,,
116,T81,T81,Craig Stadler,21,2,,1.0,
117,T81,T81,"Dave Stockton, Jr.",31,2,,,
118,T81,T81,David Sutherland,32,2,,,
119,T81,T81,Esteban Toledo,35,2,,1.0,
120,T81,T81,Jean Van de Velde,22,2,,2.0,
121,T81,T81,Lee Westwood,10,2,,1.0,
122,T123,T123,Craig Barlow,31,1,,,
123,T123,T123,Ben Bates,35,1,,,
124,T123,T123,Andy Bean,16,1,,,
125,T123,T123,Michael Bradley,26,1,,,
126,T123,T123,Olin Browne,31,1,,,
127,T123,T123,Michael Campbell,6,1,,,
128,T123,T123,Jim Carter,30,1,1.0,,
129,T123,T123,K.J. Choi,30,1,,,
130,T123,T123,Steve Elkington,17,1,,,
131,T123,T123,Brad Fabel,30,1,,,
132,T123,T123,Nick Faldo,15,1,,,
133,T123,T123,Robin Freeman,32,1,,,1.0
134,T123,T123,David Frost,25,1,,,
135,T123,T123,Keiichiro Fukabori,3,1,,,
136,T123,T123,Pierre Fulke,2,1,,,
137,T123,T123,"Jim Gallagher, Jr.",16,1,,,1.0
138,T123,T123,Brian Gay,33,1,,,
139,T123,T123,Jimmy Green,27,1,,,
140,T123,T123,Donnie Hammond,6,1,,,
141,T123,T123,Bob Heintz,34,1,,,
142,T123,T123,Kazuhiko Hosokawa,14,1,,1.0,
143,T123,T123,Charles Howell III,13,1,,,1.0
144,T123,T123,Bruce Lietzke,9,1,,,
145,T123,T123,Larry Mize,21,1,,,1.0
146,T123,T123,David Morland IV,31,1,,,
147,T123,T123,Gary Nicklaus,30,1,,1.0,
148,T123,T123,Mark O'Meara,19,1,,,
149,T123,T123,Joe Ozaki,18,1,,,
150,T123,T123,Craig Parry,22,1,,,
151,T123,T123,Steve Pate,28,1,,,1.0
152,T123,T123,Dennis Paulson,26,1,1.0,,
153,T123,T123,Corey Pavin,25,1,,,
154,T123,T123,David Peoples,28,1,,,
155,T123,T123,Craig Perks,28,1,,,
156,T123,T123,Phillip Price,4,1,,1.0,
157,T123,T123,Dicky Pride,35,1,,,
158,T123,T123,Brett Quigley,21,1,,,
159,T123,T123,Mike Reid,23,1,,,
160,T123,T123,John Rollins,27,1,,,
161,T123,T123,Stephen Sear,2,1,,,
162,T123,T123,Jeff Sluman,32,1,,,
163,T123,T123,Jerry Smith,32,1,,,
164,T123,T123,Craig Spence,31,1,,,
165,T123,T123,Mike Sposa,26,1,,,
166,T123,T123,Steve Stricker,21,1,,,
167,T123,T123,Bob Tway,30,1,,,
168,T123,T123,Omar Uresti,34,1,,,
169,T123,T123,Tom Watson,4,1,,,
170,T123,T123,Brian Watts,29,1,,,
171,T123,T123,Kevin Wentworth,31,1,,1.0,
172,T123,T123,Mark Wiebe,28,1,,1.0,
173,T123,T123,Jay Williamson,32,1,,,
174,T123,T123,Richard Zokol,11,1,,,
