,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
66,67,67,Rory Sabbatini,95,"58' 0""",6318.5830000000005,109,-40
67,68,68,Luke Donald,88,"58' 1""",6858.6669999999995,118,-45
68,T69,T69,Joel Edwards,60,"58' 2""",4945.667,85,-31
69,T69,T69,Bernhard Langer,65,"58' 2""",4534.917,78,-21
70,T69,T69,Thomas Levet,85,"58' 2""",7098.25,122,-61
71,72,72,Jeff Brehaut,110,"58' 3""",10317.25,177,-99
72,T73,T73,Marco Dawson,86,"58' 4""",6304.25,108,-55
73,T73,T73,Tim Petrovic,108,"58' 4""",8522.083,146,-74
74,T73,T73,Jeff Sluman,106,"58' 4""",7992.5,137,-57
75,T73,T73,Chris Smith,92,"58' 4""",7354.3330000000005,126,-70
76,77,77,Matt Kuchar,63,"58' 5""",5781.25,99,-31
77,T78,T78,Pat Bates,111,"58' 6""",9012.833,154,-57
78,T78,T78,Alex Cejka,98,"58' 6""",7547.9169999999995,129,-41
79,T78,T78,Chris Riley,96,"58' 6""",6201.3330000000005,106,-30
80,81,81,Kirk Triplett,92,"58' 8""",7923.3330000000005,135,-54
81,T82,T82,Carlos Franco,99,"58' 9""",9288.167,158,-94
82,T82,T82,Kenichi Kuboya,91,"58' 9""",7701.4169999999995,131,-52
83,T82,T82,John Morgan,81,"58' 9""",6759.6669999999995,115,-53
84,T85,T85,Tommy Armour III,66,"58' 11""",4712.833,80,-41
85,T85,T85,Dudley Hart,66,"58' 11""",5066.5,86,-22
86,87,87,John Maginnes,87,"59' 0""",6552.6669999999995,111,-28
87,88,88,John Senden,111,"59' 1""",10876.5,184,-92
88,89,89,Deane Pappas,75,"59' 3""",5926.5,100,-55
89,T90,T90,Bob Tway,89,"59' 4""",7599.25,128,-61
90,T90,T90,Kaname Yokoo,56,"59' 4""",4387.75,74,-25
91,T92,T92,Steve Flesch,110,"59' 5""",9272.0,156,-78
92,T92,T92,Charles Howell III,120,"59' 5""",8320.833,140,-78
93,T92,T92,Scott Verplank,97,"59' 5""",8199.75,138,-64
94,T95,T95,Gene Sauers,87,"59' 7""",7207.8330000000005,121,-31
95,T95,T95,Darron Stiles,93,"59' 7""",7929.5,133,-40
96,T97,T97,David Peoples,96,"59' 8""",7755.5830000000005,130,-63
97,T97,T97,John Riegger,55,"59' 8""",4537.333,76,-27
98,T99,T99,Michael Clark II,54,"59' 9""",4839.833,81,-23
99,T99,T99,Brad Faxon,97,"59' 9""",6514.3330000000005,109,-42
100,T99,T99,David Toms,90,"59' 9""",6515.0,109,-59
101,102,102,Jim Furyk,104,"59' 10""",8077.4169999999995,135,-66
102,T103,T103,Stuart Appleby,90,"60' 0""",6536.0830000000005,109,-60
103,T103,T103,Andy Miller,75,"60' 0""",6359.1669999999995,106,-52
104,T103,T103,Anthony Painter,87,"60' 0""",7743.3330000000005,129,-51
105,T103,T103,Hal Sutton,81,"60' 0""",5460.25,91,-40
106,T107,T107,Mike Grob,83,"60' 1""",8777.167,146,-62
107,T107,T107,Rod Pampling,87,"60' 1""",6068.25,101,-48
108,109,109,Briny Baird,113,"60' 2""",8659.583,144,-63
109,110,110,Dean Wilson,82,"60' 4""",7120.5830000000005,118,-62
110,111,111,Greg Chalmers,98,"60' 5""",8522.833,141,-72
111,T112,T112,Andrew Magee,91,"60' 6""",6834.6669999999995,113,-52
112,T112,T112,Tom Pernice Jr.,105,"60' 6""",7688.0830000000005,127,-64
113,114,114,Jay Haas,89,"60' 9""",6985.5,115,-65
114,115,115,Chris Anderson,96,"60' 11""",7313.6669999999995,120,-46
115,T116,T116,Jay Don Blake,77,"61' 0""",5798.1669999999995,95,-40
116,T116,T116,Corey Pavin,88,"61' 0""",9031.667,148,-31
117,T116,T116,Brett Quigley,92,"61' 0""",6706.1669999999995,110,-59
118,119,119,Craig Perks,82,"61' 1""",5254.9169999999995,86,-47
119,T120,T120,Loren Roberts,87,"61' 2""",6605.6669999999995,108,-22
120,T120,T120,Garrett Willis,97,"61' 2""",10093.083,165,-66
121,T122,T122,Brian Bateman,70,"61' 3""",5145.083,84,-29
122,T122,T122,Matt Gogel,77,"61' 3""",5822.25,95,-37
123,124,124,Jonathan Byrd,101,"61' 4""",9072.5,148,-69
124,T125,T125,Mike Heinen,89,"61' 5""",8235.083,134,-62
125,T125,T125,Skip Kendall,110,"61' 5""",9949.333,162,-68
126,T127,T127,Chris DiMarco,98,"61' 6""",8184.25,133,-67
127,T127,T127,Richard Johnson,89,"61' 6""",8054.3330000000005,131,-34
128,T129,T129,Gavin Coles,69,"61' 7""",5662.5,92,3
129,T129,T129,David Gossett,92,"61' 7""",8562.583,139,-69
130,T129,T129,Kent Jones,74,"61' 7""",6470.25,105,-49
131,T129,T129,Justin Leonard,80,"61' 7""",6711.1669999999995,109,-56
132,T129,T129,Mike Sposa,72,"61' 7""",5728.9169999999995,93,-50
133,T134,T134,Tom Byrum,97,"61' 8""",7889.5,128,-44
134,T134,T134,John Daly,56,"61' 8""",4071.75,66,-28
135,136,136,Tim Herron,102,"61' 9""",8769.5,142,-75
136,T137,T137,Notah Begay III,92,"62' 0""",8432.167,136,-42
137,T137,T137,Brian Henninger,56,"62' 0""",3903.667,63,-28
138,T139,T139,David Frost,80,"62' 1""",6019.5,97,-34
139,T139,T139,Paul Goydos,86,"62' 1""",7507.8330000000005,121,-33
140,T139,T139,Rocco Mediate,80,"62' 1""",6267.1669999999995,101,-44
141,142,142,Cameron Yancey,58,"62' 3""",5169.417,83,-41
142,143,143,Patrick Sheehan,101,"62' 4""",7729.0830000000005,124,-65
143,144,144,Pat Perez,95,"62' 5""",7800.5830000000005,125,-61
144,T145,T145,Ben Curtis,69,"62' 6""",5753.0,92,-29
145,T145,T145,Billy Mayfair,105,"62' 6""",10122.25,162,-69
146,T145,T145,Kevin Sutherland,97,"62' 6""",6625.0,106,-58
147,T148,T148,Scott McCarron,86,"62' 8""",5951.0,95,-49
148,T148,T148,Heath Slocum,101,"62' 8""",8705.333,139,-47
149,T148,T148,Jay Williamson,93,"62' 8""",6388.8330000000005,102,-39
150,151,151,Frank Lickliter II,94,"62' 10""",7724.6669999999995,123,-45
151,152,152,Mathew Goggin,90,"62' 11""",8310.0,132,-54
152,153,153,Glen Hnatiuk,92,"63' 0""",10463.667,166,-47
153,T154,T154,Aaron Barber,94,"63' 1""",7254.9169999999995,115,-40
154,T154,T154,"Dave Stockton, Jr.",79,"63' 1""",5931.5830000000005,94,-47
155,156,156,Billy Andrade,100,"63' 3""",7775.9169999999995,123,-58
156,T157,T157,Paul Azinger,73,"63' 6""",5845.4169999999995,92,-36
157,T157,T157,Jeff Maggert,81,"63' 6""",7686.25,121,-48
158,159,159,Mark Brooks,90,"63' 10""",6382.8330000000005,100,-15
159,160,160,Glen Day,103,"63' 11""",9657.667,151,-68
160,161,161,Vance Veazey,66,"64' 0""",6014.1669999999995,94,-26
161,162,162,Dicky Pride,73,"64' 4""",6367.0830000000005,99,-34
162,T163,T163,Jeff Klein,60,"64' 5""",5155.833,80,-7
163,T163,T163,Shigeki Maruyama,87,"64' 5""",6311.0830000000005,98,-36
164,T165,T165,Dan Forsman,98,"64' 6""",6899.8330000000005,107,-45
165,T165,T165,Tom Gillis,71,"64' 6""",6514.4169999999995,101,-41
166,T165,T165,Peter Jacobsen,75,"64' 6""",5549.5,86,-37
167,168,168,Scott Laycock,71,"65' 0""",5652.5830000000005,87,-27
168,169,169,Brent Schwarzrock,60,"65' 1""",6642.6669999999995,102,-50
169,170,170,Jason Caron,74,"65' 4""",5551.5,85,-34
170,171,171,Carl Paulson,101,"65' 7""",11877.583,181,-84
171,172,172,Brad Elder,51,"65' 8""",4660.0,71,-27
172,T173,T173,Todd Fischer,97,"65' 9""",8814.75,134,-52
173,T173,T173,Spike McRoy,103,"65' 9""",9469.583,144,-63
174,175,175,John Rollins,89,"66' 5""",6974.0,105,-53
175,176,176,Hidemichi Tanaka,112,"66' 7""",12718.25,191,-77
176,177,177,Jason Buha,61,"66' 8""",4865.333,73,-28
177,T178,T178,Jerry Kelly,108,"66' 9""",11208.167,168,-79
178,T178,T178,Esteban Toledo,109,"66' 9""",9409.083,141,-51
179,180,180,Rich Beem,80,"66' 10""",5813.0830000000005,87,-39
180,T181,T181,Steven Alker,87,"67' 8""",9138.083,135,-26
181,T181,T181,Akio Sadakata,83,"67' 8""",7374.5,109,-34
182,183,183,J.P. Hayes,79,"68' 0""",6525.5,96,-30
183,184,184,Donnie Hammond,92,"68' 1""",8784.167,129,-29
184,185,185,Len Mattiace,94,"68' 2""",7021.3330000000005,103,-30
185,186,186,Mike Weir,80,"68' 4""",6083.1669999999995,89,-39
186,187,187,Robert Damron,96,"68' 10""",10800.417,157,-58
187,188,188,Paul Gow,62,"68' 11""",6406.25,93,-29
188,189,189,Doug Barron,90,"69' 6""",9099.75,131,-47
189,190,190,Mark Wilson,82,"70' 5""",8095.25,115,-24
