,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,T1,T1,José Coceres,62,-1.500
1,T1,T1,Sergio Garcia,62,-1.500
2,T3,T3,Craig Barlow,95,-1.000
3,T3,T3,Brian Bateman,70,-1.000
4,T3,T3,Cameron Beckman,86,-1.000
5,T3,T3,Mark Brooks,90,-1.000
6,T3,T3,Olin Browne,113,-1.000
7,T3,T3,Jason Buha,61,-1.000
8,T3,T3,Chad Campbell,105,-1.000
9,T3,T3,Jim Carter,95,-1.000
10,T3,T3,K.J. Choi,112,-1.000
11,T3,T3,Stewart Cink,104,-1.000
12,T3,T3,Fred Couples,71,-1.000
13,T3,T3,Marco Dawson,86,-1.000
14,T3,T3,J.J. Henry,100,-1.000
15,T3,T3,Tim Herron,102,-1.000
16,T3,T3,Charles Howell III,120,-1.000
17,T3,T3,John Huston,76,-1.000
18,T3,T3,Justin Leonard,80,-1.000
19,T3,T3,Jeff Maggert,81,-1.000
20,T3,T3,Scott McCarron,86,-1.000
21,T3,T3,John Morgan,81,-1.000
22,T3,T3,Arron Oberholser,80,-1.000
23,T3,T3,Kenny Perry,98,-1.000
24,T3,T3,Tim Petrovic,108,-1.000
25,T3,T3,Dicky Pride,73,-1.000
26,T3,T3,John Riegger,55,-1.000
27,T3,T3,Akio Sadakata,83,-1.000
28,T3,T3,Gene Sauers,87,-1.000
29,T3,T3,Brent Schwarzrock,60,-1.000
30,T3,T3,Vijay Singh,106,-1.000
31,T3,T3,Duffy Waldorf,90,-1.000
32,T3,T3,Cameron Yancey,58,-1.000
33,34,34,David Gossett,92,-.800
34,35,35,Mike Sposa,72,-.750
35,T36,T36,Bob Estes,92,-.667
36,T36,T36,Steve Flesch,110,-.667
37,T36,T36,Shaun Micheel,97,-.667
38,T36,T36,Tom Pernice Jr.,105,-.667
39,T36,T36,Carl Pettersson,80,-.667
40,T36,T36,Esteban Toledo,109,-.667
41,T36,T36,Bob Tway,89,-.667
42,T36,T36,Tiger Woods,74,-.667
43,T44,T44,Ben Crane,94,-.600
44,T44,T44,Chris DiMarco,98,-.600
45,T44,T44,Jerry Kelly,108,-.600
46,T44,T44,Deane Pappas,75,-.600
47,T44,T44,Garrett Willis,97,-.600
48,T44,T44,Dean Wilson,82,-.600
49,50,50,Mark Calcavecchia,84,-.571
50,T51,T51,Jason Caron,74,-.500
51,T51,T51,Gavin Coles,69,-.500
52,T51,T51,Brad Elder,51,-.500
53,T51,T51,Todd Fischer,97,-.500
54,T51,T51,Tom Gillis,71,-.500
55,T51,T51,Matt Gogel,77,-.500
56,T51,T51,Retief Goosen,69,-.500
57,T51,T51,Brandt Jobe,77,-.500
58,T51,T51,Jonathan Kaye,91,-.500
59,T51,T51,Cliff Kresge,102,-.500
60,T51,T51,Neal Lancaster,110,-.500
61,T51,T51,Ian Leggatt,71,-.500
62,T51,T51,Tom Lehman,87,-.500
63,T51,T51,Thomas Levet,85,-.500
64,T51,T51,J.L. Lewis,99,-.500
65,T51,T51,Davis Love III,85,-.500
66,T51,T51,Andrew Magee,91,-.500
67,T51,T51,Rod Pampling,87,-.500
68,T51,T51,Corey Pavin,88,-.500
69,T51,T51,Craig Perks,82,-.500
70,T51,T51,John Rollins,89,-.500
71,T51,T51,Rory Sabbatini,95,-.500
72,T51,T51,Jeff Sluman,106,-.500
73,T51,T51,Ty Tryon,52,-.500
74,T51,T51,Mike Weir,80,-.500
75,76,76,Aaron Baddeley,71,-.400
76,T77,T77,Stuart Appleby,90,-.333
77,T77,T77,Briny Baird,113,-.333
78,T77,T77,Alex Cejka,98,-.333
79,T77,T77,Greg Chalmers,98,-.333
80,T77,T77,Joe Durant,96,-.333
81,T77,T77,Dan Forsman,98,-.333
82,T77,T77,Paul Goydos,86,-.333
83,T77,T77,Skip Kendall,110,-.333
84,T77,T77,Peter Lonard,96,-.333
85,T77,T77,Phil Mickelson,87,-.333
86,T77,T77,Geoff Ogilvy,86,-.333
87,T77,T77,Anthony Painter,87,-.333
88,T77,T77,Jesper Parnevik,102,-.333
89,T77,T77,Scott Verplank,97,-.333
90,91,91,Patrick Sheehan,101,-.286
91,T92,T92,Woody Austin,107,-.250
92,T92,T92,Paul Azinger,73,-.250
93,T92,T92,Harrison Frazar,88,-.250
94,T92,T92,Paul Gow,62,-.250
95,T96,T96,Todd Barranger,78,-.200
96,T96,T96,Mathew Goggin,90,-.200
97,T96,T96,Andy Miller,75,-.200
98,T96,T96,Brenden Pappas,105,-.200
99,T96,T96,Joey Sindelar,93,-.200
100,T101,T101,Billy Andrade,100,-.167
101,T101,T101,David Frost,80,-.167
102,T101,T101,Carl Paulson,101,-.167
103,T104,T104,Steven Alker,87,E
104,T104,T104,Steve Allan,53,E
105,T104,T104,Stephen Ames,91,E
106,T104,T104,Tommy Armour III,66,E
107,T104,T104,Aaron Barber,94,E
108,T104,T104,Doug Barron,90,E
109,T104,T104,Rich Beem,80,E
110,T104,T104,Notah Begay III,92,E
111,T104,T104,Jeff Brehaut,110,E
112,T104,T104,Jonathan Byrd,101,E
113,T104,T104,Michael Clark II,54,E
114,T104,T104,Ben Curtis,69,E
115,T104,T104,John Daly,56,E
116,T104,T104,Robert Damron,96,E
117,T104,T104,Glen Day,103,E
118,T104,T104,Ernie Els,65,E
119,T104,T104,Carlos Franco,99,E
120,T104,T104,Jim Furyk,104,E
121,T104,T104,Robert Gamez,114,E
122,T104,T104,Brian Gay,100,E
123,T104,T104,Brent Geiberger,51,E
124,T104,T104,Mike Grob,83,E
125,T104,T104,Dudley Hart,66,E
126,T104,T104,Peter Jacobsen,75,E
127,T104,T104,Lee Janzen,83,E
128,T104,T104,Per-Ulrik Johansson,96,E
129,T104,T104,Richard Johnson,89,E
130,T104,T104,Hank Kuehne,73,E
131,T104,T104,Frank Lickliter II,94,E
132,T104,T104,Steve Lowery,86,E
133,T104,T104,John Maginnes,87,E
134,T104,T104,Len Mattiace,94,E
135,T104,T104,Spike McRoy,103,E
136,T104,T104,Rocco Mediate,80,E
137,T104,T104,Mark O'Meara,69,E
138,T104,T104,Pat Perez,95,E
139,T104,T104,Nick Price,65,E
140,T104,T104,Brett Quigley,92,E
141,T104,T104,Loren Roberts,87,E
142,T104,T104,Adam Scott,52,E
143,T104,T104,John Senden,111,E
144,T104,T104,Paul Stankowski,67,E
145,T104,T104,Kenneth Staton,59,E
146,T104,T104,"Dave Stockton, Jr.",79,E
147,T104,T104,Steve Stricker,59,E
148,T104,T104,David Sutherland,77,E
149,T104,T104,Kevin Sutherland,97,E
150,T104,T104,Hal Sutton,81,E
151,T104,T104,Kaname Yokoo,56,E
152,153,153,Jason Gore,83,+.250
153,T154,T154,Billy Mayfair,105,+.333
154,T154,T154,Darron Stiles,93,+.333
155,T156,T156,Chris Anderson,96,+.500
156,T156,T156,Donnie Hammond,92,+.500
157,158,158,Pat Bates,111,+.667
158,T159,T159,Bob Burns,88,+1.000
159,T159,T159,Darren Clarke,61,+1.000
160,T159,T159,Glen Hnatiuk,92,+1.000
161,T159,T159,Shigeki Maruyama,87,+1.000
