,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,Deane Pappas,75,"40' 8""",732.25,18,+2
1,2,2,Jeff Sluman,106,"42' 5""",1230.25,29,+4
2,3,3,Brian Bateman,70,"44' 1""",881.5,20,+8
3,4,4,Mike Weir,80,"44' 2""",1016.1669999999999,23,+2
4,5,5,Aaron Baddeley,71,"46' 4""",1807.75,39,+6
5,6,6,Frank Lickliter II,94,"46' 6""",1673.4170000000001,36,+13
6,7,7,Bob Burns,88,"47' 2""",1604.5829999999999,34,+11
7,8,8,Esteban Toledo,109,"47' 4""",2178.167,46,+11
8,9,9,Brent Schwarzrock,60,"47' 5""",900.8330000000001,19,+6
9,10,10,Joey Sindelar,93,"47' 10""",1578.8329999999999,33,+8
10,11,11,J.J. Henry,100,"48' 3""",2122.0,44,+10
11,T12,T12,Charles Howell III,120,"48' 4""",2272.333,47,E
12,T12,T12,Geoff Ogilvy,86,"48' 4""",1352.8329999999999,28,+9
13,14,14,Spike McRoy,103,"48' 5""",2035.0,42,+11
14,15,15,Chris Anderson,96,"48' 10""",1269.583,26,+3
15,16,16,Pat Perez,95,"49' 0""",1225.0,25,+7
16,17,17,Adam Scott,52,"49' 1""",687.5,14,+6
17,T18,T18,Aaron Barber,94,"49' 3""",1525.8329999999999,31,+8
18,T18,T18,Stewart Cink,104,"49' 3""",2118.0,43,+11
19,T18,T18,Carlos Franco,99,"49' 3""",2611.333,53,+8
20,T21,T21,Harrison Frazar,88,"49' 7""",991.9169999999999,20,+6
21,T21,T21,Jason Gore,83,"49' 7""",1933.0,39,+9
22,T21,T21,John Rollins,89,"49' 7""",495.917,10,+6
23,24,24,Retief Goosen,69,"50' 6""",1211.667,24,+5
24,25,25,Brett Quigley,92,"50' 10""",1881.0829999999999,37,+10
25,T26,T26,Darren Clarke,61,"51' 1""",816.75,16,-1
26,T26,T26,Ben Curtis,69,"51' 1""",1379.25,27,+11
27,T26,T26,John Maginnes,87,"51' 1""",1378.1670000000001,27,+9
28,T29,T29,Jonathan Kaye,91,"51' 2""",2148.25,42,+9
29,T29,T29,Mark O'Meara,69,"51' 2""",1177.083,23,+7
30,31,31,Luke Donald,88,"51' 3""",1794.0,35,+6
31,32,32,Scott McCarron,86,"51' 5""",1542.8329999999999,30,+11
32,33,33,Davis Love III,85,"51' 6""",1492.3329999999999,29,+12
33,34,34,Tim Petrovic,108,"51' 7""",1959.5,38,+6
34,35,35,Hank Kuehne,73,"51' 8""",1446.1670000000001,28,-2
35,36,36,Chad Campbell,105,"52' 0""",1144.083,22,+9
36,37,37,Donnie Hammond,92,"52' 1""",1509.5,29,+11
37,T38,T38,Woody Austin,107,"52' 5""",1363.3329999999999,26,+3
38,T38,T38,Chris DiMarco,98,"52' 5""",1625.5,31,+8
39,T38,T38,Brent Geiberger,51,"52' 5""",890.5830000000001,17,+4
40,T38,T38,Kent Jones,74,"52' 5""",1309.583,25,+5
41,T38,T38,Garrett Willis,97,"52' 5""",1467.75,28,+11
42,43,43,Peter Lonard,96,"52' 7""",1367.5,26,+5
43,44,44,Jesper Parnevik,102,"53' 0""",2121.333,40,+13
44,T45,T45,Billy Andrade,100,"53' 1""",2388.333,45,+18
45,T45,T45,Duffy Waldorf,90,"53' 1""",1432.1670000000001,27,+7
46,T47,T47,Steve Allan,53,"53' 4""",1066.667,20,+7
47,T47,T47,Justin Leonard,80,"53' 4""",1920.4170000000001,36,+6
48,T47,T47,Brenden Pappas,105,"53' 4""",2026.9170000000001,38,+5
49,T50,T50,Paul Stankowski,67,"53' 6""",1980.5829999999999,37,+7
50,T50,T50,Kirk Triplett,92,"53' 6""",1550.3329999999999,29,+12
51,52,52,David Gossett,92,"53' 7""",1393.5829999999999,26,+11
52,53,53,Neal Lancaster,110,"53' 9""",3008.0,56,+13
53,T54,T54,Dan Forsman,98,"53' 10""",2098.583,39,+8
54,T54,T54,Shigeki Maruyama,87,"53' 10""",2098.5,39,+8
55,56,56,Cameron Yancey,58,"54' 0""",1133.25,21,+9
56,57,57,Paul Azinger,73,"54' 2""",1842.0,34,+12
57,58,58,Pat Bates,111,"54' 3""",2061.667,38,+9
58,59,59,Corey Pavin,88,"54' 5""",1687.9170000000001,31,+4
59,T60,T60,Steven Alker,87,"54' 6""",1526.0829999999999,28,+10
60,T60,T60,Robert Damron,96,"54' 6""",1634.25,30,+6
61,T60,T60,John Senden,111,"54' 6""",2345.083,43,+14
62,63,63,Marco Dawson,86,"54' 8""",1529.75,28,+9
63,64,64,Kenneth Staton,59,"54' 10""",712.9169999999999,13,+6
64,65,65,Bob Estes,92,"54' 11""",2032.0829999999999,37,+9
65,T66,T66,Briny Baird,113,"55' 0""",1650.5,30,+5
66,T66,T66,Ben Crane,94,"55' 0""",2751.333,50,+12
67,T68,T68,Joe Durant,96,"55' 3""",1049.5,19,+5
68,T68,T68,Ian Leggatt,71,"55' 3""",1546.3329999999999,28,+7
69,T70,T70,Phil Mickelson,87,"55' 4""",1106.917,20,-2
70,T70,T70,Anthony Painter,87,"55' 4""",1549.9170000000001,28,+9
71,T70,T70,Loren Roberts,87,"55' 4""",1659.75,30,+4
72,73,73,John Morgan,81,"55' 5""",1385.75,25,+17
73,T74,T74,Jason Caron,74,"55' 6""",1553.0,28,+11
74,T74,T74,Scott Verplank,97,"55' 6""",1996.5,36,+8
75,76,76,Tom Lehman,87,"55' 7""",1000.1669999999999,18,+5
76,77,77,Dicky Pride,73,"55' 8""",1559.1670000000001,28,+7
77,78,78,John Huston,76,"55' 9""",1394.75,25,+9
78,T79,T79,David Frost,80,"55' 10""",1508.5829999999999,27,+8
79,T79,T79,Nick Price,65,"55' 10""",1730.0829999999999,31,+10
80,T79,T79,Kevin Sutherland,97,"55' 10""",1508.0829999999999,27,+12
81,T79,T79,Ty Tryon,52,"55' 10""",1117.333,20,+1
82,83,83,Hal Sutton,81,"55' 11""",894.4169999999999,16,+4
83,T84,T84,Fred Funk,112,"56' 0""",1625.1670000000001,29,+5
84,T84,T84,Chris Smith,92,"56' 0""",1679.5829999999999,30,+10
85,T86,T86,Fred Couples,71,"56' 1""",1683.5829999999999,30,+6
86,T86,T86,Brian Gay,100,"56' 1""",1627.4170000000001,29,+8
87,T88,T88,Stephen Ames,91,"56' 2""",2134.75,38,+9
88,T88,T88,Mark Calcavecchia,84,"56' 2""",1571.5,28,+8
89,T90,T90,Rod Pampling,87,"56' 3""",899.5,16,E
90,T90,T90,Steve Stricker,59,"56' 3""",2081.5,37,+11
91,92,92,"Dave Stockton, Jr.",79,"56' 5""",1804.25,32,+6
92,93,93,Brad Elder,51,"56' 8""",906.4169999999999,16,+2
