,Approaches_from_50-75_yards_RANK THIS WEEK,Approaches_from_50-75_yards_RANK LAST WEEK,Approaches_from_50-75_yards_PLAYER NAME,Approaches_from_50-75_yards_ROUNDS,Approaches_from_50-75_yards_AVG,Approaches_from_50-75_yards_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_# OF ATTEMPTS,Approaches_from_50-75_yards_RELATIVE TO PAR
0,1,1,Scott McCarron,86,"8' 6""",50.833,6,-1
1,2,2,Matt Kuchar,63,"9' 1""",154.0,17,E
2,3,3,Bob Estes,92,"10' 2""",355.583,35,-5
3,4,4,Lee Janzen,83,"10' 6""",178.0,17,+2
4,5,5,Vance Veazey,66,"10' 7""",158.25,15,-6
5,6,6,Dudley Hart,66,"11' 2""",145.25,13,-2
6,7,7,Doug Barron,90,"11' 3""",180.0,16,-7
7,8,8,Patrick Sheehan,101,"11' 7""",208.417,18,-8
8,9,9,Mark Calcavecchia,84,"11' 9""",187.417,16,-6
9,10,10,Ernie Els,65,"12' 5""",161.25,13,-5
10,11,11,Steven Alker,87,"12' 9""",216.583,17,-1
11,12,12,Vijay Singh,106,"12' 11""",335.25,26,-8
12,13,13,Steve Lowery,86,"13' 1""",261.25,20,-9
13,14,14,J.P. Hayes,79,"13' 3""",357.833,27,-6
14,15,15,Phil Mickelson,87,"13' 4""",160.333,12,E
15,16,16,Esteban Toledo,109,"13' 5""",388.667,29,+3
16,17,17,Neal Lancaster,110,"13' 6""",459.667,34,-9
17,18,18,Andy Miller,75,"13' 8""",299.83299999999997,22,-1
18,T19,T19,Stuart Appleby,90,"13' 9""",384.583,28,-2
19,T19,T19,J.L. Lewis,99,"13' 9""",234.417,17,-6
20,T21,T21,Alex Cejka,98,"13' 10""",499.083,36,-4
21,T21,T21,Paul Goydos,86,"13' 10""",443.5,32,-2
22,T21,T21,Jeff Klein,60,"13' 10""",429.083,31,E
23,T21,T21,Brenden Pappas,105,"13' 10""",235.0,17,-3
24,T25,T25,Mark Brooks,90,"13' 11""",431.417,31,+3
25,T25,T25,Glen Hnatiuk,92,"13' 11""",249.75,18,-4
26,T25,T25,Andrew Magee,91,"13' 11""",209.0,15,+4
27,T25,T25,Carl Paulson,101,"13' 11""",320.66700000000003,23,+6
28,T25,T25,Rory Sabbatini,95,"13' 11""",458.083,33,-6
29,30,30,Tommy Armour III,66,"14' 1""",225.417,16,+2
30,31,31,Chad Campbell,105,"14' 2""",269.5,19,+5
31,T32,T32,Craig Perks,82,"14' 3""",313.75,22,-1
32,T32,T32,Joey Sindelar,93,"14' 3""",327.0,23,-1
33,T34,T34,Jim Carter,95,"14' 4""",402.333,28,+2
34,T34,T34,Charles Howell III,120,"14' 4""",301.83299999999997,21,-6
35,T34,T34,Corey Pavin,88,"14' 4""",386.417,27,-5
36,T34,T34,Pat Perez,95,"14' 4""",501.917,35,-4
37,T34,T34,Scott Verplank,97,"14' 4""",358.75,25,-2
38,T34,T34,Duffy Waldorf,90,"14' 4""",100.25,7,-4
39,T40,T40,Brian Henninger,56,"14' 5""",302.25,21,+7
40,T40,T40,Hank Kuehne,73,"14' 5""",316.91700000000003,22,-5
41,T42,T42,Aaron Baddeley,71,"14' 6""",116.25,8,E
42,T42,T42,Darren Clarke,61,"14' 6""",72.583,5,+4
43,T44,T44,Briny Baird,113,"14' 7""",305.91700000000003,21,-3
44,T44,T44,Olin Browne,113,"14' 7""",393.083,27,-1
