,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
0,1,1,Jim Furyk,104,-.364
1,2,2,John Huston,76,-.352
2,3,3,Len Mattiace,94,-.299
3,4,4,Billy Mayfair,105,-.298
4,5,5,Davis Love III,85,-.294
5,6,6,Chris Riley,96,-.282
6,7,7,Steve Flesch,110,-.278
7,8,8,Mark Calcavecchia,84,-.275
8,9,9,Kenny Perry,98,-.274
9,10,10,Jeff Brehaut,110,-.271
10,T11,T11,Donnie Hammond,92,-.269
11,T11,T11,Kenichi Kuboya,91,-.269
12,13,13,Brent Geiberger,51,-.268
13,14,14,Hank Kuehne,73,-.262
14,15,15,Robert Allenby,87,-.258
15,T16,T16,J.P. Hayes,79,-.254
16,T16,T16,J.L. Lewis,99,-.254
17,T16,T16,Rod Pampling,87,-.254
18,19,19,Stephen Ames,91,-.253
19,20,20,John Daly,56,-.250
20,21,21,Tiger Woods,74,-.242
21,22,22,Ben Crane,94,-.241
22,23,23,Scott Verplank,97,-.239
23,24,24,John Rollins,89,-.238
24,25,25,Tom Gillis,71,-.231
25,26,26,Esteban Toledo,109,-.230
26,27,27,Geoff Ogilvy,86,-.227
27,28,28,Jerry Kelly,108,-.224
28,29,29,David Frost,80,-.222
29,30,30,Peter Lonard,96,-.218
30,31,31,Brad Faxon,97,-.210
31,32,32,Chris DiMarco,98,-.209
32,33,33,Bob Burns,88,-.206
33,T34,T34,Dan Forsman,98,-.205
34,T34,T34,Jeff Maggert,81,-.205
35,36,36,Tim Clark,79,-.204
36,T37,T37,Woody Austin,107,-.203
37,T37,T37,Jonathan Kaye,91,-.203
38,T39,T39,Jonathan Byrd,101,-.200
39,T39,T39,Lee Janzen,83,-.200
40,41,41,Olin Browne,113,-.196
41,42,42,Vijay Singh,106,-.194
42,43,43,Craig Perks,82,-.193
43,T44,T44,Pat Bates,111,-.191
44,T44,T44,Arron Oberholser,80,-.191
45,46,46,Phil Mickelson,87,-.189
46,T47,T47,Stewart Cink,104,-.188
47,T47,T47,David Sutherland,77,-.188
48,49,49,Mark Brooks,90,-.186
49,T50,T50,Joe Durant,96,-.184
50,T50,T50,Richard Johnson,89,-.184
51,T52,T52,Ben Curtis,69,-.182
52,T52,T52,Kirk Triplett,92,-.182
53,T54,T54,K.J. Choi,112,-.181
54,T54,T54,Skip Kendall,110,-.181
55,56,56,Charles Howell III,120,-.174
56,T57,T57,Tim Petrovic,108,-.171
57,T57,T57,Kevin Sutherland,97,-.171
58,59,59,Fred Funk,112,-.170
59,T60,T60,Robert Damron,96,-.169
60,T60,T60,Mike Grob,83,-.169
61,T60,T60,Spike McRoy,103,-.169
62,T63,T63,Todd Fischer,97,-.167
63,T63,T63,Jeff Sluman,106,-.167
64,65,65,Mathew Goggin,90,-.164
65,66,66,Robert Gamez,114,-.163
66,67,67,Adam Scott,52,-.162
67,68,68,Tom Lehman,87,-.161
68,69,69,Rory Sabbatini,95,-.160
69,70,70,David Peoples,96,-.159
70,T71,T71,Billy Andrade,100,-.156
71,T71,T71,Aaron Barber,94,-.156
72,T71,T71,Paul Goydos,86,-.156
73,T74,T74,Rich Beem,80,-.155
74,T74,T74,Bob Estes,92,-.155
75,76,76,Darron Stiles,93,-.154
76,77,77,Chris Anderson,96,-.153
77,78,78,Aaron Baddeley,71,-.152
78,T79,T79,Luke Donald,88,-.151
79,T79,T79,Paul Gow,62,-.151
80,81,81,Shigeki Maruyama,87,-.150
81,82,82,Hal Sutton,81,-.149
82,83,83,Dean Wilson,82,-.148
83,84,84,Carl Paulson,101,-.146
84,85,85,Shaun Micheel,97,-.145
85,T86,T86,Jason Caron,74,-.143
86,T86,T86,Darren Clarke,61,-.143
87,T86,T86,Joel Edwards,60,-.143
88,89,89,Loren Roberts,87,-.141
89,90,90,Dicky Pride,73,-.138
90,91,91,J.J. Henry,100,-.137
91,92,92,Brent Schwarzrock,60,-.136
92,93,93,Peter Jacobsen,75,-.133
93,T94,T94,Harrison Frazar,88,-.127
94,T94,T94,John Riegger,55,-.127
95,96,96,Jason Buha,61,-.125
96,97,97,Cameron Beckman,86,-.123
97,98,98,Andy Miller,75,-.122
98,T99,T99,Andrew Magee,91,-.119
99,T99,T99,Mark Wilson,82,-.119
100,101,101,Stuart Appleby,90,-.117
101,102,102,Frank Lickliter II,94,-.116
102,T103,T103,Steve Allan,53,-.115
103,T103,T103,Justin Leonard,80,-.115
104,T103,T103,Duffy Waldorf,90,-.115
105,106,106,Glen Day,103,-.113
106,T107,T107,Notah Begay III,92,-.111
107,T107,T107,Corey Pavin,88,-.111
108,T107,T107,Mike Weir,80,-.111
109,110,110,Heath Slocum,101,-.110
110,T111,T111,Chad Campbell,105,-.108
111,T111,T111,John Morgan,81,-.108
112,T111,T111,Kaname Yokoo,56,-.108
113,114,114,Doug Barron,90,-.107
