,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,José Coceres,62,"18' 10""",264.08299999999997,14,-2
1,2,2,John Huston,76,"22' 7""",587.5830000000001,26,+4
2,3,3,Hidemichi Tanaka,112,"23' 0""",620.0,27,E
3,4,4,Retief Goosen,69,"24' 1""",408.833,17,E
4,5,5,Joey Sindelar,93,"24' 5""",659.5830000000001,27,+1
5,T6,T6,Justin Leonard,80,"24' 11""",447.75,18,-1
6,T6,T6,Rocco Mediate,80,"24' 11""",448.583,18,+6
7,8,8,Scott Laycock,71,"25' 1""",476.417,19,E
8,9,9,Fred Couples,71,"25' 2""",453.0,18,-1
9,10,10,Glen Hnatiuk,92,"25' 4""",505.833,20,+5
10,T11,T11,Brandt Jobe,77,"25' 6""",663.3330000000001,26,-4
11,T11,T11,Andrew Magee,91,"25' 6""",1044.5,41,-5
12,T13,T13,Skip Kendall,110,"25' 7""",768.1669999999999,30,-4
13,T13,T13,Thomas Levet,85,"25' 7""",613.25,24,E
14,T13,T13,Tiger Woods,74,"25' 7""",408.75,16,E
15,16,16,John Morgan,81,"25' 11""",828.25,32,+1
16,17,17,Neal Lancaster,110,"26' 0""",1247.833,48,-5
17,18,18,Carlos Franco,99,"26' 1""",887.5,34,-5
18,T19,T19,Todd Barranger,78,"26' 2""",1203.25,46,+3
19,T19,T19,Cliff Kresge,102,"26' 2""",916.6669999999999,35,-5
20,21,21,Pat Bates,111,"26' 4""",657.5830000000001,25,-4
21,T22,T22,Glen Day,103,"26' 7""",955.75,36,+3
22,T22,T22,Bob Estes,92,"26' 7""",664.6669999999999,25,-1
23,24,24,Joe Durant,96,"26' 9""",642.8330000000001,24,+2
24,25,25,Mark Brooks,90,"26' 11""",861.4169999999999,32,+9
25,26,26,Aaron Baddeley,71,"27' 0""",621.25,23,-1
26,T27,T27,Craig Barlow,95,"27' 2""",896.25,33,+6
27,T27,T27,Ty Tryon,52,"27' 2""",651.5830000000001,24,+6
28,T29,T29,Woody Austin,107,"27' 3""",1198.167,44,-1
29,T29,T29,Tom Byrum,97,"27' 3""",708.1669999999999,26,-1
30,T31,T31,Geoff Ogilvy,86,"27' 4""",848.5,31,-2
31,T31,T31,Carl Pettersson,80,"27' 4""",574.5830000000001,21,+3
32,33,33,Kevin Sutherland,97,"27' 6""",770.0830000000001,28,+2
33,34,34,John Rollins,89,"27' 7""",578.4169999999999,21,+3
34,35,35,Joel Edwards,60,"27' 8""",608.25,22,-2
35,36,36,Loren Roberts,87,"27' 9""",443.5,16,-2
36,37,37,Mike Heinen,89,"27' 10""",973.75,35,+1
37,T38,T38,Tim Clark,79,"27' 11""",334.667,12,-1
38,T38,T38,John Riegger,55,"27' 11""",335.083,12,-3
39,40,40,Akio Sadakata,83,"28' 0""",756.9169999999999,27,E
40,T41,T41,Mark O'Meara,69,"28' 1""",309.08299999999997,11,E
41,T41,T41,Dean Wilson,82,"28' 1""",1122.167,40,+1
42,T41,T41,Mark Wilson,82,"28' 1""",645.75,23,-2
43,44,44,David Sutherland,77,"28' 5""",852.8330000000001,30,+2
44,T45,T45,Steve Flesch,110,"28' 6""",769.75,27,-2
45,T45,T45,Tim Herron,102,"28' 6""",1026.833,36,+4
46,T47,T47,Harrison Frazar,88,"28' 8""",688.75,24,+2
47,T47,T47,Chris Riley,96,"28' 8""",687.9169999999999,24,-4
48,49,49,Tim Petrovic,108,"28' 9""",834.5,29,+8
49,50,50,Sergio Garcia,62,"28' 10""",779.4169999999999,27,-2
50,51,51,Pat Perez,95,"28' 11""",895.75,31,+8
51,T52,T52,Chris Anderson,96,"29' 0""",811.5,28,+6
52,T52,T52,Peter Jacobsen,75,"29' 0""",405.75,14,+2
53,T54,T54,Doug Barron,90,"29' 1""",1133.75,39,+2
54,T54,T54,David Toms,90,"29' 1""",987.8330000000001,34,+5
55,T56,T56,Brian Bateman,70,"29' 2""",699.5830000000001,24,+3
56,T56,T56,Hank Kuehne,73,"29' 2""",1313.25,45,+7
57,T56,T56,Scott McCarron,86,"29' 2""",584.0830000000001,20,-1
58,T56,T56,Tom Pernice Jr.,105,"29' 2""",671.1669999999999,23,-3
59,T60,T60,Michael Clark II,54,"29' 3""",526.5,18,+6
60,T60,T60,Matt Kuchar,63,"29' 3""",614.1669999999999,21,E
61,T60,T60,David Peoples,96,"29' 3""",878.5,30,E
62,T63,T63,Dudley Hart,66,"29' 4""",498.083,17,-1
63,T63,T63,Peter Lonard,96,"29' 4""",1172.417,40,+4
64,T63,T63,Brenden Pappas,105,"29' 4""",1349.5,46,+11
65,66,66,Corey Pavin,88,"29' 5""",852.0,29,+5
66,67,67,Frank Lickliter II,94,"29' 7""",798.6669999999999,27,-1
67,T68,T68,Olin Browne,113,"29' 9""",624.4169999999999,21,+4
68,T68,T68,Scott Verplank,97,"29' 9""",625.1669999999999,21,-1
69,70,70,Bob Burns,88,"29' 10""",804.6669999999999,27,+2
70,T71,T71,Brian Gay,100,"30' 0""",1200.333,40,+3
71,T71,T71,Jeff Maggert,81,"30' 0""",389.667,13,+3
72,T73,T73,Rich Beem,80,"30' 1""",781.5830000000001,26,+3
73,T73,T73,Marco Dawson,86,"30' 1""",1084.333,36,+2
74,T75,T75,Stewart Cink,104,"30' 2""",1477.8329999999999,49,+3
75,T75,T75,Fred Funk,112,"30' 2""",663.3330000000001,22,+3
76,T75,T75,Patrick Sheehan,101,"30' 2""",1115.25,37,-2
77,T75,T75,Vance Veazey,66,"30' 2""",904.9169999999999,30,+4
78,79,79,John Daly,56,"30' 3""",1057.417,35,+2
79,80,80,Kenichi Kuboya,91,"30' 4""",908.75,30,+6
80,T81,T81,Lee Janzen,83,"30' 6""",365.667,12,E
81,T81,T81,J.L. Lewis,99,"30' 6""",579.4169999999999,19,+5
82,T81,T81,Craig Perks,82,"30' 6""",1252.167,41,+3
83,T84,T84,Robert Gamez,114,"30' 7""",1588.9170000000001,52,+17
84,T84,T84,Vijay Singh,106,"30' 7""",1223.75,40,E
85,T84,T84,Jay Williamson,93,"30' 7""",947.1669999999999,31,E
86,T87,T87,Jim Furyk,104,"30' 8""",368.417,12,+2
87,T87,T87,Steve Lowery,86,"30' 8""",643.6669999999999,21,+5
88,T87,T87,Hal Sutton,81,"30' 8""",675.0830000000001,22,+3
89,T90,T90,Phil Mickelson,87,"30' 10""",1173.0,38,+1
90,T90,T90,Mike Sposa,72,"30' 10""",925.8330000000001,30,-3
91,T92,T92,Brad Elder,51,"30' 11""",495.167,16,+2
92,T92,T92,Ian Leggatt,71,"30' 11""",835.75,27,+4
93,T92,T92,Garrett Willis,97,"30' 11""",1111.583,36,+7
94,95,95,Jeff Brehaut,110,"31' 0""",1177.833,38,E
95,96,96,Stuart Appleby,90,"31' 1""",902.5,29,-2
96,97,97,Paul Gow,62,"31' 2""",716.6669999999999,23,+5
97,T98,T98,Tommy Armour III,66,"31' 3""",1061.25,34,+2
98,T98,T98,Paul Azinger,73,"31' 3""",782.0,25,+5
99,100,100,Chad Campbell,105,"31' 5""",1005.0830000000001,32,+1
100,101,101,Alex Cejka,98,"31' 8""",1203.333,38,+7
101,102,102,Arron Oberholser,80,"31' 10""",1017.75,32,+3
102,T103,T103,Stephen Ames,91,"31' 11""",702.6669999999999,22,+2
103,T103,T103,Cameron Beckman,86,"31' 11""",1118.5,35,-1
104,T103,T103,David Gossett,92,"31' 11""",1116.833,35,+4
105,T103,T103,Billy Mayfair,105,"31' 11""",670.3330000000001,21,+1
106,107,107,Aaron Barber,94,"32' 0""",896.6669999999999,28,+2
107,108,108,K.J. Choi,112,"32' 1""",1348.6670000000001,42,+1
108,109,109,Kent Jones,74,"32' 2""",837.1669999999999,26,+3
109,T110,T110,Charles Howell III,120,"32' 3""",1517.5829999999999,47,E
110,T110,T110,Duffy Waldorf,90,"32' 3""",581.0830000000001,18,+1
111,T112,T112,David Frost,80,"32' 4""",776.5830000000001,24,+4
112,T112,T112,Steve Stricker,59,"32' 4""",938.5830000000001,29,+4
113,114,114,J.P. Hayes,79,"32' 5""",907.1669999999999,28,+3
114,115,115,John Maginnes,87,"32' 6""",845.9169999999999,26,+3
115,116,116,Brad Faxon,97,"32' 7""",748.6669999999999,23,+8
116,T117,T117,Mark Calcavecchia,84,"32' 8""",1208.0,37,+9
117,T117,T117,Jonathan Kaye,91,"32' 8""",914.5,28,+6
118,T117,T117,Nick Price,65,"32' 8""",653.9169999999999,20,+6
119,120,120,Donnie Hammond,92,"32' 10""",1247.75,38,+5
