,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
45,46,46,Justin Leonard,80,82.85,227,274,-0.52
46,47,47,David Gossett,92,82.74,369,446,-0.47
47,48,48,Billy Mayfair,105,82.66,367,444,-0.45
48,49,49,Vijay Singh,106,82.64,438,530,-0.5
49,50,50,Loren Roberts,87,82.59,223,270,-0.42
50,51,51,Tim Petrovic,108,82.56,355,430,-0.47
51,52,52,Steve Flesch,110,82.45,390,473,-0.55
52,53,53,David Sutherland,77,82.4,281,341,-0.48
53,54,54,Davis Love III,85,82.21,268,326,-0.51
54,55,55,Harrison Frazar,88,82.15,359,437,-0.46
55,56,56,Briny Baird,113,82.07,421,513,-0.44
56,57,57,Glen Day,103,81.98,414,505,-0.47
57,58,58,J.J. Henry,100,81.94,381,465,-0.45
58,T59,T59,Pat Bates,111,81.78,368,450,-0.45
59,T59,T59,Mathew Goggin,90,81.78,368,450,-0.41
60,T59,T59,Chris Smith,92,81.78,377,461,-0.46
61,T62,T62,Tom Gillis,71,81.69,281,344,-0.4
62,T62,T62,Kent Jones,74,81.69,281,344,-0.47
63,64,64,Mike Weir,80,81.68,223,273,-0.49
64,65,65,Ian Leggatt,71,81.67,294,360,-0.45
65,66,66,Alex Cejka,98,81.65,307,376,-0.43
66,67,67,Per-Ulrik Johansson,96,81.61,355,435,-0.39
67,68,68,Stephen Ames,91,81.59,350,429,-0.48
68,69,69,Mike Sposa,72,81.55,305,374,-0.46
69,70,70,Spike McRoy,103,81.46,356,437,-0.42
70,T71,T71,David Frost,80,81.43,307,377,-0.44
71,T71,T71,John Riegger,55,81.43,228,280,-0.39
72,73,73,Cameron Beckman,86,81.41,346,425,-0.45
73,74,74,John Rollins,89,81.4,280,344,-0.48
74,75,75,Mike Grob,83,81.37,297,365,-0.46
75,76,76,Paul Goydos,86,81.35,301,370,-0.48
76,77,77,Ernie Els,65,81.3,187,230,-0.49
77,78,78,John Maginnes,87,81.19,272,335,-0.37
78,79,79,Brad Faxon,97,81.05,278,343,-0.4
79,80,80,J.L. Lewis,99,80.94,327,404,-0.48
80,81,81,Tim Herron,102,80.93,365,451,-0.47
81,82,82,Garrett Willis,97,80.82,413,511,-0.46
82,83,83,Rod Pampling,87,80.8,345,427,-0.45
83,84,84,Bob Tway,89,80.72,293,363,-0.48
84,85,85,Geoff Ogilvy,86,80.71,297,368,-0.52
85,86,86,John Senden,111,80.68,426,528,-0.44
86,87,87,Peter Jacobsen,75,80.65,250,310,-0.42
87,88,88,Skip Kendall,110,80.64,404,501,-0.45
88,89,89,Carl Paulson,101,80.61,424,526,-0.45
89,90,90,Aaron Barber,94,80.6,349,433,-0.42
90,91,91,Michael Clark II,54,80.53,211,262,-0.38
91,92,92,Akio Sadakata,83,80.51,318,395,-0.34
92,93,93,Gene Sauers,87,80.47,276,343,-0.36
93,94,94,Craig Barlow,95,80.42,386,480,-0.5
94,95,95,Aaron Baddeley,71,80.37,217,270,-0.52
95,96,96,Steven Alker,87,80.36,270,336,-0.4
96,97,97,Frank Lickliter II,94,80.3,318,396,-0.47
97,98,98,Brenden Pappas,105,80.27,411,512,-0.47
98,99,99,John Daly,56,80.24,264,329,-0.44
99,100,100,Donnie Hammond,92,80.2,328,409,-0.4
100,T101,T101,Brad Elder,51,80.18,174,217,-0.33
101,T101,T101,Darron Stiles,93,80.18,348,434,-0.48
102,103,103,Chris DiMarco,98,80.15,331,413,-0.52
103,T104,T104,Woody Austin,107,80.11,439,548,-0.45
104,T104,T104,Chris Riley,96,80.11,282,352,-0.43
105,T104,T104,Duffy Waldorf,90,80.11,298,372,-0.5
106,107,107,Kenichi Kuboya,91,79.85,321,402,-0.46
107,108,108,Heath Slocum,101,79.83,380,476,-0.4
108,T109,T109,Stewart Cink,104,79.82,352,441,-0.49
109,T109,T109,Sergio Garcia,62,79.82,182,228,-0.48
110,111,111,Phil Mickelson,87,79.77,272,341,-0.53
111,112,112,Arron Oberholser,80,79.69,310,389,-0.45
112,113,113,Bob Burns,88,79.66,278,349,-0.4
113,114,114,Todd Fischer,97,79.6,359,451,-0.46
114,115,115,Mark Brooks,90,79.56,292,367,-0.37
115,116,116,David Peoples,96,79.55,350,440,-0.44
116,117,117,Robert Damron,96,79.51,326,410,-0.4
117,118,118,Robert Gamez,114,79.49,434,546,-0.49
118,T119,T119,Brian Henninger,56,79.47,209,263,-0.4
119,T119,T119,Tom Pernice Jr.,105,79.47,360,453,-0.5
120,121,121,Paul Gow,62,79.46,263,331,-0.42
121,122,122,Kenneth Staton,59,79.45,259,326,-0.35
122,123,123,Glen Hnatiuk,92,79.43,332,418,-0.37
123,T124,T124,Notah Begay III,92,79.41,324,408,-0.42
124,T124,T124,Matt Gogel,77,79.41,243,306,-0.42
125,126,126,Jason Caron,74,79.4,289,364,-0.38
126,127,127,Bernhard Langer,65,79.34,169,213,-0.44
127,T128,T128,Stuart Appleby,90,79.32,303,382,-0.51
128,T128,T128,Neal Lancaster,110,79.32,468,590,-0.43
129,130,130,Dean Wilson,82,79.29,291,367,-0.46
130,131,131,Dudley Hart,66,79.28,199,251,-0.5
131,132,132,Adam Scott,52,79.27,153,193,-0.42
132,133,133,Mike Heinen,89,79.26,386,487,-0.45
133,134,134,Greg Chalmers,98,79.16,357,451,-0.49
134,135,135,Jay Don Blake,77,79.12,235,297,-0.38
135,136,136,Carl Pettersson,80,79.05,283,358,-0.46
136,137,137,Brett Quigley,92,79.03,343,434,-0.44
137,138,138,Richard Johnson,89,79.01,286,362,-0.43
138,139,139,Peter Lonard,96,78.97,323,409,-0.46
139,140,140,Billy Andrade,100,78.9,374,474,-0.44
140,141,141,Tommy Armour III,66,78.86,250,317,-0.48
141,142,142,Joey Sindelar,93,78.85,328,416,-0.41
142,143,143,Corey Pavin,88,78.8,249,316,-0.42
143,144,144,Scott Laycock,71,78.72,222,282,-0.43
144,145,145,Jonathan Byrd,101,78.71,355,451,-0.54
145,146,146,Cliff Kresge,102,78.66,365,464,-0.47
146,147,147,Jim Carter,95,78.65,291,370,-0.41
147,148,148,Steve Lowery,86,78.61,305,388,-0.43
148,T149,T149,Rich Beem,80,78.59,268,341,-0.42
149,T149,T149,Brent Schwarzrock,60,78.59,246,313,-0.48
150,T151,T151,Darren Clarke,61,78.57,165,210,-0.6
151,T151,T151,Matt Kuchar,63,78.57,231,294,-0.42
152,153,153,José Coceres,62,78.52,201,256,-0.47
153,154,154,Brian Gay,100,78.46,346,441,-0.41
154,155,155,Vance Veazey,66,78.16,247,316,-0.43
155,156,156,Andy Miller,75,78.07,292,374,-0.49
156,157,157,Luke Donald,88,78.01,298,382,-0.49
157,T158,T158,Tom Byrum,97,78.0,273,350,-0.43
158,T158,T158,Brent Geiberger,51,78.0,195,250,-0.5
159,160,160,Hank Kuehne,73,77.96,382,490,-0.5
160,161,161,Jay Williamson,93,77.95,343,440,-0.39
161,162,162,Ben Crane,94,77.81,305,392,-0.49
162,163,163,Brandt Jobe,77,77.74,255,328,-0.44
163,T164,T164,Doug Barron,90,77.72,321,413,-0.45
164,T164,T164,Hal Sutton,81,77.72,286,368,-0.41
165,166,166,Paul Azinger,73,77.7,237,305,-0.45
166,167,167,Ty Tryon,52,77.62,215,277,-0.37
167,168,168,Chris Anderson,96,77.39,332,429,-0.48
168,169,169,Shigeki Maruyama,87,77.31,276,357,-0.49
169,170,170,Deane Pappas,75,77.23,329,426,-0.46
170,171,171,Pat Perez,95,77.12,300,389,-0.46
171,172,172,Rory Sabbatini,95,77.1,340,441,-0.41
172,173,173,Gavin Coles,69,77.06,215,279,-0.27
173,174,174,Jesper Parnevik,102,77.04,312,405,-0.52
174,175,175,John Morgan,81,76.72,346,451,-0.46
175,176,176,Nick Price,65,76.47,169,221,-0.49
176,177,177,Steve Stricker,59,76.4,204,267,-0.47
177,178,178,Steve Allan,53,76.34,200,262,-0.37
178,179,179,Jason Buha,61,76.22,218,286,-0.4
179,180,180,Ben Curtis,69,76.21,237,311,-0.42
180,181,181,Craig Perks,82,76.18,307,403,-0.42
181,182,182,Dicky Pride,73,75.76,225,297,-0.48
182,183,183,Jeff Klein,60,75.73,181,239,-0.33
183,184,184,Kaname Yokoo,56,75.6,189,250,-0.4
184,185,185,Patrick Sheehan,101,75.5,376,498,-0.45
185,186,186,Anthony Painter,87,75.44,301,399,-0.41
186,187,187,Jason Gore,83,74.74,287,384,-0.49
187,188,188,Todd Barranger,78,74.64,312,418,-0.46
188,T189,T189,Mark Calcavecchia,84,73.98,290,392,-0.48
189,T189,T189,Cameron Yancey,58,73.98,199,269,-0.47
