,Approaches_from_125-150_yards_RANK THIS WEEK,Approaches_from_125-150_yards_RANK LAST WEEK,Approaches_from_125-150_yards_PLAYER NAME,Approaches_from_125-150_yards_ROUNDS,Approaches_from_125-150_yards_AVG,Approaches_from_125-150_yards_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_# OF ATTEMPTS,Approaches_from_125-150_yards_RELATIVE TO PAR
0,1,1,Tim Clark,79,"19' 9""",2722.5,138,-19
1,T2,T2,Chad Campbell,105,"19' 10""",3623.667,183,-35
2,T2,T2,John Maginnes,87,"19' 10""",2895.75,146,-22
3,4,4,Nick Price,65,"20' 0""",1860.4170000000001,93,-19
4,5,5,Robert Allenby,87,"20' 4""",2724.083,134,-15
5,6,6,Scott Verplank,97,"20' 8""",3102.083,150,-22
6,T7,T7,Brian Gay,100,"20' 10""",2728.0,131,-16
7,T7,T7,Per-Ulrik Johansson,96,"20' 10""",3604.417,173,-26
8,T7,T7,Vance Veazey,66,"20' 10""",2253.917,108,-16
9,10,10,Stuart Appleby,90,"20' 11""",2860.667,137,-16
10,11,11,Andrew Magee,91,"21' 1""",3312.667,157,-25
11,T12,T12,Michael Clark II,54,"21' 3""",2227.167,105,-12
12,T12,T12,Chris Riley,96,"21' 3""",3021.5,142,-13
13,T12,T12,John Rollins,89,"21' 3""",2125.0,100,-13
14,T12,T12,Bob Tway,89,"21' 3""",3590.75,169,-37
15,16,16,Retief Goosen,69,"21' 4""",1940.9170000000001,91,-19
16,T17,T17,John Riegger,55,"21' 5""",1926.5,90,-13
17,T17,T17,Kirk Triplett,92,"21' 5""",2716.583,127,-25
18,T19,T19,Glen Day,103,"21' 6""",4103.833,191,-27
19,T19,T19,Hal Sutton,81,"21' 6""",3678.833,171,-29
20,T21,T21,Aaron Baddeley,71,"21' 7""",2181.583,101,-24
21,T21,T21,Fred Funk,112,"21' 7""",3538.5,164,-15
22,T21,T21,Rocco Mediate,80,"21' 7""",2698.333,125,-19
23,T21,T21,Dicky Pride,73,"21' 7""",2822.417,131,-16
24,T25,T25,Cameron Beckman,86,"21' 8""",3277.25,151,-29
25,T25,T25,Stewart Cink,104,"21' 8""",3790.75,175,-30
26,T25,T25,Ernie Els,65,"21' 8""",1905.9170000000001,88,-13
27,T25,T25,Jim Furyk,104,"21' 8""",3876.167,179,-34
28,T29,T29,Tom Gillis,71,"21' 9""",2850.083,131,-3
29,T29,T29,Glen Hnatiuk,92,"21' 9""",3300.583,152,-15
30,T31,T31,Bernhard Langer,65,"21' 10""",2294.583,105,-13
31,T31,T31,Mike Weir,80,"21' 10""",2445.5,112,-16
32,T33,T33,Bob Estes,92,"21' 11""",2891.417,132,-21
33,T33,T33,Cliff Kresge,102,"21' 11""",3656.917,167,-2
34,T33,T33,Justin Leonard,80,"21' 11""",2933.333,134,-23
35,T33,T33,Shigeki Maruyama,87,"21' 11""",3027.083,138,-14
36,T37,T37,Lee Janzen,83,"22' 0""",2679.75,122,-15
37,T37,T37,Davis Love III,85,"22' 0""",2709.583,123,-25
38,T37,T37,Jeff Maggert,81,"22' 0""",2283.917,104,-8
39,T37,T37,Spike McRoy,103,"22' 0""",4474.083,203,-16
40,T41,T41,Fred Couples,71,"22' 1""",1150.167,52,-8
41,T41,T41,Tom Lehman,87,"22' 1""",2868.25,130,-18
42,T43,T43,Jay Don Blake,77,"22' 2""",2699.833,122,-5
43,T43,T43,José Coceres,62,"22' 2""",2528.917,114,-4
44,T43,T43,Jerry Kelly,108,"22' 2""",3011.0,136,-18
45,T43,T43,Rod Pampling,87,"22' 2""",3130.833,141,-19
