,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
0,1,1,Lee Janzen,83,-0.941
1,2,2,Michael Clark II,54,-0.857
2,3,3,Sergio Garcia,62,-0.833
3,4,4,Ty Tryon,52,-0.8240000000000001
4,5,5,Robert Gamez,114,-0.81
5,6,6,Adam Scott,52,-0.8
6,7,7,John Huston,76,-0.789
7,8,8,Tiger Woods,74,-0.7829999999999999
8,T9,T9,Jesper Parnevik,102,-0.759
9,T9,T9,Vijay Singh,106,-0.759
10,11,11,Mike Sposa,72,-0.737
11,T12,T12,Geoff Ogilvy,86,-0.7140000000000001
12,T12,T12,Kevin Sutherland,97,-0.7140000000000001
13,14,14,Greg Chalmers,98,-0.711
14,15,15,Jay Haas,89,-0.706
15,16,16,Andy Miller,75,-0.7040000000000001
16,T17,T17,Brandt Jobe,77,-0.7
17,T17,T17,Tom Lehman,87,-0.7
18,T17,T17,Peter Lonard,96,-0.7
19,T17,T17,Brenden Pappas,105,-0.7
20,T17,T17,Kenneth Staton,59,-0.7
21,22,22,Tom Byrum,97,-0.6970000000000001
22,23,23,Kirk Triplett,92,-0.696
23,24,24,Chris DiMarco,98,-0.6940000000000001
24,25,25,Brian Henninger,56,-0.684
25,26,26,Deane Pappas,75,-0.682
26,T27,T27,Carl Pettersson,80,-0.68
27,T27,T27,Loren Roberts,87,-0.68
28,T29,T29,Aaron Baddeley,71,-0.667
29,T29,T29,Fred Couples,71,-0.667
30,T29,T29,Todd Fischer,97,-0.667
31,T29,T29,Jonathan Kaye,91,-0.667
32,T29,T29,Billy Mayfair,105,-0.667
33,T29,T29,David Toms,90,-0.667
34,35,35,Thomas Levet,85,-0.6579999999999999
35,T36,T36,Brian Gay,100,-0.655
36,T36,T36,Patrick Sheehan,101,-0.655
37,T38,T38,Stewart Cink,104,-0.654
38,T38,T38,Charles Howell III,120,-0.654
39,T38,T38,Dean Wilson,82,-0.654
40,41,41,Bob Estes,92,-0.652
41,T42,T42,Todd Barranger,78,-0.65
42,T42,T42,Craig Perks,82,-0.65
43,T42,T42,Nick Price,65,-0.65
44,T42,T42,John Riegger,55,-0.65
45,46,46,Billy Andrade,100,-0.645
46,47,47,Ernie Els,65,-0.636
47,48,48,Kent Jones,74,-0.633
48,T49,T49,Darren Clarke,61,-0.625
49,T49,T49,Brent Geiberger,51,-0.625
50,T49,T49,Justin Leonard,80,-0.625
51,52,52,Chad Campbell,105,-0.622
52,53,53,Pat Perez,95,-0.621
53,54,54,Jerry Kelly,108,-0.62
54,55,55,Rich Beem,80,-0.615
55,T56,T56,K.J. Choi,112,-0.613
56,T56,T56,Marco Dawson,86,-0.613
57,T56,T56,John Morgan,81,-0.613
58,T56,T56,Brett Quigley,92,-0.613
59,T60,T60,Robert Allenby,87,-0.611
60,T60,T60,Dan Forsman,98,-0.611
61,T62,T62,Paul Goydos,86,-0.607
62,T62,T62,Scott Verplank,97,-0.607
63,64,64,Heath Slocum,101,-0.606
64,T65,T65,Paul Azinger,73,-0.6
65,T65,T65,Jeff Brehaut,110,-0.6
66,T65,T65,John Senden,111,-0.6
67,T65,T65,Bob Tway,89,-0.6
68,69,69,Robert Damron,96,-0.596
69,70,70,Garrett Willis,97,-0.59
70,T71,T71,Tom Pernice Jr.,105,-0.588
71,T71,T71,Hidemichi Tanaka,112,-0.588
72,T73,T73,Cliff Kresge,102,-0.586
73,T73,T73,Darron Stiles,93,-0.586
74,75,75,Ben Crane,94,-0.583
75,76,76,Ian Leggatt,71,-0.581
76,77,77,John Maginnes,87,-0.5770000000000001
77,T78,T78,Spike McRoy,103,-0.5760000000000001
78,T78,T78,Joey Sindelar,93,-0.5760000000000001
79,T80,T80,Kenichi Kuboya,91,-0.5710000000000001
80,T80,T80,Akio Sadakata,83,-0.5710000000000001
81,T80,T80,Steve Stricker,59,-0.5710000000000001
82,83,83,Carlos Franco,99,-0.568
83,84,84,Stephen Ames,91,-0.5670000000000001
84,85,85,Luke Donald,88,-0.565
85,86,86,Glen Day,103,-0.564
86,87,87,David Sutherland,77,-0.563
87,T88,T88,Steve Flesch,110,-0.561
88,T88,T88,Kenny Perry,98,-0.561
89,T90,T90,Stuart Appleby,90,-0.56
90,T90,T90,Joel Edwards,60,-0.56
91,T90,T90,Len Mattiace,94,-0.56
92,T93,T93,Jim Carter,95,-0.5589999999999999
93,T93,T93,Esteban Toledo,109,-0.5589999999999999
94,T95,T95,Briny Baird,113,-0.556
95,T95,T95,Craig Barlow,95,-0.556
96,T95,T95,Brad Elder,51,-0.556
97,T95,T95,John Rollins,89,-0.556
98,T99,T99,Harrison Frazar,88,-0.5479999999999999
99,T99,T99,David Gossett,92,-0.5479999999999999
100,T99,T99,Shaun Micheel,97,-0.5479999999999999
101,T99,T99,Corey Pavin,88,-0.5479999999999999
102,103,103,J.L. Lewis,99,-0.545
103,T104,T104,Jason Buha,61,-0.542
104,T104,T104,Shigeki Maruyama,87,-0.542
105,106,106,Fred Funk,112,-0.541
106,107,107,Jeff Maggert,81,-0.5379999999999999
107,108,108,Tim Clark,79,-0.5329999999999999
108,T109,T109,Brad Faxon,97,-0.529
109,T109,T109,Richard Johnson,89,-0.529
110,T109,T109,Jay Williamson,93,-0.529
111,T112,T112,Woody Austin,107,-0.526
112,T112,T112,José Coceres,62,-0.526
113,T114,T114,Tom Gillis,71,-0.522
114,T114,T114,Dicky Pride,73,-0.522
115,T116,T116,Matt Kuchar,63,-0.52
116,T116,T116,Chris Smith,92,-0.52
117,118,118,Chris Anderson,96,-0.519
118,T119,T119,Jonathan Byrd,101,-0.517
119,T119,T119,Jim Furyk,104,-0.517
120,T119,T119,Paul Gow,62,-0.517
121,T119,T119,David Peoples,96,-0.517
122,123,123,Pat Bates,111,-0.516
123,124,124,Arron Oberholser,80,-0.515
124,T125,T125,J.J. Henry,100,-0.514
125,T125,T125,Glen Hnatiuk,92,-0.514
126,127,127,Carl Paulson,101,-0.512
127,T128,T128,Cameron Beckman,86,-0.5
128,T128,T128,Hank Kuehne,73,-0.5
129,T128,T128,Neal Lancaster,110,-0.5
130,T128,T128,Frank Lickliter II,94,-0.5
131,T128,T128,Mark O'Meara,69,-0.5
132,T128,T128,Anthony Painter,87,-0.5
133,T128,T128,Paul Stankowski,67,-0.5
134,T128,T128,Kaname Yokoo,56,-0.5
135,136,136,Joe Durant,96,-0.48
136,T137,T137,Jason Gore,83,-0.478
137,T137,T137,Mike Weir,80,-0.478
138,T139,T139,Aaron Barber,94,-0.47600000000000003
139,T139,T139,Jay Don Blake,77,-0.47600000000000003
140,T141,T141,Bob Burns,88,-0.474
141,T141,T141,Jason Caron,74,-0.474
142,T141,T141,Gavin Coles,69,-0.474
143,T144,T144,Retief Goosen,69,-0.47100000000000003
144,T144,T144,Dudley Hart,66,-0.47100000000000003
145,146,146,Mike Heinen,89,-0.465
146,147,147,Rod Pampling,87,-0.46399999999999997
147,T148,T148,Peter Jacobsen,75,-0.45799999999999996
148,T148,T148,Hal Sutton,81,-0.45799999999999996
149,T150,T150,Tim Petrovic,108,-0.455
150,T150,T150,Rory Sabbatini,95,-0.455
151,152,152,Per-Ulrik Johansson,96,-0.452
152,153,153,Doug Barron,90,-0.45
153,154,154,Notah Begay III,92,-0.44799999999999995
154,T155,T155,Donnie Hammond,92,-0.444
155,T155,T155,Skip Kendall,110,-0.444
156,T155,T155,Bernhard Langer,65,-0.444
157,T155,T155,Phil Mickelson,87,-0.444
158,T155,T155,Cameron Yancey,58,-0.444
159,160,160,Mark Calcavecchia,84,-0.441
160,161,161,John Daly,56,-0.43799999999999994
161,T162,T162,Scott Laycock,71,-0.435
162,T162,T162,Chris Riley,96,-0.435
163,164,164,"Dave Stockton, Jr.",79,-0.433
164,165,165,Steve Allan,53,-0.429
165,166,166,Alex Cejka,98,-0.424
166,T167,T167,Matt Gogel,77,-0.41700000000000004
167,T167,T167,Scott McCarron,86,-0.41700000000000004
168,169,169,Olin Browne,113,-0.414
169,T170,T170,Davis Love III,85,-0.41200000000000003
170,T170,T170,Jeff Sluman,106,-0.41200000000000003
171,T170,T170,Duffy Waldorf,90,-0.41200000000000003
172,173,173,Steven Alker,87,-0.406
173,T174,T174,J.P. Hayes,79,-0.4
174,T174,T174,Andrew Magee,91,-0.4
175,176,176,Mike Grob,83,-0.39399999999999996
176,177,177,Rocco Mediate,80,-0.391
177,178,178,Gene Sauers,87,-0.387
178,179,179,David Frost,80,-0.381
179,180,180,Tim Herron,102,-0.379
180,181,181,Tommy Armour III,66,-0.375
181,182,182,Steve Lowery,86,-0.36700000000000005
182,183,183,Brent Schwarzrock,60,-0.353
183,184,184,Mathew Goggin,90,-0.33299999999999996
184,185,185,Jeff Klein,60,-0.318
185,186,186,Mark Brooks,90,-0.294
186,187,187,Mark Wilson,82,-0.292
187,188,188,Ben Curtis,69,-0.22699999999999998
188,189,189,Brian Bateman,70,-0.17600000000000002
189,190,190,Vance Veazey,66,-0.091
