,Approaches_from_125-150_yards_Rgh_RANK THIS WEEK,Approaches_from_125-150_yards_Rgh_RANK LAST WEEK,Approaches_from_125-150_yards_Rgh_PLAYER NAME,Approaches_from_125-150_yards_Rgh_ROUNDS,Approaches_from_125-150_yards_Rgh_AVG,Approaches_from_125-150_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_Rgh_# OF ATTEMPTS,Approaches_from_125-150_yards_Rgh_RELATIVE TO PAR
0,1,1,Deane Pappas,75,"25' 6""",842.4169999999999,33,+2
1,2,2,Kent Jones,74,"29' 2""",1139.083,39,E
2,T3,T3,Mark Calcavecchia,84,"29' 3""",937.0,32,-1
3,T3,T3,J.P. Hayes,79,"29' 3""",788.75,27,E
4,T3,T3,Cameron Yancey,58,"29' 3""",993.25,34,-4
5,6,6,Thomas Levet,85,"29' 5""",1705.0,58,+4
6,7,7,Jerry Kelly,108,"29' 8""",1037.667,35,-3
7,8,8,John Huston,76,"30' 2""",1449.75,48,E
8,9,9,Vijay Singh,106,"30' 4""",1546.8329999999999,51,-5
9,T10,T10,Mike Heinen,89,"30' 8""",1807.1670000000001,59,+2
10,T10,T10,Peter Jacobsen,75,"30' 8""",767.5830000000001,25,+3
11,T10,T10,Andrew Magee,91,"30' 8""",2086.0,68,+4
12,T10,T10,John Maginnes,87,"30' 8""",1195.667,39,-1
13,14,14,Tim Clark,79,"30' 9""",861.8330000000001,28,+1
14,15,15,Woody Austin,107,"30' 11""",2132.75,69,+6
15,16,16,Hal Sutton,81,"31' 1""",1058.083,34,-4
16,17,17,Spike McRoy,103,"31' 2""",1400.6670000000001,45,+1
17,T18,T18,Briny Baird,113,"31' 7""",1956.6670000000001,62,-4
18,T18,T18,Brad Faxon,97,"31' 7""",1642.8329999999999,52,+10
19,T18,T18,Brandt Jobe,77,"31' 7""",1422.4170000000001,45,-2
20,21,21,Len Mattiace,94,"31' 8""",918.25,29,+4
21,T22,T22,Bob Burns,88,"32' 0""",1088.5,34,+2
22,T22,T22,Steve Flesch,110,"32' 0""",2433.667,76,+6
23,24,24,Brenden Pappas,105,"32' 1""",2500.917,78,+1
24,25,25,Peter Lonard,96,"32' 2""",1577.5829999999999,49,-1
25,26,26,Joey Sindelar,93,"32' 3""",1387.5,43,+5
26,T27,T27,Dan Forsman,98,"32' 5""",1652.3329999999999,51,+4
27,T27,T27,Corey Pavin,88,"32' 5""",908.6669999999999,28,+4
28,29,29,Duffy Waldorf,90,"32' 9""",1442.75,44,+7
29,T30,T30,Glen Day,103,"32' 11""",1711.1670000000001,52,+1
30,T30,T30,Gene Sauers,87,"32' 11""",1415.4170000000001,43,-1
31,32,32,Neal Lancaster,110,"33' 2""",2253.333,68,+12
32,T33,T33,Aaron Baddeley,71,"33' 3""",1828.1670000000001,55,+1
33,T33,T33,Marco Dawson,86,"33' 3""",1494.4170000000001,45,+7
34,35,35,David Peoples,96,"33' 5""",1469.5829999999999,44,E
35,36,36,Stephen Ames,91,"33' 6""",1539.1670000000001,46,+7
36,37,37,Kirk Triplett,92,"33' 7""",1612.5829999999999,48,+5
37,38,38,Chad Campbell,105,"33' 10""",1961.8329999999999,58,+5
38,T39,T39,Stuart Appleby,90,"34' 0""",1936.1670000000001,57,+1
39,T39,T39,Jeff Klein,60,"34' 0""",850.5830000000001,25,+7
40,T39,T39,Carl Pettersson,80,"34' 0""",1734.8329999999999,51,+9
41,T39,T39,Nick Price,65,"34' 0""",849.8330000000001,25,E
42,T43,T43,Michael Clark II,54,"34' 1""",987.25,29,+3
43,T43,T43,Rory Sabbatini,95,"34' 1""",1907.6670000000001,56,+2
44,T45,T45,Cameron Beckman,86,"34' 2""",1436.6670000000001,42,+5
45,T45,T45,Stewart Cink,104,"34' 2""",1778.25,52,+9
46,T47,T47,Jeff Brehaut,110,"34' 4""",2508.417,73,+5
47,T47,T47,Steve Lowery,86,"34' 4""",1718.0829999999999,50,-2
48,T49,T49,Tom Gillis,71,"34' 5""",962.8330000000001,28,+5
49,T49,T49,Scott McCarron,86,"34' 5""",1651.6670000000001,48,-7
50,51,51,Dicky Pride,73,"34' 6""",1621.0,47,+2
51,T52,T52,Donnie Hammond,92,"34' 7""",1555.6670000000001,45,E
52,T52,T52,Brian Henninger,56,"34' 7""",864.5830000000001,25,+1
53,T54,T54,Ian Leggatt,71,"34' 8""",1248.667,36,+4
54,T54,T54,John Riegger,55,"34' 8""",935.5,27,+4
55,56,56,Jason Gore,83,"34' 9""",2226.083,64,+12
56,T57,T57,Craig Perks,82,"34' 11""",1501.25,43,+10
57,T57,T57,Bob Tway,89,"34' 11""",1988.1670000000001,57,E
58,59,59,Paul Azinger,73,"35' 2""",1652.5829999999999,47,+11
59,T60,T60,Jonathan Kaye,91,"35' 4""",1627.0829999999999,46,+9
60,T60,T60,Ty Tryon,52,"35' 4""",812.0,23,+2
61,62,62,Garrett Willis,97,"35' 5""",1522.9170000000001,43,+10
62,T63,T63,Jay Don Blake,77,"35' 6""",1312.4170000000001,37,+6
63,T63,T63,Bob Estes,92,"35' 6""",1276.917,36,+2
64,T65,T65,Paul Gow,62,"35' 8""",1570.4170000000001,44,-3
65,T65,T65,Paul Goydos,86,"35' 8""",1141.167,32,+9
66,T65,T65,Glen Hnatiuk,92,"35' 8""",1071.0,30,+2
67,T65,T65,Tim Petrovic,108,"35' 8""",1711.5,48,+3
68,T65,T65,Vance Veazey,66,"35' 8""",1888.25,53,+9
69,T65,T65,Mike Weir,80,"35' 8""",1496.5829999999999,42,+4
70,71,71,Steve Allan,53,"35' 9""",1178.833,33,+4
71,T72,T72,David Frost,80,"35' 10""",1899.8329999999999,53,+4
72,T72,T72,Jay Williamson,93,"35' 10""",1648.6670000000001,46,+8
73,74,74,Gavin Coles,69,"35' 11""",646.4169999999999,18,+3
74,75,75,Dean Wilson,82,"36' 1""",1369.9170000000001,38,+2
75,76,76,John Rollins,89,"36' 2""",1447.4170000000001,40,+7
76,77,77,Jason Caron,74,"36' 6""",1899.9170000000001,52,+6
77,78,78,Esteban Toledo,109,"36' 8""",1687.0,46,+8
78,T79,T79,Joe Durant,96,"36' 9""",1581.9170000000001,43,+11
79,T79,T79,Lee Janzen,83,"36' 9""",1618.25,44,+7
80,T79,T79,Tom Lehman,87,"36' 9""",1176.083,32,+12
81,T82,T82,Chris DiMarco,98,"36' 10""",1141.917,31,+2
82,T82,T82,Pat Perez,95,"36' 10""",1766.6670000000001,48,+5
83,T82,T82,Steve Stricker,59,"36' 10""",1289.0,35,+2
84,85,85,Harrison Frazar,88,"36' 11""",1993.0,54,+11
85,T86,T86,Todd Barranger,78,"37' 1""",2003.1670000000001,54,+11
86,T86,T86,Robert Damron,96,"37' 1""",1595.6670000000001,43,+10
87,T86,T86,Carlos Franco,99,"37' 1""",2558.917,69,+5
88,T86,T86,Robert Gamez,114,"37' 1""",2853.417,77,+9
89,T86,T86,Kenny Perry,98,"37' 1""",1593.75,43,+11
90,91,91,Scott Verplank,97,"37' 2""",1114.917,30,+5
91,T92,T92,Tom Pernice Jr.,105,"37' 3""",2050.083,55,+12
92,T92,T92,Chris Riley,96,"37' 3""",1600.25,43,+9
93,94,94,Kaname Yokoo,56,"37' 4""",971.25,26,-1
94,95,95,Charles Howell III,120,"37' 6""",2252.417,60,+1
95,96,96,Geoff Ogilvy,86,"37' 8""",2069.667,55,+3
96,T97,T97,John Daly,56,"37' 9""",1472.0829999999999,39,+9
97,T97,T97,Brian Gay,100,"37' 9""",2074.833,55,+6
98,99,99,Tom Byrum,97,"37' 10""",1476.5,39,+4
99,T100,T100,Pat Bates,111,"37' 11""",2009.9170000000001,53,+5
100,T100,T100,Kevin Sutherland,97,"37' 11""",2085.083,55,+6
101,T102,T102,K.J. Choi,112,"38' 0""",2622.333,69,+13
102,T102,T102,David Sutherland,77,"38' 0""",1595.0829999999999,42,+2
103,104,104,Tim Herron,102,"38' 1""",2398.333,63,+11
104,105,105,David Toms,90,"38' 2""",1603.0829999999999,42,-1
105,T106,T106,Alex Cejka,98,"38' 3""",1300.25,34,+2
106,T106,T106,David Gossett,92,"38' 3""",1988.3329999999999,52,+10
107,108,108,Notah Begay III,92,"38' 4""",1532.75,40,+8
108,T109,T109,Aaron Barber,94,"38' 5""",1918.75,50,+8
109,T109,T109,Andy Miller,75,"38' 5""",1882.1670000000001,49,+8
110,T109,T109,Patrick Sheehan,101,"38' 5""",2805.667,73,+2
