,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
68,69,69,Glen Hnatiuk,92,61.73,150,243,-0.14
69,70,70,Sergio Garcia,62,61.62,61,99,-0.10
70,71,71,Kenneth Staton,59,61.6,77,125,-0.01
71,72,72,Ian Leggatt,71,61.59,93,151,-0.05
72,73,73,Charles Howell III,120,61.54,152,247,-0.13
73,74,74,Loren Roberts,87,61.46,118,192,-0.17
74,75,75,Brett Quigley,92,61.43,137,223,-0.18
75,76,76,Billy Andrade,100,61.33,138,225,-0.20
76,77,77,Skip Kendall,110,61.3,160,261,-0.14
77,78,78,J.J. Henry,100,61.04,152,249,-0.16
78,79,79,Ernie Els,65,60.75,65,107,-0.12
79,80,80,Esteban Toledo,109,60.73,167,275,-0.10
80,81,81,Craig Barlow,95,60.71,136,224,-0.13
81,82,82,Brad Faxon,97,60.7,122,201,-0.20
82,83,83,Brian Henninger,56,60.67,91,150,-0.15
83,T84,T84,Steve Flesch,110,60.59,163,269,-0.17
84,T84,T84,Davis Love III,85,60.59,103,170,-0.17
85,86,86,Fred Funk,112,60.56,152,251,-0.22
86,87,87,Carl Paulson,101,60.53,161,266,-0.11
87,88,88,K.J. Choi,112,60.47,153,253,-0.07
88,89,89,Robert Gamez,114,60.44,165,273,-0.15
89,90,90,Jeff Brehaut,110,60.4,151,250,-0.04
90,91,91,J.L. Lewis,99,60.25,144,239,-0.17
91,92,92,David Gossett,92,60.24,150,249,-0.11
92,T93,T93,Ben Crane,94,60.18,133,221,-0.20
93,T93,T93,Mike Grob,83,60.18,133,221,-0.19
94,T95,T95,Brian Bateman,70,60.12,101,168,-0.15
95,T95,T95,Rod Pampling,87,60.12,104,173,-0.15
96,97,97,Peter Jacobsen,75,60.1,116,193,-0.22
97,T98,T98,Paul Azinger,73,60.0,99,165,-0.11
98,T98,T98,Olin Browne,113,60.0,156,260,-0.18
99,T98,T98,Jonathan Byrd,101,60.0,120,200,-0.14
100,T98,T98,John Morgan,81,60.0,99,165,-0.11
101,102,102,Scott Verplank,97,59.92,142,237,-0.24
102,103,103,Peter Lonard,96,59.9,121,202,-0.12
103,104,104,Tommy Armour III,66,59.85,79,132,-0.11
104,105,105,Harrison Frazar,88,59.8,122,204,-0.16
105,106,106,Matt Gogel,77,59.66,105,176,-0.10
106,T107,T107,J.P. Hayes,79,59.6,118,198,-0.13
107,T107,T107,Nick Price,65,59.6,90,151,-0.19
108,109,109,Pat Perez,95,59.45,129,217,-0.15
109,110,110,Shigeki Maruyama,87,59.43,104,175,-0.13
110,111,111,Tim Petrovic,108,59.41,142,239,-0.22
111,112,112,Michael Clark II,54,59.21,90,152,-0.23
112,113,113,Andrew Magee,91,59.2,119,201,-0.12
113,114,114,Jeff Klein,60,59.18,87,147,-0.13
114,115,115,Notah Begay III,92,59.01,131,222,-0.14
115,116,116,Patrick Sheehan,101,58.96,148,251,-0.20
116,117,117,Hank Kuehne,73,58.95,56,95,-0.27
117,118,118,Shaun Micheel,97,58.93,132,224,-0.17
118,119,119,Geoff Ogilvy,86,58.82,110,187,-0.18
119,120,120,Stuart Appleby,90,58.79,117,199,-0.18
120,121,121,Gene Sauers,87,58.68,142,242,-0.13
121,122,122,Len Mattiace,94,58.65,122,208,-0.19
122,123,123,Aaron Barber,94,58.52,134,229,-0.19
123,124,124,Corey Pavin,88,58.29,116,199,-0.19
124,125,125,Jonathan Kaye,91,58.08,115,198,-0.15
125,126,126,Brenden Pappas,105,57.94,124,214,-0.10
126,127,127,Mike Sposa,72,57.83,96,166,-0.08
127,128,128,Kenichi Kuboya,91,57.71,131,227,-0.11
128,129,129,Per-Ulrik Johansson,96,57.69,135,234,-0.15
129,130,130,Aaron Baddeley,71,57.65,98,170,-0.22
130,131,131,Brian Gay,100,57.63,136,236,-0.15
131,132,132,Jay Don Blake,77,57.59,91,158,-0.15
132,133,133,Thomas Levet,85,57.22,107,187,E
133,134,134,Tom Pernice Jr.,105,57.2,143,250,-0.13
134,T135,T135,Carlos Franco,99,57.14,124,217,-0.10
135,T135,T135,Mark O'Meara,69,57.14,76,133,-0.12
136,137,137,Tom Gillis,71,57.05,89,156,-0.21
137,138,138,Rory Sabbatini,95,56.98,102,179,-0.05
138,139,139,Steve Lowery,86,56.97,94,165,-0.18
139,140,140,Neal Lancaster,110,56.91,140,246,-0.09
140,141,141,Bob Burns,88,56.72,114,201,-0.08
141,142,142,Jeff Sluman,106,56.63,141,249,-0.20
142,143,143,Robert Damron,96,56.61,137,242,-0.17
143,144,144,Kenny Perry,98,56.57,112,198,-0.18
144,145,145,Stewart Cink,104,56.49,135,239,-0.21
145,146,146,Bernhard Langer,65,56.45,70,124,-0.21
146,147,147,Darron Stiles,93,56.44,92,163,-0.09
147,148,148,Mathew Goggin,90,56.4,97,172,-0.06
148,149,149,Dean Wilson,82,56.37,115,204,-0.10
149,150,150,Tim Clark,79,56.21,86,153,-0.12
150,151,151,Dicky Pride,73,56.17,91,162,-0.19
151,152,152,John Riegger,55,56.1,69,123,-0.14
152,153,153,Doug Barron,90,55.66,123,221,-0.12
153,T154,T154,Brent Geiberger,51,55.56,75,135,-0.12
154,T154,T154,Paul Goydos,86,55.56,115,207,-0.15
155,156,156,Todd Barranger,78,55.48,86,155,+0.02
156,157,157,Chris Anderson,96,55.38,108,195,-0.18
157,158,158,Greg Chalmers,98,55.31,125,226,-0.20
158,159,159,Chris Riley,96,55.22,111,201,-0.30
159,160,160,Tom Byrum,97,55.04,131,238,-0.17
160,161,161,Anthony Painter,87,55.03,104,189,-0.14
161,162,162,Cliff Kresge,102,54.72,116,212,-0.16
162,163,163,Donnie Hammond,92,54.67,123,225,-0.13
163,164,164,Phil Mickelson,87,54.55,66,121,-0.12
164,165,165,Todd Fischer,97,54.46,122,224,-0.22
165,166,166,Mark Calcavecchia,84,54.12,105,194,-0.21
166,167,167,John Maginnes,87,53.85,105,195,-0.15
167,168,168,Tim Herron,102,53.47,131,245,-0.21
168,169,169,David Frost,80,53.3,105,197,-0.17
169,170,170,Steve Allan,53,53.15,76,143,-0.29
170,171,171,Mark Brooks,90,52.91,100,189,-0.20
171,172,172,Jason Gore,83,52.73,87,165,-0.16
172,173,173,Craig Perks,82,52.38,77,147,-0.19
173,174,174,Vance Veazey,66,52.34,67,128,-0.12
174,175,175,Cameron Yancey,58,52.07,63,121,-0.08
175,176,176,Jason Caron,74,51.88,83,160,-0.06
176,177,177,Gavin Coles,69,51.7,76,147,-0.21
177,178,178,Garrett Willis,97,51.69,107,207,-0.18
178,179,179,Deane Pappas,75,51.63,79,153,-0.18
179,180,180,Andy Miller,75,50.62,82,162,-0.15
180,181,181,Mark Wilson,82,50.45,111,220,-0.12
181,182,182,José Coceres,62,50.33,76,151,-0.08
182,183,183,"Dave Stockton, Jr.",79,50.0,89,178,-0.20
183,184,184,Scott McCarron,86,49.67,75,151,-0.15
184,185,185,Steve Stricker,59,48.57,68,140,-0.12
185,186,186,Kaname Yokoo,56,48.41,61,126,-0.16
186,187,187,John Rollins,89,47.53,77,162,-0.16
187,188,188,John Daly,56,47.22,34,72,-0.03
188,189,189,Brad Elder,51,46.28,56,121,-0.23
189,190,190,Ty Tryon,52,45.26,43,95,-0.14
