,Approaches_from_inside_100_yards_Rgh_RANK THIS WEEK,Approaches_from_inside_100_yards_Rgh_RANK LAST WEEK,Approaches_from_inside_100_yards_Rgh_PLAYER NAME,Approaches_from_inside_100_yards_Rgh_ROUNDS,Approaches_from_inside_100_yards_Rgh_AVG,Approaches_from_inside_100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_inside_100_yards_Rgh_# OF ATTEMPTS,Approaches_from_inside_100_yards_Rgh_RELATIVE TO PAR
56,57,57,Peter Jacobsen,75,"23' 6""",564.0,24,+1
57,58,58,Mark Brooks,90,"23' 8""",899.4169999999999,38,-3
58,59,59,Brandt Jobe,77,"23' 9""",426.833,18,+2
59,T60,T60,Kent Jones,74,"24' 0""",576.0830000000001,24,E
60,T60,T60,Jeff Sluman,106,"24' 0""",600.25,25,+6
61,T60,T60,Mike Sposa,72,"24' 0""",768.3330000000001,32,+4
62,T63,T63,Jonathan Byrd,101,"24' 1""",843.1669999999999,35,+12
63,T63,T63,Ernie Els,65,"24' 1""",410.0,17,+1
64,T65,T65,Deane Pappas,75,"24' 5""",1467.0829999999999,60,+3
65,T65,T65,John Senden,111,"24' 5""",926.8330000000001,38,+3
66,67,67,Jeff Brehaut,110,"24' 7""",1082.583,44,+3
67,T68,T68,Billy Mayfair,105,"24' 8""",690.5830000000001,28,+2
68,T68,T68,Carl Pettersson,80,"24' 8""",716.3330000000001,29,+3
69,70,70,Dudley Hart,66,"24' 9""",395.75,16,+7
70,71,71,Glen Day,103,"24' 11""",847.5,34,+5
71,T72,T72,Stuart Appleby,90,"25' 0""",874.8330000000001,35,+16
72,T72,T72,Jerry Kelly,108,"25' 0""",699.5,28,+2
73,74,74,Kenichi Kuboya,91,"25' 1""",954.0830000000001,38,+7
74,T75,T75,Scott McCarron,86,"25' 2""",528.8330000000001,21,+2
75,T75,T75,Arron Oberholser,80,"25' 2""",553.5,22,-4
76,T75,T75,David Sutherland,77,"25' 2""",503.583,20,+2
77,T78,T78,Phil Mickelson,87,"25' 3""",1185.0,47,+18
78,T78,T78,Dicky Pride,73,"25' 3""",731.8330000000001,29,+4
79,T78,T78,Heath Slocum,101,"25' 3""",606.0,24,+10
80,T78,T78,Kevin Sutherland,97,"25' 3""",504.833,20,+2
81,T82,T82,Jeff Maggert,81,"25' 4""",608.0,24,+1
82,T82,T82,Rory Sabbatini,95,"25' 4""",961.8330000000001,38,+12
83,T84,T84,K.J. Choi,112,"25' 5""",712.0830000000001,28,+8
84,T84,T84,Fred Couples,71,"25' 5""",534.1669999999999,21,+3
85,86,86,Neal Lancaster,110,"25' 7""",1432.5,56,+5
86,T87,T87,Stephen Ames,91,"25' 8""",796.9169999999999,31,E
87,T87,T87,Doug Barron,90,"25' 8""",1027.417,40,+12
88,T87,T87,Harrison Frazar,88,"25' 8""",899.75,35,-4
89,T87,T87,Anthony Painter,87,"25' 8""",975.9169999999999,38,+10
90,91,91,Joey Sindelar,93,"25' 9""",617.0830000000001,24,+6
91,T92,T92,Jason Caron,74,"25' 11""",778.0830000000001,30,+8
92,T92,T92,Andrew Magee,91,"25' 11""",751.5830000000001,29,+3
93,T92,T92,Brenden Pappas,105,"25' 11""",1113.5,43,+10
94,T95,T95,John Morgan,81,"26' 1""",1539.9170000000001,59,+14
95,T95,T95,Mark O'Meara,69,"26' 1""",443.667,17,-1
96,97,97,Justin Leonard,80,"26' 2""",209.0,8,+2
97,98,98,Brian Bateman,70,"26' 3""",708.6669999999999,27,+7
98,99,99,Charles Howell III,120,"26' 5""",1029.167,39,+12
99,100,100,Todd Barranger,78,"26' 6""",1033.667,39,+18
100,101,101,Garrett Willis,97,"26' 7""",1168.75,44,+6
101,102,102,Vijay Singh,106,"26' 8""",1254.083,47,-2
102,T103,T103,Todd Fischer,97,"26' 9""",964.1669999999999,36,+6
103,T103,T103,Brett Quigley,92,"26' 9""",1177.25,44,+7
104,105,105,Nick Price,65,"26' 11""",376.833,14,+6
105,T106,T106,Tom Pernice Jr.,105,"27' 0""",1243.583,46,+4
106,T106,T106,Mike Weir,80,"27' 0""",485.667,18,+4
107,T108,T108,Brian Gay,100,"27' 1""",1000.75,37,+9
108,T108,T108,Brent Schwarzrock,60,"27' 1""",676.25,25,+8
109,T110,T110,Brad Faxon,97,"27' 2""",868.4169999999999,32,+12
110,T110,T110,Richard Johnson,89,"27' 2""",571.25,21,+9
111,T110,T110,Akio Sadakata,83,"27' 2""",1305.583,48,+20
112,T113,T113,Robert Gamez,114,"27' 3""",1035.833,38,+17
113,T113,T113,John Maginnes,87,"27' 3""",681.6669999999999,25,-1
114,115,115,Per-Ulrik Johansson,96,"27' 4""",929.0830000000001,34,+9
115,116,116,Gene Sauers,87,"27' 5""",740.5,27,+11
116,T117,T117,Tom Byrum,97,"27' 6""",659.8330000000001,24,+6
117,T117,T117,Carlos Franco,99,"27' 6""",1401.5,51,-2
118,119,119,Craig Barlow,95,"27' 8""",939.75,34,+6
119,T120,T120,Mike Heinen,89,"27' 9""",805.3330000000001,29,+12
120,T120,T120,Corey Pavin,88,"27' 9""",637.5,23,+2
121,122,122,Hidemichi Tanaka,112,"27' 10""",833.9169999999999,30,+6
122,123,123,Steve Stricker,59,"27' 11""",754.25,27,+1
123,T124,T124,Michael Clark II,54,"28' 0""",616.5830000000001,22,+1
124,T124,T124,Matt Gogel,77,"28' 0""",785.0,28,+13
125,T126,T126,Fred Funk,112,"28' 1""",645.1669999999999,23,+1
126,T126,T126,Jeff Klein,60,"28' 1""",645.5,23,+8
127,T126,T126,Shigeki Maruyama,87,"28' 1""",758.0,27,+1
128,T129,T129,Mathew Goggin,90,"28' 2""",1239.583,44,+13
129,T129,T129,Loren Roberts,87,"28' 2""",648.0,23,-2
130,T131,T131,Darron Stiles,93,"28' 4""",1047.917,37,+9
131,T131,T131,Kaname Yokoo,56,"28' 4""",735.8330000000001,26,+12
132,133,133,Spike McRoy,103,"28' 6""",1168.417,41,+15
133,134,134,Shaun Micheel,97,"28' 7""",829.5830000000001,29,+11
134,135,135,Donnie Hammond,92,"28' 8""",974.1669999999999,34,+11
135,136,136,Jason Buha,61,"29' 0""",926.75,32,+6
136,T137,T137,Mike Grob,83,"29' 1""",639.6669999999999,22,+13
137,T137,T137,Frank Lickliter II,94,"29' 1""",871.3330000000001,30,+13
138,139,139,Briny Baird,113,"29' 3""",701.9169999999999,24,+4
139,T140,T140,Chris Anderson,96,"29' 6""",915.75,31,+7
140,T140,T140,Billy Andrade,100,"29' 6""",1002.5,34,+8
141,T142,T142,Mark Calcavecchia,84,"29' 7""",976.1669999999999,33,+5
142,T142,T142,Brad Elder,51,"29' 7""",650.5830000000001,22,+4
143,T142,T142,Steve Flesch,110,"29' 7""",946.9169999999999,32,+7
144,T142,T142,Bob Tway,89,"29' 7""",886.8330000000001,30,+3
145,T146,T146,Tim Clark,79,"29' 8""",772.25,26,+6
146,T146,T146,Steve Lowery,86,"29' 8""",1067.333,36,+13
147,T146,T146,Ty Tryon,52,"29' 8""",1067.0,36,+3
148,T149,T149,Joe Durant,96,"29' 10""",566.4169999999999,19,+4
149,T149,T149,David Gossett,92,"29' 10""",805.5830000000001,27,+2
150,T151,T151,John Daly,56,"29' 11""",1375.9170000000001,46,+9
151,T151,T151,Jason Gore,83,"29' 11""",1165.5,39,+14
152,T153,T153,Jim Carter,95,"30' 3""",755.9169999999999,25,+11
153,T153,T153,Jay Haas,89,"30' 3""",636.0,21,+9
154,T153,T153,Ian Leggatt,71,"30' 3""",845.9169999999999,28,+8
155,156,156,Adam Scott,52,"30' 4""",576.5830000000001,19,+6
156,157,157,David Frost,80,"30' 5""",974.1669999999999,32,+7
157,T158,T158,Rocco Mediate,80,"30' 8""",582.6669999999999,19,+3
158,T158,T158,Rod Pampling,87,"30' 8""",1041.75,34,+6
159,T160,T160,Rich Beem,80,"30' 9""",952.6669999999999,31,+4
160,T160,T160,Hank Kuehne,73,"30' 9""",1721.0829999999999,56,+4
161,162,162,Davis Love III,85,"30' 10""",801.0830000000001,26,E
162,163,163,Joel Edwards,60,"31' 3""",500.333,16,+5
163,164,164,Aaron Baddeley,71,"31' 4""",532.75,17,+6
164,165,165,"Dave Stockton, Jr.",79,"31' 6""",1102.583,35,+19
165,166,166,Brian Henninger,56,"31' 9""",858.3330000000001,27,+5
166,167,167,Jesper Parnevik,102,"32' 1""",1185.667,37,+16
167,168,168,Dean Wilson,82,"32' 3""",1095.25,34,+18
168,169,169,Steve Allan,53,"32' 4""",874.0830000000001,27,+3
169,170,170,Robert Damron,96,"32' 5""",746.0,23,+6
170,171,171,Aaron Barber,94,"32' 7""",1106.833,34,+5
171,172,172,Sergio Garcia,62,"32' 8""",652.6669999999999,20,+11
172,173,173,Matt Kuchar,63,"33' 1""",793.0,24,+6
173,174,174,Gavin Coles,69,"33' 3""",963.5830000000001,29,+13
174,175,175,J.L. Lewis,99,"33' 8""",909.6669999999999,27,+10
175,T176,T176,J.J. Henry,100,"33' 10""",947.75,28,+7
176,T176,T176,Hal Sutton,81,"33' 10""",439.667,13,+10
177,178,178,Paul Stankowski,67,"33' 11""",779.75,23,+8
178,179,179,Notah Begay III,92,"34' 0""",883.4169999999999,26,+13
179,180,180,David Peoples,96,"34' 3""",788.0,23,+2
180,181,181,Peter Lonard,96,"35' 5""",1134.417,32,+13
181,182,182,Kenneth Staton,59,"35' 10""",896.75,25,+4
182,183,183,Marco Dawson,86,"35' 11""",1005.8330000000001,28,+11
183,184,184,Mark Wilson,82,"36' 0""",1187.75,33,+7
184,185,185,Cameron Yancey,58,"36' 3""",398.75,11,+6
185,186,186,Patrick Sheehan,101,"37' 3""",1415.0829999999999,38,+6
186,187,187,Lee Janzen,83,"38' 1""",799.3330000000001,21,+10
187,188,188,Darren Clarke,61,"38' 8""",502.25,13,-1
188,189,189,Bob Estes,92,"39' 1""",898.5,23,+4
189,190,190,Ben Curtis,69,"40' 7""",771.75,19,+10
