,Approaches_from_150-175_yards_RANK THIS WEEK,Approaches_from_150-175_yards_RANK LAST WEEK,Approaches_from_150-175_yards_PLAYER NAME,Approaches_from_150-175_yards_ROUNDS,Approaches_from_150-175_yards_AVG,Approaches_from_150-175_yards_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_# OF ATTEMPTS,Approaches_from_150-175_yards_RELATIVE TO PAR
0,1,1,Marco Dawson,86,"23' 8""",2863.75,121,-5
1,2,2,Carl Pettersson,80,"23' 11""",3112.5,130,-21
2,T3,T3,Ian Leggatt,71,"24' 7""",2187.917,89,+6
3,T3,T3,Scott Verplank,97,"24' 7""",4233.667,172,-15
4,5,5,Tiger Woods,74,"24' 8""",2763.667,112,-20
5,6,6,Mike Weir,80,"24' 11""",2418.25,97,-5
6,7,7,Retief Goosen,69,"25' 1""",1805.6670000000001,72,-4
7,8,8,John Huston,76,"25' 2""",3345.5,133,-17
8,9,9,Jay Williamson,93,"25' 3""",4577.417,181,-7
9,T10,T10,Bernhard Langer,65,"25' 4""",1800.75,71,-3
10,T10,T10,Tom Lehman,87,"25' 4""",2884.417,114,-8
11,12,12,Justin Leonard,80,"25' 6""",3673.0,144,-16
12,T13,T13,Stephen Ames,91,"25' 8""",4846.0,189,-10
13,T13,T13,Kenny Perry,98,"25' 8""",3671.583,143,-3
14,T15,T15,Jay Haas,89,"25' 9""",3710.25,144,-16
15,T15,T15,Joey Sindelar,93,"25' 9""",4484.333,174,-12
16,17,17,Joe Durant,96,"25' 11""",4245.333,164,-1
17,T18,T18,Jim Furyk,104,"26' 0""",4497.333,173,-7
18,T18,T18,Akio Sadakata,83,"26' 0""",3463.0,133,-15
19,T20,T20,Robert Allenby,87,"26' 1""",3230.5,124,-22
20,T20,T20,Vijay Singh,106,"26' 1""",3255.583,125,-10
21,T22,T22,Mark Calcavecchia,84,"26' 2""",3484.583,133,+4
22,T22,T22,Glen Day,103,"26' 2""",4374.917,167,-16
23,T22,T22,Rod Pampling,87,"26' 2""",2953.083,113,-1
24,25,25,Bob Tway,89,"26' 4""",4298.333,163,-2
25,T26,T26,Adam Scott,52,"26' 5""",2110.333,80,-13
26,T26,T26,Jeff Sluman,106,"26' 5""",4495.833,170,-13
27,T28,T28,Chad Campbell,105,"26' 6""",4948.5,187,-10
28,T28,T28,Stewart Cink,104,"26' 6""",3844.5,145,-18
29,T28,T28,Bob Estes,92,"26' 6""",4659.833,176,-12
