,Approaches_from_50-125_yards_Rgh_RANK THIS WEEK,Approaches_from_50-125_yards_Rgh_RANK LAST WEEK,Approaches_from_50-125_yards_Rgh_PLAYER NAME,Approaches_from_50-125_yards_Rgh_ROUNDS,Approaches_from_50-125_yards_Rgh_AVG,Approaches_from_50-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-125_yards_Rgh_RELATIVE TO PAR
0,1,1,José Coceres,62,"19' 1""",764.75,40,-4
1,2,2,John Huston,76,"20' 2""",907.1669999999999,45,+11
2,3,3,Scott Laycock,71,"22' 1""",861.1669999999999,39,+3
3,4,4,Thomas Levet,85,"22' 8""",1154.583,51,-3
4,5,5,Cliff Kresge,102,"23' 4""",1682.5,72,E
5,6,6,John Riegger,55,"23' 8""",686.4169999999999,29,-4
6,7,7,Retief Goosen,69,"23' 10""",857.3330000000001,36,-2
7,T8,T8,Olin Browne,113,"23' 11""",1171.833,49,+8
8,T8,T8,John Rollins,89,"23' 11""",908.8330000000001,38,+1
9,T10,T10,Pat Bates,111,"24' 4""",1338.4170000000001,55,+2
10,T10,T10,Carl Pettersson,80,"24' 4""",1166.917,48,+6
11,12,12,Tim Petrovic,108,"24' 5""",1417.1670000000001,58,+7
12,13,13,Woody Austin,107,"24' 7""",2014.4170000000001,82,+8
13,T14,T14,Skip Kendall,110,"24' 9""",1707.5829999999999,69,-4
14,T14,T14,Joey Sindelar,93,"24' 9""",1236.5,50,+6
15,T14,T14,Tiger Woods,74,"24' 9""",668.5,27,+1
16,17,17,Glen Hnatiuk,92,"25' 0""",1151.833,46,+2
17,18,18,Bernhard Langer,65,"25' 1""",703.0830000000001,28,+5
18,T19,T19,Peter Jacobsen,75,"25' 3""",884.0,35,+2
19,T19,T19,Brandt Jobe,77,"25' 3""",1086.167,43,-1
20,T19,T19,Justin Leonard,80,"25' 3""",656.75,26,+1
21,T19,T19,Chris Riley,96,"25' 3""",1238.583,49,-5
22,23,23,Andrew Magee,91,"25' 4""",1722.6670000000001,68,-2
23,T24,T24,Cameron Beckman,86,"25' 5""",1574.25,62,+2
24,T24,T24,Scott Verplank,97,"25' 5""",1091.667,43,+5
25,26,26,Geoff Ogilvy,86,"25' 6""",1427.0,56,+2
26,27,27,Jim Furyk,104,"25' 7""",868.4169999999999,34,+3
27,28,28,John Morgan,81,"25' 8""",2106.083,82,+11
28,29,29,Pat Perez,95,"25' 9""",1544.75,60,+17
29,30,30,Mark Brooks,90,"25' 11""",1713.0,66,+6
30,31,31,Neal Lancaster,110,"26' 0""",2626.167,101,E
31,T32,T32,Bob Burns,88,"26' 2""",1309.667,50,+8
32,T32,T32,David Toms,90,"26' 2""",1387.1670000000001,53,+1
33,T34,T34,Todd Barranger,78,"26' 3""",2125.583,81,+16
34,T34,T34,Glen Day,103,"26' 3""",1784.8329999999999,68,+5
35,T36,T36,Ben Crane,94,"26' 4""",1420.1670000000001,54,+12
36,T36,T36,Paul Goydos,86,"26' 4""",1395.5,53,+5
37,38,38,Chris DiMarco,98,"26' 6""",1669.75,63,-1
38,39,39,Dudley Hart,66,"26' 7""",849.8330000000001,32,+5
39,40,40,Stewart Cink,104,"26' 8""",1918.0829999999999,72,+2
40,T41,T41,Fred Couples,71,"26' 10""",912.0830000000001,34,+1
41,T41,T41,Paul Gow,62,"26' 10""",1369.4170000000001,51,+7
42,43,43,Tim Clark,79,"26' 11""",916.5,34,+2
43,T44,T44,Jeff Maggert,81,"27' 0""",997.6669999999999,37,+4
44,T44,T44,Phil Mickelson,87,"27' 0""",2132.083,79,+11
45,T44,T44,Hidemichi Tanaka,112,"27' 0""",1405.8329999999999,52,+6
46,T47,T47,Tim Herron,102,"27' 1""",1436.6670000000001,53,+10
47,T47,T47,Vance Veazey,66,"27' 1""",1326.5,49,+4
48,49,49,Craig Perks,82,"27' 2""",2037.3329999999999,75,+8
49,T50,T50,Alex Cejka,98,"27' 3""",1716.5829999999999,63,+10
50,T50,T50,Tom Gillis,71,"27' 3""",1061.333,39,E
51,52,52,Rocco Mediate,80,"27' 4""",956.0,35,+9
52,T53,T53,Steven Alker,87,"27' 5""",1700.3329999999999,62,-4
53,T53,T53,Tommy Armour III,66,"27' 5""",1453.6670000000001,53,+3
54,T53,T53,Paul Azinger,73,"27' 5""",1206.0,44,+5
55,T53,T53,Scott McCarron,86,"27' 5""",1097.917,40,+1
56,T53,T53,Kirk Triplett,92,"27' 5""",1317.6670000000001,48,-7
57,T58,T58,Harrison Frazar,88,"27' 6""",1569.5829999999999,57,-1
58,T58,T58,Kevin Sutherland,97,"27' 6""",1239.083,45,+5
59,T60,T60,Brian Bateman,70,"27' 7""",1408.25,51,+10
60,T60,T60,Carlos Franco,99,"27' 7""",2205.5,80,-7
61,T60,T60,David Sutherland,77,"27' 7""",1322.0829999999999,48,+4
62,T60,T60,Jay Williamson,93,"27' 7""",1378.9170000000001,50,+8
63,T64,T64,Mark O'Meara,69,"27' 8""",718.6669999999999,26,E
64,T64,T64,Tom Pernice Jr.,105,"27' 8""",1826.4170000000001,66,-1
65,66,66,Dicky Pride,73,"27' 9""",1194.5,43,+5
66,T67,T67,Jeff Brehaut,110,"27' 10""",2198.583,79,+3
67,T67,T67,Akio Sadakata,83,"27' 10""",1977.6670000000001,71,+16
68,T67,T67,Duffy Waldorf,90,"27' 10""",1057.5,38,-1
69,T70,T70,Aaron Baddeley,71,"27' 11""",1005.4169999999999,36,+4
70,T70,T70,Kent Jones,74,"27' 11""",1340.5829999999999,48,+2
71,T70,T70,Mike Sposa,72,"27' 11""",1617.6670000000001,58,E
72,T73,T73,Chad Campbell,105,"28' 0""",1398.9170000000001,50,+4
73,T73,T73,Loren Roberts,87,"28' 0""",1091.5,39,-4
74,T75,T75,Stuart Appleby,90,"28' 1""",1710.75,61,+13
75,T75,T75,Joe Durant,96,"28' 1""",1209.25,43,+6
76,T75,T75,Billy Mayfair,105,"28' 1""",1208.917,43,+3
77,T75,T75,Kenny Perry,98,"28' 1""",1487.25,53,+2
78,T79,T79,Luke Donald,88,"28' 2""",1380.9170000000001,49,+11
79,T79,T79,Jonathan Kaye,91,"28' 2""",1549.5829999999999,55,+17
80,T81,T81,Doug Barron,90,"28' 4""",1955.3329999999999,69,+11
81,T81,T81,Mike Heinen,89,"28' 4""",1643.0,58,+10
82,T83,T83,Stephen Ames,91,"28' 5""",1475.5829999999999,52,+2
83,T83,T83,Tom Byrum,97,"28' 5""",1306.75,46,+2
84,T83,T83,Brenden Pappas,105,"28' 5""",2385.417,84,+19
