,GIR_Percentage_-__100_yards_RANK THIS WEEK,GIR_Percentage_-__100_yards_RANK LAST WEEK,GIR_Percentage_-__100_yards_PLAYER NAME,GIR_Percentage_-__100_yards_ROUNDS,GIR_Percentage_-__100_yards_%,GIR_Percentage_-__100_yards_GREENS HIT,GIR_Percentage_-__100_yards_TOTAL HOLES,GIR_Percentage_-__100_yards_RELATIVE TO PAR
79,80,80,Tim Herron,102,84.89,236,278,-0.54
80,81,81,John Senden,111,84.87,286,337,-0.56
81,82,82,Alex Cejka,98,84.86,213,251,-0.48
82,83,83,Briny Baird,113,84.76,267,315,-0.54
83,84,84,Stuart Appleby,90,84.74,211,249,-0.61
84,85,85,Kent Jones,74,84.72,183,216,-0.56
85,86,86,Rod Pampling,87,84.7,227,268,-0.55
86,87,87,J.L. Lewis,99,84.67,232,274,-0.57
87,88,88,Carl Pettersson,80,84.65,193,228,-0.53
88,89,89,Darren Clarke,61,84.62,110,130,-0.74
89,90,90,Tom Pernice Jr.,105,84.59,247,292,-0.58
90,91,91,Mike Grob,83,84.58,203,240,-0.55
91,92,92,Ernie Els,65,84.56,126,149,-0.58
92,93,93,Jason Buha,61,84.36,151,179,-0.46
93,94,94,Jason Caron,74,84.33,183,217,-0.47
94,95,95,Stephen Ames,91,84.29,236,280,-0.57
95,T96,T96,Aaron Barber,94,84.26,198,235,-0.47
96,T96,T96,Vance Veazey,66,84.26,166,197,-0.51
97,98,98,Mike Sposa,72,84.19,197,234,-0.55
98,99,99,Davis Love III,85,84.13,175,208,-0.65
99,100,100,Brad Elder,51,84.06,116,138,-0.41
100,T101,T101,David Peoples,96,84.03,221,263,-0.52
101,T101,T101,John Rollins,89,84.03,200,238,-0.57
102,103,103,Fred Couples,71,83.95,136,162,-0.6
103,104,104,Jay Williamson,93,83.94,209,249,-0.47
104,105,105,Garrett Willis,97,83.93,282,336,-0.52
105,T106,T106,Glen Hnatiuk,92,83.92,214,255,-0.44
106,T106,T106,Andy Miller,75,83.92,214,255,-0.59
107,108,108,Mike Heinen,89,83.87,260,310,-0.52
108,109,109,Bob Tway,89,83.84,192,229,-0.56
109,110,110,Joey Sindelar,93,83.75,237,283,-0.47
110,111,111,Brent Schwarzrock,60,83.64,179,214,-0.54
111,112,112,Aaron Baddeley,71,83.62,148,177,-0.65
112,113,113,Brent Geiberger,51,83.55,127,152,-0.56
113,114,114,Arron Oberholser,80,83.54,198,237,-0.59
114,115,115,Robert Gamez,114,83.38,301,361,-0.56
115,T116,T116,Billy Andrade,100,83.33,240,288,-0.5
116,T116,T116,Jonathan Byrd,101,83.33,265,318,-0.61
117,T116,T116,Tom Byrum,97,83.33,160,192,-0.51
118,T116,T116,Peter Jacobsen,75,83.33,150,180,-0.53
119,T116,T116,Heath Slocum,101,83.33,230,276,-0.44
120,T121,T121,Steve Lowery,86,83.26,194,233,-0.5
121,T121,T121,Dean Wilson,82,83.26,184,221,-0.55
122,T123,T123,Jim Carter,95,83.19,188,226,-0.54
123,T123,T123,Adam Scott,52,83.19,94,113,-0.53
124,125,125,Neal Lancaster,110,83.16,321,386,-0.52
125,126,126,Robert Damron,96,83.15,222,267,-0.48
126,127,127,Tommy Armour III,66,83.08,162,195,-0.56
127,128,128,Bernhard Langer,65,83.06,103,124,-0.5
128,129,129,Glen Day,103,83.01,259,312,-0.54
129,130,130,Brian Gay,100,82.95,214,258,-0.54
130,T131,T131,Jason Gore,83,82.94,209,252,-0.57
131,T131,T131,Kenneth Staton,59,82.94,175,211,-0.45
132,133,133,Akio Sadakata,83,82.89,218,263,-0.37
133,T134,T134,Michael Clark II,54,82.82,135,163,-0.48
134,T134,T134,Hank Kuehne,73,82.82,294,355,-0.56
135,136,136,John Daly,56,82.81,183,221,-0.54
136,137,137,Bob Burns,88,82.76,168,203,-0.51
137,138,138,Brian Henninger,56,82.69,129,156,-0.46
138,139,139,Cliff Kresge,102,82.65,243,294,-0.56
139,140,140,Todd Fischer,97,82.58,237,287,-0.54
140,T141,T141,Doug Barron,90,82.56,213,258,-0.51
141,T141,T141,Greg Chalmers,98,82.56,232,281,-0.61
142,143,143,Per-Ulrik Johansson,96,82.46,235,285,-0.51
143,144,144,Mike Weir,80,82.45,155,188,-0.55
144,145,145,Jesper Parnevik,102,82.4,220,267,-0.6
145,146,146,Matt Gogel,77,82.38,159,193,-0.45
146,147,147,Pat Bates,111,82.21,231,281,-0.53
147,148,148,Shigeki Maruyama,87,82.14,184,224,-0.59
148,149,149,Woody Austin,107,82.07,293,357,-0.53
149,150,150,Ben Crane,94,82.0,205,250,-0.56
150,T151,T151,Dudley Hart,66,81.82,135,165,-0.59
151,T151,T151,Steve Stricker,59,81.82,135,165,-0.57
152,153,153,José Coceres,62,81.71,143,175,-0.56
153,154,154,Rory Sabbatini,95,81.63,240,294,-0.53
154,155,155,Luke Donald,88,81.61,182,223,-0.58
155,156,156,Mark Brooks,90,81.58,186,228,-0.47
156,157,157,Rich Beem,80,81.56,199,244,-0.49
157,158,158,Skip Kendall,110,81.54,265,325,-0.52
158,159,159,Brandt Jobe,77,81.53,181,222,-0.53
159,160,160,Frank Lickliter II,94,81.42,206,253,-0.53
160,161,161,Mark Calcavecchia,84,81.23,212,261,-0.58
161,162,162,Sergio Garcia,62,81.21,121,149,-0.59
162,T163,T163,Todd Barranger,78,81.16,224,276,-0.56
163,T163,T163,Corey Pavin,88,81.16,168,207,-0.51
164,165,165,Notah Begay III,92,81.03,205,253,-0.52
165,166,166,Spike McRoy,103,80.99,230,284,-0.48
166,167,167,Paul Azinger,73,80.98,149,184,-0.58
167,168,168,Steve Allan,53,80.92,123,152,-0.48
168,169,169,Chris Anderson,96,80.84,211,261,-0.55
169,170,170,Cameron Yancey,58,80.77,126,156,-0.61
170,171,171,Brad Faxon,97,80.75,172,213,-0.51
171,172,172,Paul Gow,62,80.69,188,233,-0.47
172,173,173,David Frost,80,80.63,179,222,-0.56
173,174,174,Nick Price,65,80.45,107,133,-0.59
174,175,175,Jay Don Blake,77,80.43,148,184,-0.46
175,176,176,Ty Tryon,52,80.42,152,189,-0.45
176,177,177,Jeff Klein,60,80.39,123,153,-0.36
177,178,178,John Morgan,81,80.26,248,309,-0.54
178,179,179,Richard Johnson,89,80.18,178,222,-0.47
179,180,180,Anthony Painter,87,80.07,225,281,-0.45
180,181,181,Pat Perez,95,79.93,215,269,-0.56
181,182,182,Dicky Pride,73,79.79,154,193,-0.56
182,183,183,Matt Kuchar,63,79.67,145,182,-0.5
183,184,184,Deane Pappas,75,79.28,241,304,-0.51
184,185,185,Patrick Sheehan,101,79.21,240,303,-0.56
185,186,186,Kaname Yokoo,56,78.85,123,156,-0.5
186,187,187,Hal Sutton,81,78.72,148,188,-0.51
187,188,188,Ben Curtis,69,78.38,145,185,-0.54
188,189,189,Scott Laycock,71,78.19,147,188,-0.5
189,190,190,Gavin Coles,69,77.91,127,163,-0.33
