,Approaches_150-175_yards-Rgh_RTP_RANK THIS WEEK,Approaches_150-175_yards-Rgh_RTP_RANK LAST WEEK,Approaches_150-175_yards-Rgh_RTP_PLAYER NAME,Approaches_150-175_yards-Rgh_RTP_ROUNDS,Approaches_150-175_yards-Rgh_RTP_AVG RTP
0,1,1,Pat Bates,111,-.035
1,2,2,Tom Gillis,71,-.026
2,3,3,Brian Henninger,56,-.023
3,T4,T4,Jay Haas,89,E
4,T4,T4,Chris Riley,96,E
5,T4,T4,Kirk Triplett,92,E
6,7,7,Mike Weir,80,+.028
7,8,8,Robert Damron,96,+.053
8,9,9,Kent Jones,74,+.057
9,T10,T10,Alex Cejka,98,+.063
10,T10,T10,Darren Clarke,61,+.063
11,12,12,Briny Baird,113,+.074
12,13,13,Hank Kuehne,73,+.080
13,14,14,Jason Buha,61,+.081
14,15,15,Dan Forsman,98,+.082
15,16,16,Chad Campbell,105,+.083
16,17,17,Loren Roberts,87,+.086
17,18,18,Tom Lehman,87,+.087
18,19,19,Shigeki Maruyama,87,+.097
19,T20,T20,Steve Allan,53,+.098
20,T20,T20,Bernhard Langer,65,+.098
21,22,22,Ernie Els,65,+.103
22,23,23,Vijay Singh,106,+.113
23,24,24,Richard Johnson,89,+.116
24,25,25,Brandt Jobe,77,+.118
25,T26,T26,Notah Begay III,92,+.121
26,T26,T26,John Senden,111,+.121
27,28,28,Justin Leonard,80,+.122
28,29,29,Mark Calcavecchia,84,+.125
29,T30,T30,Jim Furyk,104,+.128
30,T30,T30,John Rollins,89,+.128
31,32,32,Paul Stankowski,67,+.129
32,T33,T33,David Gossett,92,+.133
33,T33,T33,Tiger Woods,74,+.133
34,35,35,Woody Austin,107,+.134
35,T36,T36,Cameron Beckman,86,+.136
36,T36,T36,Brad Elder,51,+.136
37,38,38,Hidemichi Tanaka,112,+.138
38,T39,T39,Scott Laycock,71,+.140
39,T39,T39,Steve Stricker,59,+.140
40,T41,T41,Robert Allenby,87,+.143
41,T41,T41,J.P. Hayes,79,+.143
42,T43,T43,Michael Clark II,54,+.146
43,T43,T43,Skip Kendall,110,+.146
44,T43,T43,Duffy Waldorf,90,+.146
45,46,46,Tim Clark,79,+.150
46,47,47,Billy Mayfair,105,+.151
47,48,48,Olin Browne,113,+.152
48,49,49,Stuart Appleby,90,+.154
49,50,50,Greg Chalmers,98,+.155
50,51,51,Joel Edwards,60,+.158
51,T52,T52,Jim Carter,95,+.159
52,T52,T52,Chris DiMarco,98,+.159
53,T54,T54,Aaron Baddeley,71,+.167
54,T54,T54,Rich Beem,80,+.167
55,T56,T56,Len Mattiace,94,+.169
56,T56,T56,Shaun Micheel,97,+.169
57,58,58,Brenden Pappas,105,+.172
58,59,59,Deane Pappas,75,+.173
