,Approaches_from_200-225_yards_RANK THIS WEEK,Approaches_from_200-225_yards_RANK LAST WEEK,Approaches_from_200-225_yards_PLAYER NAME,Approaches_from_200-225_yards_ROUNDS,Approaches_from_200-225_yards_AVG,Approaches_from_200-225_yards_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_# OF ATTEMPTS,Approaches_from_200-225_yards_RELATIVE TO PAR
0,1,1,Adam Scott,52,"33' 0""",329.667,10,-5
1,2,2,Woody Austin,107,"34' 7""",1693.3329999999999,49,-23
2,3,3,Craig Barlow,95,"34' 11""",1396.0,40,-24
3,4,4,Tiger Woods,74,"36' 0""",1152.75,32,-23
4,5,5,Fred Couples,71,"36' 7""",695.6669999999999,19,-5
5,6,6,Harrison Frazar,88,"36' 11""",1624.25,44,-21
6,7,7,Robert Allenby,87,"37' 1""",1112.167,30,-19
7,8,8,Nick Price,65,"37' 4""",1157.583,31,-7
8,T9,T9,José Coceres,62,"37' 6""",1910.75,51,-7
9,T9,T9,Brian Henninger,56,"37' 6""",712.6669999999999,19,-3
10,11,11,Brad Faxon,97,"37' 7""",1541.0829999999999,41,-6
11,12,12,Arron Oberholser,80,"37' 9""",1511.0,40,-14
12,13,13,Aaron Baddeley,71,"38' 0""",684.5,18,-9
13,T14,T14,Mike Heinen,89,"38' 8""",1392.0,36,-21
14,T14,T14,Paul Stankowski,67,"38' 8""",1005.5830000000001,26,-15
15,16,16,Bob Estes,92,"38' 9""",1588.0,41,-12
16,17,17,Stephen Ames,91,"38' 11""",1789.5829999999999,46,-23
17,18,18,Ernie Els,65,"39' 0""",467.583,12,-9
18,T19,T19,Brad Elder,51,"39' 1""",702.9169999999999,18,-8
19,T19,T19,J.J. Henry,100,"39' 1""",1718.0,44,-29
20,T21,T21,J.L. Lewis,99,"39' 2""",1646.25,42,-13
21,T21,T21,Scott Verplank,97,"39' 2""",2230.25,57,-15
22,23,23,Stewart Cink,104,"39' 7""",1463.1670000000001,37,-18
23,24,24,Sergio Garcia,62,"39' 9""",437.333,11,-3
24,25,25,Jason Gore,83,"39' 11""",1236.583,31,-23
25,26,26,David Sutherland,77,"40' 0""",1400.8329999999999,35,-13
26,27,27,Rocco Mediate,80,"40' 2""",1124.083,28,-4
27,28,28,Brian Bateman,70,"40' 3""",1005.25,25,-9
28,29,29,Fred Funk,112,"40' 7""",2720.083,67,+2
29,30,30,Gene Sauers,87,"40' 8""",1667.6670000000001,41,-2
30,31,31,Kaname Yokoo,56,"40' 10""",898.75,22,-1
31,32,32,Jason Buha,61,"41' 1""",575.5830000000001,14,-1
32,33,33,David Frost,80,"41' 3""",1609.1670000000001,39,-8
33,34,34,Robert Gamez,114,"41' 4""",1899.4170000000001,46,-23
34,T35,T35,Mark Calcavecchia,84,"41' 5""",1077.667,26,-12
35,T35,T35,Bernhard Langer,65,"41' 5""",1325.9170000000001,32,-1
36,T37,T37,Alex Cejka,98,"41' 6""",1658.8329999999999,40,-8
37,T37,T37,Ian Leggatt,71,"41' 6""",1245.667,30,-12
38,T39,T39,Frank Lickliter II,94,"41' 8""",1415.5829999999999,34,-1
39,T39,T39,Jeff Maggert,81,"41' 8""",1707.75,41,-8
40,41,41,Brenden Pappas,105,"41' 9""",2464.167,59,-28
41,42,42,Ben Crane,94,"41' 10""",1924.5,46,-19
42,T43,T43,Bob Burns,88,"42' 1""",2438.917,58,-9
43,T43,T43,Justin Leonard,80,"42' 1""",1473.5,35,-14
44,T45,T45,Stuart Appleby,90,"42' 2""",1728.1670000000001,41,-22
45,T45,T45,Lee Janzen,83,"42' 2""",1434.1670000000001,34,-7
46,T45,T45,Pat Perez,95,"42' 2""",1474.9170000000001,35,-12
47,48,48,Shigeki Maruyama,87,"42' 3""",1309.917,31,-1
48,49,49,Aaron Barber,94,"42' 5""",1865.0,44,-6
49,T50,T50,Olin Browne,113,"42' 8""",2814.917,66,+4
50,T50,T50,Chris DiMarco,98,"42' 8""",1578.1670000000001,37,-10
51,T50,T50,Brian Gay,100,"42' 8""",1705.75,40,-5
52,53,53,Tim Petrovic,108,"42' 11""",2145.417,50,-18
53,T54,T54,J.P. Hayes,79,"43' 0""",1462.0,34,-4
54,T54,T54,Cliff Kresge,102,"43' 0""",2193.417,51,-17
55,56,56,Jim Carter,95,"43' 1""",2109.083,49,-4
56,T57,T57,Paul Goydos,86,"43' 3""",1989.0829999999999,46,-1
57,T57,T57,Peter Jacobsen,75,"43' 3""",1124.167,26,-2
58,T57,T57,Kirk Triplett,92,"43' 3""",2164.333,50,-4
59,60,60,John Daly,56,"43' 4""",909.5,21,-13
60,61,61,Kevin Sutherland,97,"43' 5""",1303.083,30,-7
61,T62,T62,John Maginnes,87,"43' 6""",2043.0,47,-1
62,T62,T62,John Morgan,81,"43' 6""",1566.75,36,-15
63,T62,T62,Kenneth Staton,59,"43' 6""",1436.6670000000001,33,-4
64,65,65,Per-Ulrik Johansson,96,"43' 7""",2221.417,51,-19
65,66,66,David Peoples,96,"43' 9""",2100.583,48,-15
66,T67,T67,Greg Chalmers,98,"43' 10""",1752.0,40,-9
67,T67,T67,Dean Wilson,82,"43' 10""",1709.6670000000001,39,-16
68,T69,T69,Matt Kuchar,63,"43' 11""",1714.0,39,E
69,T69,T69,Anthony Painter,87,"43' 11""",1580.8329999999999,36,-9
