,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
56,T56,T56,Per-Ulrik Johansson,96,-.036
57,58,58,Bob Estes,92,-.033
58,59,59,Fred Funk,112,-.032
59,60,60,Nick Price,65,-.031
60,61,61,Peter Lonard,96,-.026
61,62,62,Shaun Micheel,97,-.023
62,63,63,Todd Fischer,97,-.022
63,64,64,Justin Leonard,80,-.014
64,65,65,Bernhard Langer,65,-.013
65,66,66,Rocco Mediate,80,-.012
66,67,67,Chris DiMarco,98,-.010
67,T68,T68,Notah Begay III,92,-.009
68,T68,T68,Luke Donald,88,-.009
69,T70,T70,Briny Baird,113,E
70,T70,T70,Cameron Beckman,86,E
71,T70,T70,Jeff Brehaut,110,E
72,T70,T70,Brad Faxon,97,E
73,T70,T70,Dan Forsman,98,E
74,T70,T70,Brian Gay,100,E
75,T70,T70,Jason Gore,83,E
76,T70,T70,David Gossett,92,E
77,T70,T70,J.P. Hayes,79,E
78,T70,T70,Glen Hnatiuk,92,E
79,T70,T70,Jerry Kelly,108,E
80,T70,T70,Brett Quigley,92,E
81,T70,T70,David Sutherland,77,E
82,T70,T70,Scott Verplank,97,E
83,T70,T70,Mike Weir,80,E
84,85,85,Steve Flesch,110,+.009
85,86,86,Billy Mayfair,105,+.010
86,87,87,Jay Williamson,93,+.011
87,88,88,Rory Sabbatini,95,+.013
88,89,89,Jonathan Byrd,101,+.015
89,90,90,Brandt Jobe,77,+.019
90,T91,T91,Lee Janzen,83,+.020
91,T91,T91,Frank Lickliter II,94,+.020
92,T91,T91,Len Mattiace,94,+.020
93,T91,T91,Brent Schwarzrock,60,+.020
94,T95,T95,Chris Anderson,96,+.022
95,T95,T95,Chris Riley,96,+.022
96,97,97,Olin Browne,113,+.024
97,98,98,Woody Austin,107,+.025
98,T99,T99,"Dave Stockton, Jr.",79,+.026
99,T99,T99,Steve Stricker,59,+.026
100,T101,T101,Tom Gillis,71,+.027
101,T101,T101,Skip Kendall,110,+.027
102,T103,T103,Andrew Magee,91,+.029
103,T103,T103,Dicky Pride,73,+.029
104,T105,T105,Thomas Levet,85,+.031
105,T105,T105,Garrett Willis,97,+.031
106,T107,T107,John Huston,76,+.033
107,T107,T107,Shigeki Maruyama,87,+.033
108,109,109,Harrison Frazar,88,+.036
109,T110,T110,Pat Bates,111,+.039
110,T110,T110,Tom Byrum,97,+.039
111,112,112,Paul Goydos,86,+.040
112,113,113,Arron Oberholser,80,+.042
113,114,114,Gene Sauers,87,+.044
114,115,115,Joey Sindelar,93,+.045
115,116,116,Joe Durant,96,+.046
116,117,117,Jeff Maggert,81,+.047
117,118,118,Chris Smith,92,+.048
118,119,119,Marco Dawson,86,+.049
119,120,120,Mike Heinen,89,+.050
120,T121,T121,Doug Barron,90,+.051
121,T121,T121,Mark Calcavecchia,84,+.051
122,T121,T121,Hal Sutton,81,+.051
123,T124,T124,Tim Clark,79,+.053
124,T124,T124,Loren Roberts,87,+.053
125,T124,T124,Dean Wilson,82,+.053
126,127,127,Craig Perks,82,+.055
127,T128,T128,David Frost,80,+.056
128,T128,T128,John Rollins,89,+.056
129,T130,T130,Alex Cejka,98,+.059
130,T130,T130,Deane Pappas,75,+.059
131,132,132,Corey Pavin,88,+.061
132,T133,T133,Peter Jacobsen,75,+.063
133,T133,T133,Heath Slocum,101,+.063
134,135,135,Brian Henninger,56,+.064
135,T136,T136,Pat Perez,95,+.065
136,T136,T136,Tiger Woods,74,+.065
137,138,138,Carl Paulson,101,+.066
138,139,139,David Peoples,96,+.071
139,T140,T140,Mathew Goggin,90,+.078
140,T140,T140,Paul Gow,62,+.078
141,142,142,Kevin Sutherland,97,+.081
142,143,143,Glen Day,103,+.083
143,144,144,Jay Haas,89,+.084
144,T145,T145,Mike Grob,83,+.085
145,T145,T145,Darron Stiles,93,+.085
146,147,147,John Morgan,81,+.088
147,T148,T148,Anthony Painter,87,+.094
148,T148,T148,Jesper Parnevik,102,+.094
149,150,150,Kaname Yokoo,56,+.100
150,151,151,Tim Petrovic,108,+.102
151,T152,T152,Billy Andrade,100,+.108
152,T152,T152,Esteban Toledo,109,+.108
153,T154,T154,Steven Alker,87,+.112
154,T154,T154,Cliff Kresge,102,+.112
155,T156,T156,Mark Brooks,90,+.114
156,T156,T156,Vance Veazey,66,+.114
157,158,158,Richard Johnson,89,+.120
158,159,159,Spike McRoy,103,+.125
159,T160,T160,J.L. Lewis,99,+.132
160,T160,T160,John Senden,111,+.132
161,162,162,Matt Gogel,77,+.134
162,163,163,Kenichi Kuboya,91,+.135
163,164,164,Scott Laycock,71,+.138
164,165,165,Donnie Hammond,92,+.140
165,166,166,Bob Burns,88,+.141
166,167,167,Joel Edwards,60,+.148
167,T168,T168,Robert Damron,96,+.149
168,T168,T168,Akio Sadakata,83,+.149
169,170,170,Jay Don Blake,77,+.151
170,171,171,Brad Elder,51,+.156
171,172,172,Mark O'Meara,69,+.164
172,173,173,Dudley Hart,66,+.170
173,T174,T174,José Coceres,62,+.179
174,T174,T174,Ty Tryon,52,+.179
175,176,176,Andy Miller,75,+.184
176,T177,T177,Jim Carter,95,+.188
177,T177,T177,Tom Lehman,87,+.188
178,T177,T177,Cameron Yancey,58,+.188
179,180,180,John Maginnes,87,+.191
180,181,181,Jason Buha,61,+.200
181,182,182,Jeff Klein,60,+.203
182,183,183,Ian Leggatt,71,+.204
183,184,184,Aaron Barber,94,+.212
184,T185,T185,Gavin Coles,69,+.222
185,T185,T185,Matt Kuchar,63,+.222
186,187,187,Ben Curtis,69,+.234
187,188,188,Michael Clark II,54,+.241
188,189,189,Jason Caron,74,+.289
189,190,190,Steve Allan,53,+.303
