,Approaches_100-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_100-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_100-125_yards-Rgh_RTP_PLAYER NAME,Approaches_100-125_yards-Rgh_RTP_ROUNDS,Approaches_100-125_yards-Rgh_RTP_AVG RTP
0,1,1,Ernie Els,65,-.286
1,2,2,John Riegger,55,-.250
2,3,3,Steven Alker,87,-.207
3,4,4,Chris Riley,96,-.167
4,5,5,Pat Bates,111,-.160
5,6,6,Brandt Jobe,77,-.154
6,7,7,Carlos Franco,99,-.147
7,T8,T8,José Coceres,62,-.143
8,T8,T8,Cliff Kresge,102,-.143
9,10,10,Skip Kendall,110,-.133
10,11,11,Tom Pernice Jr.,105,-.130
11,12,12,Loren Roberts,87,-.125
12,13,13,Andrew Magee,91,-.122
13,14,14,Kirk Triplett,92,-.111
14,15,15,Neal Lancaster,110,-.104
15,T16,T16,Ben Curtis,69,-.100
16,T16,T16,Mike Sposa,72,-.100
17,18,18,"Dave Stockton, Jr.",79,-.095
18,19,19,Joel Edwards,60,-.091
19,20,20,Mark Wilson,82,-.087
20,21,21,Tim Clark,79,-.083
21,22,22,Richard Johnson,89,-.080
22,T23,T23,Steve Flesch,110,-.074
23,T23,T23,Sergio Garcia,62,-.074
24,25,25,Tom Gillis,71,-.071
25,26,26,Stuart Appleby,90,-.069
26,27,27,Geoff Ogilvy,86,-.065
27,28,28,Dudley Hart,66,-.059
28,T29,T29,Fred Couples,71,-.056
29,T29,T29,Justin Leonard,80,-.056
30,T31,T31,Dan Forsman,98,-.054
31,T31,T31,Patrick Sheehan,101,-.054
32,T33,T33,Brent Geiberger,51,-.050
33,T33,T33,Scott McCarron,86,-.050
34,35,35,Scott Verplank,97,-.048
35,T36,T36,Aaron Baddeley,71,-.043
36,T36,T36,Brian Henninger,56,-.043
37,38,38,Bob Estes,92,-.040
38,39,39,Tom Byrum,97,-.038
39,40,40,Frank Lickliter II,94,-.037
40,41,41,Cameron Beckman,86,-.029
41,42,42,Woody Austin,107,-.023
42,T43,T43,Jeff Brehaut,110,E
43,T43,T43,Chris DiMarco,98,E
44,T43,T43,Matt Gogel,77,E
45,T43,T43,Retief Goosen,69,E
46,T43,T43,Jason Gore,83,E
47,T43,T43,Charles Howell III,120,E
48,T43,T43,Lee Janzen,83,E
49,T43,T43,Matt Kuchar,63,E
50,T43,T43,Scott Laycock,71,E
51,T43,T43,Thomas Levet,85,E
52,T43,T43,Shaun Micheel,97,E
53,T43,T43,Mark O'Meara,69,E
54,T43,T43,David Peoples,96,E
55,T43,T43,Akio Sadakata,83,E
56,T43,T43,Vijay Singh,106,E
57,T43,T43,Hidemichi Tanaka,112,E
58,T43,T43,Jay Williamson,93,E
59,T43,T43,Tiger Woods,74,E
60,61,61,K.J. Choi,112,+.024
61,62,62,Dean Wilson,82,+.025
62,63,63,Phil Mickelson,87,+.026
63,64,64,Mike Heinen,89,+.029
