,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
0,1,1,Duffy Waldorf,90,-.571
1,2,2,Steve Lowery,86,-.450
2,3,3,Patrick Sheehan,101,-.444
3,4,4,Doug Barron,90,-.438
4,5,5,Jay Haas,89,-.421
5,T6,T6,Vance Veazey,66,-.400
6,T6,T6,Mike Weir,80,-.400
7,8,8,Ernie Els,65,-.385
8,T9,T9,Mark Calcavecchia,84,-.375
9,T9,T9,Joe Durant,96,-.375
10,11,11,J.L. Lewis,99,-.353
11,12,12,John Huston,76,-.350
12,13,13,Mike Grob,83,-.333
13,14,14,Vijay Singh,106,-.308
14,15,15,Shigeki Maruyama,87,-.303
15,16,16,Jonathan Byrd,101,-.292
16,17,17,Charles Howell III,120,-.286
17,18,18,Chris DiMarco,98,-.280
18,19,19,Ian Leggatt,71,-.278
19,20,20,Neal Lancaster,110,-.265
20,T21,T21,Fred Funk,112,-.263
21,T21,T21,Kirk Triplett,92,-.263
22,23,23,Frank Lickliter II,94,-.238
23,24,24,Ben Curtis,69,-.231
24,25,25,Hank Kuehne,73,-.227
25,T26,T26,Donnie Hammond,92,-.222
26,T26,T26,J.P. Hayes,79,-.222
27,T26,T26,Glen Hnatiuk,92,-.222
28,29,29,Jay Williamson,93,-.217
29,30,30,Glen Day,103,-.214
30,T31,T31,Woody Austin,107,-.200
31,T31,T31,David Peoples,96,-.200
32,T31,T31,David Toms,90,-.200
33,34,34,Jim Furyk,104,-.192
34,T35,T35,Corey Pavin,88,-.185
35,T35,T35,Chris Riley,96,-.185
36,37,37,Rory Sabbatini,95,-.182
37,T38,T38,Brenden Pappas,105,-.176
38,T38,T38,Dean Wilson,82,-.176
39,40,40,Loren Roberts,87,-.174
40,T41,T41,Scott McCarron,86,-.167
41,T41,T41,Arron Oberholser,80,-.167
42,T41,T41,Rod Pampling,87,-.167
43,T41,T41,Brett Quigley,92,-.167
44,45,45,Hidemichi Tanaka,112,-.161
45,T46,T46,Notah Begay III,92,-.156
46,T46,T46,Todd Fischer,97,-.156
47,T48,T48,David Gossett,92,-.154
48,T48,T48,Dudley Hart,66,-.154
49,T48,T48,John Senden,111,-.154
50,51,51,Jeff Sluman,106,-.148
51,T52,T52,Briny Baird,113,-.143
52,T52,T52,Bob Estes,92,-.143
53,T52,T52,Justin Leonard,80,-.143
54,T52,T52,John Morgan,81,-.143
55,T56,T56,Chris Anderson,96,-.138
56,T56,T56,Craig Barlow,95,-.138
57,58,58,John Rollins,89,-.136
58,T59,T59,Tom Byrum,97,-.133
59,T59,T59,Fred Couples,71,-.133
60,T59,T59,Ben Crane,94,-.133
61,T59,T59,Jonathan Kaye,91,-.133
62,T59,T59,Bernhard Langer,65,-.133
63,T64,T64,Carl Pettersson,80,-.130
64,T64,T64,Kaname Yokoo,56,-.130
65,T66,T66,Nick Price,65,-.125
66,T66,T66,Akio Sadakata,83,-.125
67,68,68,Tom Pernice Jr.,105,-.115
68,69,69,Pat Perez,95,-.114
69,T70,T70,Brian Bateman,70,-.111
70,T70,T70,Jay Don Blake,77,-.111
71,T70,T70,Alex Cejka,98,-.111
72,73,73,Luke Donald,88,-.107
73,74,74,K.J. Choi,112,-.105
74,75,75,Dan Forsman,98,-.103
75,T76,T76,Steve Flesch,110,-.100
76,T76,T76,Kenny Perry,98,-.100
77,T76,T76,David Sutherland,77,-.100
78,79,79,Retief Goosen,69,-.091
79,80,80,Harrison Frazar,88,-.088
80,81,81,John Maginnes,87,-.086
81,82,82,Scott Verplank,97,-.080
82,83,83,Stuart Appleby,90,-.071
83,84,84,Darron Stiles,93,-.070
84,85,85,Tim Petrovic,108,-.065
85,T86,T86,Michael Clark II,54,-.063
86,T86,T86,Joel Edwards,60,-.063
87,T86,T86,Paul Goydos,86,-.063
88,T89,T89,Steven Alker,87,-.059
89,T89,T89,John Riegger,55,-.059
90,T91,T91,Jerry Kelly,108,-.050
91,T91,T91,Billy Mayfair,105,-.050
92,T91,T91,Jesper Parnevik,102,-.050
93,T94,T94,Andy Miller,75,-.045
94,T94,T94,Craig Perks,82,-.045
95,96,96,Joey Sindelar,93,-.043
96,T97,T97,Jeff Maggert,81,-.042
97,T97,T97,Mark O'Meara,69,-.042
98,99,99,Robert Gamez,114,-.040
99,100,100,Olin Browne,113,-.037
100,T101,T101,Steve Allan,53,E
101,T101,T101,Aaron Baddeley,71,E
102,T101,T101,Rich Beem,80,E
103,T101,T101,Stewart Cink,104,E
104,T101,T101,Gavin Coles,69,E
105,T101,T101,Mike Heinen,89,E
106,T101,T101,Brandt Jobe,77,E
107,T101,T101,Jeff Klein,60,E
108,T101,T101,Matt Kuchar,63,E
109,T101,T101,Rocco Mediate,80,E
110,T101,T101,Shaun Micheel,97,E
111,T101,T101,Phil Mickelson,87,E
112,T101,T101,Dicky Pride,73,E
113,T101,T101,Adam Scott,52,E
114,T101,T101,Cameron Yancey,58,E
115,116,116,Garrett Willis,97,+.031
116,117,117,Robert Damron,96,+.032
117,118,118,Billy Andrade,100,+.038
118,119,119,David Frost,80,+.042
119,120,120,Gene Sauers,87,+.043
120,121,121,Skip Kendall,110,+.050
121,122,122,Matt Gogel,77,+.053
122,T123,T123,Marco Dawson,86,+.067
