,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Tom Byrum,97,"9' 3""",37.0,4,-1
1,2,2,Kirk Triplett,92,"9' 6""",56.75,6,-1
2,3,3,Chris Smith,92,"12' 8""",88.917,7,+1
3,4,4,Cameron Beckman,86,"12' 9""",115.083,9,+5
4,5,5,John Senden,111,"13' 2""",171.583,13,-1
5,6,6,Heath Slocum,101,"13' 4""",106.5,8,+3
6,7,7,Jeff Maggert,81,"13' 7""",95.25,7,-1
7,8,8,Jonathan Kaye,91,"13' 8""",95.833,7,+1
8,9,9,Robert Allenby,87,"14' 2""",56.75,4,-2
9,10,10,Darren Clarke,61,"14' 8""",58.667,4,-1
10,11,11,Jerry Kelly,108,"14' 9""",162.583,11,-1
11,12,12,Ben Crane,94,"14' 11""",164.417,11,+4
12,13,13,Hal Sutton,81,"15' 0""",29.916999999999998,2,+1
13,T14,T14,Paul Goydos,86,"15' 1""",180.917,12,-1
14,T14,T14,Cliff Kresge,102,"15' 1""",211.417,14,+5
15,16,16,Steve Stricker,59,"15' 5""",123.417,8,+1
16,17,17,Len Mattiace,94,"15' 6""",77.417,5,+2
17,18,18,Vijay Singh,106,"15' 7""",249.833,16,-6
18,19,19,John Rollins,89,"15' 9""",125.667,8,-2
19,T20,T20,Alex Cejka,98,"16' 0""",208.417,13,E
20,T20,T20,Michael Clark II,54,"16' 0""",112.083,7,-1
21,22,22,Stewart Cink,104,"16' 2""",129.25,8,+1
22,T23,T23,Bernhard Langer,65,"16' 5""",114.75,7,+1
23,T23,T23,Loren Roberts,87,"16' 5""",114.917,7,-3
24,T23,T23,David Toms,90,"16' 5""",98.333,6,-3
25,T26,T26,Tom Lehman,87,"16' 6""",99.083,6,E
26,T26,T26,Frank Lickliter II,94,"16' 6""",82.5,5,+5
27,28,28,Luke Donald,88,"16' 10""",151.583,9,+3
28,T29,T29,Brian Henninger,56,"16' 11""",135.25,8,-1
29,T29,T29,Scott Verplank,97,"16' 11""",168.917,10,+3
30,T31,T31,Jim Furyk,104,"17' 0""",170.0,10,-2
31,T31,T31,Retief Goosen,69,"17' 0""",101.75,6,-2
32,33,33,Scott Laycock,71,"17' 1""",119.333,7,+1
33,34,34,Tom Pernice Jr.,105,"17' 2""",257.08299999999997,15,E
34,T35,T35,Jay Don Blake,77,"17' 5""",157.083,9,+5
35,T35,T35,Kevin Sutherland,97,"17' 5""",121.75,7,-2
36,37,37,Scott McCarron,86,"17' 7""",140.583,8,+1
37,38,38,J.J. Henry,100,"18' 0""",144.167,8,+1
38,39,39,Garrett Willis,97,"18' 4""",274.58299999999997,15,+1
39,40,40,David Gossett,92,"18' 7""",185.75,10,E
40,41,41,Gene Sauers,87,"18' 8""",111.75,6,+1
41,T42,T42,Tim Clark,79,"18' 10""",150.5,8,E
42,T42,T42,Chris DiMarco,98,"18' 10""",245.083,13,+1
43,44,44,Deane Pappas,75,"19' 0""",437.333,23,+3
44,45,45,Rocco Mediate,80,"19' 1""",114.583,6,+2
45,46,46,Justin Leonard,80,"19' 5""",58.167,3,+3
46,T47,T47,John Daly,56,"19' 7""",274.5,14,+3
47,T47,T47,Geoff Ogilvy,86,"19' 7""",254.917,13,+3
48,T49,T49,Carl Paulson,101,"19' 8""",334.083,17,+8
49,T49,T49,Dicky Pride,73,"19' 8""",235.667,12,+1
50,51,51,John Huston,76,"19' 11""",119.417,6,+4
51,52,52,Rory Sabbatini,95,"20' 0""",380.25,19,+8
52,53,53,Ty Tryon,52,"20' 1""",261.25,13,+2
53,T54,T54,José Coceres,62,"20' 4""",244.083,12,-2
