,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
149,150,150,Patrick Sheehan,101,72.16,70,97,-0.24
150,151,151,Mark Calcavecchia,84,72.0,72,100,-0.46
151,152,152,Todd Barranger,78,71.95,59,82,-0.32
152,T153,T153,Pat Perez,95,71.88,46,64,-0.24
153,T153,T153,Kenneth Staton,59,71.88,46,64,-0.15
154,155,155,Tommy Armour III,66,71.83,51,71,-0.37
155,T156,T156,Gavin Coles,69,71.79,56,78,-0.25
156,T156,T156,Brad Elder,51,71.79,28,39,-0.25
157,T158,T158,Jesper Parnevik,102,71.64,48,67,-0.31
158,T158,T158,Dicky Pride,73,71.64,48,67,-0.4
159,160,160,Hank Kuehne,73,71.57,73,102,-0.38
160,161,161,Stuart Appleby,90,71.43,50,70,-0.4
161,162,162,Brandt Jobe,77,71.23,52,73,-0.29
162,T163,T163,Retief Goosen,69,71.05,27,38,-0.37
163,T163,T163,Anthony Painter,87,71.05,54,76,-0.2
164,165,165,Peter Jacobsen,75,71.01,49,69,-0.41
165,166,166,Richard Johnson,89,70.59,60,85,-0.38
166,T167,T167,Alex Cejka,98,70.49,43,61,-0.19
167,T167,T167,Brian Henninger,56,70.49,43,61,-0.4
168,169,169,Notah Begay III,92,70.42,50,71,-0.36
169,T170,T170,Chris Anderson,96,70.33,64,91,-0.31
170,T170,T170,Per-Ulrik Johansson,96,70.33,64,91,-0.33
171,172,172,Jason Gore,83,70.15,47,67,-0.28
172,173,173,Robert Allenby,87,70.0,28,40,-0.39
173,174,174,Mike Heinen,89,69.74,53,76,-0.36
174,175,175,Brent Schwarzrock,60,69.49,41,59,-0.22
175,176,176,Shigeki Maruyama,87,69.44,50,72,-0.4
176,177,177,Jay Don Blake,77,69.12,47,68,-0.19
177,178,178,John Daly,56,68.97,40,58,-0.43
178,179,179,Cameron Yancey,58,68.89,31,45,-0.35
179,180,180,John Morgan,81,68.18,60,88,-0.32
180,181,181,José Coceres,62,67.39,31,46,-0.35
181,182,182,Garrett Willis,97,67.37,64,95,-0.34
182,183,183,Neal Lancaster,110,66.38,77,116,-0.31
183,184,184,Nick Price,65,66.04,35,53,-0.29
184,185,185,Greg Chalmers,98,64.86,48,74,-0.38
185,186,186,Bob Tway,89,64.81,35,54,-0.23
186,187,187,Deane Pappas,75,64.44,58,90,-0.24
187,188,188,Paul Stankowski,67,63.04,29,46,-0.31
188,189,189,Ty Tryon,52,62.75,32,51,-0.13
189,190,190,Aaron Baddeley,71,61.54,24,39,-0.42
