,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Kirk Triplett,92,-.146
1,2,2,John Riegger,55,-.138
2,3,3,Loren Roberts,87,-.103
3,4,4,Chris Riley,96,-.102
4,5,5,José Coceres,62,-.100
5,6,6,Carlos Franco,99,-.088
6,7,7,Steven Alker,87,-.065
7,8,8,Thomas Levet,85,-.059
8,9,9,Skip Kendall,110,-.058
9,10,10,Retief Goosen,69,-.056
10,11,11,Andrew Magee,91,-.029
11,12,12,Duffy Waldorf,90,-.026
12,13,13,Vijay Singh,106,-.024
13,14,14,Brandt Jobe,77,-.023
14,15,15,Arron Oberholser,80,-.019
15,16,16,Harrison Frazar,88,-.018
16,17,17,Chris DiMarco,98,-.016
17,18,18,Tom Pernice Jr.,105,-.015
18,T19,T19,Darren Clarke,61,E
19,T19,T19,Ernie Els,65,E
20,T19,T19,Tom Gillis,71,E
21,T19,T19,Cliff Kresge,102,E
22,T19,T19,Neal Lancaster,110,E
23,T19,T19,Davis Love III,85,E
24,T19,T19,Mark O'Meara,69,E
25,T19,T19,Mike Sposa,72,E
26,27,27,David Toms,90,+.019
27,28,28,David Peoples,96,+.020
28,29,29,Scott McCarron,86,+.025
29,30,30,John Rollins,89,+.026
30,31,31,Brent Geiberger,51,+.027
31,32,32,Stewart Cink,104,+.028
32,33,33,Fred Couples,71,+.029
33,34,34,Tom Lehman,87,+.030
34,35,35,Dan Forsman,98,+.031
35,36,36,Cameron Beckman,86,+.032
36,T37,T37,Pat Bates,111,+.036
37,T37,T37,Geoff Ogilvy,86,+.036
38,39,39,Tiger Woods,74,+.037
39,T40,T40,Stephen Ames,91,+.038
40,T40,T40,Jeff Brehaut,110,+.038
41,T40,T40,Justin Leonard,80,+.038
42,T40,T40,Kenny Perry,98,+.038
43,T44,T44,Kent Jones,74,+.042
44,T44,T44,Patrick Sheehan,101,+.042
45,T46,T46,Tom Byrum,97,+.043
46,T46,T46,Glen Hnatiuk,92,+.043
47,T46,T46,John Maginnes,87,+.043
48,49,49,John Senden,111,+.045
49,50,50,Andy Miller,75,+.050
50,51,51,Robert Allenby,87,+.054
51,T52,T52,Tommy Armour III,66,+.057
52,T52,T52,Peter Jacobsen,75,+.057
53,54,54,Tim Clark,79,+.059
54,55,55,Brian Henninger,56,+.061
55,56,56,Hank Kuehne,73,+.065
56,57,57,Billy Mayfair,105,+.070
57,58,58,Glen Day,103,+.074
58,T59,T59,Scott Laycock,71,+.077
59,T59,T59,Deane Pappas,75,+.077
