,Approaches_225-250_yards-Rgh_RTP_RANK THIS WEEK,Approaches_225-250_yards-Rgh_RTP_RANK LAST WEEK,Approaches_225-250_yards-Rgh_RTP_PLAYER NAME,Approaches_225-250_yards-Rgh_RTP_ROUNDS,Approaches_225-250_yards-Rgh_RTP_AVG RTP
0,1,1,J.P. Hayes,79,-1.333
1,T2,T2,Chad Campbell,105,-1.000
2,T2,T2,Alex Cejka,98,-1.000
3,T2,T2,Stewart Cink,104,-1.000
4,T2,T2,Darren Clarke,61,-1.000
5,T2,T2,Ernie Els,65,-1.000
6,T2,T2,Dudley Hart,66,-1.000
7,T2,T2,Cliff Kresge,102,-1.000
8,9,9,Mike Weir,80,-.833
9,10,10,Darron Stiles,93,-.818
10,11,11,Kent Jones,74,-.800
11,12,12,Tim Clark,79,-.750
12,13,13,Dean Wilson,82,-.727
13,14,14,Mike Sposa,72,-.700
14,15,15,Mathew Goggin,90,-.692
15,T16,T16,Stephen Ames,91,-.667
16,T16,T16,Craig Barlow,95,-.667
17,T16,T16,Brian Bateman,70,-.667
18,T16,T16,Todd Fischer,97,-.667
19,T16,T16,Tom Pernice Jr.,105,-.667
20,T16,T16,Brett Quigley,92,-.667
21,T16,T16,"Dave Stockton, Jr.",79,-.667
22,T16,T16,Kirk Triplett,92,-.667
23,24,24,Ty Tryon,52,-.625
24,T25,T25,Tommy Armour III,66,-.600
25,T25,T25,Sergio Garcia,62,-.600
26,T25,T25,Brent Geiberger,51,-.600
27,T25,T25,Billy Mayfair,105,-.600
28,29,29,Phil Mickelson,87,-.583
29,T30,T30,Retief Goosen,69,-.571
30,T30,T30,Andy Miller,75,-.571
31,T32,T32,Todd Barranger,78,-.545
32,T32,T32,Jeff Brehaut,110,-.545
33,34,34,Carlos Franco,99,-.538
34,35,35,Kevin Sutherland,97,-.526
35,T36,T36,Joe Durant,96,-.500
36,T36,T36,Mike Heinen,89,-.500
37,T36,T36,Jerry Kelly,108,-.500
38,T36,T36,Jeff Maggert,81,-.500
39,T36,T36,Arron Oberholser,80,-.500
40,T36,T36,Geoff Ogilvy,86,-.500
41,T36,T36,Dicky Pride,73,-.500
42,T36,T36,John Riegger,55,-.500
43,T36,T36,Brent Schwarzrock,60,-.500
44,T36,T36,John Senden,111,-.500
45,T36,T36,Vijay Singh,106,-.500
46,T36,T36,Jeff Sluman,106,-.500
47,T36,T36,Steve Stricker,59,-.500
48,T36,T36,David Sutherland,77,-.500
