,Approaches_175-200_yards-Rgh_RTP_RANK THIS WEEK,Approaches_175-200_yards-Rgh_RTP_RANK LAST WEEK,Approaches_175-200_yards-Rgh_RTP_PLAYER NAME,Approaches_175-200_yards-Rgh_RTP_ROUNDS,Approaches_175-200_yards-Rgh_RTP_AVG RTP
0,1,1,Phil Mickelson,87,-.100
1,2,2,Hank Kuehne,73,-.071
2,3,3,Darren Clarke,61,-.063
3,T4,T4,Charles Howell III,120,E
4,T4,T4,Rod Pampling,87,E
5,6,6,Stuart Appleby,90,+.045
6,7,7,Ty Tryon,52,+.050
7,8,8,Darron Stiles,93,+.067
8,9,9,Vijay Singh,106,+.071
9,10,10,Jay Williamson,93,+.074
10,11,11,Sergio Garcia,62,+.077
11,12,12,Mike Weir,80,+.087
12,13,13,Deane Pappas,75,+.111
13,T14,T14,Chris Anderson,96,+.115
14,T14,T14,Woody Austin,107,+.115
15,16,16,Brad Faxon,97,+.122
16,T17,T17,Brad Elder,51,+.125
17,T17,T17,Paul Gow,62,+.125
18,19,19,Corey Pavin,88,+.129
19,20,20,Brenden Pappas,105,+.132
20,T21,T21,Andrew Magee,91,+.133
21,T21,T21,John Riegger,55,+.133
22,T21,T21,Loren Roberts,87,+.133
23,24,24,Jeff Sluman,106,+.138
24,25,25,Carlos Franco,99,+.151
25,T26,T26,Aaron Baddeley,71,+.154
26,T26,T26,Todd Fischer,97,+.154
27,28,28,Tim Petrovic,108,+.158
28,T29,T29,Briny Baird,113,+.167
29,T29,T29,Justin Leonard,80,+.167
30,31,31,Luke Donald,88,+.171
31,32,32,Fred Funk,112,+.172
32,33,33,Kenny Perry,98,+.182
33,T34,T34,Robert Gamez,114,+.188
34,T34,T34,"Dave Stockton, Jr.",79,+.188
35,36,36,Paul Stankowski,67,+.189
36,T37,T37,Mathew Goggin,90,+.192
37,T37,T37,Peter Lonard,96,+.192
38,39,39,Greg Chalmers,98,+.195
39,T40,T40,Fred Couples,71,+.200
40,T40,T40,Robert Damron,96,+.200
41,T40,T40,Kent Jones,74,+.200
42,T40,T40,Cliff Kresge,102,+.200
43,T44,T44,Dan Forsman,98,+.205
44,T44,T44,Shigeki Maruyama,87,+.205
45,46,46,Retief Goosen,69,+.208
46,47,47,Tiger Woods,74,+.212
47,48,48,Jonathan Kaye,91,+.214
48,49,49,Scott Verplank,97,+.222
49,50,50,Tom Pernice Jr.,105,+.226
50,51,51,J.J. Henry,100,+.227
51,T52,T52,Matt Gogel,77,+.231
52,T52,T52,Jason Gore,83,+.231
53,T52,T52,Mike Heinen,89,+.231
54,55,55,Neal Lancaster,110,+.232
55,T56,T56,Jeff Brehaut,110,+.235
56,T56,T56,Brent Geiberger,51,+.235
57,T58,T58,Stephen Ames,91,+.237
58,T58,T58,Pat Bates,111,+.237
59,T58,T58,Kenichi Kuboya,91,+.237
60,T58,T58,David Toms,90,+.237
61,62,62,Arron Oberholser,80,+.238
62,63,63,Esteban Toledo,109,+.239
63,64,64,Ben Crane,94,+.240
64,65,65,Paul Goydos,86,+.241
65,66,66,Joey Sindelar,93,+.242
66,67,67,Bob Estes,92,+.243
67,T68,T68,Cameron Beckman,86,+.250
68,T68,T68,Mark Brooks,90,+.250
69,T68,T68,Olin Browne,113,+.250
70,T68,T68,John Daly,56,+.250
71,T68,T68,Ian Leggatt,71,+.250
72,T68,T68,Dicky Pride,73,+.250
73,T68,T68,Hal Sutton,81,+.250
74,75,75,Stewart Cink,104,+.256
75,T76,T76,Aaron Barber,94,+.258
76,T76,T76,Chris DiMarco,98,+.258
77,78,78,Duffy Waldorf,90,+.259
78,79,79,Spike McRoy,103,+.262
79,80,80,Joe Durant,96,+.263
80,81,81,Ernie Els,65,+.269
81,82,82,Brett Quigley,92,+.270
82,T83,T83,Rocco Mediate,80,+.273
83,T83,T83,David Sutherland,77,+.273
84,85,85,Brian Gay,100,+.276
85,86,86,Tom Lehman,87,+.278
86,87,87,Pat Perez,95,+.280
87,T88,T88,Mark Calcavecchia,84,+.286
88,T88,T88,Brandt Jobe,77,+.286
89,90,90,Jason Buha,61,+.292
90,91,91,Len Mattiace,94,+.294
91,T92,T92,Notah Begay III,92,+.296
92,T92,T92,David Frost,80,+.296
93,94,94,Steve Stricker,59,+.297
94,95,95,Harrison Frazar,88,+.300
95,T96,T96,Jim Furyk,104,+.304
96,T96,T96,Richard Johnson,89,+.304
97,T96,T96,Mark O'Meara,69,+.304
98,99,99,Todd Barranger,78,+.308
99,100,100,Brent Schwarzrock,60,+.316
100,101,101,Glen Hnatiuk,92,+.320
101,T102,T102,Marco Dawson,86,+.321
102,T102,T102,Geoff Ogilvy,86,+.321
103,T102,T102,Anthony Painter,87,+.321
104,T105,T105,Glen Day,103,+.323
105,T105,T105,Nick Price,65,+.323
106,T107,T107,Bob Burns,88,+.324
107,T107,T107,Shaun Micheel,97,+.324
108,109,109,Jesper Parnevik,102,+.325
109,110,110,John Senden,111,+.326
110,T111,T111,Tommy Armour III,66,+.333
111,T111,T111,Skip Kendall,110,+.333
112,T111,T111,John Maginnes,87,+.333
113,T111,T111,Chris Smith,92,+.333
114,T111,T111,Hidemichi Tanaka,112,+.333
115,T111,T111,Bob Tway,89,+.333
116,117,117,J.L. Lewis,99,+.341
117,118,118,Per-Ulrik Johansson,96,+.343
118,119,119,Lee Janzen,83,+.346
119,120,120,Steve Allan,53,+.350
120,121,121,Chris Riley,96,+.351
121,122,122,Paul Azinger,73,+.353
122,T123,T123,Steven Alker,87,+.357
123,T123,T123,Tom Byrum,97,+.357
124,125,125,Robert Allenby,87,+.359
125,126,126,John Huston,76,+.360
126,T127,T127,Frank Lickliter II,94,+.361
127,T127,T127,Rory Sabbatini,95,+.361
128,129,129,Gavin Coles,69,+.364
129,130,130,Scott McCarron,86,+.367
130,T131,T131,Jeff Maggert,81,+.368
131,T131,T131,Dean Wilson,82,+.368
132,T133,T133,Billy Mayfair,105,+.370
133,T133,T133,Andy Miller,75,+.370
134,T133,T133,Mike Sposa,72,+.370
135,136,136,Tim Herron,102,+.371
136,T137,T137,Alex Cejka,98,+.379
137,T137,T137,Donnie Hammond,92,+.379
138,139,139,Scott Laycock,71,+.385
139,140,140,Rich Beem,80,+.391
140,T141,T141,Jason Caron,74,+.393
141,T141,T141,Garrett Willis,97,+.393
142,143,143,David Peoples,96,+.394
143,T144,T144,Billy Andrade,100,+.400
144,T144,T144,Brian Bateman,70,+.400
145,T144,T144,Steve Flesch,110,+.400
146,T144,T144,Jay Haas,89,+.400
147,T144,T144,Jeff Klein,60,+.400
148,T144,T144,Akio Sadakata,83,+.400
149,T144,T144,Patrick Sheehan,101,+.400
150,151,151,Craig Barlow,95,+.406
151,T152,T152,Jim Carter,95,+.407
152,T152,T152,Ben Curtis,69,+.407
153,154,154,Chad Campbell,105,+.409
154,T155,T155,Davis Love III,85,+.414
155,T155,T155,Kirk Triplett,92,+.414
156,T157,T157,David Gossett,92,+.423
157,T157,T157,Peter Jacobsen,75,+.423
158,T157,T157,Craig Perks,82,+.423
159,T157,T157,Gene Sauers,87,+.423
160,T161,T161,Jonathan Byrd,101,+.429
161,T161,T161,Adam Scott,52,+.429
162,T161,T161,Cameron Yancey,58,+.429
163,T164,T164,Heath Slocum,101,+.444
164,T164,T164,Kevin Sutherland,97,+.444
165,T164,T164,Vance Veazey,66,+.444
166,167,167,Michael Clark II,54,+.455
167,T168,T168,Kenneth Staton,59,+.462
168,T168,T168,Mark Wilson,82,+.462
169,170,170,Tim Clark,79,+.464
170,171,171,Dudley Hart,66,+.474
171,172,172,Joel Edwards,60,+.476
172,173,173,Matt Kuchar,63,+.478
173,174,174,Carl Paulson,101,+.484
174,T175,T175,Brian Henninger,56,+.500
175,T175,T175,Bernhard Langer,65,+.500
176,T175,T175,Steve Lowery,86,+.500
177,T175,T175,Carl Pettersson,80,+.500
178,179,179,Thomas Levet,85,+.515
179,180,180,Doug Barron,90,+.519
180,181,181,Tom Gillis,71,+.520
181,T182,T182,K.J. Choi,112,+.526
182,T182,T182,J.P. Hayes,79,+.526
183,184,184,José Coceres,62,+.529
184,185,185,Jerry Kelly,108,+.533
185,186,186,Kaname Yokoo,56,+.565
186,187,187,John Rollins,89,+.600
187,188,188,Mike Grob,83,+.609
188,T189,T189,Jay Don Blake,77,+.680
189,T189,T189,John Morgan,81,+.680
