,Approaches_125-150_yards-Rgh_RTP_RANK THIS WEEK,Approaches_125-150_yards-Rgh_RTP_RANK LAST WEEK,Approaches_125-150_yards-Rgh_RTP_PLAYER NAME,Approaches_125-150_yards-Rgh_RTP_ROUNDS,Approaches_125-150_yards-Rgh_RTP_AVG RTP
0,1,1,Scott McCarron,86,-.146
1,T2,T2,Hal Sutton,81,-.118
2,T2,T2,Cameron Yancey,58,-.118
3,4,4,Vijay Singh,106,-.098
4,5,5,Jerry Kelly,108,-.086
5,6,6,Fred Couples,71,-.069
6,7,7,Paul Gow,62,-.068
7,8,8,Briny Baird,113,-.065
8,9,9,Brandt Jobe,77,-.044
9,10,10,Steve Lowery,86,-.040
10,11,11,Kaname Yokoo,56,-.038
11,12,12,Mark Calcavecchia,84,-.031
12,13,13,John Maginnes,87,-.026
13,14,14,David Toms,90,-.024
14,15,15,Gene Sauers,87,-.023
15,16,16,Peter Lonard,96,-.020
16,T17,T17,Jay Haas,89,E
17,T17,T17,Donnie Hammond,92,E
18,T17,T17,J.P. Hayes,79,E
19,T17,T17,John Huston,76,E
20,T17,T17,Kent Jones,74,E
21,T17,T17,Jesper Parnevik,102,E
22,T17,T17,David Peoples,96,E
23,T17,T17,Nick Price,65,E
24,T17,T17,Bob Tway,89,E
25,26,26,Brenden Pappas,105,+.013
26,T27,T27,Chris Anderson,96,+.017
27,T27,T27,Charles Howell III,120,+.017
28,T29,T29,Stuart Appleby,90,+.018
29,T29,T29,Aaron Baddeley,71,+.018
30,31,31,Glen Day,103,+.019
31,32,32,Spike McRoy,103,+.022
32,33,33,Steven Alker,87,+.023
33,34,34,Patrick Sheehan,101,+.027
34,35,35,Mike Heinen,89,+.034
35,T36,T36,Tim Clark,79,+.036
36,T36,T36,Rory Sabbatini,95,+.036
37,38,38,Brian Henninger,56,+.040
38,39,39,Dicky Pride,73,+.043
39,40,40,David Sutherland,77,+.048
40,41,41,Dean Wilson,82,+.053
41,42,42,Geoff Ogilvy,86,+.055
42,T43,T43,Bob Estes,92,+.056
43,T43,T43,Justin Leonard,80,+.056
44,45,45,Steve Stricker,59,+.057
45,T46,T46,Bob Burns,88,+.059
46,T46,T46,Alex Cejka,98,+.059
47,T46,T46,Andrew Magee,91,+.059
48,49,49,Deane Pappas,75,+.061
49,50,50,Tim Petrovic,108,+.063
50,51,51,Chris DiMarco,98,+.065
51,52,52,Glen Hnatiuk,92,+.067
52,53,53,Jeff Brehaut,110,+.068
53,T54,T54,Matt Gogel,77,+.069
54,T54,T54,Thomas Levet,85,+.069
55,56,56,Scott Laycock,71,+.071
56,57,57,Carlos Franco,99,+.072
57,T58,T58,Jim Carter,95,+.075
58,T58,T58,David Frost,80,+.075
59,60,60,Dudley Hart,66,+.077
60,61,61,Dan Forsman,98,+.078
61,62,62,Steve Flesch,110,+.079
62,T63,T63,Chad Campbell,105,+.086
63,T63,T63,Ben Curtis,69,+.086
64,T65,T65,Woody Austin,107,+.087
65,T65,T65,Darren Clarke,61,+.087
66,T65,T65,Ty Tryon,52,+.087
67,68,68,Retief Goosen,69,+.091
68,T69,T69,Pat Bates,111,+.094
69,T69,T69,Heath Slocum,101,+.094
70,71,71,Mike Weir,80,+.095
71,T72,T72,Tom Byrum,97,+.103
72,T72,T72,Michael Clark II,54,+.103
73,T74,T74,Pat Perez,95,+.104
74,T74,T74,Kirk Triplett,92,+.104
75,76,76,Jim Furyk,104,+.105
76,T77,T77,Brian Gay,100,+.109
77,T77,T77,Kevin Sutherland,97,+.109
78,79,79,Ian Leggatt,71,+.111
79,80,80,Frank Lickliter II,94,+.113
80,T81,T81,Jason Caron,74,+.115
81,T81,T81,John Senden,111,+.115
82,83,83,Joey Sindelar,93,+.116
83,84,84,Robert Gamez,114,+.117
84,85,85,Cameron Beckman,86,+.119
85,T86,T86,Peter Jacobsen,75,+.120
86,T86,T86,Carl Paulson,101,+.120
87,88,88,Steve Allan,53,+.121
88,89,89,Hank Kuehne,73,+.132
89,90,90,Luke Donald,88,+.133
90,91,91,Len Mattiace,94,+.138
91,T92,T92,Corey Pavin,88,+.143
92,T92,T92,Jeff Sluman,106,+.143
93,94,94,Mark Wilson,82,+.146
94,T95,T95,Ernie Els,65,+.148
95,T95,T95,John Riegger,55,+.148
96,97,97,Phil Mickelson,87,+.151
97,98,98,Stephen Ames,91,+.152
98,99,99,Billy Andrade,100,+.155
99,T100,T100,Jonathan Byrd,101,+.156
100,T100,T100,Marco Dawson,86,+.156
101,T100,T100,Rod Pampling,87,+.156
102,T103,T103,Lee Janzen,83,+.159
103,T103,T103,Duffy Waldorf,90,+.159
104,105,105,Aaron Barber,94,+.160
105,106,106,Jay Don Blake,77,+.162
106,107,107,Andy Miller,75,+.163
107,108,108,Todd Fischer,97,+.164
108,T109,T109,Gavin Coles,69,+.167
109,T109,T109,Scott Verplank,97,+.167
110,111,111,Vance Veazey,66,+.170
111,T112,T112,Craig Barlow,95,+.173
112,T112,T112,Stewart Cink,104,+.173
113,T114,T114,Esteban Toledo,109,+.174
114,T114,T114,Jay Williamson,93,+.174
115,T116,T116,Tim Herron,102,+.175
116,T116,T116,Skip Kendall,110,+.175
117,T116,T116,John Rollins,89,+.175
118,T119,T119,Neal Lancaster,110,+.176
119,T119,T119,Carl Pettersson,80,+.176
120,T119,T119,Darron Stiles,93,+.176
121,T122,T122,Ben Crane,94,+.179
122,T122,T122,Tom Gillis,71,+.179
123,124,124,J.J. Henry,100,+.180
124,125,125,Mike Sposa,72,+.185
125,T126,T126,K.J. Choi,112,+.188
126,T126,T126,Jason Gore,83,+.188
127,T126,T126,Tiger Woods,74,+.188
128,T129,T129,Jason Buha,61,+.189
129,T129,T129,Brent Geiberger,51,+.189
130,T131,T131,Brad Faxon,97,+.192
131,T131,T131,David Gossett,92,+.192
132,133,133,Jonathan Kaye,91,+.196
133,T134,T134,Notah Begay III,92,+.200
134,T134,T134,José Coceres,62,+.200
135,T134,T134,Hidemichi Tanaka,112,+.200
136,T137,T137,Todd Barranger,78,+.204
137,T137,T137,Rich Beem,80,+.204
138,T137,T137,Harrison Frazar,88,+.204
139,T137,T137,Kenichi Kuboya,91,+.204
140,T141,T141,Doug Barron,90,+.205
141,T141,T141,Davis Love III,85,+.205
142,143,143,Chris Riley,96,+.209
143,144,144,Tommy Armour III,66,+.211
144,145,145,Tom Pernice Jr.,105,+.218
145,146,146,John Morgan,81,+.220
146,T147,T147,Brian Bateman,70,+.222
147,T147,T147,Mike Grob,83,+.222
148,T147,T147,Adam Scott,52,+.222
149,T147,T147,"Dave Stockton, Jr.",79,+.222
150,151,151,Billy Mayfair,105,+.226
151,152,152,John Daly,56,+.231
152,T153,T153,Robert Damron,96,+.233
153,T153,T153,Craig Perks,82,+.233
154,T153,T153,Garrett Willis,97,+.233
155,156,156,Paul Azinger,73,+.234
156,T157,T157,Robert Allenby,87,+.237
157,T157,T157,Richard Johnson,89,+.237
158,159,159,J.L. Lewis,99,+.240
159,T160,T160,Rocco Mediate,80,+.242
160,T160,T160,Shaun Micheel,97,+.242
161,162,162,Anthony Painter,87,+.246
162,T163,T163,Olin Browne,113,+.250
