,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
146,T145,T145,Anthony Painter,87,"78' 3""",3285.083,42,-7
147,148,148,Jeff Klein,60,"78' 4""",1332.0829999999999,17,+2
148,149,149,Brett Quigley,92,"78' 8""",2751.917,35,-5
149,150,150,Skip Kendall,110,"78' 10""",1891.75,24,+2
150,151,151,Heath Slocum,101,"78' 11""",1814.25,23,-1
151,T152,T152,Jeff Maggert,81,"79' 0""",1342.4170000000001,17,E
152,T152,T152,Geoff Ogilvy,86,"79' 0""",3002.333,38,-7
153,154,154,Mike Heinen,89,"79' 1""",1977.6670000000001,25,-6
154,155,155,Donnie Hammond,92,"79' 6""",2384.167,30,+2
155,T156,T156,Aaron Baddeley,71,"79' 9""",3109.75,39,+3
156,T156,T156,Darron Stiles,93,"79' 9""",1913.1670000000001,24,-10
157,158,158,Pat Bates,111,"79' 10""",2633.75,33,+1
158,159,159,Glen Hnatiuk,92,"79' 11""",1838.1670000000001,23,+12
159,T160,T160,Jonathan Kaye,91,"80' 1""",2482.583,31,-3
160,T160,T160,Brent Schwarzrock,60,"80' 1""",2082.333,26,-4
161,162,162,Andy Miller,75,"80' 5""",2413.0,30,-8
162,163,163,Chris Anderson,96,"80' 7""",2174.667,27,-2
163,164,164,Spike McRoy,103,"80' 9""",2664.167,33,+7
164,165,165,Olin Browne,113,"80' 10""",2749.667,34,+8
165,166,166,Ernie Els,65,"81' 1""",1703.5829999999999,21,-6
166,167,167,Dan Forsman,98,"81' 2""",3001.917,37,-4
167,168,168,"Dave Stockton, Jr.",79,"81' 9""",2696.417,33,+1
168,169,169,John Senden,111,"82' 2""",3449.5,42,-13
169,T170,T170,Joel Edwards,60,"82' 4""",1317.0,16,+2
170,T170,T170,Garrett Willis,97,"82' 4""",2139.833,26,+5
171,172,172,José Coceres,62,"82' 7""",1403.5,17,-4
172,173,173,Briny Baird,113,"82' 8""",2729.25,33,-6
173,174,174,Mark Brooks,90,"82' 9""",1986.4170000000001,24,+1
174,175,175,Brent Geiberger,51,"83' 1""",1993.3329999999999,24,-2
175,176,176,Doug Barron,90,"83' 2""",2577.417,31,+4
176,177,177,Steven Alker,87,"83' 3""",1997.5,24,+5
177,178,178,Dicky Pride,73,"83' 4""",1499.6670000000001,18,-6
178,179,179,Notah Begay III,92,"84' 1""",3110.75,37,+2
179,180,180,Peter Jacobsen,75,"84' 3""",1600.5,19,+2
180,181,181,Fred Funk,112,"84' 8""",1438.9170000000001,17,+1
181,182,182,Ben Curtis,69,"85' 3""",2131.0,25,+5
182,183,183,Cameron Yancey,58,"86' 4""",2503.917,29,+2
183,T184,T184,Billy Mayfair,105,"86' 7""",2684.667,31,E
184,T184,T184,Kaname Yokoo,56,"86' 7""",1905.5829999999999,22,+6
185,186,186,Bob Estes,92,"87' 4""",2708.583,31,+1
186,187,187,Peter Lonard,96,"88' 0""",2112.25,24,+2
187,188,188,Kenny Perry,98,"90' 3""",1715.5,19,-1
188,189,189,David Sutherland,77,"91' 2""",2551.583,28,+1
189,190,190,Rocco Mediate,80,"103' 7""",1346.75,13,+1
