,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
72,73,73,John Riegger,55,"86' 7""",1125.75,13,-6
73,74,74,Alex Cejka,98,"86' 10""",1563.4170000000001,18,-3
74,75,75,Patrick Sheehan,101,"87' 0""",1740.0829999999999,20,-5
75,T76,T76,Phil Mickelson,87,"87' 3""",610.6669999999999,7,-4
76,T76,T76,Garrett Willis,97,"87' 3""",2093.5,24,-16
77,78,78,John Morgan,81,"87' 5""",1136.917,13,-6
78,79,79,Kent Jones,74,"87' 11""",1055.333,12,-5
79,80,80,Paul Azinger,73,"88' 0""",1583.8329999999999,18,-10
80,81,81,John Daly,56,"88' 2""",617.4169999999999,7,-1
81,82,82,Jeff Brehaut,110,"88' 3""",1852.6670000000001,21,-11
82,83,83,Marco Dawson,86,"88' 6""",1416.25,16,-9
83,84,84,Bob Estes,92,"88' 7""",974.25,11,-7
84,T85,T85,Deane Pappas,75,"88' 9""",1065.083,12,-7
85,T85,T85,Paul Stankowski,67,"88' 9""",1509.4170000000001,17,-8
86,87,87,Chris Smith,92,"88' 10""",1154.333,13,-7
87,88,88,Mark Brooks,90,"88' 11""",711.25,8,-4
88,89,89,Charles Howell III,120,"89' 3""",2409.083,27,-15
89,90,90,Esteban Toledo,109,"89' 4""",1875.8329999999999,21,-8
90,91,91,Jerry Kelly,108,"89' 6""",2237.333,25,-15
91,92,92,Rod Pampling,87,"89' 9""",1346.25,15,-7
92,T93,T93,Mike Heinen,89,"89' 10""",1797.1670000000001,20,-6
93,T93,T93,Spike McRoy,103,"89' 10""",2065.583,23,-9
94,95,95,Lee Janzen,83,"90' 1""",901.1669999999999,10,-5
95,96,96,David Peoples,96,"90' 3""",1534.0,17,-8
96,97,97,Jason Gore,83,"90' 5""",1446.5,16,-4
97,98,98,Dicky Pride,73,"90' 6""",1266.583,14,-8
98,99,99,Craig Perks,82,"90' 8""",997.3330000000001,11,-8
99,100,100,Darron Stiles,93,"91' 1""",1730.4170000000001,19,-4
100,101,101,Shaun Micheel,97,"91' 6""",1464.3329999999999,16,-8
101,102,102,Jonathan Byrd,101,"91' 7""",1831.1670000000001,20,-10
102,103,103,Harrison Frazar,88,"92' 0""",1472.5829999999999,16,-6
103,104,104,Darren Clarke,61,"92' 2""",644.9169999999999,7,E
104,105,105,Tim Herron,102,"92' 6""",2220.833,24,-11
105,106,106,Jim Carter,95,"92' 9""",1577.3329999999999,17,-10
106,107,107,Dudley Hart,66,"92' 10""",464.083,5,-1
107,T108,T108,Steve Allan,53,"93' 3""",1212.167,13,-7
108,T108,T108,Brian Bateman,70,"93' 3""",932.3330000000001,10,-5
109,110,110,John Senden,111,"93' 10""",2439.25,26,-9
110,111,111,Dean Wilson,82,"93' 11""",1690.3329999999999,18,-10
111,112,112,Loren Roberts,87,"94' 1""",376.333,4,-2
112,T113,T113,Skip Kendall,110,"94' 4""",1887.0,20,-8
113,T113,T113,Andrew Magee,91,"94' 4""",565.9169999999999,6,-2
114,T115,T115,David Gossett,92,"94' 5""",1982.1670000000001,21,-9
115,T115,T115,Pat Perez,95,"94' 5""",1982.0,21,-5
116,117,117,Chris Riley,96,"94' 6""",661.75,7,-2
117,T118,T118,Mike Grob,83,"94' 8""",2082.5,22,-13
118,T118,T118,Jeff Klein,60,"94' 8""",1230.417,13,-1
119,120,120,John Maginnes,87,"94' 11""",1233.667,13,-6
120,121,121,Rich Beem,80,"95' 0""",1234.917,13,-5
121,122,122,Tom Pernice Jr.,105,"95' 1""",1140.833,12,-5
122,123,123,Notah Begay III,92,"95' 2""",1332.3329999999999,14,-9
123,124,124,Paul Gow,62,"95' 5""",1812.75,19,-5
124,125,125,José Coceres,62,"95' 6""",1814.1670000000001,19,-8
125,126,126,Cameron Yancey,58,"95' 10""",1437.5829999999999,15,-6
126,127,127,Chris DiMarco,98,"96' 0""",2207.833,23,-12
127,T128,T128,Andy Miller,75,"96' 1""",1248.667,13,-3
128,T128,T128,Geoff Ogilvy,86,"96' 1""",1153.0,12,-6
129,130,130,Rocco Mediate,80,"96' 4""",1252.667,13,-7
130,131,131,Brad Faxon,97,"96' 7""",1352.4170000000001,14,-6
131,T132,T132,Tommy Armour III,66,"96' 11""",1162.917,12,-6
132,T132,T132,Jay Haas,89,"96' 11""",968.9169999999999,10,-6
133,134,134,Akio Sadakata,83,"97' 1""",1358.9170000000001,14,-6
134,135,135,Ernie Els,65,"97' 6""",389.917,4,-1
135,T136,T136,Briny Baird,113,"97' 8""",1074.167,11,-6
136,T136,T136,Scott Laycock,71,"97' 8""",1366.9170000000001,14,-5
137,138,138,Joe Durant,96,"97' 9""",2151.25,22,-7
138,139,139,Kenichi Kuboya,91,"98' 5""",1574.3329999999999,16,-4
139,140,140,Billy Andrade,100,"98' 6""",1772.3329999999999,18,-7
140,141,141,Peter Jacobsen,75,"98' 10""",1779.0829999999999,18,-10
141,142,142,David Toms,90,"98' 11""",1384.25,14,-5
142,143,143,Glen Hnatiuk,92,"99' 2""",1785.4170000000001,18,-2
143,144,144,Tom Gillis,71,"99' 4""",1787.5829999999999,18,-7
144,145,145,Pat Bates,111,"99' 10""",1397.1670000000001,14,-6
145,146,146,Kaname Yokoo,56,"100' 1""",800.5830000000001,8,-6
146,147,147,Stuart Appleby,90,"100' 7""",804.9169999999999,8,-2
147,T148,T148,Glen Day,103,"100' 8""",1510.0829999999999,15,-7
148,T148,T148,Matt Gogel,77,"100' 8""",906.0830000000001,9,-1
149,150,150,Dan Forsman,98,"102' 0""",1530.0829999999999,15,-11
150,151,151,Mike Weir,80,"102' 3""",1226.5,12,-4
151,152,152,Nick Price,65,"102' 7""",410.167,4,-1
152,153,153,Matt Kuchar,63,"102' 10""",719.5830000000001,7,-1
153,T154,T154,Brian Henninger,56,"103' 2""",618.8330000000001,6,-3
154,T154,T154,Rory Sabbatini,95,"103' 2""",1341.6670000000001,13,-2
155,156,156,Corey Pavin,88,"103' 4""",1137.083,11,-5
156,157,157,Tom Lehman,87,"103' 6""",1138.333,11,-3
157,158,158,Hidemichi Tanaka,112,"103' 8""",3005.333,29,-9
158,159,159,Hal Sutton,81,"103' 9""",726.5,7,-3
159,160,160,Billy Mayfair,105,"103' 10""",2388.167,23,-5
160,161,161,Steven Alker,87,"103' 11""",1558.4170000000001,15,-6
161,162,162,Paul Goydos,86,"104' 5""",1983.1670000000001,19,-9
162,163,163,Stephen Ames,91,"105' 1""",2207.333,21,-9
163,164,164,Todd Fischer,97,"105' 2""",2102.667,20,-9
164,165,165,Luke Donald,88,"105' 3""",946.9169999999999,9,-5
165,166,166,Jeff Maggert,81,"106' 4""",2233.75,21,-12
166,167,167,Mark Wilson,82,"106' 8""",1813.5,17,-7
167,168,168,Jim Furyk,104,"106' 11""",1710.25,16,-7
168,169,169,Gavin Coles,69,"107' 0""",1069.833,10,-1
169,170,170,Doug Barron,90,"107' 3""",2144.25,20,-10
170,171,171,Tom Byrum,97,"107' 10""",1833.6670000000001,17,-7
171,172,172,Jason Buha,61,"108' 1""",1621.1670000000001,15,-4
172,173,173,Frank Lickliter II,94,"108' 11""",1960.25,18,-7
173,174,174,Kirk Triplett,92,"109' 0""",1307.75,12,-7
174,175,175,John Rollins,89,"109' 6""",1861.25,17,-8
175,176,176,Fred Funk,112,"109' 9""",2194.167,20,-10
176,177,177,Robert Damron,96,"109' 11""",1978.9170000000001,18,-8
177,T178,T178,Cameron Beckman,86,"110' 2""",771.4169999999999,7,-4
178,T178,T178,Richard Johnson,89,"110' 2""",1321.9170000000001,12,-3
179,180,180,Gene Sauers,87,"113' 0""",904.25,8,+1
180,181,181,Len Mattiace,94,"113' 6""",1021.1669999999999,9,-5
181,182,182,Justin Leonard,80,"113' 8""",681.75,6,-3
182,183,183,Shigeki Maruyama,87,"114' 6""",2175.833,19,-12
183,184,184,Aaron Barber,94,"116' 2""",1858.4170000000001,16,-2
184,185,185,Brad Elder,51,"118' 4""",1419.9170000000001,12,-3
185,186,186,Donnie Hammond,92,"119' 1""",952.9169999999999,8,-2
186,187,187,J.P. Hayes,79,"121' 0""",968.25,8,-1
187,T188,T188,David Frost,80,"121' 10""",1462.4170000000001,12,-1
188,T188,T188,Bernhard Langer,65,"121' 10""",609.0830000000001,5,-2
189,190,190,Bob Burns,88,"127' 0""",888.8330000000001,7,-3
