,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
94,95,95,Paul Azinger,73,-.138
95,T96,T96,Jason Caron,74,-.137
96,T96,T96,Mike Sposa,72,-.137
97,98,98,Tommy Armour III,66,-.136
98,T99,T99,Tim Petrovic,108,-.133
99,T99,T99,Gene Sauers,87,-.133
100,101,101,Justin Leonard,80,-.131
101,T102,T102,Tim Clark,79,-.130
102,T102,T102,Cliff Kresge,102,-.130
103,104,104,Bernhard Langer,65,-.128
104,105,105,Jonathan Kaye,91,-.127
105,106,106,Duffy Waldorf,90,-.126
106,107,107,Phil Mickelson,87,-.125
107,108,108,Kent Jones,74,-.124
108,109,109,Paul Stankowski,67,-.123
109,T110,T110,Craig Barlow,95,-.121
110,T110,T110,Len Mattiace,94,-.121
111,112,112,Charles Howell III,120,-.120
112,T113,T113,Joey Sindelar,93,-.119
113,T113,T113,Kevin Sutherland,97,-.119
114,T115,T115,David Gossett,92,-.118
115,T115,T115,Kenneth Staton,59,-.118
116,117,117,Kirk Triplett,92,-.117
117,T118,T118,Tom Gillis,71,-.110
118,T118,T118,Jason Gore,83,-.110
119,120,120,Donnie Hammond,92,-.109
120,T121,T121,Akio Sadakata,83,-.107
121,T121,T121,Scott Verplank,97,-.107
122,T121,T121,Mark Wilson,82,-.107
123,124,124,John Daly,56,-.106
124,125,125,Ian Leggatt,71,-.105
125,T126,T126,Greg Chalmers,98,-.104
126,T126,T126,Darren Clarke,61,-.104
127,T128,T128,Per-Ulrik Johansson,96,-.098
128,T128,T128,David Toms,90,-.098
129,T130,T130,Carl Paulson,101,-.097
130,T130,T130,Kaname Yokoo,56,-.097
131,T132,T132,John Riegger,55,-.096
132,T132,T132,Steve Stricker,59,-.096
133,T134,T134,Joe Durant,96,-.094
134,T134,T134,Neal Lancaster,110,-.094
135,T134,T134,Arron Oberholser,80,-.094
136,T137,T137,John Maginnes,87,-.090
137,T137,T137,Anthony Painter,87,-.090
138,T137,T137,Chris Riley,96,-.090
139,T140,T140,Cameron Beckman,86,-.089
140,T140,T140,Mathew Goggin,90,-.089
141,142,142,Rich Beem,80,-.088
142,T143,T143,Sergio Garcia,62,-.087
143,T143,T143,J.J. Henry,100,-.087
144,145,145,Notah Begay III,92,-.085
145,146,146,Geoff Ogilvy,86,-.084
146,147,147,Gavin Coles,69,-.081
147,148,148,John Morgan,81,-.079
148,T149,T149,José Coceres,62,-.077
149,T149,T149,John Senden,111,-.077
150,T151,T151,Joel Edwards,60,-.074
151,T151,T151,Jesper Parnevik,102,-.074
152,T151,T151,Patrick Sheehan,101,-.074
153,T154,T154,Harrison Frazar,88,-.071
154,T154,T154,Peter Lonard,96,-.071
155,156,156,Bob Burns,88,-.069
156,157,157,Jason Buha,61,-.068
157,T158,T158,Mark Brooks,90,-.067
158,T158,T158,Pat Perez,95,-.067
159,160,160,Mark O'Meara,69,-.065
160,161,161,Corey Pavin,88,-.062
161,T162,T162,Rory Sabbatini,95,-.056
162,T162,T162,Dean Wilson,82,-.056
163,164,164,Jay Williamson,93,-.055
164,165,165,Steven Alker,87,-.050
165,166,166,Brandt Jobe,77,-.049
166,167,167,Robert Damron,96,-.048
167,168,168,Esteban Toledo,109,-.044
168,169,169,Brian Gay,100,-.043
169,170,170,Stuart Appleby,90,-.040
170,171,171,Kenichi Kuboya,91,-.033
171,172,172,Ty Tryon,52,-.032
172,173,173,Tom Lehman,87,-.031
173,T174,T174,Lee Janzen,83,-.023
174,T174,T174,Cameron Yancey,58,-.023
175,176,176,Brenden Pappas,105,-.018
176,177,177,Brad Elder,51,-.016
177,178,178,Glen Hnatiuk,92,-.014
178,179,179,Andy Miller,75,-.012
179,180,180,Ben Curtis,69,-.010
180,T181,T181,Mark Calcavecchia,84,E
181,T181,T181,Scott McCarron,86,E
182,T181,T181,Craig Perks,82,E
183,184,184,Jim Carter,95,+.008
184,185,185,Vance Veazey,66,+.022
185,186,186,Michael Clark II,54,+.025
186,187,187,Carl Pettersson,80,+.027
187,188,188,Jeff Klein,60,+.028
188,189,189,Todd Barranger,78,+.033
189,190,190,Steve Allan,53,+.045
