,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Hank Kuehne,73,"32' 8""",817.4169999999999,25,+2
1,2,2,Tim Clark,79,"36' 0""",720.25,20,+3
2,3,3,Paul Stankowski,67,"36' 8""",1137.833,31,+4
3,4,4,Pat Bates,111,"37' 8""",2144.917,57,-2
4,5,5,Jason Buha,61,"37' 9""",1398.1670000000001,37,+3
5,6,6,Chad Campbell,105,"37' 11""",2276.167,60,+5
6,7,7,Ben Crane,94,"38' 3""",2181.667,57,+16
7,8,8,Geoff Ogilvy,86,"38' 4""",2412.833,63,+11
8,9,9,Robert Allenby,87,"38' 8""",1622.6670000000001,42,+6
9,10,10,Cameron Beckman,86,"39' 0""",1716.5,44,+6
10,11,11,Ian Leggatt,71,"39' 5""",1931.8329999999999,49,+14
11,12,12,Tom Gillis,71,"39' 8""",1508.5,38,-1
12,T13,T13,Dudley Hart,66,"40' 0""",1879.1670000000001,47,+10
13,T13,T13,John Senden,111,"40' 0""",2320.75,58,+7
14,15,15,Thomas Levet,85,"40' 1""",1602.4170000000001,40,+9
15,16,16,Woody Austin,107,"40' 3""",2695.0,67,+9
16,T17,T17,Briny Baird,113,"40' 4""",2742.833,68,+5
17,T17,T17,Mark O'Meara,69,"40' 4""",1289.667,32,+8
18,19,19,Frank Lickliter II,94,"40' 5""",1938.0,48,+18
19,T20,T20,Joe Durant,96,"40' 6""",2145.667,53,+11
20,T20,T20,Shaun Micheel,97,"40' 6""",2632.833,65,+11
21,T20,T20,Chris Riley,96,"40' 6""",1861.25,46,E
22,T23,T23,Notah Begay III,92,"40' 11""",1350.4170000000001,33,+4
23,T23,T23,Jim Carter,95,"40' 11""",2580.0,63,+10
24,25,25,Brandt Jobe,77,"41' 0""",2090.5,51,+6
25,26,26,Duffy Waldorf,90,"41' 1""",1972.5829999999999,48,+7
26,27,27,Brian Gay,100,"41' 2""",1852.75,45,+9
27,T28,T28,Jay Haas,89,"41' 3""",2104.667,51,E
28,T28,T28,Per-Ulrik Johansson,96,"41' 3""",2104.833,51,+10
29,30,30,Todd Barranger,78,"41' 4""",2192.75,53,+22
30,31,31,Alex Cejka,98,"41' 5""",1989.3329999999999,48,+3
31,32,32,Cameron Yancey,58,"41' 6""",1246.167,30,+6
32,T33,T33,Aaron Baddeley,71,"41' 8""",1999.9170000000001,48,+8
33,T33,T33,Mike Sposa,72,"41' 8""",1540.1670000000001,37,+9
34,T35,T35,Brenden Pappas,105,"42' 0""",2687.083,64,+11
35,T35,T35,Joey Sindelar,93,"42' 0""",2059.583,49,+9
36,37,37,Arron Oberholser,80,"42' 1""",1726.75,41,+9
37,38,38,Rich Beem,80,"42' 5""",1527.4170000000001,36,+6
38,T39,T39,Tom Byrum,97,"42' 6""",2211.5,52,+17
39,T39,T39,Chris DiMarco,98,"42' 6""",1869.1670000000001,44,+7
40,T39,T39,Spike McRoy,103,"42' 6""",2381.667,56,+13
41,42,42,Heath Slocum,101,"42' 7""",1916.6670000000001,45,+13
42,T43,T43,Marco Dawson,86,"42' 8""",2046.0829999999999,48,+10
43,T43,T43,Jonathan Kaye,91,"42' 8""",2177.083,51,+19
44,45,45,Fred Couples,71,"42' 9""",1196.75,28,+6
45,46,46,Jim Furyk,104,"42' 11""",1674.1670000000001,39,+5
46,T47,T47,Stewart Cink,104,"43' 0""",2966.583,69,+13
47,T47,T47,Scott Verplank,97,"43' 0""",2235.5,52,+17
48,T49,T49,Jonathan Byrd,101,"43' 1""",2758.417,64,+12
49,T49,T49,Neal Lancaster,110,"43' 1""",3057.333,71,+15
50,T49,T49,Andy Miller,75,"43' 1""",2024.5,47,+18
51,52,52,Brian Henninger,56,"43' 3""",1903.0829999999999,44,-1
52,T53,T53,Dan Forsman,98,"43' 4""",2642.167,61,+5
53,T53,T53,Corey Pavin,88,"43' 4""",1775.6670000000001,41,+9
54,T53,T53,Hidemichi Tanaka,112,"43' 4""",2818.417,65,+9
55,T53,T53,Tiger Woods,74,"43' 4""",1299.833,30,+4
56,57,57,Robert Damron,96,"43' 6""",1653.5,38,+2
57,58,58,Patrick Sheehan,101,"43' 7""",2612.917,60,+13
58,59,59,Lee Janzen,83,"43' 8""",1966.6670000000001,45,+8
59,T60,T60,Doug Barron,90,"43' 9""",2581.25,59,+15
60,T60,T60,Michael Clark II,54,"43' 9""",1792.0829999999999,41,+6
61,T60,T60,Gavin Coles,69,"43' 9""",1224.167,28,+8
62,T60,T60,Hal Sutton,81,"43' 9""",1530.9170000000001,35,+9
63,64,64,Mark Calcavecchia,84,"43' 11""",1756.3329999999999,40,+5
64,65,65,Gene Sauers,87,"44' 0""",1936.1670000000001,44,+12
65,T66,T66,Brad Elder,51,"44' 1""",970.4169999999999,22,+3
66,T66,T66,Paul Gow,62,"44' 1""",2161.75,49,+13
67,T66,T66,David Sutherland,77,"44' 1""",2027.0,46,+9
68,T69,T69,Skip Kendall,110,"44' 2""",2118.167,48,+7
69,T69,T69,Kenny Perry,98,"44' 2""",2029.9170000000001,46,+11
70,T69,T69,Steve Stricker,59,"44' 2""",1897.6670000000001,43,+6
71,T72,T72,Jason Gore,83,"44' 3""",1860.1670000000001,42,+8
72,T72,T72,Jeff Klein,60,"44' 3""",1770.3329999999999,40,+10
73,T74,T74,Glen Day,103,"44' 4""",2968.25,67,+15
74,T74,T74,Steve Flesch,110,"44' 4""",3016.917,68,+18
75,T76,T76,Donnie Hammond,92,"44' 6""",2003.0829999999999,45,+16
76,T76,T76,Anthony Painter,87,"44' 6""",2047.8329999999999,46,+11
77,T76,T76,David Peoples,96,"44' 6""",2180.0,49,+15
78,T79,T79,Scott Laycock,71,"44' 7""",2230.833,50,+7
79,T79,T79,Ty Tryon,52,"44' 7""",1202.833,27,+11
80,T79,T79,Kaname Yokoo,56,"44' 7""",1427.6670000000001,32,+13
81,82,82,Justin Leonard,80,"44' 8""",1829.8329999999999,41,+5
82,T83,T83,David Gossett,92,"44' 9""",2685.75,60,+8
83,T83,T83,Kenichi Kuboya,91,"44' 9""",2370.667,53,+14
84,T83,T83,Matt Kuchar,63,"44' 9""",1656.9170000000001,37,+8
85,T86,T86,John Maginnes,87,"44' 11""",1796.5,40,+14
86,T86,T86,Brett Quigley,92,"44' 11""",3011.833,67,+18
87,T86,T86,Adam Scott,52,"44' 11""",1168.0,26,+10
88,89,89,Jay Williamson,93,"45' 0""",2610.833,58,+14
89,T90,T90,Billy Mayfair,105,"45' 1""",2389.0,53,+8
90,T90,T90,Carl Pettersson,80,"45' 1""",2254.25,50,+12
91,T90,T90,John Riegger,55,"45' 1""",1306.833,29,+7
92,93,93,Joel Edwards,60,"45' 2""",1715.5,38,+6
93,T94,T94,Stephen Ames,91,"45' 3""",2761.833,61,+11
94,T94,T94,Charles Howell III,120,"45' 3""",3258.417,72,+17
95,96,96,Jeff Sluman,106,"45' 4""",2857.917,63,+25
96,T97,T97,Carl Paulson,101,"45' 5""",2042.3329999999999,45,+15
97,T97,T97,Tom Pernice Jr.,105,"45' 5""",3449.25,76,+16
