,Approaches_50-75_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-75_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-75_yards-Rgh_RTP_PLAYER NAME,Approaches_50-75_yards-Rgh_RTP_ROUNDS,Approaches_50-75_yards-Rgh_RTP_AVG RTP
0,T1,T1,Robert Allenby,87,-.500
1,T1,T1,David Toms,90,-.500
2,3,3,Loren Roberts,87,-.429
3,4,4,Vijay Singh,106,-.375
4,T5,T5,Retief Goosen,69,-.333
5,T5,T5,John Riegger,55,-.333
6,T7,T7,Stephen Ames,91,-.286
7,T7,T7,Kevin Sutherland,97,-.286
8,T9,T9,Tom Byrum,97,-.250
9,T9,T9,Darren Clarke,61,-.250
10,T9,T9,John Rollins,89,-.250
11,12,12,Arron Oberholser,80,-.222
12,13,13,Jim Furyk,104,-.200
13,T14,T14,José Coceres,62,-.167
14,T14,T14,Fred Funk,112,-.167
15,T14,T14,Kirk Triplett,92,-.167
16,T17,T17,Michael Clark II,54,-.143
17,T17,T17,Kent Jones,74,-.143
18,T17,T17,Jeff Maggert,81,-.143
19,T20,T20,Chris Anderson,96,-.125
20,T20,T20,Brian Henninger,56,-.125
21,22,22,Tim Petrovic,108,-.118
22,T23,T23,Harrison Frazar,88,-.111
23,T23,T23,Kenny Perry,98,-.111
24,25,25,Jerry Kelly,108,-.091
25,26,26,Paul Goydos,86,-.083
26,T27,T27,Glen Hnatiuk,92,-.077
27,T27,T27,John Senden,111,-.077
28,T29,T29,Tommy Armour III,66,E
29,T29,T29,Alex Cejka,98,E
30,T29,T29,Tim Clark,79,E
31,T29,T29,Carlos Franco,99,E
32,T29,T29,Tom Gillis,71,E
33,T29,T29,David Gossett,92,E
34,T29,T29,Hank Kuehne,73,E
35,T29,T29,Tom Lehman,87,E
36,T29,T29,Davis Love III,85,E
37,T29,T29,John Maginnes,87,E
38,T29,T29,Tom Pernice Jr.,105,E
39,T29,T29,Carl Pettersson,80,E
40,T29,T29,Chris Riley,96,E
41,T29,T29,Patrick Sheehan,101,E
42,43,43,John Morgan,81,+.050
43,44,44,Skip Kendall,110,+.063
44,T45,T45,Donnie Hammond,92,+.067
45,T45,T45,Thomas Levet,85,+.067
46,T45,T45,Garrett Willis,97,+.067
47,T48,T48,Bob Tway,89,+.071
48,T48,T48,Mark Wilson,82,+.071
