,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
36,T30,T30,Steve Wheatcroft,70.0,70,1
37,38,38,Zach Johnson,70.09,771,11
38,T39,T39,Brandt Snedeker,70.13,1052,15
39,T39,T39,D.J. Trahan,70.13,561,8
40,T41,T41,Brian Davis,70.14,491,7
41,T41,T41,David Toms,70.14,491,7
42,43,43,Jeff Overton,70.17,421,6
43,44,44,Adam Scott,70.2,702,10
44,T45,T45,Sergio Garcia,70.3,703,10
45,T45,T45,Hunter Mahan,70.3,703,10
46,T47,T47,Michael Allen,70.33,211,3
47,T47,T47,Ryan Armour,70.33,422,6
48,T49,T49,J.J. Henry,70.43,493,7
49,T49,T49,Ryan Moore,70.43,493,7
50,51,51,John Senden,70.44,634,9
51,52,52,Tim Clark,70.45,775,11
52,T53,T53,Chad Campbell,70.5,564,8
53,T53,T53,Richard Johnson,70.5,141,2
54,T53,T53,Steve Marino,70.5,846,12
55,T53,T53,Jeff Sluman,70.5,141,2
56,T53,T53,Boo Weekley,70.5,564,8
57,T53,T53,Charlie Wi,70.5,564,8
58,59,59,Justin Rose,70.56,635,9
59,T60,T60,George McNeill,70.57,494,7
60,T60,T60,Dean Wilson,70.57,494,7
61,T62,T62,Gavin Coles,70.6,353,5
62,T62,T62,Kirk Triplett,70.6,353,5
63,T64,T64,Alex Cejka,70.67,212,3
64,T64,T64,Doug LaBelle II,70.67,212,3
65,T64,T64,Davis Love III,70.67,424,6
66,T64,T64,Rocco Mediate,70.67,212,3
67,T64,T64,Dicky Pride,70.67,212,3
68,T64,T64,Brett Wetterich,70.67,424,6
69,T70,T70,Jeff Quinney,70.71,495,7
70,T70,T70,John Rollins,70.71,495,7
71,T70,T70,Nick Watney,70.71,495,7
72,T70,T70,Bubba Watson,70.71,495,7
73,T74,T74,John Merrick,70.75,283,4
74,T74,T74,José María Olazábal,70.75,283,4
75,T74,T74,Michael Sim,70.75,283,4
76,77,77,Kevin Na,70.83,425,6
77,78,78,Bill Haas,70.86,496,7
78,79,79,Stewart Cink,70.9,709,10
79,80,80,Scott Verplank,70.92,922,13
80,81,81,K.J. Choi,70.93,993,14
81,T82,T82,Steve Allan,71.0,355,5
82,T82,T82,Mark Calcavecchia,71.0,568,8
83,T82,T82,John Daly,71.0,142,2
84,T82,T82,Luke Donald,71.0,497,7
85,T82,T82,Paul Goydos,71.0,284,4
86,T82,T82,Anders Hansen,71.0,284,4
87,T82,T82,Tom Johnson,71.0,71,1
88,T82,T82,Craig Lile,71.0,213,3
89,T82,T82,Will MacKenzie,71.0,426,6
90,T82,T82,Duffy Waldorf,71.0,355,5
91,T92,T92,Lucas Glover,71.08,924,13
92,T92,T92,Carl Pettersson,71.08,924,13
93,T92,T92,Steve Stricker,71.08,853,12
94,T95,T95,Robert Garrigus,71.11,640,9
95,T95,T95,Justin Leonard,71.11,640,9
96,T97,T97,Cameron Beckman,71.13,569,8
97,T97,T97,Vijay Singh,71.13,1067,15
98,T99,T99,Daniel Chopra,71.14,498,7
99,T99,T99,Mathew Goggin,71.14,498,7
100,T101,T101,Anthony Kim,71.17,427,6
101,T101,T101,Shaun Micheel,71.17,427,6
102,T103,T103,Tripp Isenhour,71.2,356,5
103,T103,T103,Mike Weir,71.2,712,10
104,T103,T103,Mark Wilson,71.2,356,5
105,T106,T106,Kenny Perry,71.22,641,9
106,T106,T106,Tim Petrovic,71.22,641,9
107,T108,T108,Ken Duke,71.25,570,8
108,T108,T108,Jerry Kelly,71.25,855,12
109,110,110,Joe Ogilvie,71.29,499,7
110,T111,T111,Andrew Buckle,71.33,428,6
111,T111,T111,J.P. Hayes,71.33,428,6
112,T113,T113,Fred Funk,71.5,286,4
113,T113,T113,Kent Jones,71.5,429,6
114,T113,T113,Arron Oberholser,71.5,572,8
115,T113,T113,Kevin Sutherland,71.5,429,6
116,117,117,Geoff Ogilvy,71.55,787,11
117,118,118,Bart Bryant,71.56,644,9
118,T119,T119,José Coceres,71.6,358,5
119,T119,T119,Retief Goosen,71.6,358,5
120,T119,T119,Mathias Grönberg,71.6,358,5
121,122,122,Padraig Harrington,71.7,717,10
122,123,123,Billy Andrade,71.71,502,7
123,124,124,Ryuji Imada,71.73,789,11
124,T125,T125,Brendon de Jonge,71.75,287,4
125,T125,T125,Frank Lickliter II,71.75,287,4
126,127,127,Henrik Stenson,71.8,359,5
127,128,128,J.B. Holmes,71.86,503,7
128,129,129,Sean O'Hair,71.91,791,11
129,T130,T130,Joe Durant,72.0,360,5
130,T130,T130,Jeff Maggert,72.0,504,7
131,T130,T130,Parker McLachlin,72.0,216,3
132,T133,T133,Steve Flesch,72.14,505,7
133,T133,T133,Charles Warren,72.14,505,7
134,135,135,Chris Riley,72.2,361,5
135,136,136,Aaron Baddeley,72.27,795,11
136,137,137,Jesper Parnevik,72.29,506,7
137,T138,T138,Briny Baird,72.33,868,12
138,T138,T138,Matt Kuchar,72.33,217,3
139,T138,T138,Greg Owen,72.33,217,3
140,141,141,Steve Elkington,72.38,579,8
141,T142,T142,Mark Brooks,72.5,145,2
142,T142,T142,Bob Estes,72.5,435,6
143,T142,T142,Ryan Palmer,72.5,290,4
144,T142,T142,Kyle Reifers,72.5,145,2
145,T142,T142,Bob Tway,72.5,580,8
146,147,147,Stuart Appleby,72.56,653,9
147,148,148,Jason Dufner,72.57,508,7
148,T149,T149,Stephen Ames,72.67,654,9
149,T149,T149,Brian Bateman,72.67,218,3
150,T149,T149,Rod Pampling,72.67,654,9
151,T152,T152,Jason Bohn,72.71,509,7
152,T152,T152,Vaughn Taylor,72.71,509,7
153,T154,T154,Nick O'Hern,72.75,582,8
154,T154,T154,Brett Quigley,72.75,291,4
155,T154,T154,Joey Sindelar,72.75,291,4
156,157,157,Tim Herron,72.83,437,6
157,158,158,Jeff Gove,72.86,510,7
158,T159,T159,Glen Day,73.0,219,3
159,T159,T159,Troy Matteson,73.0,657,9
160,T159,T159,Tag Ridings,73.0,219,3
161,T159,T159,Kevin Stadler,73.0,292,4
162,163,163,Cliff Kresge,73.11,658,9
163,164,164,Trevor Immelman,73.13,585,8
164,T165,T165,Charley Hoffman,73.14,512,7
165,T165,T165,Craig Kanada,73.14,512,7
166,T167,T167,Rich Beem,73.25,586,8
167,T167,T167,Craig Bowden,73.25,293,4
168,T167,T167,D.J. Brigman,73.25,293,4
169,T167,T167,Harrison Frazar,73.25,293,4
170,T167,T167,Corey Pavin,73.25,293,4
171,172,172,Brian Gay,73.29,513,7
172,T173,T173,Chris Couch,73.33,220,3
173,T173,T173,Daisuke Maruyama,73.33,440,6
174,175,175,Tom Pernice Jr.,73.36,807,11
175,176,176,Ted Purdy,73.4,367,5
176,T177,T177,Ben Curtis,73.5,147,2
177,T177,T177,Lee Janzen,73.5,147,2
178,T177,T177,Jarrod Lyle,73.5,147,2
179,T177,T177,Jason Schultz,73.5,147,2
180,181,181,Bubba Dickerson,73.67,221,3
181,182,182,Chris DiMarco,74.0,518,7
182,T183,T183,Paul Stankowski,74.33,223,3
183,T183,T183,Johnson Wagner,74.33,446,6
184,185,185,Jeff Brehaut,74.5,298,4
185,186,186,Darron Stiles,74.67,224,3
186,T187,T187,David Branshaw,75.0,225,3
187,T187,T187,Bryce Molder,75.0,75,1
188,T187,T187,Jaco Van Zyl,75.0,75,1
189,190,190,Michael Putnam,75.25,301,4
190,191,191,Scott Gutschewski,76.0,76,1
