,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Andrew Buckle,65.0,65,1
1,T1,T1,Jonathan Byrd,65.0,65,1
2,T1,T1,Marco Dawson,65.0,65,1
3,T1,T1,Steve Marino,65.0,65,1
4,5,5,Mike Weir,66.5,133,2
5,T6,T6,K.J. Choi,67.0,67,1
6,T6,T6,Sergio Garcia,67.0,67,1
7,T6,T6,Matt Kuchar,67.0,134,2
8,T6,T6,Rod Pampling,67.0,201,3
9,10,10,Mathew Goggin,67.33,202,3
10,T11,T11,Stephen Ames,68.0,68,1
11,T11,T11,Ernie Els,68.0,68,1
12,T11,T11,Richard Johnson,68.0,68,1
13,T11,T11,Kevin Na,68.0,68,1
14,T11,T11,Adam Scott,68.0,68,1
15,T11,T11,Jaco Van Zyl,68.0,68,1
16,T11,T11,Dean Wilson,68.0,272,4
17,T18,T18,Anthony Kim,68.75,275,4
18,T18,T18,Bo Van Pelt,68.75,275,4
19,T20,T20,Brendon de Jonge,69.0,138,2
20,T20,T20,Mathias Grönberg,69.0,69,1
21,T20,T20,Padraig Harrington,69.0,69,1
22,T20,T20,Bob Heintz,69.0,69,1
23,T20,T20,Cliff Kresge,69.0,138,2
24,T20,T20,Greg Owen,69.0,69,1
25,T20,T20,Chris Riley,69.0,69,1
26,T20,T20,Heath Slocum,69.0,69,1
27,T20,T20,Brandt Snedeker,69.0,138,2
28,T20,T20,Paul Stankowski,69.0,138,2
29,30,30,Tim Herron,69.33,208,3
30,T31,T31,Lucas Glover,69.5,139,2
31,T31,T31,Scott Gutschewski,69.5,139,2
32,T31,T31,Steve Stricker,69.5,139,2
33,T31,T31,Jay Williamson,69.5,139,2
34,T35,T35,Gavin Coles,69.67,209,3
35,T35,T35,Brett Wetterich,69.67,209,3
36,37,37,Daniel Chopra,69.75,279,4
37,T38,T38,Briny Baird,70.0,210,3
38,T38,T38,Craig Bowden,70.0,210,3
39,T38,T38,Mark Calcavecchia,70.0,140,2
40,T38,T38,Alex Cejka,70.0,140,2
41,T38,T38,Brian Davis,70.0,140,2
42,T38,T38,Luke Donald,70.0,70,1
43,T38,T38,Paul Goydos,70.0,70,1
44,T38,T38,Nathan Green,70.0,140,2
45,T38,T38,J.J. Henry,70.0,70,1
46,T38,T38,Parker McLachlin,70.0,70,1
47,T38,T38,Ryan Moore,70.0,70,1
48,T38,T38,Joe Ogilvie,70.0,70,1
49,T38,T38,Ryan Palmer,70.0,350,5
50,T38,T38,Tim Petrovic,70.0,210,3
51,T38,T38,Ian Poulter,70.0,70,1
52,T38,T38,Johnson Wagner,70.0,70,1
53,T54,T54,Robert Gamez,70.33,211,3
54,T54,T54,Carl Pettersson,70.33,211,3
55,T56,T56,Rich Beem,70.5,141,2
56,T56,T56,Ken Duke,70.5,141,2
57,T56,T56,Zach Johnson,70.5,141,2
58,T56,T56,Sean O'Hair,70.5,141,2
59,T56,T56,Tom Pernice Jr.,70.5,141,2
60,T56,T56,Joey Sindelar,70.5,141,2
61,62,62,Lee Janzen,70.67,212,3
62,63,63,Brian Gay,70.75,283,4
63,64,64,Jarrod Lyle,70.8,354,5
64,65,65,Bob Tway,70.83,425,6
65,T66,T66,Joe Durant,71.0,142,2
66,T66,T66,Steve Flesch,71.0,213,3
67,T66,T66,Robert Garrigus,71.0,71,1
68,T66,T66,Doug LaBelle II,71.0,426,6
69,T66,T66,Frank Lickliter II,71.0,142,2
70,T66,T66,Shigeki Maruyama,71.0,142,2
71,T66,T66,Phil Mickelson,71.0,213,3
72,T66,T66,Jeff Overton,71.0,71,1
73,T66,T66,Corey Pavin,71.0,71,1
74,T66,T66,Tag Ridings,71.0,71,1
75,T66,T66,John Senden,71.0,284,4
76,T66,T66,David Toms,71.0,213,3
77,T66,T66,Bubba Watson,71.0,71,1
78,T79,T79,Steve Elkington,71.33,214,3
79,T79,T79,Ryuji Imada,71.33,214,3
80,T79,T79,Will MacKenzie,71.33,214,3
81,82,82,Mark Wilson,71.4,357,5
82,T83,T83,Paul Gow,71.5,286,4
83,T83,T83,Freddie Jacobson,71.5,143,2
84,T83,T83,Bryce Molder,71.5,143,2
85,T83,T83,Steve Wheatcroft,71.5,143,2
86,T87,T87,Glen Day,71.67,215,3
87,T87,T87,Justin Leonard,71.67,215,3
88,T87,T87,George McNeill,71.67,215,3
89,T90,T90,Stuart Appleby,72.0,72,1
90,T90,T90,Craig Barlow,72.0,144,2
91,T90,T90,Michael Boyd,72.0,144,2
92,T90,T90,D.J. Brigman,72.0,72,1
93,T90,T90,Mark Brooks,72.0,144,2
94,T90,T90,Chad Campbell,72.0,72,1
95,T90,T90,John Daly,72.0,72,1
96,T90,T90,Bill Haas,72.0,144,2
97,T90,T90,Anders Hansen,72.0,144,2
98,T90,T90,Craig Kanada,72.0,288,4
99,T90,T90,Jerry Kelly,72.0,72,1
100,T90,T90,Peter Lonard,72.0,72,1
101,T90,T90,Billy Mayfair,72.0,72,1
102,T90,T90,Rocco Mediate,72.0,216,3
103,T90,T90,José María Olazábal,72.0,72,1
104,T90,T90,Dicky Pride,72.0,216,3
105,T90,T90,Michael Putnam,72.0,144,2
106,T90,T90,John Rollins,72.0,144,2
107,T90,T90,D.J. Trahan,72.0,216,3
108,T109,T109,Tripp Isenhour,72.25,289,4
109,T109,T109,Tom Johnson,72.25,289,4
110,111,111,Ted Purdy,72.29,506,7
111,112,112,Ryan Armour,72.33,217,3
112,T113,T113,Jeff Gove,72.5,290,4
113,T113,T113,Justin Rose,72.5,145,2
114,T113,T113,Kirk Triplett,72.5,145,2
115,T113,T113,Duffy Waldorf,72.5,145,2
116,T113,T113,Nick Watney,72.5,145,2
117,118,118,Kenny Perry,72.67,218,3
118,T119,T119,Billy Andrade,73.0,146,2
119,T119,T119,Rich Barcelo,73.0,73,1
120,T119,T119,Chris DiMarco,73.0,73,1
121,T119,T119,Todd Hamilton,73.0,73,1
122,T119,T119,Charley Hoffman,73.0,73,1
123,T119,T119,Kent Jones,73.0,73,1
124,T119,T119,John Merrick,73.0,219,3
125,T119,T119,Jason Schultz,73.0,219,3
126,T119,T119,Kevin Sutherland,73.0,146,2
127,128,128,Matt Hendrix,73.33,220,3
128,129,129,Mark Hensby,73.4,367,5
129,T130,T130,Tom Byrum,73.5,147,2
130,T130,T130,Ben Curtis,73.5,147,2
131,T130,T130,Tom Lehman,73.5,147,2
132,T133,T133,Michael Allen,73.67,221,3
133,T133,T133,Craig Lile,73.67,221,3
134,135,135,Woody Austin,73.75,295,4
135,T136,T136,Tommy Armour III,74.0,222,3
136,T136,T136,David Branshaw,74.0,148,2
137,T136,T136,Stewart Cink,74.0,74,1
138,T136,T136,José Coceres,74.0,74,1
139,T136,T136,Retief Goosen,74.0,148,2
140,T136,T136,Jason Gore,74.0,74,1
141,T136,T136,J.B. Holmes,74.0,74,1
142,T136,T136,Hunter Mahan,74.0,148,2
143,T136,T136,Geoff Ogilvy,74.0,74,1
144,T136,T136,Jesper Parnevik,74.0,148,2
145,T136,T136,Kyle Reifers,74.0,148,2
146,T136,T136,Vaughn Taylor,74.0,148,2
147,T136,T136,Scott Verplank,74.0,74,1
148,T149,T149,Kevin Stadler,74.33,223,3
149,T149,T149,Charlie Wi,74.33,223,3
150,T151,T151,Steve Allan,74.5,149,2
151,T151,T151,Jason Dufner,74.5,149,2
152,153,153,Jeff Maggert,74.67,224,3
153,T154,T154,J.P. Hayes,75.0,150,2
154,T154,T154,Stephen Leaney,75.0,225,3
155,T154,T154,Troy Matteson,75.0,75,1
156,T154,T154,Pat Perez,75.0,75,1
157,T154,T154,Charles Warren,75.0,225,3
158,T154,T154,Boo Weekley,75.0,150,2
159,160,160,Nick O'Hern,75.5,151,2
160,161,161,Daisuke Maruyama,75.67,227,3
161,162,162,John Mallinger,77.33,232,3
