,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
90,91,91,John Merrick,71.24,1211,17
91,T92,T92,John Daly,71.25,570,8
92,T92,T92,Bill Haas,71.25,1140,16
93,T92,T92,Lee Janzen,71.25,570,8
94,T95,T95,Steve Marino,71.29,1497,21
95,T95,T95,Bubba Watson,71.29,998,14
96,97,97,Gavin Coles,71.31,1141,16
97,98,98,Kevin Sutherland,71.35,1213,17
98,T99,T99,Harrison Frazar,71.36,785,11
99,T99,T99,Scott Gutschewski,71.36,785,11
100,T101,T101,J.P. Hayes,71.38,1142,16
101,T101,T101,Ryuji Imada,71.38,1499,21
102,T101,T101,Shigeki Maruyama,71.38,928,13
103,T101,T101,Chris Tidland,71.38,571,8
104,T105,T105,George McNeill,71.39,1285,18
105,T105,T105,Vaughn Taylor,71.39,1285,18
106,T107,T107,Will MacKenzie,71.4,1428,20
107,T107,T107,Ryan Palmer,71.4,1071,15
108,109,109,Carl Pettersson,71.44,1786,25
109,110,110,Nick Watney,71.47,1215,17
110,T111,T111,Mark Brooks,71.5,572,8
111,T111,T111,Tom Lehman,71.5,858,12
112,T111,T111,Shaun Micheel,71.5,1144,16
113,T111,T111,Jeff Quinney,71.5,1287,18
114,T111,T111,Jim Rutledge,71.5,429,6
115,T111,T111,Scott Verplank,71.5,1287,18
116,117,117,D.J. Trahan,71.53,1359,19
117,118,118,Jay Williamson,71.55,787,11
118,119,119,Michael Boyd,71.56,644,9
119,120,120,Kent Jones,71.61,1289,18
120,121,121,Briny Baird,71.62,1862,26
121,122,122,Paul Goydos,71.64,788,11
122,123,123,Charlie Wi,71.72,1291,18
123,124,124,Corey Pavin,71.73,1076,15
124,125,125,Ted Purdy,71.74,1363,19
125,126,126,Brendon de Jonge,71.75,861,12
126,127,127,Brian Gay,71.76,1507,21
127,T128,T128,Rich Barcelo,71.77,933,13
128,T128,T128,Kirk Triplett,71.77,933,13
129,T130,T130,Cameron Beckman,71.79,1364,19
130,T130,T130,Craig Lile,71.79,1005,14
131,132,132,Johnson Wagner,71.8,1077,15
132,133,133,Geoff Ogilvy,71.83,1293,18
133,T134,T134,Matt Hendrix,71.86,503,7
134,T134,T134,Steve Lowery,71.86,1006,14
135,136,136,Bob Tway,71.89,1366,19
136,137,137,Craig Barlow,71.9,719,10
137,T138,T138,Brian Davis,71.91,1582,22
138,T138,T138,Duffy Waldorf,71.91,791,11
139,T140,T140,Fred Funk,71.92,863,12
140,T140,T140,Chris Riley,71.92,863,12
141,142,142,Michael Allen,71.93,1079,15
142,T143,T143,Robert Garrigus,71.95,1367,19
143,T143,T143,Charles Warren,71.95,1511,21
144,T145,T145,Bob Estes,72.0,1152,16
145,T145,T145,Charley Hoffman,72.0,1296,18
146,T145,T145,Cliff Kresge,72.0,1656,23
147,T145,T145,Henrik Stenson,72.0,648,9
148,149,149,Joe Durant,72.06,1153,16
149,150,150,Retief Goosen,72.09,793,11
150,151,151,John Mallinger,72.11,1370,19
151,152,152,Billy Andrade,72.12,1226,17
152,153,153,Mark Hensby,72.13,1154,16
153,154,154,Craig Bowden,72.14,1010,14
154,T155,T155,Steve Allan,72.15,938,13
155,T155,T155,Craig Kanada,72.15,1443,20
156,157,157,Steve Wheatcroft,72.18,794,11
157,158,158,Anders Hansen,72.2,722,10
158,159,159,Tripp Isenhour,72.21,1011,14
159,T160,T160,Aaron Baddeley,72.33,1302,18
160,T160,T160,Jason Schultz,72.33,651,9
161,162,162,Stuart Appleby,72.36,1013,14
162,163,163,Tom Pernice Jr.,72.38,1520,21
163,164,164,Todd Hamilton,72.4,724,10
164,165,165,Troy Matteson,72.41,1231,17
165,166,166,Ben Curtis,72.44,1159,16
166,167,167,Stephen Ames,72.47,1232,17
167,168,168,Brett Quigley,72.53,1088,15
168,169,169,José Coceres,72.56,653,9
169,170,170,Michael Putnam,72.58,1379,19
170,171,171,Nick O'Hern,72.62,944,13
171,172,172,Daisuke Maruyama,72.63,1162,16
172,173,173,J.B. Holmes,72.67,872,12
173,174,174,Eric Axley,72.71,1236,17
174,T175,T175,Jason Bohn,72.73,800,11
175,T175,T175,Tom Johnson,72.73,800,11
176,177,177,Steve Flesch,72.74,1382,19
177,T178,T178,Tag Ridings,72.75,582,8
178,T178,T178,Kevin Stadler,72.75,1164,16
179,180,180,Joey Sindelar,72.77,946,13
180,181,181,Rich Beem,72.78,1310,18
181,182,182,Trevor Immelman,72.79,1019,14
182,183,183,David Branshaw,72.82,801,11
183,184,184,Chris DiMarco,72.87,1093,15
184,185,185,Jeff Brehaut,72.88,583,8
185,186,186,Jeff Maggert,72.93,1094,15
186,T187,T187,Jeff Gove,73.0,1533,21
187,T187,T187,José María Olazábal,73.0,730,10
188,T189,T189,Chad Campbell,73.06,1315,18
189,T189,T189,Jason Dufner,73.06,1242,17
190,191,191,Bryce Molder,73.29,513,7
191,192,192,Brian Bateman,73.33,660,9
192,193,193,Jaco Van Zyl,73.5,294,4
193,194,194,Kyle Reifers,73.67,663,9
194,195,195,D.J. Brigman,74.09,815,11
195,196,196,Bubba Dickerson,74.83,449,6
