,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
89,T90,T90,Eric Axley,107,-82,4.76,1705
90,T90,T90,Gavin Coles,87,-82,4.71,1410
91,T90,T90,Ryan Palmer,91,-82,4.73,1500
92,93,93,Sergio Garcia,68,-81,4.58,960
93,T94,T94,Michael Allen,74,-80,4.67,1200
94,T94,T94,Joe Durant,88,-80,4.7,1355
95,T94,T94,Duffy Waldorf,69,-80,4.66,1185
96,T94,T94,Brett Wetterich,88,-80,4.69,1305
97,T94,T94,Steve Wheatcroft,73,-80,4.68,1235
98,T99,T99,Jason Bohn,57,-79,4.55,885
99,T99,T99,Robert Gamez,88,-79,4.72,1415
100,T99,T99,Rory Sabbatini,81,-79,4.67,1185
101,T102,T102,Brendon de Jonge,76,-78,4.69,1250
102,T102,T102,Jeff Quinney,95,-78,4.74,1500
103,T102,T102,Mike Weir,82,-78,4.68,1215
104,T105,T105,Peter Lonard,85,-77,4.7,1295
105,T105,T105,Mark Wilson,87,-77,4.71,1345
106,T107,T107,Tom Johnson,74,-76,4.69,1235
107,T107,T107,Steve Lowery,74,-76,4.69,1245
108,T109,T109,Bob Heintz,85,-75,4.73,1365
109,T109,T109,Jeff Overton,60,-75,4.62,990
110,T109,T109,Brett Quigley,79,-75,4.69,1205
111,T109,T109,Boo Weekley,101,-75,4.75,1490
112,T113,T113,Kyle Reifers,71,-74,4.68,1170
113,T113,T113,Joey Sindelar,75,-74,4.71,1280
114,T115,T115,Woody Austin,95,-72,4.75,1445
115,T115,T115,Glen Day,85,-72,4.73,1340
116,T115,T115,Tripp Isenhour,86,-72,4.74,1365
117,T115,T115,Jarrod Lyle,77,-72,4.71,1230
118,T115,T115,Dean Wilson,92,-72,4.75,1430
119,T120,T120,J.B. Holmes,71,-71,4.69,1145
120,T120,T120,Chris Tidland,59,-71,4.64,975
121,T122,T122,Andrew Buckle,77,-70,4.7,1160
122,T122,T122,Zach Johnson,76,-70,4.69,1145
123,T122,T122,Kirk Triplett,77,-70,4.74,1335
124,T125,T125,Stephen Leaney,82,-69,4.73,1300
125,T125,T125,Justin Leonard,95,-69,4.76,1420
126,T125,T125,Shigeki Maruyama,84,-69,4.73,1295
127,T125,T125,Daisuke Maruyama,86,-69,4.74,1350
128,T129,T129,Craig Lile,77,-68,4.73,1250
129,T129,T129,Jeff Maggert,79,-68,4.73,1280
130,T129,T129,Shaun Micheel,91,-68,4.76,1420
131,T129,T129,Camilo Villegas,82,-68,4.72,1235
132,T133,T133,Freddie Jacobson,70,-67,4.7,1110
133,T133,T133,Chris Riley,59,-67,4.66,980
134,T133,T133,Darron Stiles,65,-67,4.68,1040
135,T133,T133,David Toms,80,-67,4.7,1125
136,T137,T137,Stuart Appleby,74,-66,4.7,1100
137,T137,T137,Tommy Armour III,81,-66,4.76,1355
138,T137,T137,Paul Gow,70,-66,4.71,1145
139,T137,T137,Mark Hensby,81,-66,4.75,1315
140,T141,T141,Corey Pavin,81,-65,4.75,1280
141,T141,T141,Justin Rose,63,-65,4.6,815
142,T141,T141,Jason Schultz,63,-65,4.68,1030
143,T144,T144,Scott Gutschewski,67,-64,4.71,1090
144,T144,T144,Greg Owen,81,-64,4.76,1335
145,T146,T146,Craig Barlow,52,-63,4.65,895
146,T146,T146,Geoff Ogilvy,84,-63,4.72,1130
147,T148,T148,Chris Couch,76,-62,4.75,1220
148,T148,T148,Rocco Mediate,72,-62,4.73,1160
149,T148,T148,Chris Stroud,66,-62,4.71,1070
150,151,151,Steve Allan,63,-61,4.69,995
151,T152,T152,Tim Clark,66,-60,4.69,960
152,T152,T152,John Daly,59,-60,4.67,915
153,T152,T152,Chris DiMarco,79,-60,4.74,1175
154,T152,T152,Ernie Els,59,-60,4.64,840
155,T152,T152,Matt Hendrix,63,-60,4.72,1060
156,T152,T152,Scott Verplank,82,-60,4.74,1150
157,T158,T158,Richard Johnson,93,-59,4.8,1460
158,T158,T158,Tom Lehman,62,-59,4.68,915
159,T158,T158,Paul Stankowski,52,-59,4.66,870
160,T161,T161,Jeff Brehaut,59,-58,4.7,980
161,T161,T161,Chad Campbell,96,-58,4.78,1330
162,T161,T161,Ian Poulter,63,-58,4.68,905
163,T164,T164,Marco Dawson,73,-57,4.76,1170
164,T164,T164,Nick O'Hern,72,-57,4.71,970
165,166,166,Davis Love III,66,-56,4.71,975
166,167,167,Lee Janzen,66,-54,4.76,1125
167,T168,T168,David Branshaw,83,-53,4.81,1365
168,T168,T168,D.J. Brigman,67,-53,4.75,1075
169,T168,T168,Luke Donald,69,-53,4.73,985
170,T168,T168,Jeff Sluman,60,-53,4.72,960
171,172,172,Ben Curtis,80,-52,4.78,1185
172,T173,T173,Stephen Ames,81,-51,4.76,1080
173,T173,T173,Tag Ridings,52,-51,4.72,910
174,T173,T173,Jim Rutledge,59,-51,4.74,965
175,T176,T176,Arron Oberholser,69,-50,4.74,970
176,T176,T176,Michael Sim,52,-50,4.71,850
177,T178,T178,Trevor Immelman,74,-46,4.78,1040
178,T178,T178,Bryce Molder,56,-46,4.76,950
179,T180,T180,Michael Boyd,61,-45,4.78,1030
180,T180,T180,Padraig Harrington,64,-45,4.75,915
181,182,182,Anders Hansen,55,-43,4.73,795
182,T183,T183,Tom Byrum,50,-42,4.74,815
183,T183,T183,José María Olazábal,52,-42,4.74,805
184,T183,T183,Dicky Pride,71,-42,4.82,1140
185,186,186,Brian Bateman,55,-40,4.76,845
186,187,187,Fred Funk,65,-39,4.79,915
187,T188,T188,Retief Goosen,50,-38,4.72,690
188,T188,T188,Paul Goydos,60,-38,4.78,880
189,T188,T188,Todd Hamilton,76,-38,4.85,1235
190,T188,T188,Jay Williamson,50,-38,4.78,845
191,192,192,Bubba Dickerson,51,-35,4.79,840
192,193,193,José Coceres,50,-34,4.78,765
193,194,194,Jaco Van Zyl,51,-32,4.82,890
194,195,195,Mark Brooks,53,-30,4.82,845
195,196,196,Henrik Stenson,52,-18,4.88,730
