,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
186,187,187,Jeff Quinney,36.38,1055,29
187,188,188,Kirk Triplett,36.4,910,25
188,T189,T189,Hunter Mahan,36.41,983,27
189,T189,T189,Jason Schultz,36.41,801,22
190,191,191,Chris Tidland,36.48,766,21
191,192,192,Brian Bateman,36.5,657,18
192,T193,T193,Greg Owen,36.57,1024,28
193,T193,T193,Henrik Stenson,36.57,512,14
194,195,195,John Daly,36.74,698,19
195,196,196,José María Olazábal,36.87,553,15
