,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
44,T43,T43,Jason Gore,86,4.63,658,142
45,T43,T43,J.J. Henry,86,4.63,593,128
46,T43,T43,Billy Mayfair,98,4.63,717,155
47,T43,T43,Rod Pampling,92,4.63,616,133
48,T43,T43,Adam Scott,69,4.63,482,104
49,T43,T43,Kevin Sutherland,85,4.63,667,144
50,T43,T43,Mike Weir,82,4.63,579,125
51,T52,T52,Craig Bowden,78,4.64,654,141
52,T52,T52,Gavin Coles,87,4.64,673,145
53,T52,T52,Paul Gow,70,4.64,561,121
54,T52,T52,Charley Hoffman,97,4.64,752,162
55,T52,T52,J.B. Holmes,71,4.64,520,112
56,T52,T52,Kevin Na,84,4.64,650,140
57,T52,T52,Jason Schultz,63,4.64,496,107
58,T52,T52,John Senden,97,4.64,724,156
59,T60,T60,Billy Andrade,88,4.65,707,152
60,T60,T60,Mathias Grönberg,95,4.65,762,164
61,T60,T60,Will MacKenzie,100,4.65,725,156
62,T60,T60,Shigeki Maruyama,84,4.65,632,136
63,T60,T60,Ryan Moore,92,4.65,688,148
64,T60,T60,Michael Putnam,96,4.65,702,151
65,T66,T66,D.J. Brigman,67,4.66,522,112
66,T66,T66,Scott Gutschewski,67,4.66,531,114
67,T66,T66,Matt Kuchar,85,4.66,620,133
68,T66,T66,Tim Petrovic,106,4.66,793,170
69,T66,T66,Brandt Snedeker,105,4.66,751,161
70,T66,T66,Darron Stiles,65,4.66,508,109
71,T66,T66,David Toms,80,4.66,545,117
72,T66,T66,D.J. Trahan,99,4.66,737,158
73,T66,T66,Bob Tway,103,4.66,797,171
74,T66,T66,Bo Van Pelt,104,4.66,760,163
75,T76,T76,Michael Allen,74,4.67,593,127
76,T76,T76,Briny Baird,115,4.67,887,190
77,T76,T76,Brian Davis,101,4.67,776,166
78,T76,T76,Ernie Els,59,4.67,392,84
79,T76,T76,Mathew Goggin,97,4.67,742,159
80,T76,T76,Ryuji Imada,104,4.67,818,175
81,T76,T76,Steve Marino,106,4.67,813,174
82,T76,T76,Ryan Palmer,91,4.67,724,155
83,T76,T76,Kenny Perry,83,4.67,621,133
84,T76,T76,Duffy Waldorf,69,4.67,574,123
85,T86,T86,Stuart Appleby,74,4.68,529,113
86,T86,T86,Daniel Chopra,106,4.68,857,183
87,T86,T86,Brendon de Jonge,76,4.68,613,131
88,T86,T86,J.P. Hayes,89,4.68,707,151
89,T86,T86,Jerry Kelly,101,4.68,678,145
90,T86,T86,Sean O'Hair,98,4.68,721,154
91,T86,T86,Corey Pavin,81,4.68,623,133
92,T86,T86,Carl Pettersson,111,4.68,815,174
93,T86,T86,Kyle Reifers,71,4.68,566,121
94,T86,T86,Paul Stankowski,52,4.68,435,93
95,T96,T96,Tommy Armour III,81,4.69,656,140
96,T96,T96,Ryan Armour,107,4.69,797,170
97,T96,T96,Glen Day,85,4.69,642,137
98,T96,T96,Tom Johnson,74,4.69,610,130
99,T96,T96,Zach Johnson,76,4.69,535,114
100,T96,T96,Cliff Kresge,107,4.69,792,169
101,T96,T96,José María Olazábal,52,4.69,399,85
102,T96,T96,Tom Pernice Jr.,104,4.69,764,163
103,T96,T96,Joey Sindelar,75,4.69,619,132
104,T96,T96,Johnson Wagner,97,4.69,779,166
105,T96,T96,Brett Wetterich,88,4.69,619,132
106,T107,T107,Luke Donald,69,4.7,470,100
107,T107,T107,Steve Flesch,100,4.7,756,161
108,T107,T107,Matt Hendrix,63,4.7,522,111
109,T107,T107,Tim Herron,98,4.7,681,145
110,T107,T107,Doug LaBelle II,104,4.7,771,164
111,T107,T107,Stephen Leaney,82,4.7,635,135
112,T107,T107,Frank Lickliter II,95,4.7,710,151
113,T107,T107,Peter Lonard,85,4.7,620,132
114,T107,T107,John Mallinger,96,4.7,743,158
115,T107,T107,Troy Matteson,87,4.7,662,141
116,T107,T107,Parker McLachlin,83,4.7,672,143
117,T107,T107,Tag Ridings,52,4.7,451,96
118,T107,T107,Jeff Sluman,60,4.7,484,103
119,T120,T120,Brian Gay,107,4.71,814,173
120,T120,T120,Retief Goosen,50,4.71,320,68
121,T120,T120,Steve Lowery,74,4.71,603,128
122,T120,T120,George McNeill,95,4.71,754,160
123,T120,T120,Jesper Parnevik,88,4.71,688,146
124,T120,T120,Chris Stroud,66,4.71,527,112
125,T120,T120,Dean Wilson,92,4.71,669,142
126,T127,T127,Stewart Cink,91,4.72,623,132
127,T127,T127,Ben Curtis,80,4.72,562,119
128,T127,T127,Jason Dufner,100,4.72,783,166
129,T127,T127,Robert Gamez,88,4.72,699,148
130,T127,T127,Freddie Jacobson,70,4.72,505,107
131,T127,T127,Arron Oberholser,69,4.72,444,94
132,T127,T127,Camilo Villegas,82,4.72,600,127
133,T127,T127,Steve Wheatcroft,73,4.72,618,131
134,T135,T135,Woody Austin,95,4.73,695,147
135,T135,T135,Brian Bateman,55,4.73,393,83
136,T135,T135,Chris Couch,76,4.73,605,128
137,T135,T135,Bubba Dickerson,51,4.73,416,88
138,T135,T135,Chris DiMarco,79,4.73,563,119
139,T135,T135,Bob Heintz,85,4.73,672,142
140,T135,T135,Justin Leonard,95,4.73,676,143
141,T135,T135,Ian Poulter,63,4.73,435,92
142,T135,T135,Jim Rutledge,59,4.73,482,102
143,T135,T135,Kevin Stadler,95,4.73,761,161
144,T145,T145,Bart Bryant,87,4.74,664,140
145,T145,T145,Andrew Buckle,77,4.74,559,118
146,T145,T145,John Daly,59,4.74,446,94
147,T145,T145,Ken Duke,112,4.74,882,186
148,T145,T145,Harrison Frazar,88,4.74,692,146
149,T145,T145,Craig Lile,77,4.74,621,131
150,T145,T145,Davis Love III,66,4.74,450,95
151,T145,T145,Jarrod Lyle,77,4.74,611,129
152,T145,T145,John Merrick,92,4.74,734,155
153,T145,T145,Nick O'Hern,72,4.74,460,97
154,T145,T145,Jeff Quinney,95,4.74,734,155
155,T145,T145,Michael Sim,52,4.74,431,91
156,T145,T145,Boo Weekley,101,4.74,702,148
157,T145,T145,Jay Williamson,50,4.74,422,89
158,T159,T159,Eric Axley,107,4.75,836,176
159,T159,T159,Michael Boyd,61,4.75,504,106
160,T159,T159,David Branshaw,83,4.75,675,142
161,T159,T159,Marco Dawson,73,4.75,584,123
162,T159,T159,Lee Janzen,66,4.75,556,117
163,T159,T159,Craig Kanada,109,4.75,845,178
164,T159,T159,Rory Sabbatini,81,4.75,580,122
165,T166,T166,Tom Byrum,50,4.76,414,87
166,T166,T166,Joe Durant,88,4.76,633,133
167,T166,T166,Daisuke Maruyama,86,4.76,676,142
168,T166,T166,Bryce Molder,56,4.76,471,99
169,T166,T166,Greg Owen,81,4.76,647,136
170,T166,T166,Kirk Triplett,77,4.76,662,139
171,T172,T172,Robert Garrigus,95,4.77,753,158
172,T172,T172,Trevor Immelman,74,4.77,506,106
173,T172,T172,Rocco Mediate,72,4.77,558,117
174,T172,T172,Mark Wilson,87,4.77,649,136
175,T176,T176,Mark Brooks,53,4.78,425,89
176,T176,T176,Mark Hensby,81,4.78,636,133
177,T176,T176,Jeff Maggert,79,4.78,598,125
178,T176,T176,Geoff Ogilvy,84,4.78,535,112
179,T180,T180,Tim Clark,66,4.79,469,98
180,T180,T180,José Coceres,50,4.79,369,77
181,T180,T180,Anders Hansen,55,4.79,393,82
182,T183,T183,Stephen Ames,81,4.8,528,110
183,T183,T183,Dicky Pride,71,4.8,581,121
184,T185,T185,Jeff Brehaut,59,4.81,491,102
185,T185,T185,Paul Goydos,60,4.81,428,89
186,T185,T185,Padraig Harrington,64,4.81,438,91
187,T185,T185,Tripp Isenhour,86,4.81,693,144
188,T185,T185,Shaun Micheel,91,4.81,693,144
189,T185,T185,Scott Verplank,82,4.81,563,117
190,T191,T191,Fred Funk,65,4.82,434,90
191,T191,T191,Richard Johnson,93,4.82,747,155
192,193,193,Jaco Van Zyl,51,4.84,445,92
193,T194,T194,Chad Campbell,96,4.86,647,133
194,T194,T194,Henrik Stenson,52,4.86,350,72
195,196,196,Todd Hamilton,76,4.94,627,127
