,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
134,135,135,Anthony Kim,71.58,1861,26
135,136,136,D.J. Trahan,71.6,2148,30
136,137,137,Mark Calcavecchia,71.61,2005,28
137,138,138,Stephen Ames,71.64,1576,22
138,139,139,Chris Couch,71.66,2078,29
139,140,140,Billy Andrade,71.67,1935,27
140,141,141,Ken Duke,71.68,2222,31
141,142,142,Jeff Gove,71.7,2151,30
142,143,143,Mark Wilson,71.72,1793,25
143,T144,T144,Troy Matteson,71.73,1865,26
144,T144,T144,Bubba Watson,71.73,1865,26
145,T146,T146,Shigeki Maruyama,71.74,2224,31
146,T146,T146,Tom Pernice Jr.,71.74,2224,31
147,148,148,Chris Stroud,71.79,1723,24
148,149,149,Tim Petrovic,71.81,2298,32
149,150,150,Stuart Appleby,71.83,1652,23
150,151,151,Glen Day,71.85,1940,27
151,T152,T152,Fred Funk,71.86,1581,22
152,T152,T152,Shaun Micheel,71.86,2012,28
153,154,154,Steve Wheatcroft,71.88,1797,25
154,155,155,Retief Goosen,71.92,935,13
155,T156,T156,Tripp Isenhour,71.93,2158,30
156,T156,T156,Tom Johnson,71.93,1942,27
157,T156,T156,Henrik Stenson,71.93,1007,14
158,159,159,Nick O'Hern,71.95,1511,21
159,T160,T160,John Daly,72.0,1584,22
160,T160,T160,Chris DiMarco,72.0,1656,23
161,T160,T160,Parker McLachlin,72.0,2016,28
162,T160,T160,Kyle Reifers,72.0,1872,26
163,164,164,Chad Campbell,72.07,1946,27
164,165,165,Jeff Brehaut,72.1,1514,21
165,166,166,Ian Poulter,72.12,1226,17
166,T167,T167,Ben Curtis,72.13,1731,24
167,T167,T167,Robert Gamez,72.13,2164,30
168,169,169,Eric Axley,72.14,2597,36
169,170,170,Tom Byrum,72.2,1444,20
170,171,171,Dean Wilson,72.21,2022,28
171,172,172,David Branshaw,72.23,2167,30
172,173,173,Harrison Frazar,72.25,2312,32
173,174,174,Mathias Grönberg,72.26,2240,31
174,175,175,Kevin Stadler,72.29,2241,31
175,T176,T176,Luke Donald,72.32,1374,19
176,T176,T176,Daisuke Maruyama,72.32,2025,28
177,T176,T176,Mike Weir,72.32,1591,22
178,T179,T179,Michael Boyd,72.33,1519,21
179,T179,T179,Ryan Palmer,72.33,2170,30
180,181,181,Paul Gow,72.35,1881,26
181,182,182,Jaco Van Zyl,72.38,1520,21
182,183,183,Jim Rutledge,72.39,1665,23
183,184,184,Matt Hendrix,72.42,1738,24
184,185,185,Rich Barcelo,72.46,1884,26
185,186,186,Joe Durant,72.48,1957,27
186,T187,T187,Paul Goydos,72.5,1305,18
187,T187,T187,Paul Stankowski,72.5,1305,18
188,189,189,Bryce Molder,72.52,1523,21
189,190,190,José María Olazábal,72.53,1088,15
190,191,191,Davis Love III,72.6,1452,20
191,192,192,Lee Janzen,72.63,1743,24
192,193,193,J.B. Holmes,72.67,1744,24
193,194,194,Bubba Dickerson,72.74,1382,19
194,195,195,Jeff Sluman,72.9,1531,21
195,196,196,Todd Hamilton,73.86,2068,28
