,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Tom Byrum,33.6,168,5
1,2,2,Tiger Woods,33.87,508,15
2,3,3,Rory Sabbatini,34.29,583,17
3,4,4,Bo Van Pelt,34.36,756,22
4,5,5,Alex Cejka,34.38,550,16
5,6,6,Anthony Kim,34.45,689,20
6,7,7,Robert Allenby,34.47,586,17
7,8,8,Brandt Snedeker,34.48,793,23
8,T9,T9,Darron Stiles,34.5,276,8
9,T9,T9,Steve Stricker,34.5,621,18
10,T11,T11,Michael Sim,34.56,311,9
11,T11,T11,Chris Stroud,34.56,311,9
12,13,13,Ernie Els,34.57,484,14
13,14,14,Phil Mickelson,34.6,519,15
14,T15,T15,K.J. Choi,34.61,623,18
15,T15,T15,Hunter Mahan,34.61,623,18
16,17,17,Zach Johnson,34.65,589,17
17,18,18,Matt Kuchar,34.69,555,16
18,19,19,Rod Pampling,34.71,729,21
19,20,20,Jonathan Byrd,34.85,453,13
20,T21,T21,Mark Brooks,34.88,279,8
21,T21,T21,John Daly,34.88,279,8
22,T21,T21,J.J. Henry,34.88,593,17
23,T24,T24,Jim Furyk,34.89,663,19
24,T24,T24,Doug LaBelle II,34.89,663,19
25,26,26,Daniel Chopra,34.9,698,20
26,27,27,Heath Slocum,34.91,768,22
27,28,28,Vijay Singh,34.92,838,24
28,29,29,Ken Duke,34.96,839,24
29,T30,T30,Jason Gore,35.0,560,16
30,T30,T30,Parker McLachlin,35.0,455,13
31,T30,T30,Rocco Mediate,35.0,490,14
32,T30,T30,Ian Poulter,35.0,455,13
33,T30,T30,Justin Rose,35.0,490,14
34,T30,T30,John Senden,35.0,735,21
35,T30,T30,Jeff Sluman,35.0,315,9
36,T37,T37,Mathew Goggin,35.05,666,19
37,T37,T37,Billy Mayfair,35.05,666,19
38,T37,T37,Joe Ogilvie,35.05,666,19
39,40,40,Kevin Na,35.06,561,16
40,41,41,Tim Petrovic,35.1,737,21
41,42,42,Paul Gow,35.11,316,9
42,43,43,Kenny Perry,35.12,597,17
43,T44,T44,Freddie Jacobson,35.13,527,15
44,T44,T44,Stephen Leaney,35.13,562,16
45,46,46,Tim Clark,35.14,492,14
46,T47,T47,Stewart Cink,35.15,703,20
47,T47,T47,Marco Dawson,35.15,457,13
48,T49,T49,Davis Love III,35.17,422,12
49,T49,T49,Greg Owen,35.17,422,12
50,51,51,Jeff Overton,35.18,387,11
51,T52,T52,Steve Marino,35.19,739,21
52,T52,T52,Brett Wetterich,35.19,563,16
53,54,54,Dicky Pride,35.2,352,10
54,55,55,D.J. Trahan,35.21,669,19
55,T56,T56,George McNeill,35.22,634,18
56,T56,T56,Henrik Stenson,35.22,317,9
57,T56,T56,David Toms,35.22,634,18
58,59,59,Kirk Triplett,35.23,458,13
59,T60,T60,Mark Calcavecchia,35.26,670,19
60,T60,T60,Ted Purdy,35.26,670,19
61,T62,T62,Lucas Glover,35.29,741,21
62,T62,T62,Matt Hendrix,35.29,247,7
63,T62,T62,Jesper Parnevik,35.29,600,17
64,65,65,Chris Couch,35.3,353,10
65,66,66,Jerry Kelly,35.32,777,22
66,T67,T67,Brian Bateman,35.33,318,9
67,T67,T67,Andrew Buckle,35.33,424,12
68,T67,T67,Brendon de Jonge,35.33,424,12
69,T67,T67,Richard Johnson,35.33,530,15
70,T67,T67,Jim Rutledge,35.33,212,6
71,T67,T67,Johnson Wagner,35.33,530,15
72,T67,T67,Mike Weir,35.33,636,18
73,T67,T67,Mark Wilson,35.33,636,18
74,75,75,Kevin Sutherland,35.35,601,17
75,76,76,Duffy Waldorf,35.36,389,11
76,77,77,Vaughn Taylor,35.39,637,18
77,T78,T78,Padraig Harrington,35.43,496,14
78,T78,T78,Tripp Isenhour,35.43,496,14
79,T78,T78,Bubba Watson,35.43,496,14
80,T81,T81,Steve Elkington,35.44,638,18
81,T81,T81,J.P. Hayes,35.44,567,16
82,T83,T83,Paul Goydos,35.45,390,11
83,T83,T83,Nathan Green,35.45,780,22
84,T83,T83,John Rollins,35.45,780,22
