,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
66,T44,T44,Jason Schultz,63,7,206,1.0
67,T44,T44,Heath Slocum,101,7,301,
68,T44,T44,Duffy Waldorf,69,7,237,
69,T44,T44,Mike Weir,82,7,243,2.0
70,T71,T71,Billy Andrade,88,6,295,2.0
71,T71,T71,Tommy Armour III,81,6,271,2.0
72,T71,T71,Briny Baird,115,6,369,2.0
73,T71,T71,Jonathan Byrd,73,6,229,1.0
74,T71,T71,Chad Campbell,96,6,266,2.0
75,T71,T71,Tim Clark,66,6,192,1.0
76,T71,T71,Brendon de Jonge,76,6,250,1.0
77,T71,T71,Sergio Garcia,68,6,192,1.0
78,T71,T71,Scott Gutschewski,67,6,218,1.0
79,T71,T71,Ryuji Imada,104,6,338,2.0
80,T71,T71,Jerry Kelly,101,6,294,1.0
81,T71,T71,Doug LaBelle II,104,6,327,2.0
82,T71,T71,Steve Lowery,74,6,249,1.0
83,T71,T71,Shigeki Maruyama,84,6,259,4.0
84,T71,T71,Billy Mayfair,98,6,296,1.0
85,T71,T71,Geoff Ogilvy,84,6,226,1.0
86,T71,T71,Ryan Palmer,91,6,300,2.0
87,T71,T71,Ted Purdy,102,6,333,1.0
88,T71,T71,Tag Ridings,52,6,182,
89,T71,T71,Rory Sabbatini,81,6,237,
90,T71,T71,John Senden,97,6,307,
91,T71,T71,Vaughn Taylor,91,6,281,1.0
92,T71,T71,Camilo Villegas,82,6,247,1.0
93,T71,T71,Johnson Wagner,97,6,323,1.0
94,T71,T71,Boo Weekley,101,6,298,
95,T71,T71,Steve Wheatcroft,73,6,247,1.0
96,T71,T71,Charlie Wi,90,6,297,1.0
97,T98,T98,Ryan Armour,107,5,339,1.0
98,T98,T98,Aaron Baddeley,83,5,241,1.0
99,T98,T98,Cameron Beckman,96,5,318,1.0
100,T98,T98,Alex Cejka,80,5,260,4.0
101,T98,T98,Paul Gow,70,5,229,2.0
102,T98,T98,Todd Hamilton,76,5,247,
103,T98,T98,Matt Hendrix,63,5,212,
104,T98,T98,J.J. Henry,86,5,251,
105,T98,T98,Charley Hoffman,97,5,317,2.0
106,T98,T98,J.B. Holmes,71,5,229,1.0
107,T98,T98,Zach Johnson,76,5,229,
108,T98,T98,Anthony Kim,93,5,279,1.0
109,T98,T98,Stephen Leaney,82,5,260,2.0
110,T98,T98,Craig Lile,77,5,250,
111,T98,T98,Peter Lonard,85,5,259,3.0
112,T98,T98,Jeff Maggert,79,5,256,2.0
113,T98,T98,Parker McLachlin,83,5,274,
114,T98,T98,Jesper Parnevik,88,5,285,
115,T98,T98,Adam Scott,69,5,208,1.0
116,T98,T98,Bob Tway,103,5,330,
117,T98,T98,Bo Van Pelt,104,5,316,1.0
118,T119,T119,Woody Austin,95,4,289,3.0
119,T119,T119,Rich Barcelo,80,4,262,
120,T119,T119,David Branshaw,83,4,273,
121,T119,T119,Andrew Buckle,77,4,232,1.0
122,T119,T119,Tom Byrum,50,4,163,3.0
123,T119,T119,Chris Couch,76,4,244,1.0
124,T119,T119,Ben Curtis,80,4,237,1.0
125,T119,T119,Glen Day,85,4,268,1.0
126,T119,T119,J.P. Hayes,89,4,294,1.0
127,T119,T119,Bob Heintz,85,4,273,
128,T119,T119,Lee Janzen,66,4,225,
129,T119,T119,Tom Johnson,74,4,247,1.0
130,T119,T119,Tom Lehman,62,4,183,1.0
131,T119,T119,Rocco Mediate,72,4,232,4.0
132,T119,T119,John Merrick,92,4,294,
133,T119,T119,Kyle Reifers,71,4,234,
134,T119,T119,Justin Rose,63,4,163,3.0
135,T119,T119,Jim Rutledge,59,4,193,2.0
136,T119,T119,Brandt Snedeker,105,4,312,1.0
137,T119,T119,Chris Stroud,66,4,214,1.0
138,T119,T119,D.J. Trahan,99,4,313,
139,T119,T119,Scott Verplank,82,4,230,1.0
140,T119,T119,Mark Wilson,87,4,269,
141,T142,T142,Stephen Ames,81,3,216,
142,T142,T142,Craig Barlow,52,3,179,1.0
143,T142,T142,Bart Bryant,87,3,278,1.0
144,T142,T142,Daniel Chopra,106,3,357,1.0
145,T142,T142,Marco Dawson,73,3,234,
146,T142,T142,Joe Durant,88,3,271,
147,T142,T142,Bob Estes,88,3,277,1.0
148,T142,T142,Padraig Harrington,64,3,183,
149,T142,T142,Richard Johnson,93,3,292,2.0
150,T142,T142,Craig Kanada,109,3,353,3.0
151,T142,T142,Matt Kuchar,85,3,270,
152,T142,T142,Justin Leonard,95,3,284,1.0
153,T142,T142,Corey Pavin,81,3,256,2.0
154,T142,T142,Kenny Perry,83,3,254,
155,T142,T142,Dicky Pride,71,3,228,1.0
156,T142,T142,Chris Riley,59,3,196,
157,T142,T142,Michael Sim,52,3,170,2.0
158,T142,T142,Joey Sindelar,75,3,256,
159,T142,T142,Steve Stricker,81,3,232,
160,T142,T142,Kevin Sutherland,85,3,275,
161,T142,T142,David Toms,80,3,225,
162,T163,T163,Stuart Appleby,74,2,220,
163,T163,T163,Brian Bateman,55,2,169,
164,T163,T163,K.J. Choi,87,2,256,
165,T163,T163,Luke Donald,69,2,197,
166,T163,T163,Fred Funk,65,2,183,
167,T163,T163,Jim Furyk,84,2,247,
168,T163,T163,Brian Gay,107,2,342,1.0
169,T163,T163,Retief Goosen,50,2,138,
170,T163,T163,Anders Hansen,55,2,159,
171,T163,T163,Mark Hensby,81,2,263,1.0
172,T163,T163,Tim Herron,98,2,290,
173,T163,T163,Freddie Jacobson,70,2,222,
174,T163,T163,Davis Love III,66,2,195,
175,T163,T163,Shaun Micheel,91,2,284,
176,T163,T163,Nick O'Hern,72,2,194,
177,T163,T163,José María Olazábal,52,2,161,1.0
178,T163,T163,Ian Poulter,63,2,181,1.0
179,T163,T163,Henrik Stenson,52,2,146,
180,T163,T163,Jaco Van Zyl,51,2,178,
181,T163,T163,Dean Wilson,92,2,286,
182,T183,T183,Michael Boyd,61,1,206,
183,T183,T183,Mark Brooks,53,1,169,
184,T183,T183,Gavin Coles,87,1,282,
185,T183,T183,Paul Goydos,60,1,176,1.0
186,T183,T183,Trevor Immelman,74,1,208,
187,T183,T183,Bryce Molder,56,1,190,
188,T183,T183,Jeff Sluman,60,1,192,
189,T183,T183,Paul Stankowski,52,1,174,
