,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
89,T82,T82,Nick Watney,87,+29,3.08,1050
90,T82,T82,Mike Weir,82,+29,3.09,966
91,T92,T92,Jeff Brehaut,59,+30,3.13,717
92,T92,T92,John Daly,59,+30,3.13,699
93,T92,T92,Shigeki Maruyama,84,+30,3.09,1014
94,T92,T92,Ian Poulter,63,+30,3.13,711
95,T92,T92,Michael Putnam,96,+30,3.08,1149
96,T92,T92,Brett Quigley,79,+30,3.1,933
97,T92,T92,Jason Schultz,63,+30,3.12,759
98,T99,T99,Brian Davis,101,+31,3.08,1206
99,T99,T99,Brandt Snedeker,105,+31,3.07,1278
100,T99,T99,Charlie Wi,90,+31,3.08,1095
101,T102,T102,Robert Garrigus,95,+32,3.08,1146
102,T102,T102,Steve Marino,106,+32,3.08,1272
103,T102,T102,Troy Matteson,87,+32,3.09,1053
104,T102,T102,Greg Owen,81,+32,3.1,966
105,T102,T102,Chris Riley,59,+32,3.14,711
106,T102,T102,Jim Rutledge,59,+32,3.14,708
107,T102,T102,Kevin Sutherland,85,+32,3.09,1032
108,T102,T102,Duffy Waldorf,69,+32,3.12,822
109,T110,T110,Cameron Beckman,96,+33,3.09,1161
110,T110,T110,Rich Beem,89,+33,3.09,1059
111,T110,T110,Brendon de Jonge,76,+33,3.11,921
112,T110,T110,Jason Dufner,100,+33,3.08,1212
113,T110,T110,Jason Gore,86,+33,3.09,1044
114,T110,T110,Davis Love III,66,+33,3.13,765
115,T110,T110,Steve Lowery,74,+33,3.11,879
116,T110,T110,Jesper Parnevik,88,+33,3.09,1074
117,T110,T110,Tim Petrovic,106,+33,3.08,1290
118,T110,T110,John Rollins,102,+33,3.08,1209
119,T120,T120,Woody Austin,95,+34,3.09,1155
120,T120,T120,Jeff Gove,103,+34,3.08,1254
121,T120,T120,Vaughn Taylor,91,+34,3.09,1101
122,T123,T123,Andrew Buckle,77,+35,3.11,921
123,T123,T123,Alex Cejka,80,+35,3.11,975
124,T123,T123,Paul Gow,70,+35,3.12,846
125,T123,T123,Cliff Kresge,107,+35,3.08,1299
126,T123,T123,Darron Stiles,65,+35,3.13,783
127,T123,T123,Johnson Wagner,97,+35,3.09,1176
128,T129,T129,Tom Johnson,74,+36,3.12,906
129,T129,T129,Peter Lonard,85,+36,3.1,1035
130,T129,T129,Ryan Moore,92,+36,3.1,1110
131,T129,T129,Nick O'Hern,72,+36,3.13,810
132,T129,T129,Joe Ogilvie,102,+36,3.09,1254
133,T134,T134,Brian Bateman,55,+37,3.17,657
134,T134,T134,Craig Bowden,78,+37,3.12,942
135,T134,T134,Nathan Green,103,+37,3.09,1263
136,T134,T134,Matt Hendrix,63,+37,3.15,765
137,T134,T134,Jerry Kelly,101,+37,3.09,1200
138,T134,T134,Will MacKenzie,100,+37,3.09,1212
139,T134,T134,Carl Pettersson,111,+37,3.09,1299
140,T141,T141,Rod Pampling,92,+38,3.11,1056
141,T141,T141,Pat Perez,84,+38,3.11,1011
142,T143,T143,Mathew Goggin,97,+39,3.1,1185
143,T143,T143,Anthony Kim,93,+39,3.1,1143
144,T143,T143,Billy Mayfair,98,+39,3.1,1197
145,T146,T146,Chris DiMarco,79,+40,3.13,927
146,T146,T146,J.B. Holmes,71,+40,3.14,852
147,T146,T146,Tripp Isenhour,86,+40,3.12,1041
148,T146,T146,Frank Lickliter II,95,+40,3.1,1149
149,T146,T146,Sean O'Hair,98,+40,3.1,1161
150,T146,T146,Jeff Sluman,60,+40,3.16,744
151,T152,T152,Billy Andrade,88,+41,3.11,1080
152,T152,T152,Tim Herron,98,+41,3.1,1191
153,T152,T152,Parker McLachlin,83,+41,3.12,999
154,T152,T152,Kirk Triplett,77,+41,3.13,936
155,T152,T152,Brett Wetterich,88,+41,3.12,1035
156,T157,T157,Bob Estes,88,+42,3.12,1062
157,T157,T157,Geoff Ogilvy,84,+42,3.14,918
158,T157,T157,Joey Sindelar,75,+42,3.14,921
159,T160,T160,Robert Allenby,90,+43,3.12,1059
160,T160,T160,Eric Axley,107,+43,3.1,1290
161,T160,T160,Rich Barcelo,80,+43,3.13,966
162,T160,T160,Robert Gamez,88,+43,3.12,1068
163,T160,T160,Charles Howell III,89,+43,3.12,1041
164,T160,T160,Bryce Molder,56,+43,3.19,669
165,T166,T166,Stuart Appleby,74,+44,3.15,864
166,T166,T166,Jarrod Lyle,77,+44,3.14,933
167,T166,T166,Hunter Mahan,91,+44,3.12,1092
168,T166,T166,Daisuke Maruyama,86,+44,3.13,1041
169,T170,T170,Chad Campbell,96,+45,3.13,1071
170,T170,T170,J.J. Henry,86,+45,3.13,1011
171,T170,T170,Ted Purdy,102,+45,3.11,1230
172,T170,T170,Vijay Singh,102,+45,3.11,1191
173,T174,T174,Ryan Armour,107,+46,3.11,1296
174,T174,T174,Kent Jones,97,+46,3.12,1176
175,T174,T174,Doug LaBelle II,104,+46,3.11,1260
176,T174,T174,Bubba Watson,80,+46,3.14,978
177,178,178,Bill Haas,93,+47,3.12,1131
178,T179,T179,Corey Pavin,81,+49,3.15,978
179,T179,T179,Chris Tidland,59,+49,3.21,717
180,181,181,Steve Wheatcroft,73,+50,3.17,882
181,T182,T182,D.J. Trahan,99,+52,3.13,1206
182,T182,T182,Bob Tway,103,+52,3.13,1245
183,184,184,David Branshaw,83,+53,3.16,1014
184,185,185,Charles Warren,101,+54,3.13,1224
185,T186,T186,Bubba Dickerson,51,+55,3.27,621
186,T186,T186,Harrison Frazar,88,+55,3.16,1056
187,T188,T188,Chris Couch,76,+56,3.18,918
188,T188,T188,Ben Curtis,80,+56,3.18,927
189,T188,T188,Joe Durant,88,+56,3.16,1023
190,T188,T188,Todd Hamilton,76,+56,3.18,918
191,T192,T192,Kevin Stadler,95,+57,3.15,1134
192,T192,T192,Bo Van Pelt,104,+57,3.13,1269
193,194,194,Mark Calcavecchia,93,+58,3.16,1116
194,T195,T195,Mathias Grönberg,95,+65,3.17,1155
195,T195,T195,Kyle Reifers,71,+65,3.23,849
