,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Justin Rose,63,2.92,348,119
1,2,2,Padraig Harrington,64,2.98,373,125
2,T3,T3,Jonathan Byrd,73,2.99,451,151
3,T3,T3,Steve Elkington,87,2.99,532,178
4,T3,T3,Sergio Garcia,68,2.99,406,136
5,T3,T3,Kenny Perry,83,2.99,512,171
6,T3,T3,Scott Verplank,82,2.99,487,163
7,T8,T8,Michael Allen,74,3.0,447,149
8,T8,T8,Daniel Chopra,106,3.0,655,218
9,T8,T8,Arron Oberholser,69,3.0,417,139
10,T8,T8,Henrik Stenson,52,3.0,276,92
11,T8,T8,Boo Weekley,101,3.0,619,206
12,T13,T13,Tommy Armour III,81,3.01,493,164
13,T13,T13,Stewart Cink,91,3.01,530,176
14,T13,T13,Tim Clark,66,3.01,385,128
15,T13,T13,Jeff Quinney,95,3.01,587,195
16,T13,T13,Camilo Villegas,82,3.01,509,169
17,T18,T18,Michael Boyd,61,3.02,371,123
18,T18,T18,Bart Bryant,87,3.02,535,177
19,T18,T18,José Coceres,50,3.02,305,101
20,T18,T18,John Daly,59,3.02,362,120
21,T18,T18,Craig Kanada,109,3.02,671,222
22,T18,T18,Stephen Leaney,82,3.02,511,169
23,T18,T18,Tom Lehman,62,3.02,390,129
24,T18,T18,Kevin Na,84,3.02,517,171
25,T18,T18,Dean Wilson,92,3.02,561,186
26,T27,T27,Jason Dufner,100,3.03,618,204
27,T27,T27,Ernie Els,59,3.03,351,116
28,T27,T27,Jim Furyk,84,3.03,488,161
29,T27,T27,John Merrick,92,3.03,566,187
30,T27,T27,Ian Poulter,63,3.03,367,121
31,T27,T27,Tiger Woods,63,3.03,364,120
32,T33,T33,Ryuji Imada,104,3.04,642,211
33,T33,T33,Frank Lickliter II,95,3.04,593,195
34,T33,T33,Will MacKenzie,100,3.04,612,201
35,T33,T33,Michael Putnam,96,3.04,599,197
36,T33,T33,Tag Ridings,52,3.04,319,105
37,T33,T33,Heath Slocum,101,3.04,629,207
38,T39,T39,Briny Baird,115,3.05,717,235
39,T39,T39,Jeff Brehaut,59,3.05,363,119
40,T39,T39,Fred Funk,65,3.05,399,131
41,T39,T39,Anders Hansen,55,3.05,339,111
42,T39,T39,Cliff Kresge,107,3.05,669,219
43,T39,T39,John Mallinger,96,3.05,597,196
44,T39,T39,Steve Marino,106,3.05,658,216
45,T39,T39,George McNeill,95,3.05,595,195
46,T39,T39,Chris Stroud,66,3.05,406,133
47,T39,T39,David Toms,80,3.05,457,150
48,T39,T39,Duffy Waldorf,69,3.05,433,142
49,T39,T39,Jay Williamson,50,3.05,305,100
50,T51,T51,Eric Axley,107,3.06,660,216
51,T51,T51,Craig Barlow,52,3.06,327,107
52,T51,T51,Cameron Beckman,96,3.06,603,197
53,T51,T51,Marco Dawson,73,3.06,450,147
54,T51,T51,Retief Goosen,50,3.06,294,96
55,T51,T51,Freddie Jacobson,70,3.06,428,140
56,T51,T51,Shaun Micheel,91,3.06,553,181
57,T51,T51,José María Olazábal,52,3.06,309,101
58,T51,T51,Ryan Palmer,91,3.06,572,187
59,T51,T51,Dicky Pride,71,3.06,437,143
60,T51,T51,John Senden,97,3.06,596,195
61,T62,T62,Stephen Ames,81,3.07,455,148
62,T62,T62,Ryan Armour,107,3.07,675,220
63,T62,T62,Glen Day,85,3.07,538,175
64,T62,T62,Brian Gay,107,3.07,672,219
65,T62,T62,Mathew Goggin,97,3.07,605,197
66,T62,T62,Mark Hensby,81,3.07,516,168
67,T62,T62,Craig Lile,77,3.07,476,155
68,T62,T62,Jeff Overton,60,3.07,372,121
69,T62,T62,Carl Pettersson,111,3.07,672,219
70,T62,T62,Michael Sim,52,3.07,319,104
71,T62,T62,Nick Watney,87,3.07,553,180
72,T73,T73,Robert Allenby,90,3.08,551,179
73,T73,T73,Rich Beem,89,3.08,563,183
74,T73,T73,Tom Byrum,50,3.08,311,101
75,T73,T73,K.J. Choi,87,3.08,527,171
76,T73,T73,Brian Davis,101,3.08,640,208
77,T73,T73,Harrison Frazar,88,3.08,554,180
78,T73,T73,Tim Herron,98,3.08,606,197
79,T73,T73,Richard Johnson,93,3.08,588,191
80,T73,T73,Doug LaBelle II,104,3.08,659,214
81,T73,T73,Shigeki Maruyama,84,3.08,529,172
82,T73,T73,Ryan Moore,92,3.08,586,190
83,T73,T73,John Rollins,102,3.08,625,203
84,T73,T73,Brandt Snedeker,105,3.08,665,216
85,T86,T86,Mark Brooks,53,3.09,334,108
86,T86,T86,Alex Cejka,80,3.09,498,161
87,T86,T86,Lucas Glover,98,3.09,614,199
88,T86,T86,Jeff Gove,103,3.09,656,212
89,T86,T86,Zach Johnson,76,3.09,476,154
90,T86,T86,Hunter Mahan,91,3.09,575,186
91,T86,T86,Troy Matteson,87,3.09,541,175
92,T86,T86,Rocco Mediate,72,3.09,454,147
93,T86,T86,Joe Ogilvie,102,3.09,648,210
94,T86,T86,Jesper Parnevik,88,3.09,563,182
95,T86,T86,Tim Petrovic,106,3.09,668,216
96,T86,T86,Rory Sabbatini,81,3.09,479,155
97,T86,T86,Steve Stricker,81,3.09,500,162
98,T86,T86,Mike Weir,82,3.09,507,164
99,T100,T100,Woody Austin,95,3.1,604,195
100,T100,T100,Luke Donald,69,3.1,406,131
101,T100,T100,Steve Flesch,100,3.1,630,203
102,T100,T100,Jason Gore,86,3.1,546,176
103,T100,T100,Paul Gow,70,3.1,447,144
