,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
97,T93,T93,Harrison Frazar,88,4.07,956,235
98,T93,T93,John Merrick,92,4.07,1006,247
99,T93,T93,Ryan Moore,92,4.07,1246,306
100,T93,T93,Kevin Na,84,4.07,993,244
101,T93,T93,Geoff Ogilvy,84,4.07,1719,422
102,T93,T93,Dicky Pride,71,4.07,1062,261
103,T93,T93,Michael Sim,52,4.07,749,184
104,T93,T93,Kevin Sutherland,85,4.07,1375,338
105,T93,T93,Camilo Villegas,82,4.07,1553,382
106,T93,T93,Johnson Wagner,97,4.07,1206,296
107,T93,T93,Mark Wilson,87,4.07,919,226
108,T109,T109,Aaron Baddeley,83,4.08,1630,400
109,T109,T109,D.J. Brigman,67,4.08,873,214
110,T109,T109,Jonathan Byrd,73,4.08,1268,311
111,T109,T109,Tom Byrum,50,4.08,563,138
112,T109,T109,Tim Clark,66,4.08,1302,319
113,T109,T109,Gavin Coles,87,4.08,921,226
114,T109,T109,Brendon de Jonge,76,4.08,995,244
115,T109,T109,Brian Gay,107,4.08,1635,401
116,T109,T109,J.J. Henry,86,4.08,1107,271
117,T109,T109,J.B. Holmes,71,4.08,890,218
118,T109,T109,Ryuji Imada,104,4.08,1591,390
119,T109,T109,Lee Janzen,66,4.08,754,185
120,T109,T109,Cliff Kresge,107,4.08,1691,414
121,T109,T109,Justin Leonard,95,4.08,1129,277
122,T109,T109,Arron Oberholser,69,4.08,1241,304
123,T109,T109,Corey Pavin,81,4.08,939,230
124,T109,T109,John Rollins,102,4.08,1559,382
125,T109,T109,Jason Schultz,63,4.08,731,179
126,T109,T109,Jaco Van Zyl,51,4.08,780,191
127,T109,T109,Boo Weekley,101,4.08,1424,349
128,T109,T109,Charlie Wi,90,4.08,1510,370
129,T130,T130,Stuart Appleby,74,4.09,1489,364
130,T130,T130,Rich Barcelo,80,4.09,850,208
131,T130,T130,Mark Calcavecchia,93,4.09,1224,299
132,T130,T130,Chad Campbell,96,4.09,1222,299
133,T130,T130,Ben Curtis,80,4.09,831,203
134,T130,T130,Luke Donald,69,4.09,1178,288
135,T130,T130,Jeff Gove,103,4.09,1122,274
136,T130,T130,Paul Goydos,60,4.09,757,185
137,T130,T130,Trevor Immelman,74,4.09,1333,326
138,T130,T130,Richard Johnson,93,4.09,753,184
139,T130,T130,Jerry Kelly,101,4.09,1881,460
140,T130,T130,Frank Lickliter II,95,4.09,1067,261
141,T130,T130,Craig Lile,77,4.09,966,236
142,T130,T130,Kenny Perry,83,4.09,1300,318
143,T130,T130,Vaughn Taylor,91,4.09,1322,323
144,T130,T130,Charles Warren,101,4.09,1320,323
145,T146,T146,Jeff Brehaut,59,4.1,697,170
146,T146,T146,Bart Bryant,87,4.1,1270,310
147,T146,T146,Andrew Buckle,77,4.1,1077,263
148,T146,T146,Chris Couch,76,4.1,967,236
149,T146,T146,Joe Durant,88,4.1,1221,298
150,T146,T146,Bill Haas,93,4.1,1422,347
151,T146,T146,Craig Kanada,109,4.1,1558,380
152,T146,T146,Daisuke Maruyama,86,4.1,972,237
153,T146,T146,Troy Matteson,87,4.1,1290,315
154,T146,T146,Tom Pernice Jr.,104,4.1,1691,412
155,T146,T146,Paul Stankowski,52,4.1,689,168
156,T157,T157,Brian Bateman,55,4.11,489,119
157,T157,T157,Robert Gamez,88,4.11,916,223
158,T157,T157,Padraig Harrington,64,4.11,1567,381
159,T157,T157,Tim Herron,98,4.11,1055,257
160,T157,T157,Matt Kuchar,85,4.11,969,236
161,T157,T157,Davis Love III,66,4.11,1106,269
162,T157,T157,Rocco Mediate,72,4.11,872,212
163,T157,T157,Nick O'Hern,72,4.11,1357,330
164,T157,T157,Jim Rutledge,59,4.11,481,117
165,T166,T166,Paul Gow,70,4.12,700,170
166,T166,T166,Scott Gutschewski,67,4.12,709,172
167,T166,T166,Rod Pampling,92,4.12,1502,365
168,T166,T166,Tim Petrovic,106,4.12,1203,292
169,T170,T170,Greg Owen,81,4.13,843,204
170,T170,T170,Ryan Palmer,91,4.13,1314,318
171,T170,T170,Michael Putnam,96,4.13,1438,348
172,T170,T170,Kirk Triplett,77,4.13,818,198
173,T170,T170,Nick Watney,87,4.13,1227,297
174,T175,T175,Jason Bohn,57,4.14,1110,268
175,T175,T175,Retief Goosen,50,4.14,671,162
176,T175,T175,Tom Johnson,74,4.14,600,145
177,T175,T175,José María Olazábal,52,4.14,654,158
178,T175,T175,Brett Quigley,79,4.14,1068,258
179,T175,T175,Justin Rose,63,4.14,1151,278
180,T175,T175,Darron Stiles,65,4.14,840,203
181,T182,T182,David Branshaw,83,4.15,768,185
182,T182,T182,Bryce Molder,56,4.15,623,150
183,T182,T182,Kevin Stadler,95,4.15,1125,271
184,T185,T185,Eric Axley,107,4.16,1210,291
185,T185,T185,Rich Beem,89,4.16,1380,332
186,T185,T185,John Daly,59,4.16,553,133
187,T185,T185,Charley Hoffman,97,4.16,1440,346
188,T185,T185,Kyle Reifers,71,4.16,724,174
189,T190,T190,Chris DiMarco,79,4.17,1269,304
190,T190,T190,Todd Hamilton,76,4.17,779,187
191,T192,T192,Ted Purdy,102,4.18,1190,285
192,T192,T192,Henrik Stenson,52,4.18,902,216
193,T194,T194,Michael Boyd,61,4.19,741,177
194,T194,T194,Matt Hendrix,63,4.19,834,199
195,T194,T194,Jeff Sluman,60,4.19,675,161
