,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Steve Stricker,68.56,1234,18
1,2,2,Tiger Woods,68.73,1031,15
2,3,3,Jonathan Byrd,69.15,899,13
3,4,4,Bo Van Pelt,69.18,1522,22
4,5,5,Sergio Garcia,69.6,1044,15
5,6,6,Dean Wilson,69.67,1254,18
6,7,7,Justin Rose,69.71,976,14
7,8,8,Paul Stankowski,69.75,558,8
8,9,9,Nick O'Hern,69.77,907,13
9,10,10,José Coceres,69.78,628,9
10,11,11,J.B. Holmes,69.83,838,12
11,12,12,Lucas Glover,69.86,1467,21
12,13,13,Brandt Snedeker,69.87,1607,23
13,14,14,Bob Estes,69.88,1118,16
14,15,15,Hunter Mahan,69.89,1258,18
15,T16,T16,Kenny Perry,69.94,1259,18
16,T16,T16,Rory Sabbatini,69.94,1259,18
17,18,18,Boo Weekley,69.95,1539,22
18,19,19,Aaron Baddeley,70.11,1262,18
19,20,20,Briny Baird,70.15,1824,26
20,21,21,Justin Leonard,70.16,1333,19
21,22,22,Mark Wilson,70.17,1263,18
22,23,23,Heath Slocum,70.18,1544,22
23,24,24,Johnson Wagner,70.2,1053,15
24,25,25,Jeff Quinney,70.22,1264,18
25,T26,T26,Woody Austin,70.25,1405,20
26,T26,T26,K.J. Choi,70.25,1405,20
27,T28,T28,Steve Elkington,70.26,1335,19
28,T28,T28,Steve Flesch,70.26,1335,19
29,T28,T28,Billy Mayfair,70.26,1335,19
30,T31,T31,Geoff Ogilvy,70.28,1265,18
31,T31,T31,Scott Verplank,70.28,1265,18
32,T33,T33,Matt Kuchar,70.31,1125,16
33,T33,T33,Kevin Na,70.31,1125,16
34,T33,T33,Pat Perez,70.31,1125,16
35,36,36,Ken Duke,70.32,1758,25
36,T37,T37,Phil Mickelson,70.33,1055,15
37,T37,T37,Tom Pernice Jr.,70.33,1477,21
38,T37,T37,Tim Petrovic,70.33,1477,21
39,40,40,Jeff Overton,70.36,774,11
40,41,41,Cameron Beckman,70.37,1337,19
41,42,42,Chris Riley,70.38,915,13
42,43,43,Troy Matteson,70.39,1267,18
43,44,44,Peter Lonard,70.4,1056,15
44,45,45,Zach Johnson,70.41,1197,17
45,46,46,Andrew Buckle,70.42,845,12
46,T47,T47,Anthony Kim,70.45,1409,20
47,T47,T47,Sean O'Hair,70.45,1550,22
48,49,49,Luke Donald,70.47,1057,15
49,50,50,Adam Scott,70.5,1128,16
50,51,51,Jeff Maggert,70.53,1058,15
51,52,52,Vijay Singh,70.54,1693,24
52,T53,T53,Brian Davis,70.57,1623,23
53,T53,T53,Ernie Els,70.57,988,14
54,T55,T55,Jason Bohn,70.58,847,12
55,T55,T55,Fred Funk,70.58,847,12
56,57,57,John Rollins,70.59,1553,22
57,58,58,George McNeill,70.61,1271,18
