,Back_9_Lowest_Round_RANK THIS WEEK,Back_9_Lowest_Round_RANK LAST WEEK,Back_9_Lowest_Round_PLAYER NAME,Back_9_Lowest_Round_ROUNDS,Back_9_Lowest_Round_LOW RND
78,T47,T47,Bill Haas,93,31
79,T47,T47,Bob Heintz,85,31
80,T47,T47,Charles Howell III,89,31
81,T47,T47,Freddie Jacobson,70,31
82,T47,T47,Lee Janzen,66,31
83,T47,T47,Tom Johnson,74,31
84,T47,T47,Kent Jones,97,31
85,T47,T47,Jerry Kelly,101,31
86,T47,T47,Cliff Kresge,107,31
87,T47,T47,Matt Kuchar,85,31
88,T47,T47,Tom Lehman,62,31
89,T47,T47,Justin Leonard,95,31
90,T47,T47,Frank Lickliter II,95,31
91,T47,T47,Craig Lile,77,31
92,T47,T47,Steve Lowery,74,31
93,T47,T47,Jeff Maggert,79,31
94,T47,T47,John Mallinger,96,31
95,T47,T47,Steve Marino,106,31
96,T47,T47,Shigeki Maruyama,84,31
97,T47,T47,Billy Mayfair,98,31
98,T47,T47,Parker McLachlin,83,31
99,T47,T47,George McNeill,95,31
100,T47,T47,John Merrick,92,31
101,T47,T47,Phil Mickelson,73,31
102,T47,T47,Ryan Moore,92,31
103,T47,T47,Geoff Ogilvy,84,31
104,T47,T47,Ryan Palmer,91,31
105,T47,T47,Corey Pavin,81,31
106,T47,T47,Pat Perez,84,31
107,T47,T47,Kenny Perry,83,31
108,T47,T47,Tim Petrovic,106,31
109,T47,T47,Ian Poulter,63,31
110,T47,T47,Dicky Pride,71,31
111,T47,T47,Ted Purdy,102,31
112,T47,T47,Michael Putnam,96,31
113,T47,T47,Brett Quigley,79,31
114,T47,T47,Jeff Quinney,95,31
115,T47,T47,Kyle Reifers,71,31
116,T47,T47,Jason Schultz,63,31
117,T47,T47,John Senden,97,31
118,T47,T47,Michael Sim,52,31
119,T47,T47,Joey Sindelar,75,31
120,T47,T47,Vijay Singh,102,31
121,T47,T47,Heath Slocum,101,31
122,T47,T47,Darron Stiles,65,31
123,T47,T47,David Toms,80,31
124,T47,T47,D.J. Trahan,99,31
125,T47,T47,Bob Tway,103,31
126,T47,T47,Bo Van Pelt,104,31
127,T47,T47,Johnson Wagner,97,31
128,T47,T47,Boo Weekley,101,31
129,T47,T47,Mike Weir,82,31
130,T47,T47,Dean Wilson,92,31
131,T47,T47,Tiger Woods,63,31
132,T133,T133,Steve Allan,63,32
133,T133,T133,Robert Allenby,90,32
134,T133,T133,Stephen Ames,81,32
135,T133,T133,Briny Baird,115,32
136,T133,T133,Rich Barcelo,80,32
137,T133,T133,Craig Bowden,78,32
138,T133,T133,Jeff Brehaut,59,32
139,T133,T133,Jonathan Byrd,73,32
140,T133,T133,José Coceres,50,32
141,T133,T133,Glen Day,85,32
142,T133,T133,Bubba Dickerson,51,32
143,T133,T133,Luke Donald,69,32
144,T133,T133,Ken Duke,112,32
145,T133,T133,Joe Durant,88,32
146,T133,T133,Bob Estes,88,32
147,T133,T133,Brian Gay,107,32
148,T133,T133,Paul Gow,70,32
149,T133,T133,Scott Gutschewski,67,32
150,T133,T133,Todd Hamilton,76,32
151,T133,T133,Anders Hansen,55,32
152,T133,T133,Matt Hendrix,63,32
153,T133,T133,J.J. Henry,86,32
154,T133,T133,Charley Hoffman,97,32
155,T133,T133,Trevor Immelman,74,32
156,T133,T133,Tripp Isenhour,86,32
157,T133,T133,Richard Johnson,93,32
158,T133,T133,Craig Kanada,109,32
159,T133,T133,Doug LaBelle II,104,32
160,T133,T133,Stephen Leaney,82,32
161,T133,T133,Peter Lonard,85,32
162,T133,T133,Daisuke Maruyama,86,32
163,T133,T133,Rocco Mediate,72,32
164,T133,T133,Shaun Micheel,91,32
165,T133,T133,Bryce Molder,56,32
166,T133,T133,Kevin Na,84,32
167,T133,T133,Sean O'Hair,98,32
168,T133,T133,José María Olazábal,52,32
169,T133,T133,Jeff Overton,60,32
170,T133,T133,Greg Owen,81,32
171,T133,T133,Rod Pampling,92,32
172,T133,T133,Tag Ridings,52,32
173,T133,T133,Chris Riley,59,32
174,T133,T133,Justin Rose,63,32
175,T133,T133,Jim Rutledge,59,32
176,T133,T133,Jeff Sluman,60,32
177,T133,T133,Kevin Stadler,95,32
178,T133,T133,Paul Stankowski,52,32
179,T133,T133,Henrik Stenson,52,32
180,T133,T133,Steve Stricker,81,32
181,T133,T133,Vaughn Taylor,91,32
182,T133,T133,Chris Tidland,59,32
183,T133,T133,Kirk Triplett,77,32
184,T133,T133,Duffy Waldorf,69,32
185,T133,T133,Brett Wetterich,88,32
186,T133,T133,Charlie Wi,90,32
187,T133,T133,Jay Williamson,50,32
188,T133,T133,Mark Wilson,87,32
189,T190,T190,Mark Brooks,53,33
190,T190,T190,Tom Byrum,50,33
191,T190,T190,Alex Cejka,80,33
192,T190,T190,Retief Goosen,50,33
193,T190,T190,Davis Love III,66,33
194,T190,T190,Steve Wheatcroft,73,33
195,196,196,Jaco Van Zyl,51,34
