,Early_Round_1_Scoring_Average_RANK THIS WEEK,Early_Round_1_Scoring_Average_RANK LAST WEEK,Early_Round_1_Scoring_Average_PLAYER NAME,Early_Round_1_Scoring_Average_AVG,Early_Round_1_Scoring_Average_TOTAL STROKES,Early_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Padraig Harrington,68.75,550,8
1,2,2,Tiger Woods,69.11,622,9
2,3,3,Jim Furyk,69.22,623,9
3,4,4,Justin Rose,69.25,554,8
4,5,5,John Mallinger,69.27,762,11
5,6,6,Freddie Jacobson,69.44,625,9
6,7,7,Briny Baird,69.5,1112,16
7,T8,T8,Tim Clark,69.58,835,12
8,T8,T8,Rod Pampling,69.58,835,12
9,10,10,Scott Verplank,69.62,905,13
10,11,11,Cliff Kresge,69.63,1323,19
11,12,12,Kent Jones,69.67,627,9
12,13,13,Camilo Villegas,69.69,1115,16
13,14,14,Kyle Reifers,69.73,767,11
14,T15,T15,Jonathan Byrd,69.75,837,12
15,T15,T15,Stewart Cink,69.75,837,12
16,17,17,Charlie Wi,69.79,977,14
17,18,18,Carl Pettersson,69.86,978,14
18,19,19,Jeff Overton,69.88,559,8
19,20,20,Jay Williamson,70.0,420,6
20,21,21,Ryan Armour,70.07,981,14
21,22,22,Anders Hansen,70.11,631,9
22,T23,T23,Brian Gay,70.13,1052,15
23,T23,T23,Nathan Green,70.13,1052,15
24,T23,T23,Rory Sabbatini,70.13,561,8
25,26,26,Charles Warren,70.18,1193,17
26,27,27,Jeff Gove,70.21,983,14
27,28,28,Bob Heintz,70.23,913,13
28,T29,T29,Steve Lowery,70.27,773,11
29,T29,T29,Heath Slocum,70.27,1054,15
30,T31,T31,John Merrick,70.29,984,14
31,T31,T31,Phil Mickelson,70.29,492,7
32,T31,T31,Kevin Na,70.29,984,14
33,34,34,José Coceres,70.3,703,10
34,35,35,Hunter Mahan,70.31,1125,16
35,T36,T36,Trevor Immelman,70.36,774,11
36,T36,T36,Chris Tidland,70.36,774,11
37,T38,T38,Mark Brooks,70.38,563,8
38,T38,T38,Bart Bryant,70.38,1126,16
39,T38,T38,Ryuji Imada,70.38,1126,16
40,41,41,Sean O'Hair,70.4,1056,15
41,T42,T42,Aaron Baddeley,70.43,493,7
42,T42,T42,Michael Sim,70.43,493,7
43,T42,T42,Vijay Singh,70.43,493,7
44,T45,T45,Steve Allan,70.44,634,9
45,T45,T45,Charley Hoffman,70.44,1127,16
46,47,47,Tim Herron,70.47,1057,15
47,T48,T48,Mathew Goggin,70.5,987,14
48,T48,T48,Bob Tway,70.5,1128,16
49,50,50,Craig Kanada,70.53,1058,15
50,T51,T51,Marco Dawson,70.56,1129,16
51,T51,T51,Chris Riley,70.56,635,9
52,T53,T53,Brian Davis,70.58,847,12
53,T53,T53,Stephen Leaney,70.58,847,12
54,T55,T55,Luke Donald,70.6,706,10
55,T55,T55,Jesper Parnevik,70.6,1059,15
56,T57,T57,Will MacKenzie,70.63,1130,16
57,T57,T57,Ryan Moore,70.63,1130,16
58,T59,T59,Woody Austin,70.64,989,14
59,T59,T59,Bill Haas,70.64,989,14
60,61,61,Steve Marino,70.65,1201,17
61,62,62,Daniel Chopra,70.67,1060,15
62,63,63,John Senden,70.69,1131,16
63,64,64,Robert Garrigus,70.71,990,14
64,65,65,Jeff Quinney,70.73,1061,15
65,T66,T66,Andrew Buckle,70.75,849,12
