,Top_10_Final_Round_Performance_RANK THIS WEEK,Top_10_Final_Round_Performance_RANK LAST WEEK,Top_10_Final_Round_Performance_PLAYER NAME,Top_10_Final_Round_Performance_EVENTS,Top_10_Final_Round_Performance_% TIMES IMPROVED,Top_10_Final_Round_Performance_# OF TIMES IMPROVED
0,T1,T1,Brian Bateman,18,100.0,1.0
1,T1,T1,David Branshaw,30,100.0,1.0
2,T1,T1,Andrew Buckle,26,100.0,1.0
3,T1,T1,Mark Calcavecchia,28,100.0,4.0
4,T1,T1,Gavin Coles,28,100.0,1.0
5,T1,T1,Ben Curtis,25,100.0,1.0
6,T1,T1,Brian Davis,28,100.0,1.0
7,T1,T1,Brendon de Jonge,26,100.0,1.0
8,T1,T1,Robert Gamez,30,100.0,1.0
9,T1,T1,Sergio Garcia,19,100.0,5.0
10,T1,T1,Paul Goydos,19,100.0,1.0
11,T1,T1,Mathias Grönberg,31,100.0,2.0
12,T1,T1,Bob Heintz,27,100.0,1.0
13,T1,T1,J.J. Henry,26,100.0,1.0
14,T1,T1,Mark Hensby,25,100.0,1.0
15,T1,T1,Tim Herron,27,100.0,1.0
16,T1,T1,J.B. Holmes,24,100.0,2.0
17,T1,T1,Tom Lehman,19,100.0,3.0
18,T1,T1,Davis Love III,21,100.0,2.0
19,T1,T1,Parker McLachlin,28,100.0,1.0
20,T1,T1,Rocco Mediate,22,100.0,1.0
21,T1,T1,John Merrick,29,100.0,1.0
22,T1,T1,Kevin Na,27,100.0,2.0
23,T1,T1,Greg Owen,29,100.0,1.0
24,T1,T1,Ryan Palmer,30,100.0,1.0
25,T1,T1,Ian Poulter,18,100.0,1.0
26,T1,T1,Tag Ridings,18,100.0,1.0
27,T1,T1,John Rollins,29,100.0,3.0
28,T1,T1,Brandt Snedeker,29,100.0,5.0
29,T1,T1,D.J. Trahan,30,100.0,1.0
30,T1,T1,Bubba Watson,26,100.0,4.0
31,T1,T1,Jay Williamson,14,100.0,1.0
32,T1,T1,Dean Wilson,28,100.0,3.0
33,34,34,Tiger Woods,16,91.7,11.0
34,35,35,Rory Sabbatini,23,87.5,7.0
35,36,36,Phil Mickelson,22,85.7,6.0
36,37,37,Ernie Els,16,83.3,5.0
37,T38,T38,Jim Furyk,23,80.0,8.0
38,T38,T38,Carl Pettersson,31,80.0,4.0
39,T40,T40,Robert Allenby,28,75.0,3.0
40,T40,T40,José Coceres,17,75.0,3.0
41,T40,T40,Charles Howell III,26,75.0,3.0
42,T40,T40,Jeff Quinney,29,75.0,3.0
43,T40,T40,Heath Slocum,28,75.0,3.0
44,T40,T40,Camilo Villegas,24,75.0,3.0
45,T40,T40,Brett Wetterich,28,75.0,3.0
46,47,47,Tim Clark,19,71.4,5.0
47,T48,T48,Fred Funk,22,66.7,2.0
48,T48,T48,J.P. Hayes,28,66.7,2.0
49,T48,T48,Stephen Leaney,26,66.7,2.0
50,T48,T48,Hunter Mahan,27,66.7,4.0
51,T48,T48,John Mallinger,29,66.7,2.0
52,T48,T48,George McNeill,30,66.7,2.0
53,T48,T48,Shaun Micheel,29,66.7,2.0
54,T48,T48,Ryan Moore,28,66.7,2.0
55,T48,T48,Arron Oberholser,21,66.7,2.0
56,T48,T48,Adam Scott,19,66.7,4.0
57,T48,T48,John Senden,27,66.7,2.0
58,T48,T48,Steve Stricker,23,66.7,6.0
59,T48,T48,Mike Weir,23,66.7,2.0
60,T61,T61,Woody Austin,27,60.0,3.0
61,T61,T61,Luke Donald,20,60.0,3.0
62,T61,T61,Zach Johnson,23,60.0,3.0
63,T61,T61,David Toms,22,60.0,3.0
64,T61,T61,Boo Weekley,29,60.0,3.0
65,66,66,Scott Verplank,23,57.1,4.0
66,T67,T67,K.J. Choi,25,55.6,5.0
67,T67,T67,Vijay Singh,27,55.6,5.0
68,T69,T69,Michael Allen,22,50.0,1.0
69,T69,T69,Ryan Armour,32,50.0,1.0
70,T69,T69,Cameron Beckman,29,50.0,2.0
71,T69,T69,Chad Campbell,28,50.0,1.0
72,T69,T69,Ken Duke,31,50.0,2.0
73,T69,T69,Steve Flesch,31,50.0,2.0
74,T69,T69,Robert Garrigus,28,50.0,1.0
75,T69,T69,Brian Gay,32,50.0,2.0
76,T69,T69,Mathew Goggin,30,50.0,1.0
77,T69,T69,Retief Goosen,14,50.0,1.0
78,T69,T69,Jeff Gove,30,50.0,1.0
79,T69,T69,Bill Haas,30,50.0,2.0
80,T69,T69,Tripp Isenhour,32,50.0,1.0
81,T69,T69,Anthony Kim,26,50.0,1.0
82,T69,T69,Matt Kuchar,26,50.0,1.0
83,T69,T69,Will MacKenzie,30,50.0,2.0
84,T69,T69,Troy Matteson,26,50.0,2.0
85,T69,T69,Billy Mayfair,30,50.0,3.0
86,T69,T69,Sean O'Hair,28,50.0,3.0
