,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
122,T123,T123,Andrew Buckle,35.67,428,12
123,T123,T123,Bob Heintz,35.67,535,15
124,T123,T123,J.J. Henry,35.67,642,18
125,T123,T123,Bubba Watson,35.67,535,15
126,T127,T127,Daisuke Maruyama,35.69,571,16
127,T127,T127,Pat Perez,35.69,571,16
128,129,129,Craig Barlow,35.7,357,10
129,130,130,Jesper Parnevik,35.72,643,18
130,131,131,Jeff Gove,35.73,786,22
131,T132,T132,Billy Mayfair,35.74,679,19
132,T132,T132,Ted Purdy,35.74,679,19
133,T134,T134,Greg Owen,35.75,429,12
134,T134,T134,Vijay Singh,35.75,858,24
135,136,136,Ryuji Imada,35.76,751,21
136,137,137,Nathan Green,35.77,787,22
137,T138,T138,Jerry Kelly,35.78,823,23
138,T138,T138,Chris Tidland,35.78,322,9
139,140,140,Padraig Harrington,35.79,501,14
140,141,141,Phil Mickelson,35.8,537,15
141,142,142,Arron Oberholser,35.81,573,16
142,143,143,Tim Herron,35.82,788,22
143,144,144,Charles Howell III,35.83,645,18
144,145,145,Will MacKenzie,35.85,717,20
145,146,146,Bubba Dickerson,35.86,251,7
146,T147,T147,Charley Hoffman,35.89,646,18
147,T147,T147,Michael Putnam,35.89,682,19
148,149,149,Steve Wheatcroft,35.92,431,12
149,T150,T150,Craig Bowden,35.93,539,15
150,T150,T150,Tripp Isenhour,35.93,503,14
151,T150,T150,Kirk Triplett,35.93,503,14
152,T153,T153,Glen Day,35.94,575,16
153,T153,T153,Kevin Stadler,35.94,611,17
154,155,155,Craig Kanada,35.95,719,20
155,T156,T156,Matt Hendrix,36.0,288,8
156,T156,T156,Tom Johnson,36.0,396,11
157,T156,T156,Frank Lickliter II,36.0,684,19
158,T156,T156,Charlie Wi,36.0,684,19
159,160,160,Ryan Armour,36.05,757,21
160,T161,T161,Stuart Appleby,36.07,505,14
161,T161,T161,Marco Dawson,36.07,505,14
162,T161,T161,Steve Lowery,36.07,541,15
163,164,164,John Merrick,36.12,614,17
164,165,165,Ian Poulter,36.15,470,13
165,166,166,Ben Curtis,36.19,579,16
166,T167,T167,Michael Allen,36.2,543,15
167,T167,T167,Brian Bateman,36.2,362,10
168,T167,T167,Kyle Reifers,36.2,362,10
169,T167,T167,Chris Stroud,36.2,362,10
170,T171,T171,Henrik Stenson,36.22,326,9
171,T171,T171,Darron Stiles,36.22,326,9
172,T173,T173,Gavin Coles,36.29,617,17
173,T173,T173,Parker McLachlin,36.29,508,14
174,T173,T173,Brett Wetterich,36.29,617,17
175,176,176,David Branshaw,36.33,436,12
176,177,177,Chad Campbell,36.39,655,18
177,T178,T178,John Daly,36.4,364,10
178,T178,T178,Craig Lile,36.4,546,15
179,T178,T178,Rocco Mediate,36.4,546,15
180,181,181,Chris DiMarco,36.44,583,16
181,182,182,Jeff Sluman,36.5,365,10
182,183,183,Tag Ridings,36.56,329,9
183,184,184,Scott Gutschewski,36.58,439,12
184,T185,T185,Richard Johnson,36.6,549,15
185,T185,T185,Jarrod Lyle,36.6,549,15
186,187,187,Corey Pavin,36.67,550,15
187,188,188,Eric Axley,36.68,697,19
188,189,189,Davis Love III,36.69,477,13
189,190,190,Rich Barcelo,36.71,514,14
190,191,191,Retief Goosen,36.73,404,11
191,192,192,Mark Hensby,36.75,588,16
192,193,193,Chris Couch,36.8,368,10
193,194,194,Billy Andrade,37.33,672,18
194,195,195,Jaco Van Zyl,37.4,187,5
195,196,196,Todd Hamilton,38.82,427,11
