,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
90,T90,T90,Stuart Appleby,71.2,356,5
91,92,92,Joe Ogilvie,71.22,641,9
92,T93,T93,Brendon de Jonge,71.25,285,4
93,T93,T93,Daisuke Maruyama,71.25,285,4
94,T93,T93,Parker McLachlin,71.25,285,4
95,T96,T96,Robert Allenby,71.33,428,6
96,T96,T96,Nick O'Hern,71.33,428,6
97,T98,T98,Tom Pernice Jr.,71.4,714,10
98,T98,T98,John Rollins,71.4,357,5
99,100,100,Peter Lonard,71.43,500,7
100,101,101,Zach Johnson,71.44,643,9
101,T102,T102,Tim Clark,71.5,286,4
102,T102,T102,Billy Mayfair,71.5,429,6
103,T102,T102,Greg Owen,71.5,572,8
104,T102,T102,Johnson Wagner,71.5,715,10
105,T102,T102,Boo Weekley,71.5,286,4
106,107,107,Vijay Singh,71.59,1217,17
107,T108,T108,Scott Gutschewski,71.6,358,5
108,T108,T108,Nick Watney,71.6,358,5
109,110,110,Brian Gay,71.7,717,10
110,111,111,Andrew Buckle,71.71,502,7
111,112,112,Phil Mickelson,71.73,789,11
112,T113,T113,José Coceres,71.75,287,4
113,T113,T113,Marco Dawson,71.75,287,4
114,T113,T113,Robert Gamez,71.75,287,4
115,T113,T113,Mathew Goggin,71.75,574,8
116,T113,T113,Vaughn Taylor,71.75,574,8
117,T118,T118,Steve Allan,71.8,359,5
118,T118,T118,Bart Bryant,71.8,359,5
119,T118,T118,Ryan Moore,71.8,359,5
120,T121,T121,Ryan Armour,71.83,862,12
121,T121,T121,Jonathan Byrd,71.83,431,6
122,T121,T121,Bubba Dickerson,71.83,431,6
123,124,124,Jarrod Lyle,71.86,503,7
124,T125,T125,Matt Hendrix,71.88,575,8
125,T125,T125,J.J. Henry,71.88,575,8
126,T125,T125,D.J. Trahan,71.88,575,8
127,T125,T125,Jaco Van Zyl,71.88,575,8
128,T129,T129,Bill Haas,71.89,647,9
129,T129,T129,Tripp Isenhour,71.89,647,9
130,T131,T131,Rich Barcelo,72.0,648,9
131,T131,T131,Mark Calcavecchia,72.0,648,9
132,T131,T131,Retief Goosen,72.0,144,2
133,T131,T131,Paul Goydos,72.0,432,6
134,T131,T131,Jerry Kelly,72.0,648,9
135,T131,T131,Stephen Leaney,72.0,648,9
136,T131,T131,Jeff Maggert,72.0,432,6
137,T131,T131,Tim Petrovic,72.0,648,9
138,T131,T131,David Toms,72.0,432,6
139,140,140,Richard Johnson,72.1,721,10
140,141,141,Eric Axley,72.13,577,8
141,T142,T142,Mark Brooks,72.14,505,7
142,T142,T142,John Merrick,72.14,505,7
143,144,144,George McNeill,72.17,433,6
144,T145,T145,Jason Bohn,72.2,361,5
145,T145,T145,Jim Rutledge,72.2,361,5
146,T145,T145,Bob Tway,72.2,722,10
147,T145,T145,Charles Warren,72.2,361,5
148,149,149,Bo Van Pelt,72.33,651,9
149,150,150,Mathias Grönberg,72.38,579,8
150,T151,T151,Glen Day,72.4,362,5
151,T151,T151,John Mallinger,72.4,724,10
152,T153,T153,Paul Gow,72.43,507,7
153,T153,T153,Kirk Triplett,72.43,507,7
154,T153,T153,Camilo Villegas,72.43,507,7
155,T156,T156,Tom Byrum,72.5,290,4
156,T156,T156,Lee Janzen,72.5,435,6
157,T156,T156,Steve Lowery,72.5,435,6
158,T156,T156,Sean O'Hair,72.5,290,4
159,T156,T156,Mark Wilson,72.5,435,6
160,T161,T161,Ted Purdy,72.63,581,8
161,T161,T161,Brett Quigley,72.63,581,8
162,163,163,Harrison Frazar,72.67,436,6
163,T164,T164,Padraig Harrington,72.71,509,7
164,T164,T164,Bubba Watson,72.71,509,7
165,166,166,Charley Hoffman,72.75,582,8
166,T167,T167,Jeff Gove,72.83,437,6
167,T167,T167,Mark Hensby,72.83,437,6
168,T167,T167,Cliff Kresge,72.83,437,6
169,170,170,Ryan Palmer,72.86,510,7
170,T171,T171,Aaron Baddeley,73.0,657,9
171,T171,T171,John Daly,73.0,365,5
172,T171,T171,Fred Funk,73.0,365,5
173,T171,T171,Todd Hamilton,73.0,438,6
174,T171,T171,Chris Tidland,73.0,146,2
175,T171,T171,Jay Williamson,73.0,219,3
176,T177,T177,Jeff Brehaut,73.17,439,6
177,T177,T177,Pat Perez,73.17,439,6
178,179,179,Chris DiMarco,73.2,366,5
179,180,180,Davis Love III,73.25,586,8
180,T181,T181,Bryce Molder,73.29,513,7
181,T181,T181,Rod Pampling,73.29,513,7
182,183,183,Kevin Stadler,73.3,733,10
183,184,184,Tim Herron,73.5,294,4
184,185,185,Trevor Immelman,73.57,515,7
185,T186,T186,J.B. Holmes,73.67,442,6
186,T186,T186,Henrik Stenson,73.67,221,3
187,188,188,Shigeki Maruyama,73.71,516,7
188,T189,T189,Michael Boyd,73.75,590,8
189,T189,T189,Jeff Sluman,73.75,590,8
190,191,191,Joe Durant,74.0,370,5
191,192,192,Luke Donald,74.13,593,8
192,193,193,David Branshaw,74.33,223,3
193,194,194,Kyle Reifers,75.63,605,8
194,T195,T195,José María Olazábal,76.0,152,2
195,T195,T195,Paul Stankowski,76.0,304,4
