,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
56,T56,T56,Brian Davis,101,3.03,218,72
57,T56,T56,Bob Estes,88,3.03,185,61
58,T56,T56,Steve Flesch,100,3.03,209,69
59,T56,T56,Nathan Green,103,3.03,209,69
60,T56,T56,Steve Marino,106,3.03,218,72
61,T56,T56,Jeff Overton,60,3.03,88,29
62,T56,T56,Tim Petrovic,106,3.03,224,74
63,T56,T56,Justin Rose,63,3.03,97,32
64,T56,T56,Bo Van Pelt,104,3.03,230,76
65,T56,T56,Charles Warren,101,3.03,273,90
66,T67,T67,Michael Allen,74,3.04,207,68
67,T67,T67,Tommy Armour III,81,3.04,143,47
68,T67,T67,Cameron Beckman,96,3.04,234,77
69,T67,T67,Jonathan Byrd,73,3.04,158,52
70,T67,T67,John Mallinger,96,3.04,207,68
71,T67,T67,Troy Matteson,87,3.04,152,50
72,T73,T73,Rich Beem,89,3.05,177,58
73,T73,T73,Jason Dufner,100,3.05,247,81
74,T73,T73,Fred Funk,65,3.05,134,44
75,T73,T73,Jim Furyk,84,3.05,186,61
76,T73,T73,Brian Gay,107,3.05,284,93
77,T73,T73,Retief Goosen,50,3.05,61,20
78,T73,T73,Trevor Immelman,74,3.05,125,41
79,T73,T73,Zach Johnson,76,3.05,223,73
80,T73,T73,Cliff Kresge,107,3.05,241,79
81,T73,T73,John Rollins,102,3.05,223,73
82,T73,T73,David Toms,80,3.05,168,55
83,T73,T73,Mike Weir,82,3.05,174,57
84,T85,T85,Ryan Armour,107,3.06,257,84
85,T85,T85,D.J. Brigman,67,3.06,156,51
86,T85,T85,Gavin Coles,87,3.06,202,66
87,T85,T85,Mathew Goggin,97,3.06,248,81
88,T85,T85,Davis Love III,66,3.06,150,49
89,T85,T85,Daisuke Maruyama,86,3.06,205,67
90,T85,T85,Kevin Na,84,3.06,199,65
91,T85,T85,Pat Perez,84,3.06,98,32
92,T85,T85,Jeff Quinney,95,3.06,211,69
93,T85,T85,Adam Scott,69,3.06,159,52
94,T85,T85,Mark Wilson,87,3.06,147,48
95,T96,T96,Steve Allan,63,3.07,209,68
96,T96,T96,Craig Bowden,78,3.07,221,72
97,T96,T96,Chris DiMarco,79,3.07,166,54
98,T96,T96,Ken Duke,112,3.07,184,60
99,T96,T96,Scott Gutschewski,67,3.07,187,61
100,T96,T96,Lee Janzen,66,3.07,206,67
101,T96,T96,Shigeki Maruyama,84,3.07,138,45
102,T96,T96,Billy Mayfair,98,3.07,178,58
103,T96,T96,Bryce Molder,56,3.07,212,69
104,T96,T96,Kenny Perry,83,3.07,166,54
105,T96,T96,Tag Ridings,52,3.07,126,41
106,T96,T96,Kevin Sutherland,85,3.07,270,88
107,T96,T96,Chris Tidland,59,3.07,86,28
108,T96,T96,Bob Tway,103,3.07,322,105
109,T96,T96,Duffy Waldorf,69,3.07,178,58
110,T96,T96,Jay Williamson,50,3.07,129,42
111,T112,T112,Chris Couch,76,3.08,123,40
112,T112,T112,Glen Day,85,3.08,160,52
113,T112,T112,Mark Hensby,81,3.08,163,53
114,T112,T112,Kent Jones,97,3.08,200,65
115,T112,T112,Steve Lowery,74,3.08,120,39
116,T112,T112,Will MacKenzie,100,3.08,222,72
117,T112,T112,Jeff Maggert,79,3.08,219,71
118,T112,T112,Rory Sabbatini,81,3.08,160,52
119,T120,T120,Billy Andrade,88,3.09,281,91
120,T120,T120,Eric Axley,107,3.09,244,79
121,T120,T120,Jason Bohn,57,3.09,164,53
122,T120,T120,J.P. Hayes,89,3.09,210,68
123,T120,T120,Anthony Kim,93,3.09,253,82
124,T120,T120,Jeff Sluman,60,3.09,136,44
125,T120,T120,Kevin Stadler,95,3.09,272,88
126,T127,T127,Harrison Frazar,88,3.1,214,69
127,T127,T127,Robert Garrigus,95,3.1,195,63
128,T127,T127,Lucas Glover,98,3.1,223,72
129,T127,T127,Jason Gore,86,3.1,186,60
130,T127,T127,Jeff Gove,103,3.1,226,73
131,T127,T127,Bob Heintz,85,3.1,223,72
132,T133,T133,Andrew Buckle,77,3.11,227,73
133,T133,T133,John Daly,59,3.11,112,36
134,T133,T133,Ernie Els,59,3.11,112,36
135,T133,T133,Ryan Moore,92,3.11,230,74
136,T137,T137,Chad Campbell,96,3.12,178,57
137,T137,T137,Ben Curtis,80,3.12,162,52
138,T137,T137,Bubba Dickerson,51,3.12,162,52
139,T137,T137,Paul Goydos,60,3.12,128,41
140,T137,T137,Bill Haas,93,3.12,231,74
141,T137,T137,J.B. Holmes,71,3.12,103,33
142,T137,T137,Ryuji Imada,104,3.12,253,81
143,T137,T137,Stephen Leaney,82,3.12,281,90
144,T137,T137,Rocco Mediate,72,3.12,203,65
145,T137,T137,Greg Owen,81,3.12,268,86
146,T137,T137,Tom Pernice Jr.,104,3.12,237,76
147,T137,T137,Paul Stankowski,52,3.12,153,49
148,T137,T137,D.J. Trahan,99,3.12,284,91
149,T137,T137,Boo Weekley,101,3.12,178,57
150,T151,T151,Robert Gamez,88,3.13,225,72
151,T151,T151,Matt Kuchar,85,3.13,197,63
152,T151,T151,Tom Lehman,62,3.13,150,48
153,T151,T151,Chris Stroud,66,3.13,150,48
154,T151,T151,Jaco Van Zyl,51,3.13,210,67
155,T151,T151,Steve Wheatcroft,73,3.13,304,97
156,T157,T157,Mark Calcavecchia,93,3.14,154,49
157,T157,T157,Todd Hamilton,76,3.14,179,57
158,T157,T157,Tom Johnson,74,3.14,204,65
159,T157,T157,Jesper Parnevik,88,3.14,198,63
160,T157,T157,Carl Pettersson,111,3.14,223,71
161,T162,T162,Charles Howell III,89,3.15,192,61
162,T162,T162,Jarrod Lyle,77,3.15,277,88
163,T162,T162,Nick O'Hern,72,3.15,189,60
164,T162,T162,Ian Poulter,63,3.15,63,20
165,T162,T162,Kyle Reifers,71,3.15,148,47
166,T167,T167,Woody Austin,95,3.16,243,77
167,T167,T167,Brian Bateman,55,3.16,98,31
168,T167,T167,Tripp Isenhour,86,3.16,275,87
169,T167,T167,Hunter Mahan,91,3.16,202,64
170,T167,T167,Ted Purdy,102,3.16,313,99
171,T167,T167,Charlie Wi,90,3.16,240,76
172,T173,T173,Rich Barcelo,80,3.17,222,70
173,T173,T173,Sean O'Hair,98,3.17,165,52
174,T173,T173,Johnson Wagner,97,3.17,187,59
175,T176,T176,Jeff Brehaut,59,3.18,162,51
176,T176,T176,Chris Riley,59,3.18,178,56
177,T178,T178,Michael Boyd,61,3.19,220,69
178,T178,T178,Stewart Cink,91,3.19,153,48
179,T178,T178,Mathias Grönberg,95,3.19,233,73
180,T178,T178,Geoff Ogilvy,84,3.19,150,47
181,T178,T178,Vijay Singh,102,3.19,249,78
182,T178,T178,Darron Stiles,65,3.19,204,64
183,T184,T184,Tom Byrum,50,3.2,160,50
184,T184,T184,Joe Durant,88,3.2,256,80
185,T184,T184,Matt Hendrix,63,3.2,272,85
186,T184,T184,Scott Verplank,82,3.2,128,40
187,T184,T184,Nick Watney,87,3.2,192,60
188,T189,T189,Brett Quigley,79,3.23,129,40
189,T189,T189,Jim Rutledge,59,3.23,152,47
190,T189,T189,Kirk Triplett,77,3.23,197,61
191,192,192,Parker McLachlin,83,3.26,199,61
192,193,193,Stuart Appleby,74,3.27,144,44
193,194,194,Corey Pavin,81,3.28,190,58
194,195,195,J.J. Henry,86,3.29,171,52
195,196,196,Justin Leonard,95,3.3,178,54
