,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Steve Lowery,74,3.9,410,105
1,2,2,Freddie Jacobson,70,3.92,592,151
2,3,3,Tim Clark,66,3.93,397,101
3,T4,T4,Mathias Grönberg,95,3.94,765,194
4,T4,T4,Chris Stroud,66,3.94,504,128
5,T6,T6,Cliff Kresge,107,3.95,876,222
6,T6,T6,Tiger Woods,63,3.95,434,110
7,T8,T8,Robert Garrigus,95,3.96,673,170
8,T8,T8,Heath Slocum,101,3.96,570,144
9,T10,T10,Stephen Ames,81,3.97,584,147
10,T10,T10,K.J. Choi,87,3.97,445,112
11,T10,T10,Matt Kuchar,85,3.97,686,173
12,T10,T10,Ryan Moore,92,3.97,751,189
13,T10,T10,Carl Pettersson,111,3.97,763,192
14,T10,T10,Michael Sim,52,3.97,377,95
15,16,16,Charlie Wi,90,3.98,804,202
16,T17,T17,Daniel Chopra,106,3.99,821,206
17,T17,T17,Marco Dawson,73,3.99,610,153
18,T17,T17,Justin Leonard,95,3.99,543,136
19,T17,T17,Sean O'Hair,98,3.99,558,140
20,T17,T17,Michael Putnam,96,3.99,682,171
21,T17,T17,Adam Scott,69,3.99,579,145
22,T17,T17,Brandt Snedeker,105,3.99,722,181
23,T17,T17,Bob Tway,103,3.99,1130,283
24,T17,T17,Jay Williamson,50,3.99,479,120
25,T26,T26,Ryan Armour,107,4.0,920,230
26,T26,T26,Briny Baird,115,4.0,932,233
27,T26,T26,Brian Bateman,55,4.0,356,89
28,T26,T26,Brian Davis,101,4.0,760,190
29,T26,T26,Luke Donald,69,4.0,340,85
30,T26,T26,Ken Duke,112,4.0,620,155
31,T26,T26,Jim Furyk,84,4.0,648,162
32,T26,T26,Mathew Goggin,97,4.0,835,209
33,T26,T26,Tim Herron,98,4.0,620,155
34,T26,T26,John Merrick,92,4.0,908,227
35,T26,T26,Chris Riley,59,4.0,572,143
36,T26,T26,Paul Stankowski,52,4.0,504,126
37,T26,T26,Bo Van Pelt,104,4.0,837,209
