,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
32,T26,T26,Charles Warren,101,4.02,2201,547
33,T34,T34,Stephen Ames,81,4.03,1720,427
34,T34,T34,Woody Austin,95,4.03,2106,523
35,T34,T34,Bart Bryant,87,4.03,1885,468
36,T34,T34,Jonathan Byrd,73,4.03,1619,402
37,T34,T34,K.J. Choi,87,4.03,1912,475
38,T34,T34,Daniel Chopra,106,4.03,2299,570
39,T34,T34,Stewart Cink,91,4.03,1977,490
40,T34,T34,Sergio Garcia,68,4.03,1494,371
41,T34,T34,Jarrod Lyle,77,4.03,1692,420
42,T34,T34,Rocco Mediate,72,4.03,1566,389
43,T34,T34,Michael Sim,52,4.03,1157,287
44,T45,T45,Brian Bateman,55,4.04,1217,301
45,T45,T45,Andrew Buckle,77,4.04,1724,427
46,T45,T45,Nathan Green,103,4.04,2271,562
47,T45,T45,Bill Haas,93,4.04,2038,504
48,T45,T45,Padraig Harrington,64,4.04,1399,346
49,T45,T45,Tim Herron,98,4.04,2170,537
50,T45,T45,Matt Kuchar,85,4.04,1876,464
51,T45,T45,Peter Lonard,85,4.04,1893,468
52,T45,T45,Will MacKenzie,100,4.04,2186,541
53,T45,T45,Hunter Mahan,91,4.04,2075,514
54,T45,T45,Shigeki Maruyama,84,4.04,1888,467
55,T45,T45,Sean O'Hair,98,4.04,2201,545
56,T45,T45,Nick O'Hern,72,4.04,1539,381
57,T45,T45,Rod Pampling,92,4.04,2034,503
58,T45,T45,Vaughn Taylor,91,4.04,2017,499
59,T45,T45,David Toms,80,4.04,1748,433
60,T45,T45,Charlie Wi,90,4.04,1963,486
61,T62,T62,Tommy Armour III,81,4.05,1767,436
62,T62,T62,Craig Bowden,78,4.05,1707,422
63,T62,T62,Mark Brooks,53,4.05,1180,291
64,T62,T62,José Coceres,50,4.05,1115,275
65,T62,T62,Luke Donald,69,4.05,1522,376
66,T62,T62,Joe Durant,88,4.05,1932,477
67,T62,T62,Brian Gay,107,4.05,2357,582
68,T62,T62,Mathew Goggin,97,4.05,2129,526
69,T62,T62,Mark Hensby,81,4.05,1780,439
70,T62,T62,Tripp Isenhour,86,4.05,1915,473
71,T62,T62,Steve Lowery,74,4.05,1623,401
72,T62,T62,John Mallinger,96,4.05,2093,517
73,T62,T62,Daisuke Maruyama,86,4.05,1918,474
74,T62,T62,Parker McLachlin,83,4.05,1831,452
75,T62,T62,Corey Pavin,81,4.05,1790,442
76,T62,T62,Pat Perez,84,4.05,1964,485
77,T62,T62,Ted Purdy,102,4.05,2258,558
78,T62,T62,Jeff Quinney,95,4.05,2122,524
79,T62,T62,John Senden,97,4.05,2154,532
80,T62,T62,Chris Stroud,66,4.05,1467,362
81,T62,T62,Camilo Villegas,82,4.05,1823,450
82,T83,T83,Billy Andrade,88,4.06,1911,471
83,T83,T83,Stuart Appleby,74,4.06,1650,406
84,T83,T83,Brendon de Jonge,76,4.06,1676,413
85,T83,T83,Chris DiMarco,79,4.06,1733,427
86,T83,T83,Jeff Gove,103,4.06,2266,558
87,T83,T83,Paul Gow,70,4.06,1559,384
88,T83,T83,Mathias Grönberg,95,4.06,2084,513
89,T83,T83,Ryuji Imada,104,4.06,2292,565
90,T83,T83,Stephen Leaney,82,4.06,1814,447
91,T83,T83,Justin Leonard,95,4.06,2152,530
92,T83,T83,Craig Lile,77,4.06,1714,422
93,T83,T83,Jeff Maggert,79,4.06,1707,420
94,T83,T83,Steve Marino,106,4.06,2341,577
95,T83,T83,George McNeill,95,4.06,2098,517
96,T83,T83,Ryan Moore,92,4.06,2034,501
97,T83,T83,Arron Oberholser,69,4.06,1541,380
98,T83,T83,Tim Petrovic,106,4.06,2356,581
99,T83,T83,Bob Tway,103,4.06,2281,562
100,T83,T83,Duffy Waldorf,69,4.06,1524,375
101,T83,T83,Boo Weekley,101,4.06,2280,561
102,T83,T83,Mike Weir,82,4.06,1841,453
103,T104,T104,Craig Barlow,52,4.07,1132,278
104,T104,T104,Tom Byrum,50,4.07,1107,272
105,T104,T104,Mark Calcavecchia,93,4.07,2086,513
106,T104,T104,Steve Elkington,87,4.07,1927,474
107,T104,T104,Bob Estes,88,4.07,1957,481
108,T104,T104,Jason Gore,86,4.07,1866,459
109,T104,T104,Doug LaBelle II,104,4.07,2305,567
110,T104,T104,Frank Lickliter II,95,4.07,2127,522
111,T104,T104,Phil Mickelson,73,4.07,1597,392
112,T104,T104,Ian Poulter,63,4.07,1365,335
113,T104,T104,Paul Stankowski,52,4.07,1143,281
114,T104,T104,Henrik Stenson,52,4.07,1018,250
115,T104,T104,Kevin Sutherland,85,4.07,1890,464
116,T104,T104,D.J. Trahan,99,4.07,2171,534
117,T104,T104,Dean Wilson,92,4.07,2035,500
118,T119,T119,Steve Allan,63,4.08,1405,344
119,T119,T119,Ryan Armour,107,4.08,2377,582
120,T119,T119,Aaron Baddeley,83,4.08,1803,442
121,T119,T119,Rich Beem,89,4.08,2005,491
122,T119,T119,Robert Garrigus,95,4.08,2091,512
123,T119,T119,J.J. Henry,86,4.08,1942,476
124,T119,T119,Kent Jones,97,4.08,2137,524
125,T119,T119,Jerry Kelly,101,4.08,2307,566
126,T119,T119,Davis Love III,66,4.08,1456,357
127,T119,T119,Ryan Palmer,91,4.08,2008,492
128,T119,T119,Tom Pernice Jr.,104,4.08,2326,570
129,T119,T119,Carl Pettersson,111,4.08,2477,607
130,T119,T119,Dicky Pride,71,4.08,1591,390
131,T119,T119,John Rollins,102,4.08,2285,560
132,T119,T119,Kevin Stadler,95,4.08,2107,517
133,T119,T119,Darron Stiles,65,4.08,1452,356
134,T119,T119,Johnson Wagner,97,4.08,2140,524
135,T136,T136,Jason Bohn,57,4.09,1285,314
136,T136,T136,Chad Campbell,96,4.09,2042,499
137,T136,T136,Tim Clark,66,4.09,1433,350
138,T136,T136,Marco Dawson,73,4.09,1627,398
139,T136,T136,Glen Day,85,4.09,1896,464
140,T136,T136,Jason Dufner,100,4.09,2238,547
141,T136,T136,Harrison Frazar,88,4.09,1966,481
142,T136,T136,Anders Hansen,55,4.09,1277,312
143,T136,T136,J.P. Hayes,89,4.09,1954,478
144,T136,T136,Bob Heintz,85,4.09,1891,462
145,T136,T136,Charles Howell III,89,4.09,1943,475
146,T136,T136,Craig Kanada,109,4.09,2407,588
147,T136,T136,Troy Matteson,87,4.09,1957,478
148,T136,T136,Joe Ogilvie,102,4.09,2272,555
149,T136,T136,Jim Rutledge,59,4.09,1325,324
150,T136,T136,Jason Schultz,63,4.09,1398,342
151,T136,T136,Adam Scott,69,4.09,1537,376
152,T136,T136,Bubba Watson,80,4.09,1772,433
153,T136,T136,Steve Wheatcroft,73,4.09,1616,395
154,T136,T136,Mark Wilson,87,4.09,1929,472
155,T156,T156,Michael Allen,74,4.1,1643,401
156,T156,T156,Robert Gamez,88,4.1,1971,481
157,T156,T156,Paul Goydos,60,4.1,1328,324
158,T156,T156,Trevor Immelman,74,4.1,1548,378
159,T156,T156,Richard Johnson,93,4.1,2094,511
160,T156,T156,Shaun Micheel,91,4.1,1974,482
161,T156,T156,Jaco Van Zyl,51,4.1,1110,271
162,T156,T156,Nick Watney,87,4.1,1961,478
163,T156,T156,Brett Wetterich,88,4.1,1974,482
164,T165,T165,Rich Barcelo,80,4.11,1796,437
165,T165,T165,Chris Couch,76,4.11,1700,414
166,T165,T165,Ben Curtis,80,4.11,1848,450
167,T165,T165,Bubba Dickerson,51,4.11,1131,275
168,T165,T165,Fred Funk,65,4.11,1487,362
169,T165,T165,Retief Goosen,50,4.11,1110,270
170,T165,T165,Charley Hoffman,97,4.11,2172,528
171,T165,T165,Tom Lehman,62,4.11,1435,349
172,T165,T165,Kirk Triplett,77,4.11,1680,409
173,T174,T174,Michael Boyd,61,4.12,1354,329
174,T174,T174,Scott Gutschewski,67,4.12,1502,365
175,T174,T174,J.B. Holmes,71,4.12,1570,381
176,T174,T174,Tom Johnson,74,4.12,1643,399
177,T174,T174,Greg Owen,81,4.12,1813,440
178,T174,T174,Michael Putnam,96,4.12,2189,531
179,T174,T174,Kyle Reifers,71,4.12,1589,386
180,T174,T174,Chris Tidland,59,4.12,1313,319
181,T182,T182,David Branshaw,83,4.13,1857,450
182,T182,T182,Gavin Coles,87,4.13,1947,472
183,T182,T182,Steve Flesch,100,4.13,2274,551
184,T182,T182,Bryce Molder,56,4.13,1252,303
185,T182,T182,Brett Quigley,79,4.13,1776,430
186,T182,T182,Joey Sindelar,75,4.13,1646,399
187,T188,T188,Eric Axley,107,4.14,2419,584
188,T188,T188,D.J. Brigman,67,4.14,1517,366
189,T188,T188,Lee Janzen,66,4.14,1474,356
190,T191,T191,Todd Hamilton,76,4.15,1719,414
191,T191,T191,Matt Hendrix,63,4.15,1402,338
192,T193,T193,Jeff Brehaut,59,4.16,1319,317
193,T193,T193,John Daly,59,4.16,1370,329
194,195,195,Jeff Sluman,60,4.17,1364,327
195,196,196,José María Olazábal,52,4.2,1150,274
