,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,34.47,517,15
1,2,2,Jeff Gove,34.53,1036,30
2,3,3,Ryan Armour,34.69,1110,32
3,4,4,Phil Mickelson,34.7,694,20
4,5,5,Brian Gay,34.84,1115,32
5,6,6,Steve Lowery,34.86,767,22
6,T7,T7,Jason Gore,34.88,872,25
7,T7,T7,Stephen Leaney,34.88,837,24
8,9,9,Mike Weir,34.95,734,21
9,T10,T10,Tommy Armour III,34.96,839,24
10,T10,T10,Glen Day,34.96,909,26
11,T10,T10,Jerry Kelly,34.96,979,28
12,T10,T10,Vijay Singh,34.96,909,26
13,T14,T14,Alex Cejka,35.0,840,24
14,T14,T14,Jeff Overton,35.0,665,19
15,T16,T16,Joe Ogilvie,35.03,1086,31
16,T16,T16,Boo Weekley,35.03,1016,29
17,T18,T18,Rich Barcelo,35.04,911,26
18,T18,T18,Bubba Watson,35.04,876,25
19,20,20,Michael Boyd,35.05,736,21
20,21,21,Ken Duke,35.06,1087,31
21,22,22,Hunter Mahan,35.07,947,27
22,T23,T23,Cameron Beckman,35.11,983,28
23,T23,T23,Gavin Coles,35.11,948,27
24,T23,T23,Sean O'Hair,35.11,948,27
25,T26,T26,Craig Bowden,35.13,843,24
26,T26,T26,Craig Lile,35.13,843,24
27,T26,T26,Justin Rose,35.13,527,15
28,T26,T26,Bob Tway,35.13,1124,32
29,30,30,J.B. Holmes,35.17,809,23
30,31,31,Jason Bohn,35.18,598,17
31,32,32,Freddie Jacobson,35.2,704,20
32,33,33,Tim Petrovic,35.22,1127,32
33,34,34,Michael Putnam,35.24,1022,29
34,35,35,Jason Dufner,35.25,1128,32
35,T36,T36,Briny Baird,35.26,1093,31
36,T36,T36,J.P. Hayes,35.26,952,27
37,T36,T36,Tim Herron,35.26,952,27
38,T36,T36,Ryuji Imada,35.26,1093,31
39,T36,T36,Chris Stroud,35.26,811,23
40,41,41,Kevin Na,35.28,882,25
41,T42,T42,Bart Bryant,35.29,847,24
42,T42,T42,Tag Ridings,35.29,600,17
43,T42,T42,Joey Sindelar,35.29,847,24
44,T42,T42,Jay Williamson,35.29,494,14
45,T46,T46,Mark Hensby,35.3,812,23
46,T46,T46,Cliff Kresge,35.3,1059,30
47,48,48,Nathan Green,35.31,1024,29
48,49,49,Craig Kanada,35.32,1201,34
49,50,50,Steve Flesch,35.33,1060,30
50,T51,T51,Daniel Chopra,35.34,1131,32
51,T51,T51,John Mallinger,35.34,1025,29
52,T53,T53,Mark Calcavecchia,35.35,919,26
53,T53,T53,Kenny Perry,35.35,813,23
54,T55,T55,Michael Allen,35.36,778,22
55,T55,T55,D.J. Brigman,35.36,778,22
56,T55,T55,Ryan Moore,35.36,990,28
57,58,58,Mathias Grönberg,35.37,1061,30
58,T59,T59,Anthony Kim,35.38,920,26
59,T59,T59,Charles Warren,35.38,1026,29
60,T61,T61,Marco Dawson,35.39,814,23
61,T61,T61,Parker McLachlin,35.39,991,28
62,63,63,Bill Haas,35.4,1062,30
63,64,64,Jason Schultz,35.41,779,22
64,T65,T65,Stephen Ames,35.43,744,21
65,T65,T65,John Rollins,35.43,992,28
66,T67,T67,Tim Clark,35.44,638,18
67,T67,T67,Kevin Sutherland,35.44,886,25
68,69,69,Will MacKenzie,35.45,1028,29
69,T70,T70,Eric Axley,35.46,1241,35
70,T70,T70,Brian Davis,35.46,993,28
71,T72,T72,Kent Jones,35.47,1064,30
72,T72,T72,Chris Riley,35.47,603,17
73,T72,T72,D.J. Trahan,35.47,1064,30
74,T75,T75,Steve Allan,35.5,639,18
75,T75,T75,Zach Johnson,35.5,710,20
76,T75,T75,Troy Matteson,35.5,923,26
77,T75,T75,David Toms,35.5,710,20
78,T75,T75,Charlie Wi,35.5,923,26
79,T80,T80,Steve Elkington,35.52,888,25
80,T80,T80,Peter Lonard,35.52,959,27
81,T80,T80,Pat Perez,35.52,888,25
82,T80,T80,Brandt Snedeker,35.52,1030,29
83,T80,T80,Steve Wheatcroft,35.52,888,25
84,T85,T85,David Branshaw,35.53,1066,30
85,T85,T85,Robert Gamez,35.53,1066,30
86,T85,T85,Tom Lehman,35.53,675,19
87,T85,T85,Billy Mayfair,35.53,1066,30
88,T85,T85,Carl Pettersson,35.53,1066,30
89,T90,T90,Billy Andrade,35.54,924,26
90,T90,T90,Jarrod Lyle,35.54,853,24
91,92,92,Tom Pernice Jr.,35.55,1102,31
92,T93,T93,Chad Campbell,35.56,960,27
93,T93,T93,Shigeki Maruyama,35.56,960,27
94,95,95,K.J. Choi,35.57,818,23
95,T96,T96,Paul Gow,35.58,854,24
96,T96,T96,Steve Marino,35.58,1103,31
97,T96,T96,Daisuke Maruyama,35.58,925,26
98,T99,T99,Jim Furyk,35.59,783,22
99,T99,T99,Mathew Goggin,35.59,1032,29
100,T99,T99,Jeff Quinney,35.59,1032,29
101,102,102,Charles Howell III,35.6,890,25
102,103,103,Doug LaBelle II,35.61,1175,33
103,T104,T104,Frank Lickliter II,35.62,1033,29
104,T104,T104,John Merrick,35.62,1033,29
105,T104,T104,Vaughn Taylor,35.62,926,26
106,T107,T107,Bob Heintz,35.63,962,27
107,T107,T107,Charley Hoffman,35.63,1069,30
108,T109,T109,Aaron Baddeley,35.64,784,22
109,T109,T109,Heath Slocum,35.64,998,28
110,T109,T109,Steve Stricker,35.64,784,22
111,T109,T109,Scott Verplank,35.64,784,22
112,T109,T109,Mark Wilson,35.64,891,25
113,T114,T114,Padraig Harrington,35.65,606,17
114,T114,T114,Duffy Waldorf,35.65,820,23
115,T116,T116,Woody Austin,35.67,963,27
116,T116,T116,José Coceres,35.67,535,15
117,T116,T116,John Senden,35.67,963,27
118,T116,T116,Johnson Wagner,35.67,1177,33
119,120,120,Ted Purdy,35.68,1106,31
120,121,121,Richard Johnson,35.7,1071,30
121,122,122,Michael Sim,35.71,607,17
122,123,123,Jonathan Byrd,35.74,822,23
123,124,124,Stewart Cink,35.75,858,24
124,125,125,J.J. Henry,35.76,894,25
125,T126,T126,Brian Bateman,35.78,644,18
126,T126,T126,Harrison Frazar,35.78,1145,32
127,T126,T126,Paul Goydos,35.78,644,18
128,T126,T126,Shaun Micheel,35.78,966,27
129,T130,T130,Matt Hendrix,35.79,859,24
130,T130,T130,Justin Leonard,35.79,1038,29
131,T132,T132,Ryan Palmer,35.8,1074,30
132,T132,T132,Corey Pavin,35.8,895,25
133,T134,T134,Jeff Brehaut,35.81,752,21
134,T134,T134,Rocco Mediate,35.81,752,21
135,T134,T134,Jesper Parnevik,35.81,931,26
136,T134,T134,Dean Wilson,35.81,967,27
137,138,138,Arron Oberholser,35.82,609,17
138,T139,T139,Lee Janzen,35.83,860,24
139,T139,T139,Rod Pampling,35.83,860,24
140,T139,T139,Adam Scott,35.83,645,18
141,T142,T142,Chris Couch,35.85,968,27
142,T142,T142,Brendon de Jonge,35.85,932,26
143,T142,T142,Nick Watney,35.85,932,26
144,T145,T145,Scott Gutschewski,35.86,789,22
145,T145,T145,George McNeill,35.86,1004,28
146,T145,T145,Jaco Van Zyl,35.86,753,21
147,T148,T148,Craig Barlow,35.87,538,15
148,T148,T148,Ernie Els,35.87,538,15
149,T148,T148,Bo Van Pelt,35.87,1076,30
150,T151,T151,Tom Johnson,35.88,861,24
151,T151,T151,Ian Poulter,35.88,574,16
152,T153,T153,Luke Donald,35.89,682,19
153,T153,T153,Bob Estes,35.89,1005,28
154,155,155,Geoff Ogilvy,35.9,754,21
155,T156,T156,Jeff Maggert,35.92,862,24
